sample_id,relative_path,sha256,split,label,language,code_switch,parent_group_id,source_name,source_license,rights_basis,speaker_pseudo_id,text_id,text_hash,duration_s,generator_family,generator_name,generator_version,voice_id,clone_consent_id,device,capture_route,original_sr,codec,augmentation_chain,augmentation_seed,created_at
silero_v5_5_ru_eugene_v1:c288eef68f4c3577,raw/silero_v5_5_ru_eugene_v1/slices/common_voice_ru_v24_pre_qa_v1/d3f81d036c81286c4d2e-44739cd9712f.wav,4218b92bd1c5c8c31f2b939ab5cdf22f45a46d70927e6e4b05899eaf4b097903,test,spoof,ru,unknown,silero_v5_5_ru_eugene_v1:profile:silero_v5_5_ru_eugene:eugene,silero_v5_5_ru_eugene_v1,Silero V5.5 RU model CC-BY-NC-SA-4.0,Offline derivative for personal research from source transcript a0c022dbbda6a91f3aaaa9517815d81bb7b1f8ac080706ca3f907ddc21939386; Silero repository and V5.5 RU package CC-BY-NC-SA-4.0; only the project's personal-research scope is permitted; fixed eugene profile; no reference audio or voice cloning,silero_v5_5_ru_eugene_v1:synthetic-profile:silero_v5_5_ru_eugene:eugene,a0c022dbbda6a91f3aaaa9517815d81bb7b1f8ac080706ca3f907ddc21939386,44739cd9712f2dac3d071ba6e50a06edd5787cfd9cdec7a40d2f4874033b52eb,2.875,silero_v5_5_ru_torchpackage_tts,Silero V5.5 RU fixed eugene text-only TTS,Silero v5_5_ru package SHA-256 50081637b602126ee06cb3bc8a744d25651d2da149ee8864b9a379bfdd934437; source d9355348e2781dc8fa25a135d1602c530afae24c; wrapper SHA-256 9841a7361d9d8c07e81778cbb2609ccd2195a9e53af9e58d021318c0828560f1,silero_v5_5_ru_eugene:eugene,not_applicable:fixed-pretrained-tts-no-reference-audio,local_cpu_silero_v5_5_ru_eugene,offline_text_only_silero_v5_5_ru_fixed_eugene,48000,wav,text_normalization=silero_v5_5_ru_literal_whitespace_only_v1,,2026-08-13T17:41:27+05:00
silero_v5_5_ru_eugene_v1:a97e647fdc4b0295,raw/silero_v5_5_ru_eugene_v1/slices/common_voice_ru_v24_pre_qa_v1/cd160777a1cd31290a8a-8a7a0f8e7f94.wav,99d216a07a8207d91ec65e9c62adb4e60e88ad1343be36f0248960914a5a4aef,test,spoof,ru,unknown,silero_v5_5_ru_eugene_v1:profile:silero_v5_5_ru_eugene:eugene,silero_v5_5_ru_eugene_v1,Silero V5.5 RU model CC-BY-NC-SA-4.0,Offline derivative for personal research from source transcript 99aa25bfef34584d5e266cfc12dd57786f03d63405974f9d8461081063176d2e; Silero repository and V5.5 RU package CC-BY-NC-SA-4.0; only the project's personal-research scope is permitted; fixed eugene profile; no reference audio or voice cloning,silero_v5_5_ru_eugene_v1:synthetic-profile:silero_v5_5_ru_eugene:eugene,99aa25bfef34584d5e266cfc12dd57786f03d63405974f9d8461081063176d2e,8a7a0f8e7f94de531da5ee408d8ea9652148d8aeedb0edf8811e4106231056e4,3.75,silero_v5_5_ru_torchpackage_tts,Silero V5.5 RU fixed eugene text-only TTS,Silero v5_5_ru package SHA-256 50081637b602126ee06cb3bc8a744d25651d2da149ee8864b9a379bfdd934437; source d9355348e2781dc8fa25a135d1602c530afae24c; wrapper SHA-256 9841a7361d9d8c07e81778cbb2609ccd2195a9e53af9e58d021318c0828560f1,silero_v5_5_ru_eugene:eugene,not_applicable:fixed-pretrained-tts-no-reference-audio,local_cpu_silero_v5_5_ru_eugene,offline_text_only_silero_v5_5_ru_fixed_eugene,48000,wav,text_normalization=silero_v5_5_ru_literal_whitespace_only_v1,,2026-08-13T17:41:27+05:00
silero_v5_5_ru_eugene_v1:e1a016ab5acea953,raw/silero_v5_5_ru_eugene_v1/slices/common_voice_ru_v24_pre_qa_v1/820cf3ebb1e475360ea0-0670aff21616.wav,d7bab52c03b7271f41f2cb48d64abffa544e8fe00e0f821af26f6464dcae92a3,test,spoof,ru,unknown,silero_v5_5_ru_eugene_v1:profile:silero_v5_5_ru_eugene:eugene,silero_v5_5_ru_eugene_v1,Silero V5.5 RU model CC-BY-NC-SA-4.0,Offline derivative for personal research from source transcript ff3878177066cd046d1a5a8b0adbd626fc055b79bfdba15659988434a1351830; Silero repository and V5.5 RU package CC-BY-NC-SA-4.0; only the project's personal-research scope is permitted; fixed eugene profile; no reference audio or voice cloning,silero_v5_5_ru_eugene_v1:synthetic-profile:silero_v5_5_ru_eugene:eugene,ff3878177066cd046d1a5a8b0adbd626fc055b79bfdba15659988434a1351830,0670aff216165eb4166a1612e19e69bace851ab8acbdf8d195a9657cf49dad20,3.8625,silero_v5_5_ru_torchpackage_tts,Silero V5.5 RU fixed eugene text-only TTS,Silero v5_5_ru package SHA-256 50081637b602126ee06cb3bc8a744d25651d2da149ee8864b9a379bfdd934437; source d9355348e2781dc8fa25a135d1602c530afae24c; wrapper SHA-256 9841a7361d9d8c07e81778cbb2609ccd2195a9e53af9e58d021318c0828560f1,silero_v5_5_ru_eugene:eugene,not_applicable:fixed-pretrained-tts-no-reference-audio,local_cpu_silero_v5_5_ru_eugene,offline_text_only_silero_v5_5_ru_fixed_eugene,48000,wav,text_normalization=silero_v5_5_ru_literal_whitespace_only_v1,,2026-08-13T17:41:27+05:00
silero_v5_5_ru_eugene_v1:a24b131526005da8,raw/silero_v5_5_ru_eugene_v1/slices/common_voice_ru_v24_pre_qa_v1/d79883ed35f66e0fde1b-81767ef6cd6c.wav,08b5941f1991dcb158a4c4d0819c02efd7fe214a7a10f059456926f7ee17b736,test,spoof,ru,unknown,silero_v5_5_ru_eugene_v1:profile:silero_v5_5_ru_eugene:eugene,silero_v5_5_ru_eugene_v1,Silero V5.5 RU model CC-BY-NC-SA-4.0,Offline derivative for personal research from source transcript 0e9154e17f2b3c0344e1a31e3a19c5c5d8902180b40a453b990308dea732c568; Silero repository and V5.5 RU package CC-BY-NC-SA-4.0; only the project's personal-research scope is permitted; fixed eugene profile; no reference audio or voice cloning,silero_v5_5_ru_eugene_v1:synthetic-profile:silero_v5_5_ru_eugene:eugene,0e9154e17f2b3c0344e1a31e3a19c5c5d8902180b40a453b990308dea732c568,81767ef6cd6c21f21c270fcea61fc1a87f6033ef49926b2212f9dbe3f910fbf5,3.8,silero_v5_5_ru_torchpackage_tts,Silero V5.5 RU fixed eugene text-only TTS,Silero v5_5_ru package SHA-256 50081637b602126ee06cb3bc8a744d25651d2da149ee8864b9a379bfdd934437; source d9355348e2781dc8fa25a135d1602c530afae24c; wrapper SHA-256 9841a7361d9d8c07e81778cbb2609ccd2195a9e53af9e58d021318c0828560f1,silero_v5_5_ru_eugene:eugene,not_applicable:fixed-pretrained-tts-no-reference-audio,local_cpu_silero_v5_5_ru_eugene,offline_text_only_silero_v5_5_ru_fixed_eugene,48000,wav,text_normalization=silero_v5_5_ru_literal_whitespace_only_v1,,2026-08-13T17:41:27+05:00
silero_v5_5_ru_eugene_v1:3dfd38dc76b2462e,raw/silero_v5_5_ru_eugene_v1/slices/common_voice_ru_v24_pre_qa_v1/f74a10a80c3dfc270bee-d0d0182ef8ca.wav,6ffa0c99e2118625bfa52d3436106ec294de60ece99d2742972fe073d705a991,test,spoof,ru,unknown,silero_v5_5_ru_eugene_v1:profile:silero_v5_5_ru_eugene:eugene,silero_v5_5_ru_eugene_v1,Silero V5.5 RU model CC-BY-NC-SA-4.0,Offline derivative for personal research from source transcript 12cc23a6397394793ad3cb04dc2c9ddcb4338857628f4cf5d8d0b65752cefe36; Silero repository and V5.5 RU package CC-BY-NC-SA-4.0; only the project's personal-research scope is permitted; fixed eugene profile; no reference audio or voice cloning,silero_v5_5_ru_eugene_v1:synthetic-profile:silero_v5_5_ru_eugene:eugene,12cc23a6397394793ad3cb04dc2c9ddcb4338857628f4cf5d8d0b65752cefe36,d0d0182ef8caad2be044a080463bb3b5bc9f1e1a4a97d2c2564a280c7899544a,4.7,silero_v5_5_ru_torchpackage_tts,Silero V5.5 RU fixed eugene text-only TTS,Silero v5_5_ru package SHA-256 50081637b602126ee06cb3bc8a744d25651d2da149ee8864b9a379bfdd934437; source d9355348e2781dc8fa25a135d1602c530afae24c; wrapper SHA-256 9841a7361d9d8c07e81778cbb2609ccd2195a9e53af9e58d021318c0828560f1,silero_v5_5_ru_eugene:eugene,not_applicable:fixed-pretrained-tts-no-reference-audio,local_cpu_silero_v5_5_ru_eugene,offline_text_only_silero_v5_5_ru_fixed_eugene,48000,wav,text_normalization=silero_v5_5_ru_literal_whitespace_only_v1,,2026-08-13T17:41:27+05:00
silero_v5_5_ru_eugene_v1:e81d9e3f569e7e33,raw/silero_v5_5_ru_eugene_v1/slices/common_voice_ru_v24_pre_qa_v1/21c6657e3302eb17647d-3edf55c39890.wav,e5f2a6ce27035dc9fc53d8d97060a3c7fb0ccf7df59a8ad45537ee76981c1737,test,spoof,ru,unknown,silero_v5_5_ru_eugene_v1:profile:silero_v5_5_ru_eugene:eugene,silero_v5_5_ru_eugene_v1,Silero V5.5 RU model CC-BY-NC-SA-4.0,Offline derivative for personal research from source transcript 15721ac6ba0794f9cb439a181900fd60ca8d1e856be25c0c6ad7948dd64330ba; Silero repository and V5.5 RU package CC-BY-NC-SA-4.0; only the project's personal-research scope is permitted; fixed eugene profile; no reference audio or voice cloning,silero_v5_5_ru_eugene_v1:synthetic-profile:silero_v5_5_ru_eugene:eugene,15721ac6ba0794f9cb439a181900fd60ca8d1e856be25c0c6ad7948dd64330ba,3edf55c39890d79be8210bcbabf383357fb8a491b98d7b8c9788c2f23925acec,4.0375,silero_v5_5_ru_torchpackage_tts,Silero V5.5 RU fixed eugene text-only TTS,Silero v5_5_ru package SHA-256 50081637b602126ee06cb3bc8a744d25651d2da149ee8864b9a379bfdd934437; source d9355348e2781dc8fa25a135d1602c530afae24c; wrapper SHA-256 9841a7361d9d8c07e81778cbb2609ccd2195a9e53af9e58d021318c0828560f1,silero_v5_5_ru_eugene:eugene,not_applicable:fixed-pretrained-tts-no-reference-audio,local_cpu_silero_v5_5_ru_eugene,offline_text_only_silero_v5_5_ru_fixed_eugene,48000,wav,text_normalization=silero_v5_5_ru_literal_whitespace_only_v1,,2026-08-13T17:41:27+05:00
silero_v5_5_ru_eugene_v1:a7b5df72960225d2,raw/silero_v5_5_ru_eugene_v1/slices/common_voice_ru_v24_pre_qa_v1/e2ca8057d0a101159046-1bf41d25bb86.wav,f036376e3fe5f380af26f1c18884a50726ba37101af5377ea82ffa1f0e187d64,test,spoof,ru,unknown,silero_v5_5_ru_eugene_v1:profile:silero_v5_5_ru_eugene:eugene,silero_v5_5_ru_eugene_v1,Silero V5.5 RU model CC-BY-NC-SA-4.0,Offline derivative for personal research from source transcript 09b1c87a479000c0c4decec9c9493852ff1002be43d059e1aa6fa67ed362e297; Silero repository and V5.5 RU package CC-BY-NC-SA-4.0; only the project's personal-research scope is permitted; fixed eugene profile; no reference audio or voice cloning,silero_v5_5_ru_eugene_v1:synthetic-profile:silero_v5_5_ru_eugene:eugene,09b1c87a479000c0c4decec9c9493852ff1002be43d059e1aa6fa67ed362e297,1bf41d25bb86d7c385d9eaeac65fbad4faace8360745905b1061bad6f7bd5ac8,3.5125,silero_v5_5_ru_torchpackage_tts,Silero V5.5 RU fixed eugene text-only TTS,Silero v5_5_ru package SHA-256 50081637b602126ee06cb3bc8a744d25651d2da149ee8864b9a379bfdd934437; source d9355348e2781dc8fa25a135d1602c530afae24c; wrapper SHA-256 9841a7361d9d8c07e81778cbb2609ccd2195a9e53af9e58d021318c0828560f1,silero_v5_5_ru_eugene:eugene,not_applicable:fixed-pretrained-tts-no-reference-audio,local_cpu_silero_v5_5_ru_eugene,offline_text_only_silero_v5_5_ru_fixed_eugene,48000,wav,text_normalization=silero_v5_5_ru_literal_whitespace_only_v1,,2026-08-13T17:41:27+05:00
silero_v5_5_ru_eugene_v1:77707c89b26682a9,raw/silero_v5_5_ru_eugene_v1/slices/common_voice_ru_v24_pre_qa_v1/84517d2ec7b26d6edba5-f113d894ba20.wav,3c2a4a27750b06d1f1fe62c5515f611ec01afce806b644584ea41c10d424e361,test,spoof,ru,unknown,silero_v5_5_ru_eugene_v1:profile:silero_v5_5_ru_eugene:eugene,silero_v5_5_ru_eugene_v1,Silero V5.5 RU model CC-BY-NC-SA-4.0,Offline derivative for personal research from source transcript 2d47a9d2ff2fb4df5fe89064f0b0748280b8e4ccea7bb12fa9237f498df9b373; Silero repository and V5.5 RU package CC-BY-NC-SA-4.0; only the project's personal-research scope is permitted; fixed eugene profile; no reference audio or voice cloning,silero_v5_5_ru_eugene_v1:synthetic-profile:silero_v5_5_ru_eugene:eugene,2d47a9d2ff2fb4df5fe89064f0b0748280b8e4ccea7bb12fa9237f498df9b373,f113d894ba20da9480b39f8be4a6b6681251b55cf34bb8d7c9de8f8424b318b2,4.6,silero_v5_5_ru_torchpackage_tts,Silero V5.5 RU fixed eugene text-only TTS,Silero v5_5_ru package SHA-256 50081637b602126ee06cb3bc8a744d25651d2da149ee8864b9a379bfdd934437; source d9355348e2781dc8fa25a135d1602c530afae24c; wrapper SHA-256 9841a7361d9d8c07e81778cbb2609ccd2195a9e53af9e58d021318c0828560f1,silero_v5_5_ru_eugene:eugene,not_applicable:fixed-pretrained-tts-no-reference-audio,local_cpu_silero_v5_5_ru_eugene,offline_text_only_silero_v5_5_ru_fixed_eugene,48000,wav,text_normalization=silero_v5_5_ru_literal_whitespace_only_v1,,2026-08-13T17:41:27+05:00
silero_v5_5_ru_eugene_v1:1246c10680fce441,raw/silero_v5_5_ru_eugene_v1/slices/common_voice_ru_v24_pre_qa_v1/61f417aa580a58d1aedc-522e71a1e0fb.wav,d8cced32f307973cb82aed834383bce61fa0e6a4eca8119806df339d10c02542,test,spoof,ru,unknown,silero_v5_5_ru_eugene_v1:profile:silero_v5_5_ru_eugene:eugene,silero_v5_5_ru_eugene_v1,Silero V5.5 RU model CC-BY-NC-SA-4.0,Offline derivative for personal research from source transcript 33c151a9aaee0978a6bb417b3a2bffaa5b4faef603a9d9fae6914da8e4911f0a; Silero repository and V5.5 RU package CC-BY-NC-SA-4.0; only the project's personal-research scope is permitted; fixed eugene profile; no reference audio or voice cloning,silero_v5_5_ru_eugene_v1:synthetic-profile:silero_v5_5_ru_eugene:eugene,33c151a9aaee0978a6bb417b3a2bffaa5b4faef603a9d9fae6914da8e4911f0a,522e71a1e0fbee350a11318e9bb7e6102592c9d25fa1cc73528047f36621e2d8,4.1625,silero_v5_5_ru_torchpackage_tts,Silero V5.5 RU fixed eugene text-only TTS,Silero v5_5_ru package SHA-256 50081637b602126ee06cb3bc8a744d25651d2da149ee8864b9a379bfdd934437; source d9355348e2781dc8fa25a135d1602c530afae24c; wrapper SHA-256 9841a7361d9d8c07e81778cbb2609ccd2195a9e53af9e58d021318c0828560f1,silero_v5_5_ru_eugene:eugene,not_applicable:fixed-pretrained-tts-no-reference-audio,local_cpu_silero_v5_5_ru_eugene,offline_text_only_silero_v5_5_ru_fixed_eugene,48000,wav,text_normalization=silero_v5_5_ru_literal_whitespace_only_v1,,2026-08-13T17:41:27+05:00
silero_v5_5_ru_eugene_v1:0e762b3a8f256c20,raw/silero_v5_5_ru_eugene_v1/slices/common_voice_ru_v24_pre_qa_v1/34b6a0a80da85cd8b634-7b9d14895b5e.wav,192dbfbf5560cf1c16853f7e9b06410d76252f517c9deeb2b52ea8ffce7d48a1,test,spoof,ru,unknown,silero_v5_5_ru_eugene_v1:profile:silero_v5_5_ru_eugene:eugene,silero_v5_5_ru_eugene_v1,Silero V5.5 RU model CC-BY-NC-SA-4.0,Offline derivative for personal research from source transcript 470c7de24c52be8c2cfde0bdf57c6f85ddbcb94066cfdafed36a2116b8bf480d; Silero repository and V5.5 RU package CC-BY-NC-SA-4.0; only the project's personal-research scope is permitted; fixed eugene profile; no reference audio or voice cloning,silero_v5_5_ru_eugene_v1:synthetic-profile:silero_v5_5_ru_eugene:eugene,470c7de24c52be8c2cfde0bdf57c6f85ddbcb94066cfdafed36a2116b8bf480d,7b9d14895b5e733e2efb396ebbdea7a1b862e94591e1ce592a841af131b050bb,4.0625,silero_v5_5_ru_torchpackage_tts,Silero V5.5 RU fixed eugene text-only TTS,Silero v5_5_ru package SHA-256 50081637b602126ee06cb3bc8a744d25651d2da149ee8864b9a379bfdd934437; source d9355348e2781dc8fa25a135d1602c530afae24c; wrapper SHA-256 9841a7361d9d8c07e81778cbb2609ccd2195a9e53af9e58d021318c0828560f1,silero_v5_5_ru_eugene:eugene,not_applicable:fixed-pretrained-tts-no-reference-audio,local_cpu_silero_v5_5_ru_eugene,offline_text_only_silero_v5_5_ru_fixed_eugene,48000,wav,text_normalization=silero_v5_5_ru_literal_whitespace_only_v1,,2026-08-13T17:41:27+05:00
silero_v5_5_ru_eugene_v1:9bae071d489f5ab0,raw/silero_v5_5_ru_eugene_v1/slices/common_voice_ru_v24_pre_qa_v1/24015c749d72eacb4d05-f1dc5d3b80e6.wav,79e649ffaac6f088b18bc6bd8824e0f1fc3804bcbfe60336b9869b2765c03bb7,test,spoof,ru,unknown,silero_v5_5_ru_eugene_v1:profile:silero_v5_5_ru_eugene:eugene,silero_v5_5_ru_eugene_v1,Silero V5.5 RU model CC-BY-NC-SA-4.0,Offline derivative for personal research from source transcript 63e315b650af2428a57bab85c4b3bd447ce3338554e60242fc199fb282e39b05; Silero repository and V5.5 RU package CC-BY-NC-SA-4.0; only the project's personal-research scope is permitted; fixed eugene profile; no reference audio or voice cloning,silero_v5_5_ru_eugene_v1:synthetic-profile:silero_v5_5_ru_eugene:eugene,63e315b650af2428a57bab85c4b3bd447ce3338554e60242fc199fb282e39b05,f1dc5d3b80e69ed90b3fb9f45997cb2a2c5a84a4ac98b8dccee5dde0ad95547a,3.1625,silero_v5_5_ru_torchpackage_tts,Silero V5.5 RU fixed eugene text-only TTS,Silero v5_5_ru package SHA-256 50081637b602126ee06cb3bc8a744d25651d2da149ee8864b9a379bfdd934437; source d9355348e2781dc8fa25a135d1602c530afae24c; wrapper SHA-256 9841a7361d9d8c07e81778cbb2609ccd2195a9e53af9e58d021318c0828560f1,silero_v5_5_ru_eugene:eugene,not_applicable:fixed-pretrained-tts-no-reference-audio,local_cpu_silero_v5_5_ru_eugene,offline_text_only_silero_v5_5_ru_fixed_eugene,48000,wav,text_normalization=silero_v5_5_ru_literal_whitespace_only_v1,,2026-08-13T17:41:27+05:00
silero_v5_5_ru_eugene_v1:13a8f3e0ffbd6999,raw/silero_v5_5_ru_eugene_v1/slices/common_voice_ru_v24_pre_qa_v1/c7e6145743507a6cf4fe-183588b00c16.wav,b7cab709403f0a8913e51f7c57194698779f4c6a8098b08b77c61c5f50ee1d8f,test,spoof,ru,unknown,silero_v5_5_ru_eugene_v1:profile:silero_v5_5_ru_eugene:eugene,silero_v5_5_ru_eugene_v1,Silero V5.5 RU model CC-BY-NC-SA-4.0,Offline derivative for personal research from source transcript 657b82eb149bfb909dbdd7da2bad97097e95ce2f1e5a66ee313349b783ce6f7e; Silero repository and V5.5 RU package CC-BY-NC-SA-4.0; only the project's personal-research scope is permitted; fixed eugene profile; no reference audio or voice cloning,silero_v5_5_ru_eugene_v1:synthetic-profile:silero_v5_5_ru_eugene:eugene,657b82eb149bfb909dbdd7da2bad97097e95ce2f1e5a66ee313349b783ce6f7e,183588b00c167127d97b5a8c370c030adad53effe866499b76e10d9c58013e4b,2.1625,silero_v5_5_ru_torchpackage_tts,Silero V5.5 RU fixed eugene text-only TTS,Silero v5_5_ru package SHA-256 50081637b602126ee06cb3bc8a744d25651d2da149ee8864b9a379bfdd934437; source d9355348e2781dc8fa25a135d1602c530afae24c; wrapper SHA-256 9841a7361d9d8c07e81778cbb2609ccd2195a9e53af9e58d021318c0828560f1,silero_v5_5_ru_eugene:eugene,not_applicable:fixed-pretrained-tts-no-reference-audio,local_cpu_silero_v5_5_ru_eugene,offline_text_only_silero_v5_5_ru_fixed_eugene,48000,wav,text_normalization=silero_v5_5_ru_literal_whitespace_only_v1,,2026-08-13T17:41:27+05:00
silero_v5_5_ru_eugene_v1:a7ca587872f05479,raw/silero_v5_5_ru_eugene_v1/slices/common_voice_ru_v24_pre_qa_v1/c00027106524d26a9bec-b73ca3194e98.wav,5872deee7854165348da11cf5ac54929e5f3a89e556158e8d20a0282c5e5578d,test,spoof,ru,unknown,silero_v5_5_ru_eugene_v1:profile:silero_v5_5_ru_eugene:eugene,silero_v5_5_ru_eugene_v1,Silero V5.5 RU model CC-BY-NC-SA-4.0,Offline derivative for personal research from source transcript 83c950bce49b612ff614ed9d9522c1934f4e5b564ab524d63cad285cc36f6fdc; Silero repository and V5.5 RU package CC-BY-NC-SA-4.0; only the project's personal-research scope is permitted; fixed eugene profile; no reference audio or voice cloning,silero_v5_5_ru_eugene_v1:synthetic-profile:silero_v5_5_ru_eugene:eugene,83c950bce49b612ff614ed9d9522c1934f4e5b564ab524d63cad285cc36f6fdc,b73ca3194e981facc837277f963ef7713597455a7fd3bc726ca0ed091936080d,3.05,silero_v5_5_ru_torchpackage_tts,Silero V5.5 RU fixed eugene text-only TTS,Silero v5_5_ru package SHA-256 50081637b602126ee06cb3bc8a744d25651d2da149ee8864b9a379bfdd934437; source d9355348e2781dc8fa25a135d1602c530afae24c; wrapper SHA-256 9841a7361d9d8c07e81778cbb2609ccd2195a9e53af9e58d021318c0828560f1,silero_v5_5_ru_eugene:eugene,not_applicable:fixed-pretrained-tts-no-reference-audio,local_cpu_silero_v5_5_ru_eugene,offline_text_only_silero_v5_5_ru_fixed_eugene,48000,wav,text_normalization=silero_v5_5_ru_literal_whitespace_only_v1,,2026-08-13T17:41:27+05:00
silero_v5_5_ru_eugene_v1:6c95b30991b6f112,raw/silero_v5_5_ru_eugene_v1/slices/common_voice_ru_v24_pre_qa_v1/5a077f9a5ad0c3b1e06d-4ebcbc84586e.wav,ad63c53a3da80107f7f9acf5fb0adfd8f27b4cec23a8bc12e3809e32ab8ad381,test,spoof,ru,unknown,silero_v5_5_ru_eugene_v1:profile:silero_v5_5_ru_eugene:eugene,silero_v5_5_ru_eugene_v1,Silero V5.5 RU model CC-BY-NC-SA-4.0,Offline derivative for personal research from source transcript 9171769ddc4ad2d6f2c5e8c5fb2a7abb484579ce574823b483849fe6ce879ecb; Silero repository and V5.5 RU package CC-BY-NC-SA-4.0; only the project's personal-research scope is permitted; fixed eugene profile; no reference audio or voice cloning,silero_v5_5_ru_eugene_v1:synthetic-profile:silero_v5_5_ru_eugene:eugene,9171769ddc4ad2d6f2c5e8c5fb2a7abb484579ce574823b483849fe6ce879ecb,4ebcbc84586ee11b140b5c92bf1e001297e95b055179d9cb03b3b1f257106fd2,2.1125,silero_v5_5_ru_torchpackage_tts,Silero V5.5 RU fixed eugene text-only TTS,Silero v5_5_ru package SHA-256 50081637b602126ee06cb3bc8a744d25651d2da149ee8864b9a379bfdd934437; source d9355348e2781dc8fa25a135d1602c530afae24c; wrapper SHA-256 9841a7361d9d8c07e81778cbb2609ccd2195a9e53af9e58d021318c0828560f1,silero_v5_5_ru_eugene:eugene,not_applicable:fixed-pretrained-tts-no-reference-audio,local_cpu_silero_v5_5_ru_eugene,offline_text_only_silero_v5_5_ru_fixed_eugene,48000,wav,text_normalization=silero_v5_5_ru_literal_whitespace_only_v1,,2026-08-13T17:41:27+05:00
silero_v5_5_ru_eugene_v1:6895f76ccb31b698,raw/silero_v5_5_ru_eugene_v1/slices/common_voice_ru_v24_pre_qa_v1/9b94a82999ce2269d257-0353a4291869.wav,61ed07c5ad23bdbd48d2997dc10dab51db6c38137d09bbb7c9d3f08aef6aa9ed,test,spoof,ru,unknown,silero_v5_5_ru_eugene_v1:profile:silero_v5_5_ru_eugene:eugene,silero_v5_5_ru_eugene_v1,Silero V5.5 RU model CC-BY-NC-SA-4.0,Offline derivative for personal research from source transcript 91a5c0e95b87d77f54a23da81d84f93572961cf7fc7ad52dd51ab483aba51aec; Silero repository and V5.5 RU package CC-BY-NC-SA-4.0; only the project's personal-research scope is permitted; fixed eugene profile; no reference audio or voice cloning,silero_v5_5_ru_eugene_v1:synthetic-profile:silero_v5_5_ru_eugene:eugene,91a5c0e95b87d77f54a23da81d84f93572961cf7fc7ad52dd51ab483aba51aec,0353a4291869bd602973c3c2a315f2c943537e1e4aeb8719bccb4f5186c9e75b,1.2875,silero_v5_5_ru_torchpackage_tts,Silero V5.5 RU fixed eugene text-only TTS,Silero v5_5_ru package SHA-256 50081637b602126ee06cb3bc8a744d25651d2da149ee8864b9a379bfdd934437; source d9355348e2781dc8fa25a135d1602c530afae24c; wrapper SHA-256 9841a7361d9d8c07e81778cbb2609ccd2195a9e53af9e58d021318c0828560f1,silero_v5_5_ru_eugene:eugene,not_applicable:fixed-pretrained-tts-no-reference-audio,local_cpu_silero_v5_5_ru_eugene,offline_text_only_silero_v5_5_ru_fixed_eugene,48000,wav,text_normalization=silero_v5_5_ru_literal_whitespace_only_v1,,2026-08-13T17:41:27+05:00
silero_v5_5_ru_eugene_v1:63b197dc5144f75b,raw/silero_v5_5_ru_eugene_v1/slices/common_voice_ru_v24_pre_qa_v1/d483c48918fa9b620981-3833dfcacf3d.wav,1b251a6a5755f22e14975a7013f74a23ce9fca4a22812546612f64cd6fb4bcb0,test,spoof,ru,unknown,silero_v5_5_ru_eugene_v1:profile:silero_v5_5_ru_eugene:eugene,silero_v5_5_ru_eugene_v1,Silero V5.5 RU model CC-BY-NC-SA-4.0,Offline derivative for personal research from source transcript 9c6501cf5ddc7c413ae07b3562254a967da7d247f5fe6c98107db573f67b6363; Silero repository and V5.5 RU package CC-BY-NC-SA-4.0; only the project's personal-research scope is permitted; fixed eugene profile; no reference audio or voice cloning,silero_v5_5_ru_eugene_v1:synthetic-profile:silero_v5_5_ru_eugene:eugene,9c6501cf5ddc7c413ae07b3562254a967da7d247f5fe6c98107db573f67b6363,3833dfcacf3d494d8c8b577fc937ff5edee24d6af1488ce7be7bf6ac6b068cbc,4.5375,silero_v5_5_ru_torchpackage_tts,Silero V5.5 RU fixed eugene text-only TTS,Silero v5_5_ru package SHA-256 50081637b602126ee06cb3bc8a744d25651d2da149ee8864b9a379bfdd934437; source d9355348e2781dc8fa25a135d1602c530afae24c; wrapper SHA-256 9841a7361d9d8c07e81778cbb2609ccd2195a9e53af9e58d021318c0828560f1,silero_v5_5_ru_eugene:eugene,not_applicable:fixed-pretrained-tts-no-reference-audio,local_cpu_silero_v5_5_ru_eugene,offline_text_only_silero_v5_5_ru_fixed_eugene,48000,wav,text_normalization=silero_v5_5_ru_literal_whitespace_only_v1,,2026-08-13T17:41:27+05:00
