protocol_id,packet_sha256,text_hash,label,sample_id,audio_sha256,reviewer_pseudo_id,review_status,intelligible,russian_audible,lexical_content_preserved,severe_artifacts_absent,notes
stage-d-dialogs-ru-masha-neutral-acoustic-gate-v1,478b7b470c430423ce3c8eed51374fc7543c69934e18dfb305146d7fc9a4850b,86ea6e26aa9e0696851eab164257a37a3f1b44ceebf1a6fa84c18beb1c32e2ad,spoof,stage_d_ru_dialogs_vits2_masha_neutral_v1:9b3e8c3e844bdee511e4,cbcc8b83dae065b82d2c99c96026caad8cfac65718f5bc551451b7006d87db6d,reviewer_2,pass,yes,yes,yes,yes,
stage-d-dialogs-ru-masha-neutral-acoustic-gate-v1,478b7b470c430423ce3c8eed51374fc7543c69934e18dfb305146d7fc9a4850b,93a312cfce9443af4835ab43a578603de37c3542655c9fdeb64e260176663875,bonafide,common_voice_ru_v24:common_voice_ru_20115954,852b225d9179951b954f1ca8537f4c8bee134b6e88c244282384cf597d975a82,reviewer_2,pass,yes,yes,yes,yes,
stage-d-dialogs-ru-masha-neutral-acoustic-gate-v1,478b7b470c430423ce3c8eed51374fc7543c69934e18dfb305146d7fc9a4850b,93a312cfce9443af4835ab43a578603de37c3542655c9fdeb64e260176663875,spoof,stage_d_ru_dialogs_vits2_masha_neutral_v1:06821bfbf8bb12be8514,e0b60ef57436093affecb06c6174c2e7ac8d68ae1da98a979c309e1423eb7c2b,reviewer_2,pass,yes,yes,yes,yes,
stage-d-dialogs-ru-masha-neutral-acoustic-gate-v1,478b7b470c430423ce3c8eed51374fc7543c69934e18dfb305146d7fc9a4850b,9aeea260d9043790bab61eb95dc811d5ecee26a44f79baa7354df8c0b5cf6daf,bonafide,common_voice_ru_v24:common_voice_ru_20106140,d528ddc85764895b64a7af80d1a6b7ee2277d24b4623c2826bab2910b5c09a5c,reviewer_2,pass,yes,yes,yes,yes,
stage-d-dialogs-ru-masha-neutral-acoustic-gate-v1,478b7b470c430423ce3c8eed51374fc7543c69934e18dfb305146d7fc9a4850b,9aeea260d9043790bab61eb95dc811d5ecee26a44f79baa7354df8c0b5cf6daf,spoof,stage_d_ru_dialogs_vits2_masha_neutral_v1:ed697a740511c0cb118e,afb8bb5b78ef1f2e59393daf0a1575724095a6f63fd1eda01a1a1121e8744f59,reviewer_2,pass,yes,yes,yes,yes,
stage-d-dialogs-ru-masha-neutral-acoustic-gate-v1,478b7b470c430423ce3c8eed51374fc7543c69934e18dfb305146d7fc9a4850b,9b5dfa1bce9ab1a4ba611b75e13a4c5ff56135d36b8161f90fefa94b8246c805,bonafide,common_voice_ru_v24:common_voice_ru_19060454,9b6316d77d685385bbb0e7f08e46dec79bd59d69bfc9374da8619c91e8f1806d,reviewer_2,pass,yes,yes,yes,yes,
stage-d-dialogs-ru-masha-neutral-acoustic-gate-v1,478b7b470c430423ce3c8eed51374fc7543c69934e18dfb305146d7fc9a4850b,9b5dfa1bce9ab1a4ba611b75e13a4c5ff56135d36b8161f90fefa94b8246c805,spoof,stage_d_ru_dialogs_vits2_masha_neutral_v1:9da6cb06a8e3c196c035,3e0fa6c0b922e1cbce4d078f80218da2b520b263648c1f300854cf72e66a37d5,reviewer_2,pass,yes,yes,yes,yes,
stage-d-dialogs-ru-masha-neutral-acoustic-gate-v1,478b7b470c430423ce3c8eed51374fc7543c69934e18dfb305146d7fc9a4850b,a1f0b07e747712de8f7b7482fae7b62926fba49db7e9641ebf630865ab1c1584,bonafide,common_voice_ru_v24:common_voice_ru_37423523,03d901851b5f87447effd262172c09af1bb5a6a1e3671415403aeb121e290695,reviewer_2,pass,yes,yes,yes,yes,
stage-d-dialogs-ru-masha-neutral-acoustic-gate-v1,478b7b470c430423ce3c8eed51374fc7543c69934e18dfb305146d7fc9a4850b,a1f0b07e747712de8f7b7482fae7b62926fba49db7e9641ebf630865ab1c1584,spoof,stage_d_ru_dialogs_vits2_masha_neutral_v1:0861ac28b540f36c6a39,40cccd2df5f6c2926bc9eb11f45829d85b224b74a416792f676f3ed9ad6a3300,reviewer_2,pass,yes,yes,yes,yes,
stage-d-dialogs-ru-masha-neutral-acoustic-gate-v1,478b7b470c430423ce3c8eed51374fc7543c69934e18dfb305146d7fc9a4850b,a598fd1ef4711bbda21ba5417c0bcbb29ea00d616cb51ce39ef377bb139de1bc,bonafide,common_voice_ru_v24:common_voice_ru_20250022,c1ca8a7e19ad5bab36e22a0787bed0f0c30cb7d2041cb262ce743dc8b942a942,reviewer_2,pass,yes,yes,yes,yes,
stage-d-dialogs-ru-masha-neutral-acoustic-gate-v1,478b7b470c430423ce3c8eed51374fc7543c69934e18dfb305146d7fc9a4850b,a598fd1ef4711bbda21ba5417c0bcbb29ea00d616cb51ce39ef377bb139de1bc,spoof,stage_d_ru_dialogs_vits2_masha_neutral_v1:3a631f860c767c4c66bc,c1390d417f7394295a791b2b516fee572ce42f65462810a61fb7eba29e98df96,reviewer_2,pass,yes,yes,yes,yes,
stage-d-dialogs-ru-masha-neutral-acoustic-gate-v1,478b7b470c430423ce3c8eed51374fc7543c69934e18dfb305146d7fc9a4850b,a6204bd0d01dbe631f7caeaca21fce16753f088e75c3c26f62d1d8908df49071,bonafide,common_voice_ru_v24:common_voice_ru_23949386,f8197d8eac3b2fd66eee0aa5a532282e603a4f8870fce80f6f369620f42a6ac5,reviewer_2,pass,yes,yes,yes,yes,
stage-d-dialogs-ru-masha-neutral-acoustic-gate-v1,478b7b470c430423ce3c8eed51374fc7543c69934e18dfb305146d7fc9a4850b,a6204bd0d01dbe631f7caeaca21fce16753f088e75c3c26f62d1d8908df49071,spoof,stage_d_ru_dialogs_vits2_masha_neutral_v1:b3eba7017ffbe3f6bd69,aab86cbfdab75cbea7e0771f46fda3622fdfbb9dd5fa13f348e7a5a7a2cc0f5f,reviewer_2,pass,yes,yes,yes,yes,
stage-d-dialogs-ru-masha-neutral-acoustic-gate-v1,478b7b470c430423ce3c8eed51374fc7543c69934e18dfb305146d7fc9a4850b,a92bde67cb73b3973ed6247ff1c22ca0cca213b878915c9308707a8a8e042dd9,bonafide,common_voice_ru_v24:common_voice_ru_19443479,b553a9ce0c90210ac958ea609f33f14501d767adfb074e04f2824d776ac4f0e1,reviewer_2,pass,yes,yes,yes,yes,
stage-d-dialogs-ru-masha-neutral-acoustic-gate-v1,478b7b470c430423ce3c8eed51374fc7543c69934e18dfb305146d7fc9a4850b,a92bde67cb73b3973ed6247ff1c22ca0cca213b878915c9308707a8a8e042dd9,spoof,stage_d_ru_dialogs_vits2_masha_neutral_v1:0f5b1ede2eeec1e6bf8c,7cc181f8ebe93f8ed9b4fd7bb4ab52e0cfb38d11509a7e9043a8fd6927904a1c,reviewer_2,pass,yes,yes,yes,yes,
stage-d-dialogs-ru-masha-neutral-acoustic-gate-v1,478b7b470c430423ce3c8eed51374fc7543c69934e18dfb305146d7fc9a4850b,b3eaf74510206a8a24fe71ae335e8a72279c9d4f91b653bf97b7e1a057cdcfa1,bonafide,common_voice_ru_v24:common_voice_ru_41420614,ef2cf2f9539479cef28674cb2c2a488ac4bf51d3e4fb896b4e1ea2ea09ac8cb2,reviewer_2,pass,yes,yes,yes,yes,
stage-d-dialogs-ru-masha-neutral-acoustic-gate-v1,478b7b470c430423ce3c8eed51374fc7543c69934e18dfb305146d7fc9a4850b,b3eaf74510206a8a24fe71ae335e8a72279c9d4f91b653bf97b7e1a057cdcfa1,spoof,stage_d_ru_dialogs_vits2_masha_neutral_v1:6ad4f8e2d391e33a2dcf,53dfeff38a6cba1f2615370b503ccd0b4e058310c875f2fc5a56a5bfe8332b07,reviewer_2,pass,yes,yes,yes,yes,
stage-d-dialogs-ru-masha-neutral-acoustic-gate-v1,478b7b470c430423ce3c8eed51374fc7543c69934e18dfb305146d7fc9a4850b,be324b95bb40d1c42c3c3825a505f9872799503faeb40bbb110a9a5b85e4f08a,bonafide,common_voice_ru_v24:common_voice_ru_32642634,53acb6dd4b142962fae3937a51d7d8e2cab4b8791b2d3658fa6d8252bda7b824,reviewer_2,pass,yes,yes,yes,yes,
stage-d-dialogs-ru-masha-neutral-acoustic-gate-v1,478b7b470c430423ce3c8eed51374fc7543c69934e18dfb305146d7fc9a4850b,be324b95bb40d1c42c3c3825a505f9872799503faeb40bbb110a9a5b85e4f08a,spoof,stage_d_ru_dialogs_vits2_masha_neutral_v1:dcc8eec45680e1557332,43b802589c3e7de4e6ecfece58d1a0a1c7a210dc843ff81045b17ad97bbfdcef,reviewer_2,pass,yes,yes,yes,yes,
stage-d-dialogs-ru-masha-neutral-acoustic-gate-v1,478b7b470c430423ce3c8eed51374fc7543c69934e18dfb305146d7fc9a4850b,c13ae26515cb5e39d55d3bee77ca95064a971a6e86cd80cfe90bcce5250f589b,bonafide,common_voice_ru_v24:common_voice_ru_18896725,5aa37fd0770891cdccbfc4a8514c3616b829c74afa9d2d7b0ce60b0f10ce9601,reviewer_2,pass,yes,yes,yes,yes,
stage-d-dialogs-ru-masha-neutral-acoustic-gate-v1,478b7b470c430423ce3c8eed51374fc7543c69934e18dfb305146d7fc9a4850b,c13ae26515cb5e39d55d3bee77ca95064a971a6e86cd80cfe90bcce5250f589b,spoof,stage_d_ru_dialogs_vits2_masha_neutral_v1:aa83c53b28911aac1f5e,0853107f596eeb3bd98ec372e281d5d1bc898db6470bed734c2dea30fb44e01b,reviewer_2,pass,yes,yes,yes,yes,
stage-d-dialogs-ru-masha-neutral-acoustic-gate-v1,478b7b470c430423ce3c8eed51374fc7543c69934e18dfb305146d7fc9a4850b,c1d3237b122fe54ad052535856d6dd0b4673526dd9a5ab2479dc12f67765408b,bonafide,common_voice_ru_v24:common_voice_ru_27060856,96276ad161750b1fa1c57bfae2408f271afeedbc1004a5e1cd5ed0e4de892e90,reviewer_2,pass,yes,yes,yes,yes,
stage-d-dialogs-ru-masha-neutral-acoustic-gate-v1,478b7b470c430423ce3c8eed51374fc7543c69934e18dfb305146d7fc9a4850b,c1d3237b122fe54ad052535856d6dd0b4673526dd9a5ab2479dc12f67765408b,spoof,stage_d_ru_dialogs_vits2_masha_neutral_v1:5b99e01ad7a1b996049e,52b7a8201ae19243e7831a2509114d6380ad3fafa40ad269241abd20e5f46ffb,reviewer_2,pass,yes,yes,yes,yes,
stage-d-dialogs-ru-masha-neutral-acoustic-gate-v1,478b7b470c430423ce3c8eed51374fc7543c69934e18dfb305146d7fc9a4850b,d1503abaed4f18f5a948d23eac20ddb26b32d949ad28b72cc9482627d1226aed,bonafide,common_voice_ru_v24:common_voice_ru_18985101,8d3588388e5fc7f784b79c9b23d282ebcf198965a9ceaa9a6de4245283a8e417,reviewer_2,pass,yes,yes,yes,yes,
stage-d-dialogs-ru-masha-neutral-acoustic-gate-v1,478b7b470c430423ce3c8eed51374fc7543c69934e18dfb305146d7fc9a4850b,d1503abaed4f18f5a948d23eac20ddb26b32d949ad28b72cc9482627d1226aed,spoof,stage_d_ru_dialogs_vits2_masha_neutral_v1:c4d9769623ea63fd3c25,3aa1a0b9c9d3f17dda0918d24cf62edff2907f865edfef8b9acad545b802a007,reviewer_2,pass,yes,yes,yes,yes,
stage-d-dialogs-ru-masha-neutral-acoustic-gate-v1,478b7b470c430423ce3c8eed51374fc7543c69934e18dfb305146d7fc9a4850b,d4c33de6a852ef6abd570af7d06699a3ef8c8cc1945544e433715d115483b848,bonafide,common_voice_ru_v24:common_voice_ru_27194970,6c0e712aa80be5f867994361d3da953c696061304be0dd302e1e56c1f135449a,reviewer_2,pass,yes,yes,yes,yes,
stage-d-dialogs-ru-masha-neutral-acoustic-gate-v1,478b7b470c430423ce3c8eed51374fc7543c69934e18dfb305146d7fc9a4850b,d4c33de6a852ef6abd570af7d06699a3ef8c8cc1945544e433715d115483b848,spoof,stage_d_ru_dialogs_vits2_masha_neutral_v1:832793260648ece5f20c,7f4377d1acec81a894cd9b8b2a06641051db788f1a37a80a2b4f2655eadccf33,reviewer_2,pass,yes,yes,yes,yes,
stage-d-dialogs-ru-masha-neutral-acoustic-gate-v1,478b7b470c430423ce3c8eed51374fc7543c69934e18dfb305146d7fc9a4850b,d77495a13307fbfbf8c0bbe53ddb35c23ac395d90fa7a3b2133469767f7a561f,bonafide,common_voice_ru_v24:common_voice_ru_20559909,744da1b622fd295542289dc269584037d5b5cf9dc96c72755a8755fab4d87549,reviewer_2,pass,yes,yes,yes,yes,
stage-d-dialogs-ru-masha-neutral-acoustic-gate-v1,478b7b470c430423ce3c8eed51374fc7543c69934e18dfb305146d7fc9a4850b,d77495a13307fbfbf8c0bbe53ddb35c23ac395d90fa7a3b2133469767f7a561f,spoof,stage_d_ru_dialogs_vits2_masha_neutral_v1:93279cbd0fb6470a9ca9,7c0ef4e0bfb9d027f0bcfc1f8c1383d42106711ddcc19da6ec2e74016fdb65cb,reviewer_2,pass,yes,yes,yes,yes,
stage-d-dialogs-ru-masha-neutral-acoustic-gate-v1,478b7b470c430423ce3c8eed51374fc7543c69934e18dfb305146d7fc9a4850b,e1a2272d2bd048e153923b87e1c21ac37415e1e457a5e7091b7984757ba450b3,bonafide,common_voice_ru_v24:common_voice_ru_18898766,0a6f57cc51f41e03fa616c278e516701d563af78f19e3068c35bd1a9c1059459,reviewer_2,pass,yes,yes,yes,yes,
stage-d-dialogs-ru-masha-neutral-acoustic-gate-v1,478b7b470c430423ce3c8eed51374fc7543c69934e18dfb305146d7fc9a4850b,e1a2272d2bd048e153923b87e1c21ac37415e1e457a5e7091b7984757ba450b3,spoof,stage_d_ru_dialogs_vits2_masha_neutral_v1:7abadb7f58fe5eefe407,bd349f4797e6c6b480bcc5ed31658d27f917dd7d6bc32a1a60ced36b76f1bfe6,reviewer_2,pass,yes,yes,yes,yes,
stage-d-dialogs-ru-masha-neutral-acoustic-gate-v1,478b7b470c430423ce3c8eed51374fc7543c69934e18dfb305146d7fc9a4850b,e32c38747fe47208175cee519f13d78d56281d74e8ecd14732b09b40e39cffee,bonafide,common_voice_ru_v24:common_voice_ru_25011416,22fdd527bb4722966c8a66702ec6812a7485ed91b8f48e3a005e34b8601399a8,reviewer_2,pass,yes,yes,yes,yes,
stage-d-dialogs-ru-masha-neutral-acoustic-gate-v1,478b7b470c430423ce3c8eed51374fc7543c69934e18dfb305146d7fc9a4850b,e32c38747fe47208175cee519f13d78d56281d74e8ecd14732b09b40e39cffee,spoof,stage_d_ru_dialogs_vits2_masha_neutral_v1:9cd021cfe2ede198fe2c,37f85cac784016d626f3533526bcc36bd2343eb3d0096410c68531210bbb1130,reviewer_2,pass,yes,yes,yes,yes,
stage-d-dialogs-ru-masha-neutral-acoustic-gate-v1,478b7b470c430423ce3c8eed51374fc7543c69934e18dfb305146d7fc9a4850b,e49b04a1bba09f13386312f09214ecfd6b2a230dfea540a8c96f4403f1a48970,bonafide,common_voice_ru_v24:common_voice_ru_21835345,e05759b7f17be6e288c52e19a76fbda998d2f23811b7e7462c932dafbee0f4de,reviewer_2,pass,yes,yes,yes,yes,
stage-d-dialogs-ru-masha-neutral-acoustic-gate-v1,478b7b470c430423ce3c8eed51374fc7543c69934e18dfb305146d7fc9a4850b,e49b04a1bba09f13386312f09214ecfd6b2a230dfea540a8c96f4403f1a48970,spoof,stage_d_ru_dialogs_vits2_masha_neutral_v1:42ae261adafe8aa7d04e,7fd328891f9d36b01b4eda530f4e810f54d4aa4a191d7d60ea6211927e467338,reviewer_2,pass,yes,yes,yes,yes,
stage-d-dialogs-ru-masha-neutral-acoustic-gate-v1,478b7b470c430423ce3c8eed51374fc7543c69934e18dfb305146d7fc9a4850b,f1f67fe0de3c7d7a8e6bdff06a854c71a6a0da73968d498b968db4c55b70eb08,bonafide,common_voice_ru_v24:common_voice_ru_21757652,0491fe3a67c853ff1691381a4c780662815afe0d31b5650464a0c814aadb6e18,reviewer_2,pass,yes,yes,yes,yes,
stage-d-dialogs-ru-masha-neutral-acoustic-gate-v1,478b7b470c430423ce3c8eed51374fc7543c69934e18dfb305146d7fc9a4850b,f1f67fe0de3c7d7a8e6bdff06a854c71a6a0da73968d498b968db4c55b70eb08,spoof,stage_d_ru_dialogs_vits2_masha_neutral_v1:3481628d141e7ce438f2,f4ca7da8b89d1624e3c43bb9b3ff25cad5e2569d806f4817733760a3b96167c0,reviewer_2,pass,yes,yes,yes,yes,
stage-d-dialogs-ru-masha-neutral-acoustic-gate-v1,478b7b470c430423ce3c8eed51374fc7543c69934e18dfb305146d7fc9a4850b,f28c033fcf1c401e64c2e41107eb9cad4a586a2c83e2b69f53e228018e99735b,bonafide,common_voice_ru_v24:common_voice_ru_20772011,dac0dab4f9a6311ae3a86cd82eeb20297db83c49813f2deb9190b41fb9843fa5,reviewer_2,pass,yes,yes,yes,yes,
stage-d-dialogs-ru-masha-neutral-acoustic-gate-v1,478b7b470c430423ce3c8eed51374fc7543c69934e18dfb305146d7fc9a4850b,f28c033fcf1c401e64c2e41107eb9cad4a586a2c83e2b69f53e228018e99735b,spoof,stage_d_ru_dialogs_vits2_masha_neutral_v1:b067db45ae5a781b63d9,d706560006b520bdc205fa535558329b998e7f9717846559d68a177165b3e91e,reviewer_2,pass,yes,yes,yes,yes,
stage-d-dialogs-ru-masha-neutral-acoustic-gate-v1,478b7b470c430423ce3c8eed51374fc7543c69934e18dfb305146d7fc9a4850b,f6cb7fa79d09b0d8227c52a2b391c85736c1b4c93e73b4eaa0583d85b2f39f3a,bonafide,common_voice_ru_v24:common_voice_ru_18897268,1f608222ddcc2fc47913fc5a9d3cc733ef6d2d0cbfe82beeedeb4bf12616254c,reviewer_2,pass,yes,yes,yes,yes,
stage-d-dialogs-ru-masha-neutral-acoustic-gate-v1,478b7b470c430423ce3c8eed51374fc7543c69934e18dfb305146d7fc9a4850b,f6cb7fa79d09b0d8227c52a2b391c85736c1b4c93e73b4eaa0583d85b2f39f3a,spoof,stage_d_ru_dialogs_vits2_masha_neutral_v1:c22c9c8d9f057648ecf8,ad17ae7f3c263c5cb99b9b5ab508efe3d78cddc50d8e638d63c2dd632d0d09b6,reviewer_2,pass,yes,yes,yes,yes,
stage-d-dialogs-ru-masha-neutral-acoustic-gate-v1,478b7b470c430423ce3c8eed51374fc7543c69934e18dfb305146d7fc9a4850b,feb149d1ef05a7b91d01daf233b671f0a3f863169cb85155113e7e3d05fdad66,bonafide,common_voice_ru_v24:common_voice_ru_30744976,a5e34b014a485a5d8a74aae0585dff61aac8f8c137c36c74255414075474044e,reviewer_2,pass,yes,yes,yes,yes,
stage-d-dialogs-ru-masha-neutral-acoustic-gate-v1,478b7b470c430423ce3c8eed51374fc7543c69934e18dfb305146d7fc9a4850b,feb149d1ef05a7b91d01daf233b671f0a3f863169cb85155113e7e3d05fdad66,spoof,stage_d_ru_dialogs_vits2_masha_neutral_v1:8321f5984716b35b7edb,147e8ba1c4a908e428d6e6fbc540f0636e10acfa92e6096674609c04fc556bda,reviewer_2,pass,yes,yes,yes,yes,
stage-d-dialogs-ru-masha-neutral-acoustic-gate-v1,478b7b470c430423ce3c8eed51374fc7543c69934e18dfb305146d7fc9a4850b,fec33cee68128ae25c9a8548276312f1fded4e387e618a1c909d83b57650829a,bonafide,common_voice_ru_v24:common_voice_ru_26771152,00c349cdd99a6d842c7e96715c215f1bedf634b4b533c4ed1969935c0253776f,reviewer_2,pass,yes,yes,yes,yes,
stage-d-dialogs-ru-masha-neutral-acoustic-gate-v1,478b7b470c430423ce3c8eed51374fc7543c69934e18dfb305146d7fc9a4850b,fec33cee68128ae25c9a8548276312f1fded4e387e618a1c909d83b57650829a,spoof,stage_d_ru_dialogs_vits2_masha_neutral_v1:f2b6492404f5a75098a6,d82e750ec788d16ed89eb290154d75292ee76fa7b1423420d20ea4dd2e4e9b70,reviewer_2,pass,yes,yes,yes,yes,
stage-d-dialogs-ru-masha-neutral-acoustic-gate-v1,478b7b470c430423ce3c8eed51374fc7543c69934e18dfb305146d7fc9a4850b,ff93dbc941da428d99ba2a5cf44f7856bc1abfc85753bfaf0ff693d68fad0d62,bonafide,common_voice_ru_v24:common_voice_ru_24254803,50a617cff86f87d33f3d2e4f0bbd8d19cf5089f73a0ff632a7df5c3a89bba869,reviewer_2,pass,yes,yes,yes,yes,
stage-d-dialogs-ru-masha-neutral-acoustic-gate-v1,478b7b470c430423ce3c8eed51374fc7543c69934e18dfb305146d7fc9a4850b,ff93dbc941da428d99ba2a5cf44f7856bc1abfc85753bfaf0ff693d68fad0d62,spoof,stage_d_ru_dialogs_vits2_masha_neutral_v1:cfa9c95448f4bcdea9c5,41ddc9a7b0908f74f19fd12307acb1818a18f26f6b83c012501c75eed6de35ab,reviewer_2,pass,yes,yes,yes,yes,
