sample_id,relative_path,sha256,split,label,language,code_switch,parent_group_id,source_name,source_license,rights_basis,speaker_pseudo_id,text_id,text_hash,duration_s,generator_family,generator_name,generator_version,voice_id,clone_consent_id,device,capture_route,original_sr,codec,augmentation_chain,augmentation_seed,created_at
ruasd_ru_v1_shard000000:raw_fake_11labs_76b5eed054fe9883a51d2655c0a0c127,raw/ruasd/slices/ood-100/raw_fake_11labs_76b5eed054fe9883a51d2655c0a0c127.wav,dbc7018072920f8b462038847421841ee5f83e7fa9d110be0f328dc5b5d5e064,ood,spoof,ru,unknown,ruasd_ru_v1_shard000000:content:raw_fake_11labs_76b5eed054fe9883a51d2655c0a0c127,ruasd_ru_v1_shard000000,CC-BY-NC-SA-4.0,RuASD CC-BY-NC-SA-4.0; personal research; OOD only,ruasd_ru_v1_shard000000:speaker:unknown,ruasd_ru_v1_shard000000:content:raw_fake_11labs_76b5eed054fe9883a51d2655c0a0c127,671d3eb55eaebfeb2a8723f9107c892f83f5715ead03153386f60b9689281058,6.870204081632653,tts,11labs,unspecified_by_source,ruasd_ru_v1_shard000000:voice:unknown,,unknown,synthetic_tts_ruasd,44100,wav,,,2026-08-09T04:28:05.188480Z
ruasd_ru_v1_shard000000:raw_fake_11labs_f83bcc9b12c1c13c7a78dbaa210911c9,raw/ruasd/slices/ood-100/raw_fake_11labs_f83bcc9b12c1c13c7a78dbaa210911c9.wav,eb6832ab21b6237475fcf313f1ae6b00808102e6c174569eb6bd0fcb121b6aa8,ood,spoof,ru,unknown,ruasd_ru_v1_shard000000:content:raw_fake_11labs_f83bcc9b12c1c13c7a78dbaa210911c9,ruasd_ru_v1_shard000000,CC-BY-NC-SA-4.0,RuASD CC-BY-NC-SA-4.0; personal research; OOD only,ruasd_ru_v1_shard000000:speaker:unknown,ruasd_ru_v1_shard000000:content:raw_fake_11labs_f83bcc9b12c1c13c7a78dbaa210911c9,34e92d0f5c6a27ca7da6ce36b31e68d68f5eeb893ac12d8fd331223fd1d2652e,6.2693877551020405,tts,11labs,unspecified_by_source,ruasd_ru_v1_shard000000:voice:unknown,,unknown,synthetic_tts_ruasd,44100,wav,,,2026-08-09T04:28:05.188480Z
ruasd_ru_v1_shard000000:raw_fake_11labs_1e180e3ad9a4ae4ac94399cf9f3ef34f,raw/ruasd/slices/ood-100/raw_fake_11labs_1e180e3ad9a4ae4ac94399cf9f3ef34f.wav,343c2a38ac379a55573c9c0bd1de9782e59e9e7ebdf0bd388753b675a211109d,ood,spoof,ru,unknown,ruasd_ru_v1_shard000000:content:raw_fake_11labs_1e180e3ad9a4ae4ac94399cf9f3ef34f,ruasd_ru_v1_shard000000,CC-BY-NC-SA-4.0,RuASD CC-BY-NC-SA-4.0; personal research; OOD only,ruasd_ru_v1_shard000000:speaker:unknown,ruasd_ru_v1_shard000000:content:raw_fake_11labs_1e180e3ad9a4ae4ac94399cf9f3ef34f,d417683824eabdfbc036b3fdf1d8381531bec2aecb67ef3519751eda8935d263,7.9412244897959186,tts,11labs,unspecified_by_source,ruasd_ru_v1_shard000000:voice:unknown,,unknown,synthetic_tts_ruasd,44100,wav,,,2026-08-09T04:28:05.188480Z
ruasd_ru_v1_shard000000:raw_fake_11labs_32125ad6e5a6c436c194d1a4f8140147,raw/ruasd/slices/ood-100/raw_fake_11labs_32125ad6e5a6c436c194d1a4f8140147.wav,6f853ceb5293b2f9e06bf3cc9bd28a9bd509a9f9710d9df00693fb3b0b81ccbe,ood,spoof,ru,unknown,ruasd_ru_v1_shard000000:content:raw_fake_11labs_32125ad6e5a6c436c194d1a4f8140147,ruasd_ru_v1_shard000000,CC-BY-NC-SA-4.0,RuASD CC-BY-NC-SA-4.0; personal research; OOD only,ruasd_ru_v1_shard000000:speaker:unknown,ruasd_ru_v1_shard000000:content:raw_fake_11labs_32125ad6e5a6c436c194d1a4f8140147,0dc159d9c36ea9535c6b45ac89b2ca7da6200cae0ddcd408e703aafba735a0c4,7.96734693877551,tts,11labs,unspecified_by_source,ruasd_ru_v1_shard000000:voice:unknown,,unknown,synthetic_tts_ruasd,44100,wav,,,2026-08-09T04:28:05.188480Z
ruasd_ru_v1_shard000000:raw_fake_11labs_4adfd004da2891b78405613824f43991,raw/ruasd/slices/ood-100/raw_fake_11labs_4adfd004da2891b78405613824f43991.wav,432f186b9f98347d663d123d9d1754364a9064498a4177efd9a536a2e0e18875,ood,spoof,ru,unknown,ruasd_ru_v1_shard000000:content:raw_fake_11labs_4adfd004da2891b78405613824f43991,ruasd_ru_v1_shard000000,CC-BY-NC-SA-4.0,RuASD CC-BY-NC-SA-4.0; personal research; OOD only,ruasd_ru_v1_shard000000:speaker:unknown,ruasd_ru_v1_shard000000:content:raw_fake_11labs_4adfd004da2891b78405613824f43991,cb50430707f79c5c8ae4005f0731c156e5a1bd7bf4e82d4466e88596b74cf5a9,5.511836734693878,tts,11labs,unspecified_by_source,ruasd_ru_v1_shard000000:voice:unknown,,unknown,synthetic_tts_ruasd,44100,wav,,,2026-08-09T04:28:05.188480Z
ruasd_ru_v1_shard000000:raw_fake_11labs_1e026a031571d90c21abe335bd0889ca,raw/ruasd/slices/ood-100/raw_fake_11labs_1e026a031571d90c21abe335bd0889ca.wav,23b7939d52faead1c6614acdadbf666381713cf5a27253243ccb51278c031fdf,ood,spoof,ru,unknown,ruasd_ru_v1_shard000000:content:raw_fake_11labs_1e026a031571d90c21abe335bd0889ca,ruasd_ru_v1_shard000000,CC-BY-NC-SA-4.0,RuASD CC-BY-NC-SA-4.0; personal research; OOD only,ruasd_ru_v1_shard000000:speaker:unknown,ruasd_ru_v1_shard000000:content:raw_fake_11labs_1e026a031571d90c21abe335bd0889ca,9495caccbebc2e4f3435a1e47f88224100370256ff12180c871ba9f0ed2033b1,19.879183673469388,tts,11labs,unspecified_by_source,ruasd_ru_v1_shard000000:voice:unknown,,unknown,synthetic_tts_ruasd,44100,wav,,,2026-08-09T04:28:05.188480Z
ruasd_ru_v1_shard000000:raw_fake_11labs_eceba916f129a9621edb3dd80333a1da,raw/ruasd/slices/ood-100/raw_fake_11labs_eceba916f129a9621edb3dd80333a1da.wav,f510473cd07e9e92ae7bd8d67e885e01d8ad4d5b1b1ebd5abc37210804c3fc29,ood,spoof,ru,unknown,ruasd_ru_v1_shard000000:content:raw_fake_11labs_eceba916f129a9621edb3dd80333a1da,ruasd_ru_v1_shard000000,CC-BY-NC-SA-4.0,RuASD CC-BY-NC-SA-4.0; personal research; OOD only,ruasd_ru_v1_shard000000:speaker:unknown,ruasd_ru_v1_shard000000:content:raw_fake_11labs_eceba916f129a9621edb3dd80333a1da,3e935f2ae1f6559b23472b9bf0e689f68732d07c2712490dbe739507e696a7a7,4.2057142857142855,tts,11labs,unspecified_by_source,ruasd_ru_v1_shard000000:voice:unknown,,unknown,synthetic_tts_ruasd,44100,wav,,,2026-08-09T04:28:05.188480Z
ruasd_ru_v1_shard000000:raw_fake_11labs_19962a8fa5638151b52344d604193bf4,raw/ruasd/slices/ood-100/raw_fake_11labs_19962a8fa5638151b52344d604193bf4.wav,2d5f6f80441ee717df46cef8567fd39d760bfb5d833af5d36ccc769ef1dc6741,ood,spoof,ru,unknown,ruasd_ru_v1_shard000000:content:raw_fake_11labs_19962a8fa5638151b52344d604193bf4,ruasd_ru_v1_shard000000,CC-BY-NC-SA-4.0,RuASD CC-BY-NC-SA-4.0; personal research; OOD only,ruasd_ru_v1_shard000000:speaker:unknown,ruasd_ru_v1_shard000000:content:raw_fake_11labs_19962a8fa5638151b52344d604193bf4,9828f0d6e61174fdb456c0bd3cbe9915170fa0b58cf1cd747cc8daace075630a,6.713469387755102,tts,11labs,unspecified_by_source,ruasd_ru_v1_shard000000:voice:unknown,,unknown,synthetic_tts_ruasd,44100,wav,,,2026-08-09T04:28:05.188480Z
ruasd_ru_v1_shard000000:raw_fake_11labs_8a71f5139d78119532cba679d0353907,raw/ruasd/slices/ood-100/raw_fake_11labs_8a71f5139d78119532cba679d0353907.wav,44763ad491a17bbf8cac7bf86fd23f561c067f8e5dcd8d29e31ea831e965eaff,ood,spoof,ru,unknown,ruasd_ru_v1_shard000000:content:raw_fake_11labs_8a71f5139d78119532cba679d0353907,ruasd_ru_v1_shard000000,CC-BY-NC-SA-4.0,RuASD CC-BY-NC-SA-4.0; personal research; OOD only,ruasd_ru_v1_shard000000:speaker:unknown,ruasd_ru_v1_shard000000:content:raw_fake_11labs_8a71f5139d78119532cba679d0353907,f092dd71a2fb53b6c1f78503709496adcffd6324f09060ae85f5655a78c980aa,18.52081632653061,tts,11labs,unspecified_by_source,ruasd_ru_v1_shard000000:voice:unknown,,unknown,synthetic_tts_ruasd,44100,wav,,,2026-08-09T04:28:05.188480Z
ruasd_ru_v1_shard000000:raw_fake_11labs_44cdeec0e8cd5986084d1cc866ee51e7,raw/ruasd/slices/ood-100/raw_fake_11labs_44cdeec0e8cd5986084d1cc866ee51e7.wav,0487200e0bbae214c10dc77d4b6246f576548031744b9f852dcda957aab5376b,ood,spoof,ru,unknown,ruasd_ru_v1_shard000000:content:raw_fake_11labs_44cdeec0e8cd5986084d1cc866ee51e7,ruasd_ru_v1_shard000000,CC-BY-NC-SA-4.0,RuASD CC-BY-NC-SA-4.0; personal research; OOD only,ruasd_ru_v1_shard000000:speaker:unknown,ruasd_ru_v1_shard000000:content:raw_fake_11labs_44cdeec0e8cd5986084d1cc866ee51e7,0718222a0a27b7e2eb9ff6a8778c48ff758028664c1278cf9ef577fcac62b529,24.842448979591836,tts,11labs,unspecified_by_source,ruasd_ru_v1_shard000000:voice:unknown,,unknown,synthetic_tts_ruasd,44100,wav,,,2026-08-09T04:28:05.188480Z
ruasd_ru_v1_shard000000:raw_fake_11labs_9b6b509215bde6cd9dca1b05a1c1aeec,raw/ruasd/slices/ood-100/raw_fake_11labs_9b6b509215bde6cd9dca1b05a1c1aeec.wav,700f2db747a0a5105abfaaa7499c2cef8ed7e1ba873d6d507ea7143d48abf7bc,ood,spoof,ru,unknown,ruasd_ru_v1_shard000000:content:raw_fake_11labs_9b6b509215bde6cd9dca1b05a1c1aeec,ruasd_ru_v1_shard000000,CC-BY-NC-SA-4.0,RuASD CC-BY-NC-SA-4.0; personal research; OOD only,ruasd_ru_v1_shard000000:speaker:unknown,ruasd_ru_v1_shard000000:content:raw_fake_11labs_9b6b509215bde6cd9dca1b05a1c1aeec,34a9687ad02fb368b0fd807e966b0f8d55abd8e8a00a4ee22bcc0b39fcb52cad,50.416326530612245,tts,11labs,unspecified_by_source,ruasd_ru_v1_shard000000:voice:unknown,,unknown,synthetic_tts_ruasd,44100,wav,,,2026-08-09T04:28:05.188480Z
ruasd_ru_v1_shard000000:raw_fake_11labs_3553943d3301226061bcecf7fc630bad,raw/ruasd/slices/ood-100/raw_fake_11labs_3553943d3301226061bcecf7fc630bad.wav,f6a1ab684acf8973ec20cc0217e554467cb58be0e78ab6b8dd3e49064ea68d50,ood,spoof,ru,unknown,ruasd_ru_v1_shard000000:content:raw_fake_11labs_3553943d3301226061bcecf7fc630bad,ruasd_ru_v1_shard000000,CC-BY-NC-SA-4.0,RuASD CC-BY-NC-SA-4.0; personal research; OOD only,ruasd_ru_v1_shard000000:speaker:unknown,ruasd_ru_v1_shard000000:content:raw_fake_11labs_3553943d3301226061bcecf7fc630bad,5583f3257ac3e056a361085ef5a36f52b871c7ffea3fb46864ebe34e007a7f51,5.459591836734694,tts,11labs,unspecified_by_source,ruasd_ru_v1_shard000000:voice:unknown,,unknown,synthetic_tts_ruasd,44100,wav,,,2026-08-09T04:28:05.188480Z
ruasd_ru_v1_shard000000:raw_fake_11labs_5cf5353712ee3eb06931bd66e039e83f,raw/ruasd/slices/ood-100/raw_fake_11labs_5cf5353712ee3eb06931bd66e039e83f.wav,69809d6850e6723dc523ca558f44cceba84c5bb22dc95a7672666ea9d90486ff,ood,spoof,ru,unknown,ruasd_ru_v1_shard000000:content:raw_fake_11labs_5cf5353712ee3eb06931bd66e039e83f,ruasd_ru_v1_shard000000,CC-BY-NC-SA-4.0,RuASD CC-BY-NC-SA-4.0; personal research; OOD only,ruasd_ru_v1_shard000000:speaker:unknown,ruasd_ru_v1_shard000000:content:raw_fake_11labs_5cf5353712ee3eb06931bd66e039e83f,777634329d58478a7f2ade69a0ae10b9cc9f93d1f8272a8b39a33aed5dace124,6.034285714285715,tts,11labs,unspecified_by_source,ruasd_ru_v1_shard000000:voice:unknown,,unknown,synthetic_tts_ruasd,44100,wav,,,2026-08-09T04:28:05.188480Z
ruasd_ru_v1_shard000000:raw_fake_11labs_b6b308dbea756ee8452428641737a775,raw/ruasd/slices/ood-100/raw_fake_11labs_b6b308dbea756ee8452428641737a775.wav,08a2fd9e01d57814f61fb0f70e38609603a5f7e58f7b0f3af45b000146da8846,ood,spoof,ru,unknown,ruasd_ru_v1_shard000000:content:raw_fake_11labs_b6b308dbea756ee8452428641737a775,ruasd_ru_v1_shard000000,CC-BY-NC-SA-4.0,RuASD CC-BY-NC-SA-4.0; personal research; OOD only,ruasd_ru_v1_shard000000:speaker:unknown,ruasd_ru_v1_shard000000:content:raw_fake_11labs_b6b308dbea756ee8452428641737a775,615583f36de83762232994408a733829b4b8d9e3c6847ed24871a03e2f3d29dc,6.295510204081633,tts,11labs,unspecified_by_source,ruasd_ru_v1_shard000000:voice:unknown,,unknown,synthetic_tts_ruasd,44100,wav,,,2026-08-09T04:28:05.188480Z
ruasd_ru_v1_shard000000:raw_fake_11labs_2045776fa442656619687e8f1134f96a,raw/ruasd/slices/ood-100/raw_fake_11labs_2045776fa442656619687e8f1134f96a.wav,a31b9b1932c8ecae2e7af93bd70a1f1ff4242697549d854fd75ce185aa6e0405,ood,spoof,ru,unknown,ruasd_ru_v1_shard000000:content:raw_fake_11labs_2045776fa442656619687e8f1134f96a,ruasd_ru_v1_shard000000,CC-BY-NC-SA-4.0,RuASD CC-BY-NC-SA-4.0; personal research; OOD only,ruasd_ru_v1_shard000000:speaker:unknown,ruasd_ru_v1_shard000000:content:raw_fake_11labs_2045776fa442656619687e8f1134f96a,163dc7c8aef7ef0e4bb9b7a7923db682722abd6730d575314b2061486c49b8b3,45.818775510204084,tts,11labs,unspecified_by_source,ruasd_ru_v1_shard000000:voice:unknown,,unknown,synthetic_tts_ruasd,44100,wav,,,2026-08-09T04:28:05.188480Z
ruasd_ru_v1_shard000000:raw_fake_11labs_55a82f07af998087c039e15bfed7bf69,raw/ruasd/slices/ood-100/raw_fake_11labs_55a82f07af998087c039e15bfed7bf69.wav,f59a2369687fab4117f2f56eb74a9dbfd268c7110ac24fbe32b688b432993534,ood,spoof,ru,unknown,ruasd_ru_v1_shard000000:content:raw_fake_11labs_55a82f07af998087c039e15bfed7bf69,ruasd_ru_v1_shard000000,CC-BY-NC-SA-4.0,RuASD CC-BY-NC-SA-4.0; personal research; OOD only,ruasd_ru_v1_shard000000:speaker:unknown,ruasd_ru_v1_shard000000:content:raw_fake_11labs_55a82f07af998087c039e15bfed7bf69,3149fffb3b54177801af5dafda37ff002c4c591de927cdf575aa58dc688283a2,38.4,tts,11labs,unspecified_by_source,ruasd_ru_v1_shard000000:voice:unknown,,unknown,synthetic_tts_ruasd,44100,wav,,,2026-08-09T04:28:05.188480Z
ruasd_ru_v1_shard000000:raw_fake_11labs_773c453a057aa1136a41df3cf1a152a0,raw/ruasd/slices/ood-100/raw_fake_11labs_773c453a057aa1136a41df3cf1a152a0.wav,bd4b3c5f185759302cd898ac7939d8c320a0b1ecceced80fac72d6c05fc4f5b4,ood,spoof,ru,unknown,ruasd_ru_v1_shard000000:content:raw_fake_11labs_773c453a057aa1136a41df3cf1a152a0,ruasd_ru_v1_shard000000,CC-BY-NC-SA-4.0,RuASD CC-BY-NC-SA-4.0; personal research; OOD only,ruasd_ru_v1_shard000000:speaker:unknown,ruasd_ru_v1_shard000000:content:raw_fake_11labs_773c453a057aa1136a41df3cf1a152a0,0e4a23af0fd91522e6900631b2d2ac7e155253a9f9d1363cd90b467d3a94c843,7.1053061224489795,tts,11labs,unspecified_by_source,ruasd_ru_v1_shard000000:voice:unknown,,unknown,synthetic_tts_ruasd,44100,wav,,,2026-08-09T04:28:05.188480Z
ruasd_ru_v1_shard000000:raw_fake_11labs_24dc665e7a94d91cf7db9b5c4bddf8dd,raw/ruasd/slices/ood-100/raw_fake_11labs_24dc665e7a94d91cf7db9b5c4bddf8dd.wav,fa3ad7ce9536db3923d62bc9804a3d7c53ae5c83a296d797f6de1f4f1decf70a,ood,spoof,ru,unknown,ruasd_ru_v1_shard000000:content:raw_fake_11labs_24dc665e7a94d91cf7db9b5c4bddf8dd,ruasd_ru_v1_shard000000,CC-BY-NC-SA-4.0,RuASD CC-BY-NC-SA-4.0; personal research; OOD only,ruasd_ru_v1_shard000000:speaker:unknown,ruasd_ru_v1_shard000000:content:raw_fake_11labs_24dc665e7a94d91cf7db9b5c4bddf8dd,c5f37382821b19a70f3ce456cb56877fcfbf422972b66313bce15b194715238a,9.795918367346939,tts,11labs,unspecified_by_source,ruasd_ru_v1_shard000000:voice:unknown,,unknown,synthetic_tts_ruasd,44100,wav,,,2026-08-09T04:28:05.188480Z
ruasd_ru_v1_shard000000:raw_fake_11labs_cae0dbdffbb775384a8d036ee5c67d5e,raw/ruasd/slices/ood-100/raw_fake_11labs_cae0dbdffbb775384a8d036ee5c67d5e.wav,ff063244eaff5c0ce10bea21d408fadc6c12456c08929d179899d11d4e31f095,ood,spoof,ru,unknown,ruasd_ru_v1_shard000000:content:raw_fake_11labs_cae0dbdffbb775384a8d036ee5c67d5e,ruasd_ru_v1_shard000000,CC-BY-NC-SA-4.0,RuASD CC-BY-NC-SA-4.0; personal research; OOD only,ruasd_ru_v1_shard000000:speaker:unknown,ruasd_ru_v1_shard000000:content:raw_fake_11labs_cae0dbdffbb775384a8d036ee5c67d5e,b23ffe066ba8df48bb524b115611e66e5a65e2e94d455350d9d2a83302f38b24,19.356734693877552,tts,11labs,unspecified_by_source,ruasd_ru_v1_shard000000:voice:unknown,,unknown,synthetic_tts_ruasd,44100,wav,,,2026-08-09T04:28:05.188480Z
ruasd_ru_v1_shard000000:raw_fake_11labs_e08d05a28807119e2269a04454b54df3,raw/ruasd/slices/ood-100/raw_fake_11labs_e08d05a28807119e2269a04454b54df3.wav,20e65cd640a55e976da1432a0802d0083dea8a8c577a713fd3f7a1e992cb272a,ood,spoof,ru,unknown,ruasd_ru_v1_shard000000:content:raw_fake_11labs_e08d05a28807119e2269a04454b54df3,ruasd_ru_v1_shard000000,CC-BY-NC-SA-4.0,RuASD CC-BY-NC-SA-4.0; personal research; OOD only,ruasd_ru_v1_shard000000:speaker:unknown,ruasd_ru_v1_shard000000:content:raw_fake_11labs_e08d05a28807119e2269a04454b54df3,a72a329dc47f246be208e2d22ab53cf33956cc462b2a66f6d72ea34d6bb40159,7.418775510204082,tts,11labs,unspecified_by_source,ruasd_ru_v1_shard000000:voice:unknown,,unknown,synthetic_tts_ruasd,44100,wav,,,2026-08-09T04:28:05.188480Z
ruasd_ru_v1_shard000000:raw_fake_11labs_cef7fd4caaed7aad19ba8e0d00f594b4,raw/ruasd/slices/ood-100/raw_fake_11labs_cef7fd4caaed7aad19ba8e0d00f594b4.wav,f9854847baee215a69f30435bcb96e77389c5fb33fb244f00729262df56168a3,ood,spoof,ru,unknown,ruasd_ru_v1_shard000000:content:raw_fake_11labs_cef7fd4caaed7aad19ba8e0d00f594b4,ruasd_ru_v1_shard000000,CC-BY-NC-SA-4.0,RuASD CC-BY-NC-SA-4.0; personal research; OOD only,ruasd_ru_v1_shard000000:speaker:unknown,ruasd_ru_v1_shard000000:content:raw_fake_11labs_cef7fd4caaed7aad19ba8e0d00f594b4,b5c3e7e138f10dbd59fa37bb017082e77ba6f1a3c3ea122d43c91199c89c9599,19.173877551020407,tts,11labs,unspecified_by_source,ruasd_ru_v1_shard000000:voice:unknown,,unknown,synthetic_tts_ruasd,44100,wav,,,2026-08-09T04:28:05.188480Z
ruasd_ru_v1_shard000000:raw_fake_11labs_4bf652f45806746de4d719eec35fe73e,raw/ruasd/slices/ood-100/raw_fake_11labs_4bf652f45806746de4d719eec35fe73e.wav,9139fb01115eb1741eff472ddc5ffe29d1906b5f5c4a8b95d3a6b9b803f4be29,ood,spoof,ru,unknown,ruasd_ru_v1_shard000000:content:raw_fake_11labs_4bf652f45806746de4d719eec35fe73e,ruasd_ru_v1_shard000000,CC-BY-NC-SA-4.0,RuASD CC-BY-NC-SA-4.0; personal research; OOD only,ruasd_ru_v1_shard000000:speaker:unknown,ruasd_ru_v1_shard000000:content:raw_fake_11labs_4bf652f45806746de4d719eec35fe73e,9a6a785d0c600c0d7fef2272db101e5c1b64527c24b5486a7f5aa42f060d7a60,40.80326530612245,tts,11labs,unspecified_by_source,ruasd_ru_v1_shard000000:voice:unknown,,unknown,synthetic_tts_ruasd,44100,wav,,,2026-08-09T04:28:05.188480Z
ruasd_ru_v1_shard000000:raw_fake_11labs_a4e2f9feb20986788e871ca95a407008,raw/ruasd/slices/ood-100/raw_fake_11labs_a4e2f9feb20986788e871ca95a407008.wav,8936fbf5513c358fcbf0bf4216be54b2506858443b7a8d39bc0fa59b5f47fbc6,ood,spoof,ru,unknown,ruasd_ru_v1_shard000000:content:raw_fake_11labs_a4e2f9feb20986788e871ca95a407008,ruasd_ru_v1_shard000000,CC-BY-NC-SA-4.0,RuASD CC-BY-NC-SA-4.0; personal research; OOD only,ruasd_ru_v1_shard000000:speaker:unknown,ruasd_ru_v1_shard000000:content:raw_fake_11labs_a4e2f9feb20986788e871ca95a407008,f678fcf33952a63bf2255982cbf67fdfe31f6baab47c5f92a28ba1282727f5c8,17.37142857142857,tts,11labs,unspecified_by_source,ruasd_ru_v1_shard000000:voice:unknown,,unknown,synthetic_tts_ruasd,44100,wav,,,2026-08-09T04:28:05.188480Z
ruasd_ru_v1_shard000000:raw_fake_TeraTTS_15d373b7afaf07793684c1ba279178df,raw/ruasd/slices/ood-100/raw_fake_TeraTTS_15d373b7afaf07793684c1ba279178df.wav,e5905cd28bbf9202fcf84d755f57fb3a456fb4bcababc0ce98b9a1a17141d154,ood,spoof,ru,unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_15d373b7afaf07793684c1ba279178df,ruasd_ru_v1_shard000000,CC-BY-NC-SA-4.0,RuASD CC-BY-NC-SA-4.0; personal research; OOD only,ruasd_ru_v1_shard000000:speaker:unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_15d373b7afaf07793684c1ba279178df,fa3b24567eb80a303c5da112c9264bade658ad669ff5a2c71bf0c0b93197ba83,9.428843537414966,tts,TeraTTS,unspecified_by_source,ruasd_ru_v1_shard000000:voice:unknown,,unknown,synthetic_tts_ruasd,22050,wav,,,2026-08-09T04:28:05.188480Z
ruasd_ru_v1_shard000000:raw_fake_TeraTTS_0178bb841fb68a94cc86d0ff9afe4630,raw/ruasd/slices/ood-100/raw_fake_TeraTTS_0178bb841fb68a94cc86d0ff9afe4630.wav,85fbfaa170ca3ad688aa341a521d14de08ba8270f0800541ab7d8c44e4625169,ood,spoof,ru,unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_0178bb841fb68a94cc86d0ff9afe4630,ruasd_ru_v1_shard000000,CC-BY-NC-SA-4.0,RuASD CC-BY-NC-SA-4.0; personal research; OOD only,ruasd_ru_v1_shard000000:speaker:unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_0178bb841fb68a94cc86d0ff9afe4630,ebb5ea6e557339a010b9f3fc6a30830107c710fbabf2e78036e04c1f9614385a,14.003174603174603,tts,TeraTTS,unspecified_by_source,ruasd_ru_v1_shard000000:voice:unknown,,unknown,synthetic_tts_ruasd,22050,wav,,,2026-08-09T04:28:05.188480Z
ruasd_ru_v1_shard000000:raw_fake_TeraTTS_1729d0b33f5d13a6f708fdadb7451af3,raw/ruasd/slices/ood-100/raw_fake_TeraTTS_1729d0b33f5d13a6f708fdadb7451af3.wav,75d961152030226f18951ff0432f70386a639d3e52809789c4bf344745195a9a,ood,spoof,ru,unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_1729d0b33f5d13a6f708fdadb7451af3,ruasd_ru_v1_shard000000,CC-BY-NC-SA-4.0,RuASD CC-BY-NC-SA-4.0; personal research; OOD only,ruasd_ru_v1_shard000000:speaker:unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_1729d0b33f5d13a6f708fdadb7451af3,725589a2934bfee25f47962a4cf4b26a955e6ba068d7dfb7c320e0faccc9dbf7,13.863854875283447,tts,TeraTTS,unspecified_by_source,ruasd_ru_v1_shard000000:voice:unknown,,unknown,synthetic_tts_ruasd,22050,wav,,,2026-08-09T04:28:05.188480Z
ruasd_ru_v1_shard000000:raw_fake_TeraTTS_1c3c7a4f6370029777a34c127e1255b0,raw/ruasd/slices/ood-100/raw_fake_TeraTTS_1c3c7a4f6370029777a34c127e1255b0.wav,d2f7a83e7356ca1d809349980e29b08ec46fc92fdc931f5e826fb991e0940f8e,ood,spoof,ru,unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_1c3c7a4f6370029777a34c127e1255b0,ruasd_ru_v1_shard000000,CC-BY-NC-SA-4.0,RuASD CC-BY-NC-SA-4.0; personal research; OOD only,ruasd_ru_v1_shard000000:speaker:unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_1c3c7a4f6370029777a34c127e1255b0,20cfc196c0ec07ea89d8e7cd1462e2cb184f1e1f7f38c5ab7a481c53607b91ac,12.668027210884354,tts,TeraTTS,unspecified_by_source,ruasd_ru_v1_shard000000:voice:unknown,,unknown,synthetic_tts_ruasd,22050,wav,,,2026-08-09T04:28:05.188480Z
ruasd_ru_v1_shard000000:raw_fake_TeraTTS_0e489877ce1eea5aecbe548430f43b9b,raw/ruasd/slices/ood-100/raw_fake_TeraTTS_0e489877ce1eea5aecbe548430f43b9b.wav,a63f16b510a46e63b7eb462dc6c91c34e5a103ca728de83dcd535d8a66768679,ood,spoof,ru,unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_0e489877ce1eea5aecbe548430f43b9b,ruasd_ru_v1_shard000000,CC-BY-NC-SA-4.0,RuASD CC-BY-NC-SA-4.0; personal research; OOD only,ruasd_ru_v1_shard000000:speaker:unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_0e489877ce1eea5aecbe548430f43b9b,fe3e7fef8d1d1f1a8df38dc6808a08c828ff52d7555a136b120e5098fdce444f,11.901768707482994,tts,TeraTTS,unspecified_by_source,ruasd_ru_v1_shard000000:voice:unknown,,unknown,synthetic_tts_ruasd,22050,wav,,,2026-08-09T04:28:05.188480Z
ruasd_ru_v1_shard000000:raw_fake_TeraTTS_06a380bbd515f0aab199934c4179acc9,raw/ruasd/slices/ood-100/raw_fake_TeraTTS_06a380bbd515f0aab199934c4179acc9.wav,1c245e51db65f4e2b85c4d7a7aacd3ff421c89b4b9e12eeebd2300823b9812d1,ood,spoof,ru,unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_06a380bbd515f0aab199934c4179acc9,ruasd_ru_v1_shard000000,CC-BY-NC-SA-4.0,RuASD CC-BY-NC-SA-4.0; personal research; OOD only,ruasd_ru_v1_shard000000:speaker:unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_06a380bbd515f0aab199934c4179acc9,105345fa3bd03820d4f99fb91470013e4f256f31e2a8498bb35597459e3f62d7,8.894784580498866,tts,TeraTTS,unspecified_by_source,ruasd_ru_v1_shard000000:voice:unknown,,unknown,synthetic_tts_ruasd,22050,wav,,,2026-08-09T04:28:05.188480Z
