sample_id,relative_path,sha256,split,label,language,code_switch,parent_group_id,source_name,source_license,rights_basis,speaker_pseudo_id,text_id,text_hash,duration_s,generator_family,generator_name,generator_version,voice_id,clone_consent_id,device,capture_route,original_sr,codec,augmentation_chain,augmentation_seed,created_at
voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:41e60fac2f163a4d376f,processed/5c/5ce84fa02ce8e0b0a45de95ed8dcffbeaa551957ad0f586734b47a40d2f4dd3f.wav,53983a3997ef9e308f43f191b92d4e1a3355b5980e84c0bed695695f270f8909,test,spoof,ru,unknown,voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:fixed-profile:qwen3_tts_customvoice:aiden,voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1,VoxForge Russian GPL-3.0-or-later; Qwen CustomVoice/tokenizer Apache-2.0; cstr GGUF conversion Apache-2.0; CrispASR MIT,"Offline literal-text-only derivative of voxforge_ru_mdc_2026_05 text ru_0099; Apache-2.0: Qwen CustomVoice and tokenizer model cards, cstr GGUF conversion cards, and CrispASR runtime release; permitted only for this project's personal-research scope with no training, calibration, product, re-hosting, verified-speaker or speaker-independence claim; fixed documented English Aiden token; no reference audio, voice cloning, VoiceDesign or auto-download; language provenance is intended input text until acoustic/language review",voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:synthetic-profile:qwen3_tts_customvoice:aiden,ru_0099,bfa4ce54fc99232f374cf7059b6005b5ac19d6ab2b4bb7d1145f90d9f6ba45f5,4.8,qwen3_tts_customvoice_gguf,Qwen3-TTS 0.6B CustomVoice Q8_0 GGUF,talker-cstr-29094dcb46f19b0898616aa9aeb876aa9aa6e086-5227dcbc4df7c5533341d111cc469fa491a48e722b23dd10f553181b52dff2d9; codec-cstr-344e279551177654762e5c7d39e217834325f222-70dc95dbfdd9aa5d9d406236ff771d061bf17b0cda02a72513953355606e719b; crispasr-v0.8.28-99e990ae-c2413af7d5e70a166b74fe96f5afb6d7463f1414a5ac2dea7cd982da9f83f827; fixed-aiden; wrapper-f02d93fd7ee064539771a868c5033bc163bec1c94c838eb1152c52eb7eb677b7,qwen3_tts_customvoice:aiden,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda:0,offline_local_gguf_qwen3_tts_customvoice_fixed_aiden,24000,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=bfa4ce54fc99232f374cf7059b6005b5ac19d6ab2b4bb7d1145f90d9f6ba45f5;rng_seed=3215248980;reference_audio=forbidden;voice_design=forbidden,3215248980,2026-08-13T18:35:11Z
voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:42cad56edbb62f9c9bbb,processed/c0/c0a96b098e2188f710a6f302cd711e2116ce007a9224dd67bedc1fe7c0c66f16.wav,c9ac838d1d676bbf5989fc71d790f6c58e3394d615159454c85b26e8e0eb34af,test,spoof,ru,unknown,voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:fixed-profile:qwen3_tts_customvoice:aiden,voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1,VoxForge Russian GPL-3.0-or-later; Qwen CustomVoice/tokenizer Apache-2.0; cstr GGUF conversion Apache-2.0; CrispASR MIT,"Offline literal-text-only derivative of voxforge_ru_mdc_2026_05 text ru_0011; Apache-2.0: Qwen CustomVoice and tokenizer model cards, cstr GGUF conversion cards, and CrispASR runtime release; permitted only for this project's personal-research scope with no training, calibration, product, re-hosting, verified-speaker or speaker-independence claim; fixed documented English Aiden token; no reference audio, voice cloning, VoiceDesign or auto-download; language provenance is intended input text until acoustic/language review",voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:synthetic-profile:qwen3_tts_customvoice:aiden,ru_0011,a136a92fa2c422d8607d769be2e121b0e8e9203e87c59d8a4c5f5e58c755ca0d,12.0,qwen3_tts_customvoice_gguf,Qwen3-TTS 0.6B CustomVoice Q8_0 GGUF,talker-cstr-29094dcb46f19b0898616aa9aeb876aa9aa6e086-5227dcbc4df7c5533341d111cc469fa491a48e722b23dd10f553181b52dff2d9; codec-cstr-344e279551177654762e5c7d39e217834325f222-70dc95dbfdd9aa5d9d406236ff771d061bf17b0cda02a72513953355606e719b; crispasr-v0.8.28-99e990ae-c2413af7d5e70a166b74fe96f5afb6d7463f1414a5ac2dea7cd982da9f83f827; fixed-aiden; wrapper-f02d93fd7ee064539771a868c5033bc163bec1c94c838eb1152c52eb7eb677b7,qwen3_tts_customvoice:aiden,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda:0,offline_local_gguf_qwen3_tts_customvoice_fixed_aiden,24000,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=a136a92fa2c422d8607d769be2e121b0e8e9203e87c59d8a4c5f5e58c755ca0d;rng_seed=2704714031;reference_audio=forbidden;voice_design=forbidden,2704714031,2026-08-13T18:35:11Z
voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:4e7f689e86b6867e8554,processed/5d/5d067e9d2fdad012688ab03ffffba829e033e1c5f6d4eeddba31ea76b284bad3.wav,55f13a8448e02c8192cd92ea0fb606b36ccdb45e233fcd64328fb2f3ef997734,test,spoof,ru,unknown,voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:fixed-profile:qwen3_tts_customvoice:aiden,voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1,VoxForge Russian GPL-3.0-or-later; Qwen CustomVoice/tokenizer Apache-2.0; cstr GGUF conversion Apache-2.0; CrispASR MIT,"Offline literal-text-only derivative of voxforge_ru_mdc_2026_05 text ru_0025; Apache-2.0: Qwen CustomVoice and tokenizer model cards, cstr GGUF conversion cards, and CrispASR runtime release; permitted only for this project's personal-research scope with no training, calibration, product, re-hosting, verified-speaker or speaker-independence claim; fixed documented English Aiden token; no reference audio, voice cloning, VoiceDesign or auto-download; language provenance is intended input text until acoustic/language review",voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:synthetic-profile:qwen3_tts_customvoice:aiden,ru_0025,0e679c0c762905542b7fde0bdabaec6e88dbdc217b78fd6c624866da120db5cf,4.16,qwen3_tts_customvoice_gguf,Qwen3-TTS 0.6B CustomVoice Q8_0 GGUF,talker-cstr-29094dcb46f19b0898616aa9aeb876aa9aa6e086-5227dcbc4df7c5533341d111cc469fa491a48e722b23dd10f553181b52dff2d9; codec-cstr-344e279551177654762e5c7d39e217834325f222-70dc95dbfdd9aa5d9d406236ff771d061bf17b0cda02a72513953355606e719b; crispasr-v0.8.28-99e990ae-c2413af7d5e70a166b74fe96f5afb6d7463f1414a5ac2dea7cd982da9f83f827; fixed-aiden; wrapper-f02d93fd7ee064539771a868c5033bc163bec1c94c838eb1152c52eb7eb677b7,qwen3_tts_customvoice:aiden,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda:0,offline_local_gguf_qwen3_tts_customvoice_fixed_aiden,24000,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=0e679c0c762905542b7fde0bdabaec6e88dbdc217b78fd6c624866da120db5cf;rng_seed=241671180;reference_audio=forbidden;voice_design=forbidden,241671180,2026-08-13T18:35:11Z
voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:5361030f28fb1500b994,processed/f2/f262ec9472fcc75275f5490f217ba447e7242a4eae5e620d1b4ed60aaba8eb6c.wav,f57334a494b942921674a7aecedf83e2d0e70ad4668f3c58b2e2a958945ab5fb,test,spoof,ru,unknown,voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:fixed-profile:qwen3_tts_customvoice:aiden,voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1,VoxForge Russian GPL-3.0-or-later; Qwen CustomVoice/tokenizer Apache-2.0; cstr GGUF conversion Apache-2.0; CrispASR MIT,"Offline literal-text-only derivative of voxforge_ru_mdc_2026_05 text ru_0038; Apache-2.0: Qwen CustomVoice and tokenizer model cards, cstr GGUF conversion cards, and CrispASR runtime release; permitted only for this project's personal-research scope with no training, calibration, product, re-hosting, verified-speaker or speaker-independence claim; fixed documented English Aiden token; no reference audio, voice cloning, VoiceDesign or auto-download; language provenance is intended input text until acoustic/language review",voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:synthetic-profile:qwen3_tts_customvoice:aiden,ru_0038,7d9dcdbb3d568f0fd47492434849cdaafd24bffc10d4ceb0628bc1d65c5e2db8,6.64,qwen3_tts_customvoice_gguf,Qwen3-TTS 0.6B CustomVoice Q8_0 GGUF,talker-cstr-29094dcb46f19b0898616aa9aeb876aa9aa6e086-5227dcbc4df7c5533341d111cc469fa491a48e722b23dd10f553181b52dff2d9; codec-cstr-344e279551177654762e5c7d39e217834325f222-70dc95dbfdd9aa5d9d406236ff771d061bf17b0cda02a72513953355606e719b; crispasr-v0.8.28-99e990ae-c2413af7d5e70a166b74fe96f5afb6d7463f1414a5ac2dea7cd982da9f83f827; fixed-aiden; wrapper-f02d93fd7ee064539771a868c5033bc163bec1c94c838eb1152c52eb7eb677b7,qwen3_tts_customvoice:aiden,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda:0,offline_local_gguf_qwen3_tts_customvoice_fixed_aiden,24000,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=7d9dcdbb3d568f0fd47492434849cdaafd24bffc10d4ceb0628bc1d65c5e2db8;rng_seed=2107493819;reference_audio=forbidden;voice_design=forbidden,2107493819,2026-08-13T18:35:11Z
voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:5f1e809e8e6b71b22666,processed/1e/1ead31819d9f8c5bce1df6a4a1b7b73f8da9dd923457c197cc4285f55d0af6a3.wav,7985ac66a88f14c5b216c1621c8d72c3c24d42c68d67c66aa6f5eaeb5489684f,test,spoof,ru,unknown,voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:fixed-profile:qwen3_tts_customvoice:aiden,voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1,VoxForge Russian GPL-3.0-or-later; Qwen CustomVoice/tokenizer Apache-2.0; cstr GGUF conversion Apache-2.0; CrispASR MIT,"Offline literal-text-only derivative of voxforge_ru_mdc_2026_05 text ru_0037; Apache-2.0: Qwen CustomVoice and tokenizer model cards, cstr GGUF conversion cards, and CrispASR runtime release; permitted only for this project's personal-research scope with no training, calibration, product, re-hosting, verified-speaker or speaker-independence claim; fixed documented English Aiden token; no reference audio, voice cloning, VoiceDesign or auto-download; language provenance is intended input text until acoustic/language review",voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:synthetic-profile:qwen3_tts_customvoice:aiden,ru_0037,03e27fb4aaef118ebde94b602a917c86d9dee8f8f0b33160ea27103fcdc81920,5.44,qwen3_tts_customvoice_gguf,Qwen3-TTS 0.6B CustomVoice Q8_0 GGUF,talker-cstr-29094dcb46f19b0898616aa9aeb876aa9aa6e086-5227dcbc4df7c5533341d111cc469fa491a48e722b23dd10f553181b52dff2d9; codec-cstr-344e279551177654762e5c7d39e217834325f222-70dc95dbfdd9aa5d9d406236ff771d061bf17b0cda02a72513953355606e719b; crispasr-v0.8.28-99e990ae-c2413af7d5e70a166b74fe96f5afb6d7463f1414a5ac2dea7cd982da9f83f827; fixed-aiden; wrapper-f02d93fd7ee064539771a868c5033bc163bec1c94c838eb1152c52eb7eb677b7,qwen3_tts_customvoice:aiden,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda:0,offline_local_gguf_qwen3_tts_customvoice_fixed_aiden,24000,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=03e27fb4aaef118ebde94b602a917c86d9dee8f8f0b33160ea27103fcdc81920;rng_seed=65175476;reference_audio=forbidden;voice_design=forbidden,65175476,2026-08-13T18:35:11Z
voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:6160432224675a1c42f8,processed/c5/c53d08bc6e6c1f596ccd95d91258f4ed627b988d45b860437573bc6c8ddc600b.wav,3ca1af800c976de7507fff1b62619f783d4915c79e51207b8aab81f07d64e238,test,spoof,ru,unknown,voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:fixed-profile:qwen3_tts_customvoice:aiden,voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1,VoxForge Russian GPL-3.0-or-later; Qwen CustomVoice/tokenizer Apache-2.0; cstr GGUF conversion Apache-2.0; CrispASR MIT,"Offline literal-text-only derivative of voxforge_ru_mdc_2026_05 text ru_0045; Apache-2.0: Qwen CustomVoice and tokenizer model cards, cstr GGUF conversion cards, and CrispASR runtime release; permitted only for this project's personal-research scope with no training, calibration, product, re-hosting, verified-speaker or speaker-independence claim; fixed documented English Aiden token; no reference audio, voice cloning, VoiceDesign or auto-download; language provenance is intended input text until acoustic/language review",voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:synthetic-profile:qwen3_tts_customvoice:aiden,ru_0045,032ca5e9a5158ae437074ad928a40d019e66aa4f04ad21f2a3ef5acd35d1029e,4.8,qwen3_tts_customvoice_gguf,Qwen3-TTS 0.6B CustomVoice Q8_0 GGUF,talker-cstr-29094dcb46f19b0898616aa9aeb876aa9aa6e086-5227dcbc4df7c5533341d111cc469fa491a48e722b23dd10f553181b52dff2d9; codec-cstr-344e279551177654762e5c7d39e217834325f222-70dc95dbfdd9aa5d9d406236ff771d061bf17b0cda02a72513953355606e719b; crispasr-v0.8.28-99e990ae-c2413af7d5e70a166b74fe96f5afb6d7463f1414a5ac2dea7cd982da9f83f827; fixed-aiden; wrapper-f02d93fd7ee064539771a868c5033bc163bec1c94c838eb1152c52eb7eb677b7,qwen3_tts_customvoice:aiden,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda:0,offline_local_gguf_qwen3_tts_customvoice_fixed_aiden,24000,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=032ca5e9a5158ae437074ad928a40d019e66aa4f04ad21f2a3ef5acd35d1029e;rng_seed=53257705;reference_audio=forbidden;voice_design=forbidden,53257705,2026-08-13T18:35:11Z
voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:622ad9cf714400089e68,processed/d4/d43f68093c3bd89c92a9304b7b5bc8f000d4edbf8d9a6db4c56deb3f046e4e96.wav,f6bbe29e79be5db1f855a43b1533a861b534de5418aa0532b99350c3087ac23a,test,spoof,ru,unknown,voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:fixed-profile:qwen3_tts_customvoice:aiden,voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1,VoxForge Russian GPL-3.0-or-later; Qwen CustomVoice/tokenizer Apache-2.0; cstr GGUF conversion Apache-2.0; CrispASR MIT,"Offline literal-text-only derivative of voxforge_ru_mdc_2026_05 text ru_0033; Apache-2.0: Qwen CustomVoice and tokenizer model cards, cstr GGUF conversion cards, and CrispASR runtime release; permitted only for this project's personal-research scope with no training, calibration, product, re-hosting, verified-speaker or speaker-independence claim; fixed documented English Aiden token; no reference audio, voice cloning, VoiceDesign or auto-download; language provenance is intended input text until acoustic/language review",voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:synthetic-profile:qwen3_tts_customvoice:aiden,ru_0033,cee5a0689f271ea4ac1cf2d8575afaf53f78349df198a662788902b7560ba442,9.76,qwen3_tts_customvoice_gguf,Qwen3-TTS 0.6B CustomVoice Q8_0 GGUF,talker-cstr-29094dcb46f19b0898616aa9aeb876aa9aa6e086-5227dcbc4df7c5533341d111cc469fa491a48e722b23dd10f553181b52dff2d9; codec-cstr-344e279551177654762e5c7d39e217834325f222-70dc95dbfdd9aa5d9d406236ff771d061bf17b0cda02a72513953355606e719b; crispasr-v0.8.28-99e990ae-c2413af7d5e70a166b74fe96f5afb6d7463f1414a5ac2dea7cd982da9f83f827; fixed-aiden; wrapper-f02d93fd7ee064539771a868c5033bc163bec1c94c838eb1152c52eb7eb677b7,qwen3_tts_customvoice:aiden,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda:0,offline_local_gguf_qwen3_tts_customvoice_fixed_aiden,24000,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=cee5a0689f271ea4ac1cf2d8575afaf53f78349df198a662788902b7560ba442;rng_seed=3471155304;reference_audio=forbidden;voice_design=forbidden,3471155304,2026-08-13T18:35:11Z
voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:6772917e8e515af3d684,processed/16/1642d20d524d70a63e87c4d28415d6c2bde5f722bce8866dfacad83dd3cfcc60.wav,4d25c36ae13bc21b6145da15bcc5bab28d5a49b3c5f8e3a27ce5cc17183a9fcb,test,spoof,ru,unknown,voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:fixed-profile:qwen3_tts_customvoice:aiden,voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1,VoxForge Russian GPL-3.0-or-later; Qwen CustomVoice/tokenizer Apache-2.0; cstr GGUF conversion Apache-2.0; CrispASR MIT,"Offline literal-text-only derivative of voxforge_ru_mdc_2026_05 text ru_0069; Apache-2.0: Qwen CustomVoice and tokenizer model cards, cstr GGUF conversion cards, and CrispASR runtime release; permitted only for this project's personal-research scope with no training, calibration, product, re-hosting, verified-speaker or speaker-independence claim; fixed documented English Aiden token; no reference audio, voice cloning, VoiceDesign or auto-download; language provenance is intended input text until acoustic/language review",voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:synthetic-profile:qwen3_tts_customvoice:aiden,ru_0069,7bd6b96aeaf9a714f282070c39b34f95fa5d527651df86098734d723fa701447,5.52,qwen3_tts_customvoice_gguf,Qwen3-TTS 0.6B CustomVoice Q8_0 GGUF,talker-cstr-29094dcb46f19b0898616aa9aeb876aa9aa6e086-5227dcbc4df7c5533341d111cc469fa491a48e722b23dd10f553181b52dff2d9; codec-cstr-344e279551177654762e5c7d39e217834325f222-70dc95dbfdd9aa5d9d406236ff771d061bf17b0cda02a72513953355606e719b; crispasr-v0.8.28-99e990ae-c2413af7d5e70a166b74fe96f5afb6d7463f1414a5ac2dea7cd982da9f83f827; fixed-aiden; wrapper-f02d93fd7ee064539771a868c5033bc163bec1c94c838eb1152c52eb7eb677b7,qwen3_tts_customvoice:aiden,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda:0,offline_local_gguf_qwen3_tts_customvoice_fixed_aiden,24000,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=7bd6b96aeaf9a714f282070c39b34f95fa5d527651df86098734d723fa701447;rng_seed=2077669738;reference_audio=forbidden;voice_design=forbidden,2077669738,2026-08-13T18:35:11Z
voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:716d5105922079585065,processed/8b/8b411b7a83015707f108b3870ae0dc77d31a1076cf4a88bb02ca8281b6765bad.wav,aff381886e8ea4f8cd927904ce761330fd94c780602246e6fc1f02d239a23c1b,test,spoof,ru,unknown,voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:fixed-profile:qwen3_tts_customvoice:aiden,voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1,VoxForge Russian GPL-3.0-or-later; Qwen CustomVoice/tokenizer Apache-2.0; cstr GGUF conversion Apache-2.0; CrispASR MIT,"Offline literal-text-only derivative of voxforge_ru_mdc_2026_05 text ru_0079; Apache-2.0: Qwen CustomVoice and tokenizer model cards, cstr GGUF conversion cards, and CrispASR runtime release; permitted only for this project's personal-research scope with no training, calibration, product, re-hosting, verified-speaker or speaker-independence claim; fixed documented English Aiden token; no reference audio, voice cloning, VoiceDesign or auto-download; language provenance is intended input text until acoustic/language review",voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:synthetic-profile:qwen3_tts_customvoice:aiden,ru_0079,b90c10d1a2fb9d483fd33f9a6c2b4b6afc3972f1d335f97c1c9400968317baa7,5.52,qwen3_tts_customvoice_gguf,Qwen3-TTS 0.6B CustomVoice Q8_0 GGUF,talker-cstr-29094dcb46f19b0898616aa9aeb876aa9aa6e086-5227dcbc4df7c5533341d111cc469fa491a48e722b23dd10f553181b52dff2d9; codec-cstr-344e279551177654762e5c7d39e217834325f222-70dc95dbfdd9aa5d9d406236ff771d061bf17b0cda02a72513953355606e719b; crispasr-v0.8.28-99e990ae-c2413af7d5e70a166b74fe96f5afb6d7463f1414a5ac2dea7cd982da9f83f827; fixed-aiden; wrapper-f02d93fd7ee064539771a868c5033bc163bec1c94c838eb1152c52eb7eb677b7,qwen3_tts_customvoice:aiden,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda:0,offline_local_gguf_qwen3_tts_customvoice_fixed_aiden,24000,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=b90c10d1a2fb9d483fd33f9a6c2b4b6afc3972f1d335f97c1c9400968317baa7;rng_seed=3104575697;reference_audio=forbidden;voice_design=forbidden,3104575697,2026-08-13T18:35:11Z
voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:79964597dd354d2d5ec6,processed/a4/a4948df51bd05412a15a8d2620545620f4c6921ddbd412384fd6d0dbd1312bcc.wav,050b1f74b7c4a27680c1299023aaf23d30a3dc962207009e75b943c4dadacdaa,test,spoof,ru,unknown,voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:fixed-profile:qwen3_tts_customvoice:aiden,voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1,VoxForge Russian GPL-3.0-or-later; Qwen CustomVoice/tokenizer Apache-2.0; cstr GGUF conversion Apache-2.0; CrispASR MIT,"Offline literal-text-only derivative of voxforge_ru_mdc_2026_05 text ru_0049; Apache-2.0: Qwen CustomVoice and tokenizer model cards, cstr GGUF conversion cards, and CrispASR runtime release; permitted only for this project's personal-research scope with no training, calibration, product, re-hosting, verified-speaker or speaker-independence claim; fixed documented English Aiden token; no reference audio, voice cloning, VoiceDesign or auto-download; language provenance is intended input text until acoustic/language review",voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:synthetic-profile:qwen3_tts_customvoice:aiden,ru_0049,71ded13536a7ebbff6a1f4617c9c6c1ccf554e0d3023295efe865975957dfd94,3.28,qwen3_tts_customvoice_gguf,Qwen3-TTS 0.6B CustomVoice Q8_0 GGUF,talker-cstr-29094dcb46f19b0898616aa9aeb876aa9aa6e086-5227dcbc4df7c5533341d111cc469fa491a48e722b23dd10f553181b52dff2d9; codec-cstr-344e279551177654762e5c7d39e217834325f222-70dc95dbfdd9aa5d9d406236ff771d061bf17b0cda02a72513953355606e719b; crispasr-v0.8.28-99e990ae-c2413af7d5e70a166b74fe96f5afb6d7463f1414a5ac2dea7cd982da9f83f827; fixed-aiden; wrapper-f02d93fd7ee064539771a868c5033bc163bec1c94c838eb1152c52eb7eb677b7,qwen3_tts_customvoice:aiden,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda:0,offline_local_gguf_qwen3_tts_customvoice_fixed_aiden,24000,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=71ded13536a7ebbff6a1f4617c9c6c1ccf554e0d3023295efe865975957dfd94;rng_seed=1910427957;reference_audio=forbidden;voice_design=forbidden,1910427957,2026-08-13T18:35:11Z
voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:7f00684d7f0c670f701c,processed/5e/5e00e2fefcd8b7bb2e7b973204682c0c5c47027940e4203da29a7ee2fb058583.wav,95852305edce418c144cfaedee734fc5072298db06598d5129452f32dc1e6dbb,test,spoof,ru,unknown,voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:fixed-profile:qwen3_tts_customvoice:aiden,voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1,VoxForge Russian GPL-3.0-or-later; Qwen CustomVoice/tokenizer Apache-2.0; cstr GGUF conversion Apache-2.0; CrispASR MIT,"Offline literal-text-only derivative of voxforge_ru_mdc_2026_05 text ru_0065; Apache-2.0: Qwen CustomVoice and tokenizer model cards, cstr GGUF conversion cards, and CrispASR runtime release; permitted only for this project's personal-research scope with no training, calibration, product, re-hosting, verified-speaker or speaker-independence claim; fixed documented English Aiden token; no reference audio, voice cloning, VoiceDesign or auto-download; language provenance is intended input text until acoustic/language review",voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:synthetic-profile:qwen3_tts_customvoice:aiden,ru_0065,7073ee8e9bd41a26ecea54d10d82180ed427f562a33c3f14c71d36801d3ae21a,13.52,qwen3_tts_customvoice_gguf,Qwen3-TTS 0.6B CustomVoice Q8_0 GGUF,talker-cstr-29094dcb46f19b0898616aa9aeb876aa9aa6e086-5227dcbc4df7c5533341d111cc469fa491a48e722b23dd10f553181b52dff2d9; codec-cstr-344e279551177654762e5c7d39e217834325f222-70dc95dbfdd9aa5d9d406236ff771d061bf17b0cda02a72513953355606e719b; crispasr-v0.8.28-99e990ae-c2413af7d5e70a166b74fe96f5afb6d7463f1414a5ac2dea7cd982da9f83f827; fixed-aiden; wrapper-f02d93fd7ee064539771a868c5033bc163bec1c94c838eb1152c52eb7eb677b7,qwen3_tts_customvoice:aiden,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda:0,offline_local_gguf_qwen3_tts_customvoice_fixed_aiden,24000,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=7073ee8e9bd41a26ecea54d10d82180ed427f562a33c3f14c71d36801d3ae21a;rng_seed=1886645902;reference_audio=forbidden;voice_design=forbidden,1886645902,2026-08-13T18:35:11Z
voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:82a941a530ece15bf27a,processed/83/834b06fadfe3620cf543e0dbc3e6d2af82cd8d0b100c90675e9094918050c07d.wav,69d784ba4c487a7c377f69b386bbf93a943b34264864c1547dbc3128ff97594b,test,spoof,ru,unknown,voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:fixed-profile:qwen3_tts_customvoice:aiden,voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1,VoxForge Russian GPL-3.0-or-later; Qwen CustomVoice/tokenizer Apache-2.0; cstr GGUF conversion Apache-2.0; CrispASR MIT,"Offline literal-text-only derivative of voxforge_ru_mdc_2026_05 text ru_0052; Apache-2.0: Qwen CustomVoice and tokenizer model cards, cstr GGUF conversion cards, and CrispASR runtime release; permitted only for this project's personal-research scope with no training, calibration, product, re-hosting, verified-speaker or speaker-independence claim; fixed documented English Aiden token; no reference audio, voice cloning, VoiceDesign or auto-download; language provenance is intended input text until acoustic/language review",voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:synthetic-profile:qwen3_tts_customvoice:aiden,ru_0052,e2259b7007fef6c3106e0bd6395cedd4c1c086912fa7a17f2ce3637ba0744990,5.92,qwen3_tts_customvoice_gguf,Qwen3-TTS 0.6B CustomVoice Q8_0 GGUF,talker-cstr-29094dcb46f19b0898616aa9aeb876aa9aa6e086-5227dcbc4df7c5533341d111cc469fa491a48e722b23dd10f553181b52dff2d9; codec-cstr-344e279551177654762e5c7d39e217834325f222-70dc95dbfdd9aa5d9d406236ff771d061bf17b0cda02a72513953355606e719b; crispasr-v0.8.28-99e990ae-c2413af7d5e70a166b74fe96f5afb6d7463f1414a5ac2dea7cd982da9f83f827; fixed-aiden; wrapper-f02d93fd7ee064539771a868c5033bc163bec1c94c838eb1152c52eb7eb677b7,qwen3_tts_customvoice:aiden,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda:0,offline_local_gguf_qwen3_tts_customvoice_fixed_aiden,24000,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=e2259b7007fef6c3106e0bd6395cedd4c1c086912fa7a17f2ce3637ba0744990;rng_seed=3794115440;reference_audio=forbidden;voice_design=forbidden,3794115440,2026-08-13T18:35:11Z
