protocol_id,pairing_receipt_sha256,candidate_manifest_sha256,normalization_plan_sha256,sample_id,language,text_id,source_text_hash,audio_path,audio_sha256,source_text,synthesis_text,synthesis_text_sha256,normalizer_id
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,9012dcad2065d90072a41c5dd66eac08326156229b6ba08b87f4563998c2026a,64d2f54d59f05eeb9211db7fba3280036798fc94c91b30440122001caca215c9,d1f77e41349f6c787cf2cdbabfc09a1bfd3b153fd006ca4c2ec7d8975cfa9bf0,fresh_suite_v1_kazakhtts_tacotron2_pwg:08bb1641e063dd45fc31,kk,google_fleurs_kk_v1:prompt:1898,2aa84159d144ed91ffccbd3505cb4a5214cdd6a5d2eed5b340560b89cb2e7865,data/processed/06/0643ebeb43d282a90dd14413d9860d2a6d5cd1b058f74a93cb1c765d44cd7dbc.wav,52719c9119436a8118c0e07c8f5caec22a80c9c2ee0cc51e3fda6a13f828458f,«ол [уэльс] бізге әуел бастан-ақ өтірік айтты. біріншіден бұл заңды себептермен болғандай әрекет ету арқылы. екіншіден өзінің өнерін жойғанға дейін бізге құлақ салғандай бола қалу арқылы»,ол уэльс бізге әуел бастан-ақ өтірік айтты. біріншіден бұл заңды себептермен болғандай әрекет ету арқылы. екіншіден өзінің өнерін жойғанға дейін бізге құлақ салғандай бола қалу арқылы,110e135b0ed2bff4ef19373cc50cbff3f898b04f6e88aa8231dc0695c7533077,stage_c_kazakhtts_text_v1
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,9012dcad2065d90072a41c5dd66eac08326156229b6ba08b87f4563998c2026a,64d2f54d59f05eeb9211db7fba3280036798fc94c91b30440122001caca215c9,d1f77e41349f6c787cf2cdbabfc09a1bfd3b153fd006ca4c2ec7d8975cfa9bf0,fresh_suite_v1_kazakhtts_tacotron2_pwg:d090c4b0eb2d2472fbe4,kk,google_fleurs_kk_v1:prompt:1928,bca9a4fd336af6db56a2ac617034d47182c347cb50722752940200e2b68ac3fa,data/processed/77/774895da3a335e966eff78d8da342ff2a8be1b6ac89bd0951cb2329d1af0af55.wav,cbd6ba52699f52be415e3c3b662bc8483af96f2909ec5376a6f46d4ab0052a56,1976 жылда мачу пикчудың отыз пайызы қалпына келтірілді және реставрация бүгінге дейні жалғасуда,бір мың тоғыз жүз жетпіс алты жылда мачу пикчудың отыз пайызы қалпына келтірілді және реставрация бүгінге дейні жалғасуда,a8c3148aee2246c38ec04da49542fffb60c0de6854eee6c0a70886ce1be265fa,stage_c_kazakhtts_text_v1
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,9012dcad2065d90072a41c5dd66eac08326156229b6ba08b87f4563998c2026a,64d2f54d59f05eeb9211db7fba3280036798fc94c91b30440122001caca215c9,d1f77e41349f6c787cf2cdbabfc09a1bfd3b153fd006ca4c2ec7d8975cfa9bf0,fresh_suite_v1_kazakhtts_tacotron2_pwg:95ca8c125184e6c55c32,kk,google_fleurs_kk_v1:prompt:1929,c6fb826aaec20e671b0080a506aea96e69a03f3790ec89c83501191afd6b2396,data/processed/c5/c5dc12dbf37218f6a04843aba208e3dccf6255e2c07056f085b999a2bf41e5f1.wav,eaa3454d24ff66469c5ea2eb2cd341f27c871adfa8d944ca5fdd9e19b937a584,дель потро екінші соққыда ерте басымдылыққа ие болды бірақ бұл 6-6-ға жеткеннен кейін тай брейкті қажет етті,дель потро екінші соққыда ерте басымдылыққа ие болды бірақ бұл алты-алтыға жеткеннен кейін тай брейкті қажет етті,637311a3c62f2350be68dc66f4e19c2481ca24eff71f022f16e82a6ad2a437b7,stage_c_kazakhtts_text_v1
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,9012dcad2065d90072a41c5dd66eac08326156229b6ba08b87f4563998c2026a,64d2f54d59f05eeb9211db7fba3280036798fc94c91b30440122001caca215c9,d1f77e41349f6c787cf2cdbabfc09a1bfd3b153fd006ca4c2ec7d8975cfa9bf0,fresh_suite_v1_kazakhtts_tacotron2_pwg:83f8fd5b5883e91e6dfc,kk,google_fleurs_kk_v1:prompt:1932,fdf0b5c9952ce27dae848691a9c0e9f5642b5be7c06995b6291b39b338b93f4e,data/processed/82/825650f1d2b512ffd2fa4409d28cd9f8c99361353511b4aed0a8fa43005c97e6.wav,1af9ae88023171bfa39bde731168fddd4b41b1c338cf5127dfc43a1e75481482,басталғаннан бес минуттан кейін жел күшее бастайды бір минуттан кейін жел 70 км/сағ жылдамдығына жетеді... содан кейін жаңбыр келді бірақ тамшыларының қатты және үлкен болғаны сонша теріңізге ине сияқты шаншылады содан кейін аспаннан бұршақ жауды адамдар үрейленіп айқайлады және бір бірінің үстінен өтіп жатты,басталғаннан бес минуттан кейін жел күшее бастайды бір минуттан кейін жел жетпіс километр сағатына жылдамдығына жетеді... содан кейін жаңбыр келді бірақ тамшыларының қатты және үлкен болғаны сонша теріңізге ине сияқты шаншылады содан кейін аспаннан бұршақ жауды адамдар үрейленіп айқайлады және бір бірінің үстінен өтіп жатты,f006c82af4653473dbcf70049600f982bd9c39c78a1045d13a9c085e74259e60,stage_c_kazakhtts_text_v1
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,9012dcad2065d90072a41c5dd66eac08326156229b6ba08b87f4563998c2026a,64d2f54d59f05eeb9211db7fba3280036798fc94c91b30440122001caca215c9,d1f77e41349f6c787cf2cdbabfc09a1bfd3b153fd006ca4c2ec7d8975cfa9bf0,fresh_suite_v1_kazakhtts_tacotron2_pwg:8da467b1a2f4db2cf516,kk,google_fleurs_kk_v1:prompt:1946,27381617b5eadbab7654a544ce3aec97faec33f39efc45610c90a7fd4ea582f1,data/processed/02/02990be19828f48b934e45ad596c4534a45925e280e9e9ce292adf603b5ab59b.wav,c53bb0c42642b2bef4d0e39fac0d64d5cbd3400d3233619d43e69e9c0090cfc0,күшін жою ережелері әр түрлі болып келеді бірақ наурыз айының ақырынан бастап коронавирустық негіздегі көптеген жою ережелері олимпиада жоспарланған 2020 жылдың шілде айына дейін қолданылмайды,күшін жою ережелері әр түрлі болып келеді бірақ наурыз айының ақырынан бастап коронавирустық негіздегі көптеген жою ережелері олимпиада жоспарланған екі мың жиырма жылдың шілде айына дейін қолданылмайды,267f8f54ec7493cdc487a295d88895419d023e41cd27298ed6339dc0d8f28b35,stage_c_kazakhtts_text_v1
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,9012dcad2065d90072a41c5dd66eac08326156229b6ba08b87f4563998c2026a,64d2f54d59f05eeb9211db7fba3280036798fc94c91b30440122001caca215c9,d1f77e41349f6c787cf2cdbabfc09a1bfd3b153fd006ca4c2ec7d8975cfa9bf0,fresh_suite_v1_kazakhtts_tacotron2_pwg:cab13ad9db9aa34fffb0,kk,google_fleurs_kk_v1:prompt:1947,1ccaa7f24b275885afefeda4848fbd421a1fbf418ef7d56313b2e099964e95c9,data/processed/3b/3b14fda9ac65b9c20c73e3f9a32189c3438d32788d1273d8537f2d2eb8fd2169.wav,28889d5065d8901d1a463e2fe0bd4e2398363a94276d62249032336cd84401a5,әскерлер келмей тұрып гаитиде 1800 жылдан бері бұл ауруға қатысты мәселелер болмаған,әскерлер келмей тұрып гаитиде бір мың сегіз жүз жылдан бері бұл ауруға қатысты мәселелер болмаған,847c77ecea29a9fcf5be6d4112b5a7ca650b3be3e05c8cc0f9b4216663d6b284,stage_c_kazakhtts_text_v1
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,9012dcad2065d90072a41c5dd66eac08326156229b6ba08b87f4563998c2026a,64d2f54d59f05eeb9211db7fba3280036798fc94c91b30440122001caca215c9,d1f77e41349f6c787cf2cdbabfc09a1bfd3b153fd006ca4c2ec7d8975cfa9bf0,fresh_suite_v1_kazakhtts_tacotron2_pwg:5d8fbd4d48e2ae817f33,kk,google_fleurs_kk_v1:prompt:1951,1608a7a582e9b9802678a3e9344a49a817bbb67c5d2cf11f951287b2e94891eb,data/processed/3b/3b3fd79545134f90b0cadef6c8d64aa290e53cd4e5dcb15c249071636b620067.wav,ab0ead0f8bd29eb4ffa5557eb068b2615fb2ab004bcf020845a07175e1606be6,2002 жылы гома қаласының көптеген көшелерін әсіресе қала орталығындағы көшелері нирагонго жанартауынан аққан лавамен жойылды,екі мың екі жылы гома қаласының көптеген көшелерін әсіресе қала орталығындағы көшелері нирагонго жанартауынан аққан лавамен жойылды,4ef5dd1a54c0f7a915e4e825eb07a022766cf8aee1b13fcf1009b12d06d81c81,stage_c_kazakhtts_text_v1
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,9012dcad2065d90072a41c5dd66eac08326156229b6ba08b87f4563998c2026a,64d2f54d59f05eeb9211db7fba3280036798fc94c91b30440122001caca215c9,d1f77e41349f6c787cf2cdbabfc09a1bfd3b153fd006ca4c2ec7d8975cfa9bf0,fresh_suite_v1_kazakhtts_tacotron2_pwg:d4bcbbea352927936464,kk,google_fleurs_kk_v1:prompt:1960,d8fd274be91000f8c72e4a718b6364ba8421178590f45c641f025505c31f63c3,data/processed/39/39b7c10e40f4fed2992e32c05524fb23c81fab230cbee39ddf52dc57131046d3.wav,077500172b0b80691a551753ec70ba117c47e4d07f95a661bd64ca0a93a4196b,оның жасы 20-да болғаны хабарланды. өз мәлімдемесінде бибер былай деді: «ол жерде болмағаныммен әрі осы қайғылы апатқа тікелей қатысты болмағаныммен мен құрбанның отбасы туралы ойлаймын және оларға дұғалар арнаймын,оның жасы жиырмада болғаны хабарланды. өз мәлімдемесінде бибер былай деді: ол жерде болмағаныммен әрі осы қайғылы апатқа тікелей қатысты болмағаныммен мен құрбанның отбасы туралы ойлаймын және оларға дұғалар арнаймын,4b3067f7e74e3e9833525673285ca12ef89af5fd1be93d4a7baaa3afcd9d229a,stage_c_kazakhtts_text_v1
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,9012dcad2065d90072a41c5dd66eac08326156229b6ba08b87f4563998c2026a,64d2f54d59f05eeb9211db7fba3280036798fc94c91b30440122001caca215c9,d1f77e41349f6c787cf2cdbabfc09a1bfd3b153fd006ca4c2ec7d8975cfa9bf0,fresh_suite_v1_kazakhtts_tacotron2_pwg:2b195d780ea0a5a252cf,kk,google_fleurs_kk_v1:prompt:1962,c6d5381e1e34055eb4db4feb26d8c9e85b26ec89b99f8592a24f68bf6e0b42c1,data/processed/5b/5bcced16d0bbf59aea162131d735ca7225417cdc966cb0acf19a18e9b3bc44a0.wav,ce1e0dcaf5b7e5c59047f6967a5c95d2159f776c0d06a70690014360efd7d6cb,pн деңгейі химиялық құрамдағы сутегі рн ішіндегі h иондарының мөлшерімен көрсетіледі,пи эйч деңгейі химиялық құрамдағы сутегі пи эйч ішіндегі эйч иондарының мөлшерімен көрсетіледі,e6ec5830032ef87a98eed4955a6a84e7657ceb41055f46f6cad69a1d52474ce2,stage_c_kazakhtts_text_v1
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,9012dcad2065d90072a41c5dd66eac08326156229b6ba08b87f4563998c2026a,64d2f54d59f05eeb9211db7fba3280036798fc94c91b30440122001caca215c9,d1f77e41349f6c787cf2cdbabfc09a1bfd3b153fd006ca4c2ec7d8975cfa9bf0,fresh_suite_v1_kazakhtts_tacotron2_pwg:b5ff9d326cba0d68728f,kk,google_fleurs_kk_v1:prompt:1964,2c6311fb5ebe434622e69addc2b0fc3a95b3ffff8e3fcaae883977b7f5945f4b,data/processed/d9/d9d806c79263f9d9f00c20bc626f6c34fe4ae4ecf387e26be94601f0a7188e7f.wav,8b9230830d3d9cfe2c35a1b5ef63bc6f3774be678ec86ec64407fc7eea4580dd,қазірге дейін әйгілі 25 данлэп парақтары құжаттың ең көне көшірмелері болып табылады түпнұсқалық қолжазба көшірмесі сақталмаған,қазірге дейін әйгілі жиырма бес данлэп парақтары құжаттың ең көне көшірмелері болып табылады түпнұсқалық қолжазба көшірмесі сақталмаған,e23b2de0a8a51acabd767ec5e3d8c476cab705da905a15f6e69b63dee66f5be8,stage_c_kazakhtts_text_v1
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,9012dcad2065d90072a41c5dd66eac08326156229b6ba08b87f4563998c2026a,64d2f54d59f05eeb9211db7fba3280036798fc94c91b30440122001caca215c9,d1f77e41349f6c787cf2cdbabfc09a1bfd3b153fd006ca4c2ec7d8975cfa9bf0,fresh_suite_v1_kazakhtts_tacotron2_pwg:f5f0913b9c810286fc40,kk,google_fleurs_kk_v1:prompt:1975,604a6f4606a9b356c375ebaadcafbe0cee07233da92364d89441a006494450d0,data/processed/a9/a94bb0e90eb8cb65e05398d52750dddb77a2e031b62e1ae6b20f2db6006b08f1.wav,46386cf756ed50e3357d726b89eda8e7223b7ed921f7a03cf73350d72adf3a10,ватикан қаласы халқының саны шамамен 800 бұл дүние жүзіндегі ең шағын тәуелсіз ел және халық саны ең аз ел,ватикан қаласы халқының саны шамамен сегіз жүз бұл дүние жүзіндегі ең шағын тәуелсіз ел және халық саны ең аз ел,22ed2cd53c3075477efb4f413559543a4ca5d038402f7c6f79282e3f9db1351b,stage_c_kazakhtts_text_v1
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,9012dcad2065d90072a41c5dd66eac08326156229b6ba08b87f4563998c2026a,64d2f54d59f05eeb9211db7fba3280036798fc94c91b30440122001caca215c9,d1f77e41349f6c787cf2cdbabfc09a1bfd3b153fd006ca4c2ec7d8975cfa9bf0,fresh_suite_v1_kazakhtts_tacotron2_pwg:24b2ae123489ef7b14f0,kk,google_fleurs_kk_v1:prompt:1979,9285107c1e2f4e4d734841c8d71525ef569448d5f48e2ca017f2dabf1f0372ef,data/processed/0d/0d8260a3316aeffa3383d91bdf7eff738264edbdbe73f403e93e392e31aed7a3.wav,38764a56df1553e299859ecedc99cd68b87dadc865f0c64dbba0df4b646fcdc5,фолкленд аралының ресми валютасы - фолкленд фунты fkp оның құны британдық бір фунтқа gbp теңестірілген,фолкленд аралының ресми валютасы - фолкленд фунты эф кей пи оның құны британдық бір фунтқа джи би пи теңестірілген,8d35a791e979eda65894088bec2265b7dec2885a40d3e0f097c9b6f34b1ddb41,stage_c_kazakhtts_text_v1
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,9012dcad2065d90072a41c5dd66eac08326156229b6ba08b87f4563998c2026a,64d2f54d59f05eeb9211db7fba3280036798fc94c91b30440122001caca215c9,d1f77e41349f6c787cf2cdbabfc09a1bfd3b153fd006ca4c2ec7d8975cfa9bf0,fresh_suite_v1_kazakhtts_tacotron2_pwg:a4577747afdd48177337,kk,google_fleurs_kk_v1:prompt:1981,893946c5daae74abe358860f610e806db160fac6b3b68b5ae9716034f6c76246,data/processed/dc/dc5c4d76dcb4e3c0c75bb6d27cc2c0f1e3bced1ad12e9ee8d5bc8932906a7382.wav,ecb00aeee61208fb8c403342fbfc4aecc5006ab98513144737f03977463edaee,бар болғаны кеме экскурсиялары арқылы жағаға барсаңыз сізге бөлек виза қажет болмайды 2009 жылдан,бар болғаны кеме экскурсиялары арқылы жағаға барсаңыз сізге бөлек виза қажет болмайды екі мың тоғыз жылдан,de06f529be77d889f904df933ca9f47ea905e81bca7246491c3c4f8dacf83745,stage_c_kazakhtts_text_v1
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,9012dcad2065d90072a41c5dd66eac08326156229b6ba08b87f4563998c2026a,64d2f54d59f05eeb9211db7fba3280036798fc94c91b30440122001caca215c9,d1f77e41349f6c787cf2cdbabfc09a1bfd3b153fd006ca4c2ec7d8975cfa9bf0,fresh_suite_v1_kazakhtts_tacotron2_pwg:fcd3889c5e73077f698e,kk,google_fleurs_kk_v1:prompt:1983,1d94e8f5d719d686cebf931e3bf540f7ac18ad527835e6ef39aa815d3b87017f,data/processed/31/31756b393c00fe90b215822fdbdbeddbe998ee4b1ce1280900c3e5d7fd6060c8.wav,3313c07a966649f9f5ed3f7ef6d67b9e62634fb62556a4f3313da8d009be925e,өркениет сөзі латынның «civilis» сөзінен шыққан азаматтық деген мағынаны білдіретін ол азамат деген мағынаны білдіретін латынша «civis» сөзімен байланысты ал қала немесе қала-мемлекет деген мағынаны білдіретін «civitas» сөзі де бар сонымен бірге бұл белгілі бір деңгейде қоғамның көлемін анықтайды,өркениет сөзі латынның цивилис сөзінен шыққан азаматтық деген мағынаны білдіретін ол азамат деген мағынаны білдіретін латынша цивис сөзімен байланысты ал қала немесе қала-мемлекет деген мағынаны білдіретін цивитас сөзі де бар сонымен бірге бұл белгілі бір деңгейде қоғамның көлемін анықтайды,22a3a2144bb677d0a7361ec2d8e8f8fcf8c86e6a6a33209e799b8c08b2d015c3,stage_c_kazakhtts_text_v1
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,9012dcad2065d90072a41c5dd66eac08326156229b6ba08b87f4563998c2026a,64d2f54d59f05eeb9211db7fba3280036798fc94c91b30440122001caca215c9,d1f77e41349f6c787cf2cdbabfc09a1bfd3b153fd006ca4c2ec7d8975cfa9bf0,fresh_suite_v1_kazakhtts_tacotron2_pwg:0c603e7d0c92154199ba,kk,google_fleurs_kk_v1:prompt:1986,5efd224d36964fff4062e36b8007e24c9007be87939b2b5fdbfde573c12314ac,data/processed/5c/5c61afe60cceeb4beac79522e26dfb4d76b8a7ed20a6ca20d06fbb7249c49a9e.wav,474f24be1f681c448fb4a261bc6a9a422b09c66fe4b2cd970ca41721cda75008,нағыз «көзге көрінбейтін топтың» ларсон мен лафасто 1989 109 бет болуы да виртууалды топтың бірегей компоненті болып табылады,нағыз көзге көрінбейтін топтың ларсон мен лафасто бір мың тоғыз жүз сексен тоғыз жүз тоғыз бет болуы да виртууалды топтың бірегей компоненті болып табылады,1f72d8a2e8c3eac2bc9339139d1150a7eb79d90452daf87d6aaf01113a03c9ec,stage_c_kazakhtts_text_v1
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,9012dcad2065d90072a41c5dd66eac08326156229b6ba08b87f4563998c2026a,64d2f54d59f05eeb9211db7fba3280036798fc94c91b30440122001caca215c9,d1f77e41349f6c787cf2cdbabfc09a1bfd3b153fd006ca4c2ec7d8975cfa9bf0,fresh_suite_v1_kazakhtts_tacotron2_pwg:3c9df75f3453c9894bb1,kk,google_fleurs_kk_v1:prompt:1988,b9e16872c6f7f8d0f89a4a05eaefaf6e6d1c3b26940ac21aa202ef0533668724,data/processed/25/25a8d847bcf51cd5fdc845d558959ad2e31cd8cb9d17a281785c5b380f40ae40.wav,1597cce14b327667a4f5af61f41e89ade92a4b5d8be178743b606d06fb068a37,1920 жылары азаматтардың және елдердің көпшілігі пацифисті және изоляционистік көзқарастарды ұстанатын,бір мың тоғыз жүз жиырма жылары азаматтардың және елдердің көпшілігі пацифисті және изоляционистік көзқарастарды ұстанатын,9e138d55fc9fc8401b531d34e6a4d3014d377385627f9b0a89efc5815efbdf92,stage_c_kazakhtts_text_v1
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,9012dcad2065d90072a41c5dd66eac08326156229b6ba08b87f4563998c2026a,64d2f54d59f05eeb9211db7fba3280036798fc94c91b30440122001caca215c9,d1f77e41349f6c787cf2cdbabfc09a1bfd3b153fd006ca4c2ec7d8975cfa9bf0,fresh_suite_v1_kazakhtts_tacotron2_pwg:74cd927af6ded07db25d,kk,google_fleurs_kk_v1:prompt:1989,e43d1831e041c60324c2cf055a284db1d30bf037cf2c13105a9585e6e9309565,data/processed/77/77c9b019287c1f0b8d8794cf322d894a99a82bc2683754069b09dbc64f8185f0.wav,73dd668b1a6166231fcef5524be82e73923c5ade66e4efb39634c9d4f8ae0d08,сондай-ақ ол көп елдердің банкнота басу қалыптарын нақыштауға қатысты оның жақындағы жұмыс мысалдарына канаданың жаңа $5 және $100 банкноталарындағы премьер-министр портреттері кіреді,сондай-ақ ол көп елдердің банкнота басу қалыптарын нақыштауға қатысты оның жақындағы жұмыс мысалдарына канаданың жаңа бес доллар және жүз доллар банкноталарындағы премьер-министр портреттері кіреді,dfa1bf5f88e2c97921399726e9c6cfe635cd923b7f2cb18adb56fa55106cb20f,stage_c_kazakhtts_text_v1
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,9012dcad2065d90072a41c5dd66eac08326156229b6ba08b87f4563998c2026a,64d2f54d59f05eeb9211db7fba3280036798fc94c91b30440122001caca215c9,d1f77e41349f6c787cf2cdbabfc09a1bfd3b153fd006ca4c2ec7d8975cfa9bf0,fresh_suite_v1_kazakhtts_tacotron2_pwg:d4658e15092519bbb135,kk,google_fleurs_kk_v1:prompt:1997,deb97246a4b351e9ef9d9e7b08ee466c239841b5090863b2ec33ee75ec9cc8b1,data/processed/40/40e10882ba07b18b0aa05367588b69798243832ff67dbeb0249d2cfb2135d3b3.wav,2336676ac44d6383a60e8b3207818f39bbbec7e1c040c473e4e0b05fa3066b60,алайда туберкулезбен ауыратын адамдардың бүкіл тобындағы xdr-тб пайызы әлі де төмен болып көрінеді; оңтүстік африкада әрбір сәтте жалпы 330 000 адамның 6 мыңы ауру жұқтырады,алайда туберкулезбен ауыратын адамдардың бүкіл тобындағы икс ди ар -тб пайызы әлі де төмен болып көрінеді; оңтүстік африкада әрбір сәтте жалпы үш жүз отыз мың адамның алты мыңы ауру жұқтырады,3633b65f73090d99725326c2e68b513fb52246893a36425f92d27bd4c3480480,stage_c_kazakhtts_text_v1
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,9012dcad2065d90072a41c5dd66eac08326156229b6ba08b87f4563998c2026a,64d2f54d59f05eeb9211db7fba3280036798fc94c91b30440122001caca215c9,d1f77e41349f6c787cf2cdbabfc09a1bfd3b153fd006ca4c2ec7d8975cfa9bf0,fresh_suite_v1_kazakhtts_tacotron2_pwg:41890d0c84830f5b6c5b,kk,google_fleurs_kk_v1:prompt:2007,1735edda6ef8ea67baab0c0e6f6ec8f1e3c34c0b5a3f7ca133a566a9251cef94,data/processed/02/02c9a3f3935d2e2afaf7a3bea0834c44f958618a1728da0121f5bdbf7b410e87.wav,3e1eaf10847c69fcdf6076910d1f1b2337f132d38c0e2a461afc2888ee0bef0c,ақш инженерлер корпусы 6 дюйм жаңбырдың жаууы бұрын зақымдалған бөгеттерді бұзуы мүмкін деп болжады,ақш инженерлер корпусы алты дюйм жаңбырдың жаууы бұрын зақымдалған бөгеттерді бұзуы мүмкін деп болжады,332cb02eb9187a26922b9ead4c3369b917bad45f68712f0ad855f5720259b6db,stage_c_kazakhtts_text_v1
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,9012dcad2065d90072a41c5dd66eac08326156229b6ba08b87f4563998c2026a,64d2f54d59f05eeb9211db7fba3280036798fc94c91b30440122001caca215c9,d1f77e41349f6c787cf2cdbabfc09a1bfd3b153fd006ca4c2ec7d8975cfa9bf0,fresh_suite_v1_kazakhtts_tacotron2_pwg:9f6a8a7c432dec6a8865,mixed,ksc2_v1:transcript:06e8ce6966d4cf50422b4132bbe7d148c4152a81f415c649ad47c8eb1c6b037b,06e8ce6966d4cf50422b4132bbe7d148c4152a81f415c649ad47c8eb1c6b037b,data/processed/53/53b8b2d4ecd1036a24edcf9f057796c58b9a2249792ca91d2e8c5b731e6b1e62.wav,bb3f556075e7e7523ed98ac8380a63a584e8fc517209bbcc2c0743cddada6c5b,ыыы жаңағы таң шапағы күн көгергенге дейін уже ішіп біту керек,ыыы жаңағы таң шапағы күн көгергенге дейін уже ішіп біту керек,06e8ce6966d4cf50422b4132bbe7d148c4152a81f415c649ad47c8eb1c6b037b,stage_c_kazakhtts_text_v1
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,9012dcad2065d90072a41c5dd66eac08326156229b6ba08b87f4563998c2026a,64d2f54d59f05eeb9211db7fba3280036798fc94c91b30440122001caca215c9,d1f77e41349f6c787cf2cdbabfc09a1bfd3b153fd006ca4c2ec7d8975cfa9bf0,fresh_suite_v1_kazakhtts_tacotron2_pwg:ebebfbf21fda4ea2f033,mixed,ksc2_v1:transcript:0ccba8dcca322766163515d34814a42cba2aecbbd76d4b87cc48f74717fc1ca0,0ccba8dcca322766163515d34814a42cba2aecbbd76d4b87cc48f74717fc1ca0,data/processed/60/60d44a75dcbb471d6a8295bc865ada4f072199f4eb0661a8b199a9cac7e17259.wav,15b63c601c8b54ecb9bea0b8ba85e20914f15a491b843c01f988e8478a7bc74a,ыыы сол бала кезден де тоже ыыы түстер көрдім бірақ кейін бір екі басымда проблемалар болып оны мен күн ұзаққа ойлаған жоқпын ешкім тілеген жоқ,ыыы сол бала кезден де тоже ыыы түстер көрдім бірақ кейін бір екі басымда проблемалар болып оны мен күн ұзаққа ойлаған жоқпын ешкім тілеген жоқ,0ccba8dcca322766163515d34814a42cba2aecbbd76d4b87cc48f74717fc1ca0,stage_c_kazakhtts_text_v1
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,9012dcad2065d90072a41c5dd66eac08326156229b6ba08b87f4563998c2026a,64d2f54d59f05eeb9211db7fba3280036798fc94c91b30440122001caca215c9,d1f77e41349f6c787cf2cdbabfc09a1bfd3b153fd006ca4c2ec7d8975cfa9bf0,fresh_suite_v1_kazakhtts_tacotron2_pwg:9ab028029dc5f2ff0b1c,mixed,ksc2_v1:transcript:0d92eb062819ef7d32610599f9a45f0ff228ffd2039f30f89ea2dc2e3460a2b9,0d92eb062819ef7d32610599f9a45f0ff228ffd2039f30f89ea2dc2e3460a2b9,data/processed/b5/b5f5185bc6db23b13775e28f80888c345a86105232f57dc4cb1099b4c0b07e50.wav,79f2fdbd863c75830403a23f2f182614c438c54356886799ae42e3b3f2d1deaa,ыыы уже кішкене айна айнаға қарап нетеміз ғой біз,ыыы уже кішкене айна айнаға қарап нетеміз ғой біз,0d92eb062819ef7d32610599f9a45f0ff228ffd2039f30f89ea2dc2e3460a2b9,stage_c_kazakhtts_text_v1
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,9012dcad2065d90072a41c5dd66eac08326156229b6ba08b87f4563998c2026a,64d2f54d59f05eeb9211db7fba3280036798fc94c91b30440122001caca215c9,d1f77e41349f6c787cf2cdbabfc09a1bfd3b153fd006ca4c2ec7d8975cfa9bf0,fresh_suite_v1_kazakhtts_tacotron2_pwg:8380ca2d19f7a6a03eaf,mixed,ksc2_v1:transcript:174dfc4b18f62328db127d0070096815488d2371bf21a1c6189cf8410aa04ba6,174dfc4b18f62328db127d0070096815488d2371bf21a1c6189cf8410aa04ba6,data/processed/5f/5f1b073b1e1d578745f4a4b429c90174890bc9a5b38010db9cb057c6d626debf.wav,3b8f96ba73bd2c7dd5fa9617acf839fd07da036e82e03226e9b48e6a324394c6,даже оның ислам теологиясының ішінде бөлінеді хадисші фикх маманы құрантанушы тағы тағы деп ақидаға қатысты иә,даже оның ислам теологиясының ішінде бөлінеді хадисші фикх маманы құрантанушы тағы тағы деп ақидаға қатысты иә,174dfc4b18f62328db127d0070096815488d2371bf21a1c6189cf8410aa04ba6,stage_c_kazakhtts_text_v1
