sample_id,relative_path,sha256,split,label,language,code_switch,parent_group_id,source_name,source_license,rights_basis,speaker_pseudo_id,text_id,text_hash,duration_s,generator_family,generator_name,generator_version,voice_id,clone_consent_id,device,capture_route,original_sr,codec,augmentation_chain,augmentation_seed,created_at
ksc_slr102:5f61e3c065455,raw/ksc_slr102/slices/derived-v3-base-450/Audios_flac/5f61e3c065455.flac,f10caebb6d67259fec81b4513437bf8f78003f7bf14157e8a8f2490f9ac25f41,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f61e3c065455,adfe78443b81b4acd566f3afec28e0e464a0cf431387640d58b1abe789bce64e,3.4986875,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f59ebdd42421,raw/ksc_slr102/slices/derived-v3-base-450/Audios_flac/5f59ebdd42421.flac,5f3990233b781bc2c94cd3530028fea088887a7160d93f766b5d278a2e4898e4,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f59ebdd42421,43f30be7e097dd70d8d10f50b836d54780d3cb7b63ef9b624ce6fd8b9672ef06,6.912,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f618a91b06d3,raw/ksc_slr102/slices/derived-v3-base-450/Audios_flac/5f618a91b06d3.flac,ef1b499e63e60410e89faf97ee20c125d94a63e6b8db91ecd36cb6887f72f087,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f618a91b06d3,1c78bd56a7792a54f700b5aa3eb552e2411046b97e4b04edab4c837761263f4a,7.28,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f5ef3fb94910,raw/ksc_slr102/slices/derived-v3-base-450/Audios_flac/5f5ef3fb94910.flac,c51f98053ba37557a3aa38f1a45946dfc15496d29891a6ea5b103885991b2069,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f5ef3fb94910,f970f59c3c2fda8ef4e1cd446b2c93716f1d24078b6b44d5049de82c25339b98,4.7306875,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f60999de16ef,raw/ksc_slr102/slices/derived-v3-base-450/Audios_flac/5f60999de16ef.flac,3bce32b5ca4d586b2770463fd58d36d7f40d00793520f8c01691301bd9959ea0,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f60999de16ef,236f2a928a78dbed900b90eaf696b6edb8921ab8d33b65de29880cbc90e5fc1e,8.39,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f5799b26b1db,raw/ksc_slr102/slices/derived-v3-base-450/Audios_flac/5f5799b26b1db.flac,ea4cde50287ced9334213b6e14284f7dcf00c3d74349d53c1f19c1dc9b6a9fbe,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f5799b26b1db,504f15513c68878db9c284ee0a7a7e1ada0aeb41797091a8615cedccb0fbd032,10.1546875,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f5880964161f,raw/ksc_slr102/slices/derived-v3-base-450/Audios_flac/5f5880964161f.flac,006247ad32ca9e27371e9d5e80ec66db801aed722961daa9f3b5851982287643,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f5880964161f,1f65935a0981571b0762bbf29e398b6cc11c63f5a5b3ec9beae657fd8ca55d15,5.7173125,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f5f241a4e53c,raw/ksc_slr102/slices/derived-v3-base-450/Audios_flac/5f5f241a4e53c.flac,86e86412ba37a7099280fee94df212073530432368d872038151b276abeffffc,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f5f241a4e53c,290c5dce35023def6db69eed87512f460242fecdd9790f365770d3dc27386b27,7.21,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f6344df10511,raw/ksc_slr102/slices/derived-v3-base-450/Audios_flac/5f6344df10511.flac,3157a8b3de15d00e2d74ab0fba6860b0b963090a2f13e54cd8d06c86449fee2b,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f6344df10511,b6a7717b78d8ea363768994f5baf463d6165004af048f705f9fb78c7864567a9,5.42,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f60c6b446a79,raw/ksc_slr102/slices/derived-v3-base-450/Audios_flac/5f60c6b446a79.flac,60b287eb3333bf92448f17121b06041c6a9b5da976a873755cf35422f77b71e2,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f60c6b446a79,a4bd8181a551e82815e09c9a2cbaa5968823d049a135c4521a18cbd1f406ef7f,5.376,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f60feb832243,raw/ksc_slr102/slices/derived-v3-base-450/Audios_flac/5f60feb832243.flac,2146c02b7b85989b257f4e09f8c5b3842c66b6d8a1dc97f9d27813785ffb4d59,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f60feb832243,7bb8407ae732ac389179541d66057d2c779fa3e3349452e44e15de1b8d693dc8,6.9973125,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f58aca0c7bf4,raw/ksc_slr102/slices/derived-v3-base-450/Audios_flac/5f58aca0c7bf4.flac,592df2cfea2f50988895972ed3cdbb0ea053ab378014089f82fd75632d1e7dcf,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f58aca0c7bf4,3d1c973e11b97aa7ac7e82e7659d2bce9a2fe8a3f0dc87768d97b2947cbde0ea,4.352,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f60e579971d8,raw/ksc_slr102/slices/derived-v3-base-450/Audios_flac/5f60e579971d8.flac,151ed7e3339a8677b5ebc9d5513beef62a3319bdc409461ad1732445369011b7,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f60e579971d8,e72149ebeaf4d17f1cb77988e77a0716d573fd21fe93dbe5aa4a0c41f283e6a5,4.0106875,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f5a58d5271d6,raw/ksc_slr102/slices/derived-v3-base-450/Audios_flac/5f5a58d5271d6.flac,d28a8187c77cd020c9ca391acc1ab661d56f90b5d91b4c9a55dabc0dfd025b68,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f5a58d5271d6,db508d558ff439bf43d72b7b40beb3bddee33a06650c78c5d9eb203bd43f3618,3.6693125,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f5af5fa91d18,raw/ksc_slr102/slices/derived-v3-base-450/Audios_flac/5f5af5fa91d18.flac,a8b94150a77c837168385cdb1e6ca27c1c30c3fbca359d153360dff37757fad2,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f5af5fa91d18,70671fa4d071dfd1c268ad24fb7e6a78f7abf80ee44041eafe7265d3c7c95457,4.9493125,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f61e2e80c8be,raw/ksc_slr102/slices/derived-v3-base-450/Audios_flac/5f61e2e80c8be.flac,cd4764a59c889b295c5d8d9aa79c29a58c4c02d93b8e72e25ca671c9db26d55c,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f61e2e80c8be,35f2d61acdfeb11f72a00907b34e9a9c4f79eeea73f3043693ee49d87edf96fd,5.8026875,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f58de41cd4fe,raw/ksc_slr102/slices/derived-v3-base-450/Audios_flac/5f58de41cd4fe.flac,2407173284e53274115df64620b2c54e1710828dd130a096d53b75a51c999ec6,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f58de41cd4fe,e61fb759fb6e7c6249cafa9a74ad10875dd78b5cf9444734bc40af516864d37c,7.5093125,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f56864b96f9b,raw/ksc_slr102/slices/derived-v3-base-450/Audios_flac/5f56864b96f9b.flac,91a70f1b4424da160c4e11bd66c325dbc2135b37c4bd8c0fd48f52166a2d0c39,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f56864b96f9b,61d365483ce74d06bc5b23779544d1ec448672d6b0af63940451b42160968f7a,8.448,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f60e7ada9138,raw/ksc_slr102/slices/derived-v3-base-450/Audios_flac/5f60e7ada9138.flac,5393061c713a4f0127e2606da3bcff5aa0e23022db03af384561be1e8cb1e21c,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f60e7ada9138,5c523b85282e94deb322bd1446fe99b16d75b096a418fbd109827194be7e7cd3,4.0106875,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f5c3bbbbca52,raw/ksc_slr102/slices/derived-v3-base-450/Audios_flac/5f5c3bbbbca52.flac,21a8e16f04c608f5cee3e2313bb9d4e78e9241add96085b585b0439b3ebb03fd,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f5c3bbbbca52,960e196867c83eabc5c36b0b51a1a055efbb84098f03a1e15d31f6502ff6cc0c,5.9546875,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f5881ffb5ab7,raw/ksc_slr102/slices/derived-v3-base-450/Audios_flac/5f5881ffb5ab7.flac,0a9bd1d772955d3268f5317714ff052db835aea0288ba0dc8f11b49e5c69fcf9,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f5881ffb5ab7,ec30dbb1adcd26ec9c4e91009550bbd0a8bff5787fd0f9a41a12c1675b18ef33,11.3493125,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f5f9c2f1a887,raw/ksc_slr102/slices/derived-v3-base-450/Audios_flac/5f5f9c2f1a887.flac,aa00e04533baa76f20ddbe978bd93d90b7cd08ef8319db3e560dc622462aaf86,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f5f9c2f1a887,c12e93560b0ee1e3dea55a5fa43b2ec1a9dbbc68f8b5279b8a49842c66e1c10e,6.458,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f60e83abf4ea,raw/ksc_slr102/slices/derived-v3-base-450/Audios_flac/5f60e83abf4ea.flac,994efc17b6cde4b6349641e3e39fb461329af82b2254d020c31301784258893b,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f60e83abf4ea,f426f0ad5f3d6345a14dff186ba7a36273100443aa0069e584e80d886ac13f14,9.216,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f5885c40075a,raw/ksc_slr102/slices/derived-v3-base-450/Audios_flac/5f5885c40075a.flac,f21b40ce24e642e750b7dc1f6aae9742062aa7657e94e10b6af1507deff66831,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f5885c40075a,de32006fda85a6509422af304cf3e97283f822a260a6b8897487e22ce83b9ff1,4.6933125,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f5684051242f,raw/ksc_slr102/slices/derived-v3-base-450/Audios_flac/5f5684051242f.flac,42eddb0f14de59079ef0fcd7db6ef4fe8909e32e45c494424c415e9e93071cbe,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f5684051242f,32b036a39e7550f7583a1ac96e5ecb5a46b118322c112daf05f6277cb0809df9,5.9733125,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f60aad6d318e,raw/ksc_slr102/slices/derived-v3-base-450/Audios_flac/5f60aad6d318e.flac,598ae04babd33a7677281dcde6191df381d0f145ddd5a46b9b55bcc8a18e53d4,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f60aad6d318e,9d1762dd7f8cb947ca6f840188110436cb13d6f84dd320c6c3e534ed8035c9a0,5.0346875,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f9f9c5f7ca7e,raw/ksc_slr102/slices/derived-v3-base-450/Audios_flac/5f9f9c5f7ca7e.flac,b3ad36390705c0370d943916869238af2732b6fb339eeaf9c57d61e32d7abf7d,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f9f9c5f7ca7e,6fbe479ae2817052b51f7a7ac13bc107aa60e350a7974900ef64ed219afa8223,3.11,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f60bb0b58ad1,raw/ksc_slr102/slices/derived-v3-base-450/Audios_flac/5f60bb0b58ad1.flac,d909acfaa7edce50139a1521609816753443fd53a564d27c7534877a65c542e5,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f60bb0b58ad1,503bcaee5a151e38e99b64c8cf62ac0340f21bb77a8d1751b000141d62934f54,7.3386875,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f5f91c46d15f,raw/ksc_slr102/slices/derived-v3-base-450/Audios_flac/5f5f91c46d15f.flac,5a6c08d6d8cc71696338fa4edaf869aa679532335f833c06ef69986ce0557dcb,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f5f91c46d15f,86bbf54dc02344af24e34659b23e4bbfaddb0e5993e148c9f2dd21b559742a1d,5.36,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f579ba68705d,raw/ksc_slr102/slices/derived-v3-base-450/Audios_flac/5f579ba68705d.flac,5b27e2cdc0d81a4a8a9592f0fa324d707a7483b85a2ba91b0e9f31ade61eba63,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f579ba68705d,522e236c4b754219cab2e6825cc69eab32bfdde4c1b2de655b7e7d328ec91196,9.1306875,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f61e6a6d1102,raw/ksc_slr102/slices/derived-v3-base-450/Audios_flac/5f61e6a6d1102.flac,98faa1d606deedc1a7e96f5eb3ccb63fd11c744bfc6d059963ad4f8189ec76ea,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f61e6a6d1102,0e2981a78e9b05dfec259b77703d9a79ca31da6904bf6acc7bdab87deddad5af,12.2026875,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f60bbf5d0ce8,raw/ksc_slr102/slices/derived-v3-base-450/Audios_flac/5f60bbf5d0ce8.flac,d15f2744d9baf46b17eed8ea778c10829d27e959d0730da7447fd1ff99999d3f,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f60bbf5d0ce8,5a2c4faea0701689e3bced6c01175f8616c28953af3b3b0779603620b53ed58a,22.1013125,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f60e9191cb27,raw/ksc_slr102/slices/derived-v3-base-450/Audios_flac/5f60e9191cb27.flac,30677a940a299d67b225643a0915a1527cc01aeb9877ae237492f91115943464,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f60e9191cb27,ea805c97f27b5b193b3b2240f02ea0fd8bff948ecf92e6604f39fd4410f40d65,4.5226875,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5fa504fc60eb0,raw/ksc_slr102/slices/derived-v3-base-450/Audios_flac/5fa504fc60eb0.flac,ce83e229cdfd9584952fafe135ef46ed046b6a540708becfd842d10c66d6f84b,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5fa504fc60eb0,048c1d89c3219661e685491bd24be2f5f25e4ed4d201766f5678718dd7ab5849,9.55,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f5f576651cf2,raw/ksc_slr102/slices/derived-v3-base-450/Audios_flac/5f5f576651cf2.flac,a7442471a2a2be70cc96335228cd09c070f3e354534ef31a98aa59b5ac3a330c,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f5f576651cf2,2dea424fe56538410a9b9a1f74679c44445fd73f5ace0fe57ca4161dfe501c2c,4.32,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f61889171170,raw/ksc_slr102/slices/derived-v3-base-450/Audios_flac/5f61889171170.flac,0d381c378e917758eb6d7b1360e6f2757150d0f675a2607d96f9aae687f43b84,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f61889171170,5e501b88e8f9b9f3d4df0ab88eecc88e95f96718b52fb7ccdd2b681372aae35b,14.83,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f60e86fe310c,raw/ksc_slr102/slices/derived-v3-base-450/Audios_flac/5f60e86fe310c.flac,478baaf596d8edf77970603b687dad21bb6c8a58bb0e4737df64058026f585f0,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f60e86fe310c,9e17e65c27419ea19680d5773f1a1e0004b57687d33b83c09a78deeef098c909,12.6293125,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f5f74ea98124,raw/ksc_slr102/slices/derived-v3-base-450/Audios_flac/5f5f74ea98124.flac,131ea079994863195420cefc97e6a5daff16479bf41d1a9701b76bb29623b149,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f5f74ea98124,95a3f36be927273765322b3ca7d12a8cd2906d331ae85c2a443134f8eb78d524,8.6786875,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f6055cf2eba8,raw/ksc_slr102/slices/derived-v3-base-450/Audios_flac/5f6055cf2eba8.flac,0905fbef7350c909bc731265e135a8ef5df0cf156485c8138afaca04f627fbb6,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f6055cf2eba8,2e42b0d466f830c87e81506e9dfa305ef1e05e2f0265b097d185774a1cdfe092,6.144,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f60bc939c6fd,raw/ksc_slr102/slices/derived-v3-base-450/Audios_flac/5f60bc939c6fd.flac,d0ee9ea63c2b6166f2f6ae8b143e2b396d22aa9c6a2c1dc9e3ea305070168873,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f60bc939c6fd,a3dcecf5b71092954d31357cdd3c37dc1bcf8aa1faa8b3431ef1b5b52794cf75,12.3733125,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f5a10d6e0f74,raw/ksc_slr102/slices/derived-v3-base-450/Audios_flac/5f5a10d6e0f74.flac,e2f7c5cc08d80ee6592e776198de74f7399a262ddc6ed40933f3325b5bcd3dcc,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f5a10d6e0f74,454273563002e5aec03745ee3f04d1a0007abb7c216782a721da079758ffc78b,15.4453125,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f5688fe34ddf,raw/ksc_slr102/slices/derived-v3-base-450/Audios_flac/5f5688fe34ddf.flac,1e286a3adbbf831538456d79054f62281e0c660412a304b1eff00183f392f0b7,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f5688fe34ddf,e2086d9eb5db85251b379101c3dbf992c55094313a61507d93c91016fda23d11,10.4106875,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
