sample_id,relative_path,sha256,split,label,language,code_switch,parent_group_id,source_name,source_license,rights_basis,speaker_pseudo_id,text_id,text_hash,duration_s,generator_family,generator_name,generator_version,voice_id,clone_consent_id,device,capture_route,original_sr,codec,augmentation_chain,augmentation_seed,created_at
common_voice_ru_v24:common_voice_ru_20787969,processed/56/561b6d1e53ce9e687bbf6196e6b7bc03945da57da75e08c302936e977fa43660.wav,0d9593da2b17568c04ccad3ac2218560104e4a3bbefcdb003f36175480c15d99,test,bonafide,ru,unknown,common_voice_ru_v24:client:a36359e0a846b401888d52b63faea6454c84c5d8c871598421dbb8fca96038bb1cd61e5e1b4fcf6c4eff2d5fa5484e7df7154c2360f724dd37b381088aaa826c,common_voice_ru_v24,CC0-1.0,"Common Voice RU v24, CC0-1.0; owner-authorized personal research; no speaker identification or re-hosting",common_voice_ru_v24:client:a36359e0a846b401888d52b63faea6454c84c5d8c871598421dbb8fca96038bb1cd61e5e1b4fcf6c4eff2d5fa5484e7df7154c2360f724dd37b381088aaa826c,3280f651753a206e8807caef02bedc7a726f6b2d4ba7c7b7810d953122528293,57ad9925cb35cf48a22be53df6c540da58d29348e775426c6dfaec1bbc58cca0,6.336,,,,,,unknown,crowdsourced_web_recording,48000,wav,,,2026-08-13T17:12:59+05:00
silero_v5_5_ru_eugene_v1:e248a2b76b580812,processed/db/db9d14e0ade02e718c067df62ccff45d94ef85bddccbdda8b28396d8071c9276.wav,29efe9b9072b0bb30acb7723f69a033b2e223b34da6fc661ece180cc42873722,test,spoof,ru,unknown,silero_v5_5_ru_eugene_v1:profile:silero_v5_5_ru_eugene:eugene,silero_v5_5_ru_eugene_v1,Silero V5.5 RU model CC-BY-NC-SA-4.0,Offline derivative for personal research from source transcript 3280f651753a206e8807caef02bedc7a726f6b2d4ba7c7b7810d953122528293; Silero repository and V5.5 RU package CC-BY-NC-SA-4.0; only the project's personal-research scope is permitted; fixed eugene profile; no reference audio or voice cloning,silero_v5_5_ru_eugene_v1:synthetic-profile:silero_v5_5_ru_eugene:eugene,3280f651753a206e8807caef02bedc7a726f6b2d4ba7c7b7810d953122528293,57ad9925cb35cf48a22be53df6c540da58d29348e775426c6dfaec1bbc58cca0,3.25,silero_v5_5_ru_torchpackage_tts,Silero V5.5 RU fixed eugene text-only TTS,Silero v5_5_ru package SHA-256 50081637b602126ee06cb3bc8a744d25651d2da149ee8864b9a379bfdd934437; source d9355348e2781dc8fa25a135d1602c530afae24c; wrapper SHA-256 9841a7361d9d8c07e81778cbb2609ccd2195a9e53af9e58d021318c0828560f1,silero_v5_5_ru_eugene:eugene,not_applicable:fixed-pretrained-tts-no-reference-audio,local_cpu_silero_v5_5_ru_eugene,offline_text_only_silero_v5_5_ru_fixed_eugene,48000,wav,text_normalization=silero_v5_5_ru_literal_whitespace_only_v1,,2026-08-13T17:41:27+05:00
common_voice_ru_v24:common_voice_ru_25794243,processed/31/31520c870568f23153fa4f673a4b2319346496ac0dde6e72c4af317a983c7e44.wav,7e79fefcf981259b37481b2f3715cb12bd087e55786cfc348d5535ea7df3d9ae,test,bonafide,ru,unknown,common_voice_ru_v24:client:1cd21a8f76858fe10c8742503b16438ebf4599bc5b6d1a5c45ee59e4391b3e818c96831d9b5b97b14d3a9f1d97a6d1ccde11694d0b94d2a0f3036c8e8994dd8f,common_voice_ru_v24,CC0-1.0,"Common Voice RU v24, CC0-1.0; owner-authorized personal research; no speaker identification or re-hosting",common_voice_ru_v24:client:1cd21a8f76858fe10c8742503b16438ebf4599bc5b6d1a5c45ee59e4391b3e818c96831d9b5b97b14d3a9f1d97a6d1ccde11694d0b94d2a0f3036c8e8994dd8f,33c151a9aaee0978a6bb417b3a2bffaa5b4faef603a9d9fae6914da8e4911f0a,522e71a1e0fbee350a11318e9bb7e6102592c9d25fa1cc73528047f36621e2d8,6.696,,,,,,unknown,crowdsourced_web_recording,32000,wav,,,2026-08-13T17:12:59+05:00
silero_v5_5_ru_eugene_v1:1246c10680fce441,processed/d8/d8cced32f307973cb82aed834383bce61fa0e6a4eca8119806df339d10c02542.wav,eba8b75be230b029ae2b76344101a5b547e9e7d9d63aca8becffe109d0c213f9,test,spoof,ru,unknown,silero_v5_5_ru_eugene_v1:profile:silero_v5_5_ru_eugene:eugene,silero_v5_5_ru_eugene_v1,Silero V5.5 RU model CC-BY-NC-SA-4.0,Offline derivative for personal research from source transcript 33c151a9aaee0978a6bb417b3a2bffaa5b4faef603a9d9fae6914da8e4911f0a; Silero repository and V5.5 RU package CC-BY-NC-SA-4.0; only the project's personal-research scope is permitted; fixed eugene profile; no reference audio or voice cloning,silero_v5_5_ru_eugene_v1:synthetic-profile:silero_v5_5_ru_eugene:eugene,33c151a9aaee0978a6bb417b3a2bffaa5b4faef603a9d9fae6914da8e4911f0a,522e71a1e0fbee350a11318e9bb7e6102592c9d25fa1cc73528047f36621e2d8,4.1625,silero_v5_5_ru_torchpackage_tts,Silero V5.5 RU fixed eugene text-only TTS,Silero v5_5_ru package SHA-256 50081637b602126ee06cb3bc8a744d25651d2da149ee8864b9a379bfdd934437; source d9355348e2781dc8fa25a135d1602c530afae24c; wrapper SHA-256 9841a7361d9d8c07e81778cbb2609ccd2195a9e53af9e58d021318c0828560f1,silero_v5_5_ru_eugene:eugene,not_applicable:fixed-pretrained-tts-no-reference-audio,local_cpu_silero_v5_5_ru_eugene,offline_text_only_silero_v5_5_ru_fixed_eugene,48000,wav,text_normalization=silero_v5_5_ru_literal_whitespace_only_v1,,2026-08-13T17:41:27+05:00
common_voice_ru_v24:common_voice_ru_28761513,processed/ec/ec2fb68747e1cd05976c691b361adbcf13f3f01c5229d48888b460bce1d32dcf.wav,abe9b2cd0c6b1e9e0187969a9441b2a76c3e7f1f9a45b91eb5bb8d6a5c608ee1,test,bonafide,ru,unknown,common_voice_ru_v24:client:1372a1de559132d15ddcf4476275ec3d39ff49529f88f021c35ef49d6466e5f877984b18352ceb0e8b01961190536f91294b5622f58d596176a3a4b4079b9534,common_voice_ru_v24,CC0-1.0,"Common Voice RU v24, CC0-1.0; owner-authorized personal research; no speaker identification or re-hosting",common_voice_ru_v24:client:1372a1de559132d15ddcf4476275ec3d39ff49529f88f021c35ef49d6466e5f877984b18352ceb0e8b01961190536f91294b5622f58d596176a3a4b4079b9534,3e59c38b52505b9e0d986e32bc9303694af5ca350882168c773806275100c2ff,3cbc28d97bfe4b725ad51d2f1512712ffd4192d3d07ace59d8fdf03d9343d698,4.32,,,,,,unknown,crowdsourced_web_recording,32000,wav,,,2026-08-13T17:12:59+05:00
silero_v5_5_ru_eugene_v1:c7e6bd489ecb826f,processed/7c/7c5162ea5f57ee5df6523daa49715922492f9d9f23cf79aaeafbaea600e82264.wav,77cbf8b08b5319cad97d7194d46722359b9a3bbd925fefd48ed10855c435692d,test,spoof,ru,unknown,silero_v5_5_ru_eugene_v1:profile:silero_v5_5_ru_eugene:eugene,silero_v5_5_ru_eugene_v1,Silero V5.5 RU model CC-BY-NC-SA-4.0,Offline derivative for personal research from source transcript 3e59c38b52505b9e0d986e32bc9303694af5ca350882168c773806275100c2ff; Silero repository and V5.5 RU package CC-BY-NC-SA-4.0; only the project's personal-research scope is permitted; fixed eugene profile; no reference audio or voice cloning,silero_v5_5_ru_eugene_v1:synthetic-profile:silero_v5_5_ru_eugene:eugene,3e59c38b52505b9e0d986e32bc9303694af5ca350882168c773806275100c2ff,3cbc28d97bfe4b725ad51d2f1512712ffd4192d3d07ace59d8fdf03d9343d698,3.3625,silero_v5_5_ru_torchpackage_tts,Silero V5.5 RU fixed eugene text-only TTS,Silero v5_5_ru package SHA-256 50081637b602126ee06cb3bc8a744d25651d2da149ee8864b9a379bfdd934437; source d9355348e2781dc8fa25a135d1602c530afae24c; wrapper SHA-256 9841a7361d9d8c07e81778cbb2609ccd2195a9e53af9e58d021318c0828560f1,silero_v5_5_ru_eugene:eugene,not_applicable:fixed-pretrained-tts-no-reference-audio,local_cpu_silero_v5_5_ru_eugene,offline_text_only_silero_v5_5_ru_fixed_eugene,48000,wav,text_normalization=silero_v5_5_ru_literal_whitespace_only_v1,,2026-08-13T17:41:27+05:00
common_voice_ru_v24:common_voice_ru_19022985,processed/ba/ba96801a3101a41a62fe596bc6841ab95c7e683eed1a2aeefea6876915a67b12.wav,82ece12ae5d53c967592cbbc42a0019f9cd936d1f8c25a5ca221cddc2e45b818,test,bonafide,ru,unknown,common_voice_ru_v24:client:6405418296be333bf6f3bd756cacf5d9dacb33fa583dedf8395fbec81f19d450be562248dc89092005c3d4ec450ee83421d58ba6c97bd3e3a409e0f12f69372c,common_voice_ru_v24,CC0-1.0,"Common Voice RU v24, CC0-1.0; owner-authorized personal research; no speaker identification or re-hosting",common_voice_ru_v24:client:6405418296be333bf6f3bd756cacf5d9dacb33fa583dedf8395fbec81f19d450be562248dc89092005c3d4ec450ee83421d58ba6c97bd3e3a409e0f12f69372c,4383fcd6ebce305be38b0b578d89bff6a6ff5e60a0bc3f22b74a0671806d13ce,c2581acc11e8e46d7ab885f8482aa51503458b6ad54a4784f007dc4fee88924e,5.52,,,,,,unknown,crowdsourced_web_recording,48000,wav,,,2026-08-13T17:12:59+05:00
silero_v5_5_ru_eugene_v1:9ae474d32089b4cd,processed/f9/f927c5a0c2c195e364822ef4950946a7ba3bde774c8d09261c0f84af81a6124f.wav,ac16c1bf08c3f8ec25349fda82cd96eb1811a52b2c9703c6eab93ed0febb07ed,test,spoof,ru,unknown,silero_v5_5_ru_eugene_v1:profile:silero_v5_5_ru_eugene:eugene,silero_v5_5_ru_eugene_v1,Silero V5.5 RU model CC-BY-NC-SA-4.0,Offline derivative for personal research from source transcript 4383fcd6ebce305be38b0b578d89bff6a6ff5e60a0bc3f22b74a0671806d13ce; Silero repository and V5.5 RU package CC-BY-NC-SA-4.0; only the project's personal-research scope is permitted; fixed eugene profile; no reference audio or voice cloning,silero_v5_5_ru_eugene_v1:synthetic-profile:silero_v5_5_ru_eugene:eugene,4383fcd6ebce305be38b0b578d89bff6a6ff5e60a0bc3f22b74a0671806d13ce,c2581acc11e8e46d7ab885f8482aa51503458b6ad54a4784f007dc4fee88924e,2.95,silero_v5_5_ru_torchpackage_tts,Silero V5.5 RU fixed eugene text-only TTS,Silero v5_5_ru package SHA-256 50081637b602126ee06cb3bc8a744d25651d2da149ee8864b9a379bfdd934437; source d9355348e2781dc8fa25a135d1602c530afae24c; wrapper SHA-256 9841a7361d9d8c07e81778cbb2609ccd2195a9e53af9e58d021318c0828560f1,silero_v5_5_ru_eugene:eugene,not_applicable:fixed-pretrained-tts-no-reference-audio,local_cpu_silero_v5_5_ru_eugene,offline_text_only_silero_v5_5_ru_fixed_eugene,48000,wav,text_normalization=silero_v5_5_ru_literal_whitespace_only_v1,,2026-08-13T17:41:27+05:00
common_voice_ru_v24:common_voice_ru_25976645,processed/42/4266fa46281e1014fb636628ce054f7966a4a2a198dc447c3e344b67d7253098.wav,eee88c535b822c036d9913bd2666ad1935b4ec548378759e64509c72aedbc746,test,bonafide,ru,unknown,common_voice_ru_v24:client:c2b682d9ee888ee6bacfc5ffdaebca7493993e35515a2c517fa0301a352a1cfc0e8bd6c9572ecbbb74ad0bdf23ad16727a3bf4e8de9bd87fd9b50275a4f76162,common_voice_ru_v24,CC0-1.0,"Common Voice RU v24, CC0-1.0; owner-authorized personal research; no speaker identification or re-hosting",common_voice_ru_v24:client:c2b682d9ee888ee6bacfc5ffdaebca7493993e35515a2c517fa0301a352a1cfc0e8bd6c9572ecbbb74ad0bdf23ad16727a3bf4e8de9bd87fd9b50275a4f76162,470c7de24c52be8c2cfde0bdf57c6f85ddbcb94066cfdafed36a2116b8bf480d,7b9d14895b5e733e2efb396ebbdea7a1b862e94591e1ce592a841af131b050bb,7.704,,,,,,unknown,crowdsourced_web_recording,32000,wav,,,2026-08-13T17:12:59+05:00
silero_v5_5_ru_eugene_v1:0e762b3a8f256c20,processed/19/192dbfbf5560cf1c16853f7e9b06410d76252f517c9deeb2b52ea8ffce7d48a1.wav,25f5cd4351026f81dc69e80db39341f57ce48ea2daafbcb2e77e40566f9c8deb,test,spoof,ru,unknown,silero_v5_5_ru_eugene_v1:profile:silero_v5_5_ru_eugene:eugene,silero_v5_5_ru_eugene_v1,Silero V5.5 RU model CC-BY-NC-SA-4.0,Offline derivative for personal research from source transcript 470c7de24c52be8c2cfde0bdf57c6f85ddbcb94066cfdafed36a2116b8bf480d; Silero repository and V5.5 RU package CC-BY-NC-SA-4.0; only the project's personal-research scope is permitted; fixed eugene profile; no reference audio or voice cloning,silero_v5_5_ru_eugene_v1:synthetic-profile:silero_v5_5_ru_eugene:eugene,470c7de24c52be8c2cfde0bdf57c6f85ddbcb94066cfdafed36a2116b8bf480d,7b9d14895b5e733e2efb396ebbdea7a1b862e94591e1ce592a841af131b050bb,4.0625,silero_v5_5_ru_torchpackage_tts,Silero V5.5 RU fixed eugene text-only TTS,Silero v5_5_ru package SHA-256 50081637b602126ee06cb3bc8a744d25651d2da149ee8864b9a379bfdd934437; source d9355348e2781dc8fa25a135d1602c530afae24c; wrapper SHA-256 9841a7361d9d8c07e81778cbb2609ccd2195a9e53af9e58d021318c0828560f1,silero_v5_5_ru_eugene:eugene,not_applicable:fixed-pretrained-tts-no-reference-audio,local_cpu_silero_v5_5_ru_eugene,offline_text_only_silero_v5_5_ru_fixed_eugene,48000,wav,text_normalization=silero_v5_5_ru_literal_whitespace_only_v1,,2026-08-13T17:41:27+05:00
common_voice_ru_v24:common_voice_ru_20866362,processed/a1/a11aff11a3db7ccc1864f2bb1d909f70aacb99f9656edc16e9a541aff8183cec.wav,6fe5d05863fff2a2e2fff29a847f1148f5ecb1e963454d06ae738a7c23eaf55f,test,bonafide,ru,unknown,common_voice_ru_v24:client:4e530a3682b7a22b9cfb932684925c92b7307f24a03909a32f4e7d92574f63b70a4acb871d874803fe248089d453776808100a908d0b548d8fc48fd0c03e4ead,common_voice_ru_v24,CC0-1.0,"Common Voice RU v24, CC0-1.0; owner-authorized personal research; no speaker identification or re-hosting",common_voice_ru_v24:client:4e530a3682b7a22b9cfb932684925c92b7307f24a03909a32f4e7d92574f63b70a4acb871d874803fe248089d453776808100a908d0b548d8fc48fd0c03e4ead,4a91982741ad47bc332deaa07c5865894a53e908232e232b6845033d2802e0d8,534741172c75b544b2a3d06dfe60787b46ae0240ae5ecdb98441183d691464a9,3.96,,,,,,unknown,crowdsourced_web_recording,48000,wav,,,2026-08-13T17:12:59+05:00
silero_v5_5_ru_eugene_v1:39ebab19134e2011,processed/07/07c737343e4e9a5ff34093334f20a2f600c641783d6f44089728b3b85faad9c6.wav,1457f869e74dea30699c31c6f037930c58deea64d8c42c03063e70590c103aff,test,spoof,ru,unknown,silero_v5_5_ru_eugene_v1:profile:silero_v5_5_ru_eugene:eugene,silero_v5_5_ru_eugene_v1,Silero V5.5 RU model CC-BY-NC-SA-4.0,Offline derivative for personal research from source transcript 4a91982741ad47bc332deaa07c5865894a53e908232e232b6845033d2802e0d8; Silero repository and V5.5 RU package CC-BY-NC-SA-4.0; only the project's personal-research scope is permitted; fixed eugene profile; no reference audio or voice cloning,silero_v5_5_ru_eugene_v1:synthetic-profile:silero_v5_5_ru_eugene:eugene,4a91982741ad47bc332deaa07c5865894a53e908232e232b6845033d2802e0d8,534741172c75b544b2a3d06dfe60787b46ae0240ae5ecdb98441183d691464a9,2.6875,silero_v5_5_ru_torchpackage_tts,Silero V5.5 RU fixed eugene text-only TTS,Silero v5_5_ru package SHA-256 50081637b602126ee06cb3bc8a744d25651d2da149ee8864b9a379bfdd934437; source d9355348e2781dc8fa25a135d1602c530afae24c; wrapper SHA-256 9841a7361d9d8c07e81778cbb2609ccd2195a9e53af9e58d021318c0828560f1,silero_v5_5_ru_eugene:eugene,not_applicable:fixed-pretrained-tts-no-reference-audio,local_cpu_silero_v5_5_ru_eugene,offline_text_only_silero_v5_5_ru_fixed_eugene,48000,wav,text_normalization=silero_v5_5_ru_literal_whitespace_only_v1,,2026-08-13T17:41:27+05:00
common_voice_ru_v24:common_voice_ru_20402690,processed/e0/e047b13a70d442ec5f8f02c514d58a9bc91ed3b65e53fb5bf446f83baa97161f.wav,45c68264cd3dacd4040a09daf3a6cccb1b9e49c7db4b2520c003926af18f1ded,test,bonafide,ru,unknown,common_voice_ru_v24:client:6a1ae1cd019319838f4b97babaa20dcb19abecabbb273a8d97838379eac536b1815b038bcb731cb3305dc88a5676c2b7111e3039e24c94fec2e56251ab838c4d,common_voice_ru_v24,CC0-1.0,"Common Voice RU v24, CC0-1.0; owner-authorized personal research; no speaker identification or re-hosting",common_voice_ru_v24:client:6a1ae1cd019319838f4b97babaa20dcb19abecabbb273a8d97838379eac536b1815b038bcb731cb3305dc88a5676c2b7111e3039e24c94fec2e56251ab838c4d,4b7aa7db86e5253efa3d6e1c40b02e2795030ccfc3fde737ffa5e7f97415f685,c48f45694dcaac00738eadd145d2fa8e21f39f216c723248ea8203a84ce68437,5.856,,,,,,unknown,crowdsourced_web_recording,48000,wav,,,2026-08-13T17:12:59+05:00
silero_v5_5_ru_eugene_v1:87327adebff8dee4,processed/ec/ecff9495014b6d429d1c733bf10306601cc6196169697b13a30c0eb2491816cc.wav,ba1ba5e395b2d3daaf3c0d72d38a94d1ec3238c57be059a33c461264fbc876c2,test,spoof,ru,unknown,silero_v5_5_ru_eugene_v1:profile:silero_v5_5_ru_eugene:eugene,silero_v5_5_ru_eugene_v1,Silero V5.5 RU model CC-BY-NC-SA-4.0,Offline derivative for personal research from source transcript 4b7aa7db86e5253efa3d6e1c40b02e2795030ccfc3fde737ffa5e7f97415f685; Silero repository and V5.5 RU package CC-BY-NC-SA-4.0; only the project's personal-research scope is permitted; fixed eugene profile; no reference audio or voice cloning,silero_v5_5_ru_eugene_v1:synthetic-profile:silero_v5_5_ru_eugene:eugene,4b7aa7db86e5253efa3d6e1c40b02e2795030ccfc3fde737ffa5e7f97415f685,c48f45694dcaac00738eadd145d2fa8e21f39f216c723248ea8203a84ce68437,3.975,silero_v5_5_ru_torchpackage_tts,Silero V5.5 RU fixed eugene text-only TTS,Silero v5_5_ru package SHA-256 50081637b602126ee06cb3bc8a744d25651d2da149ee8864b9a379bfdd934437; source d9355348e2781dc8fa25a135d1602c530afae24c; wrapper SHA-256 9841a7361d9d8c07e81778cbb2609ccd2195a9e53af9e58d021318c0828560f1,silero_v5_5_ru_eugene:eugene,not_applicable:fixed-pretrained-tts-no-reference-audio,local_cpu_silero_v5_5_ru_eugene,offline_text_only_silero_v5_5_ru_fixed_eugene,48000,wav,text_normalization=silero_v5_5_ru_literal_whitespace_only_v1,,2026-08-13T17:41:27+05:00
common_voice_ru_v24:common_voice_ru_37330519,processed/44/44d8e98a3f188aeb06bdf0cb8649d0982404ed1b612aa8fb0d22d1745f614624.wav,7a14c4c2a76c5e99417cf63ccfd18ba7fa18f74c83e5d26056c4d37101437b82,test,bonafide,ru,unknown,common_voice_ru_v24:client:9ac351c743c1b20f85a0f96981da1b14cfa70d45811f393d1963d436bd1684cda826382de9bbca4bd55db0266e611fbdb9b9b47a58c67de6b0f0cf2d7cdaa791,common_voice_ru_v24,CC0-1.0,"Common Voice RU v24, CC0-1.0; owner-authorized personal research; no speaker identification or re-hosting",common_voice_ru_v24:client:9ac351c743c1b20f85a0f96981da1b14cfa70d45811f393d1963d436bd1684cda826382de9bbca4bd55db0266e611fbdb9b9b47a58c67de6b0f0cf2d7cdaa791,4ff6b7e70e2f8bebc78299eb67aca8589ac07c6bb6bef8c7293343fa8b3275ce,b2e2680b6b3da4ef808e91aadc3a6ff53edff963cd2fd825a82c47a20a36435a,6.3,,,,,,unknown,crowdsourced_web_recording,32000,wav,,,2026-08-13T17:12:59+05:00
silero_v5_5_ru_eugene_v1:e6ac81493187573c,processed/47/4737bd382e58ecc3d45d7293149f65ec54182620772bf86af4c7bf772474d96c.wav,24c2a3eac2b9510b317db5c160e01e8543380500c89201e800f7c4056c589e3b,test,spoof,ru,unknown,silero_v5_5_ru_eugene_v1:profile:silero_v5_5_ru_eugene:eugene,silero_v5_5_ru_eugene_v1,Silero V5.5 RU model CC-BY-NC-SA-4.0,Offline derivative for personal research from source transcript 4ff6b7e70e2f8bebc78299eb67aca8589ac07c6bb6bef8c7293343fa8b3275ce; Silero repository and V5.5 RU package CC-BY-NC-SA-4.0; only the project's personal-research scope is permitted; fixed eugene profile; no reference audio or voice cloning,silero_v5_5_ru_eugene_v1:synthetic-profile:silero_v5_5_ru_eugene:eugene,4ff6b7e70e2f8bebc78299eb67aca8589ac07c6bb6bef8c7293343fa8b3275ce,b2e2680b6b3da4ef808e91aadc3a6ff53edff963cd2fd825a82c47a20a36435a,4.35,silero_v5_5_ru_torchpackage_tts,Silero V5.5 RU fixed eugene text-only TTS,Silero v5_5_ru package SHA-256 50081637b602126ee06cb3bc8a744d25651d2da149ee8864b9a379bfdd934437; source d9355348e2781dc8fa25a135d1602c530afae24c; wrapper SHA-256 9841a7361d9d8c07e81778cbb2609ccd2195a9e53af9e58d021318c0828560f1,silero_v5_5_ru_eugene:eugene,not_applicable:fixed-pretrained-tts-no-reference-audio,local_cpu_silero_v5_5_ru_eugene,offline_text_only_silero_v5_5_ru_fixed_eugene,48000,wav,text_normalization=silero_v5_5_ru_literal_whitespace_only_v1,,2026-08-13T17:41:27+05:00
common_voice_ru_v24:common_voice_ru_19508072,processed/74/74be732646e922846736368b3eb390bbe9057278c3a5ba0a23030b6ed0d33938.wav,149faeef3690c018fec7c2adb9e33c92bc5fadce1ffd1e6e174d673ae09a88c0,test,bonafide,ru,unknown,common_voice_ru_v24:client:1b0d0c0cfa92b2f935474fb3b7e52976873e21d761256f06a16aa94e3021ba66b594e6530309d990f56155a0f0d130e0bf9147fde7bd79544c16d4695a90061c,common_voice_ru_v24,CC0-1.0,"Common Voice RU v24, CC0-1.0; owner-authorized personal research; no speaker identification or re-hosting",common_voice_ru_v24:client:1b0d0c0cfa92b2f935474fb3b7e52976873e21d761256f06a16aa94e3021ba66b594e6530309d990f56155a0f0d130e0bf9147fde7bd79544c16d4695a90061c,5925d2767e2bbefdc077c2797e8f1cbb12e0a9b6b2a023dca7059791be861360,b0900f82e8591926aecef5e2fccdfa00c7f024262014d979cb99f2c84aa13e47,6.696,,,,,,unknown,crowdsourced_web_recording,48000,wav,,,2026-08-13T17:12:59+05:00
silero_v5_5_ru_eugene_v1:b24857b57b72c457,processed/91/91c7b995752cbd116b513a99bd02ec82c6fc5a6e97d22dc058034a9e6ea9ea3c.wav,8d0d5459b1d0f49885bb53c796f81fc17058e51adeb47289eba516cde0333740,test,spoof,ru,unknown,silero_v5_5_ru_eugene_v1:profile:silero_v5_5_ru_eugene:eugene,silero_v5_5_ru_eugene_v1,Silero V5.5 RU model CC-BY-NC-SA-4.0,Offline derivative for personal research from source transcript 5925d2767e2bbefdc077c2797e8f1cbb12e0a9b6b2a023dca7059791be861360; Silero repository and V5.5 RU package CC-BY-NC-SA-4.0; only the project's personal-research scope is permitted; fixed eugene profile; no reference audio or voice cloning,silero_v5_5_ru_eugene_v1:synthetic-profile:silero_v5_5_ru_eugene:eugene,5925d2767e2bbefdc077c2797e8f1cbb12e0a9b6b2a023dca7059791be861360,b0900f82e8591926aecef5e2fccdfa00c7f024262014d979cb99f2c84aa13e47,3.425,silero_v5_5_ru_torchpackage_tts,Silero V5.5 RU fixed eugene text-only TTS,Silero v5_5_ru package SHA-256 50081637b602126ee06cb3bc8a744d25651d2da149ee8864b9a379bfdd934437; source d9355348e2781dc8fa25a135d1602c530afae24c; wrapper SHA-256 9841a7361d9d8c07e81778cbb2609ccd2195a9e53af9e58d021318c0828560f1,silero_v5_5_ru_eugene:eugene,not_applicable:fixed-pretrained-tts-no-reference-audio,local_cpu_silero_v5_5_ru_eugene,offline_text_only_silero_v5_5_ru_fixed_eugene,48000,wav,text_normalization=silero_v5_5_ru_literal_whitespace_only_v1,,2026-08-13T17:41:27+05:00
common_voice_ru_v24:common_voice_ru_26244464,processed/6d/6dbc4fe4415bfbe3f58242137c6856a6e386c4e76f0b56f1c64966e0f283aaec.wav,db18991d16f72c8c643af5c792902d6e51a2cc943409ba3786dc00a0587ff0a4,test,bonafide,ru,unknown,common_voice_ru_v24:client:56cbd733ddcd3defc3630e1e517c32de587db62efbab7acb816b41d50c30d1db0a9a4f51a9076eb46501736b6445e76f34d1d3b9815ae1d78a3f4f91363bea69,common_voice_ru_v24,CC0-1.0,"Common Voice RU v24, CC0-1.0; owner-authorized personal research; no speaker identification or re-hosting",common_voice_ru_v24:client:56cbd733ddcd3defc3630e1e517c32de587db62efbab7acb816b41d50c30d1db0a9a4f51a9076eb46501736b6445e76f34d1d3b9815ae1d78a3f4f91363bea69,63e315b650af2428a57bab85c4b3bd447ce3338554e60242fc199fb282e39b05,f1dc5d3b80e69ed90b3fb9f45997cb2a2c5a84a4ac98b8dccee5dde0ad95547a,5.076,,,,,,unknown,crowdsourced_web_recording,32000,wav,,,2026-08-13T17:12:59+05:00
silero_v5_5_ru_eugene_v1:9bae071d489f5ab0,processed/79/79e649ffaac6f088b18bc6bd8824e0f1fc3804bcbfe60336b9869b2765c03bb7.wav,c86611f60a0a66516aae116743d0831eea2e06fc8dff001c09e058f6cb542970,test,spoof,ru,unknown,silero_v5_5_ru_eugene_v1:profile:silero_v5_5_ru_eugene:eugene,silero_v5_5_ru_eugene_v1,Silero V5.5 RU model CC-BY-NC-SA-4.0,Offline derivative for personal research from source transcript 63e315b650af2428a57bab85c4b3bd447ce3338554e60242fc199fb282e39b05; Silero repository and V5.5 RU package CC-BY-NC-SA-4.0; only the project's personal-research scope is permitted; fixed eugene profile; no reference audio or voice cloning,silero_v5_5_ru_eugene_v1:synthetic-profile:silero_v5_5_ru_eugene:eugene,63e315b650af2428a57bab85c4b3bd447ce3338554e60242fc199fb282e39b05,f1dc5d3b80e69ed90b3fb9f45997cb2a2c5a84a4ac98b8dccee5dde0ad95547a,3.1625,silero_v5_5_ru_torchpackage_tts,Silero V5.5 RU fixed eugene text-only TTS,Silero v5_5_ru package SHA-256 50081637b602126ee06cb3bc8a744d25651d2da149ee8864b9a379bfdd934437; source d9355348e2781dc8fa25a135d1602c530afae24c; wrapper SHA-256 9841a7361d9d8c07e81778cbb2609ccd2195a9e53af9e58d021318c0828560f1,silero_v5_5_ru_eugene:eugene,not_applicable:fixed-pretrained-tts-no-reference-audio,local_cpu_silero_v5_5_ru_eugene,offline_text_only_silero_v5_5_ru_fixed_eugene,48000,wav,text_normalization=silero_v5_5_ru_literal_whitespace_only_v1,,2026-08-13T17:41:27+05:00
common_voice_ru_v24:common_voice_ru_37761684,processed/8d/8dc9e1b6ab2421842e8d9270e34d62add1c3a09094d984e04b822360fb8a56b3.wav,e41fa60b5e6e3a1519af18c26d637c8560da3805553a84871bb486cdd13c72a0,test,bonafide,ru,unknown,common_voice_ru_v24:client:ffcadc7092d8cd2939b87d114ae48c3882a78e49906db301a763f82d1029f470b03eac0dd6688fda257b815523bbcccdaf9761d38f297957ea05756c827d47fe,common_voice_ru_v24,CC0-1.0,"Common Voice RU v24, CC0-1.0; owner-authorized personal research; no speaker identification or re-hosting",common_voice_ru_v24:client:ffcadc7092d8cd2939b87d114ae48c3882a78e49906db301a763f82d1029f470b03eac0dd6688fda257b815523bbcccdaf9761d38f297957ea05756c827d47fe,6747efab87a6b52acb7eb71bb74083a8ea87fb509fafb02855221706feec352c,bf25309bbcb110bf146a92d3a280dfe6b7b0d4751f932454dbf6a37e23d8ee30,7.74,,,,,,unknown,crowdsourced_web_recording,32000,wav,,,2026-08-13T17:12:59+05:00
