sample_id,relative_path,sha256,split,label,language,code_switch,parent_group_id,source_name,source_license,rights_basis,speaker_pseudo_id,text_id,text_hash,duration_s,generator_family,generator_name,generator_version,voice_id,clone_consent_id,device,capture_route,original_sr,codec,augmentation_chain,augmentation_seed,created_at
ksc_derived_kk_v2_kazemotts:821404ace22eb4b1,processed/03/035b59e6ea0f774cd0737ea76d9e2fef7932cf378b81cf71fb8deac5bf7c0d40.wav,eef112dc2680314c3149e2c066e5b3b5a9dc394757046a94f30feb290b8f4432,test,spoof,kk,unknown,ksc_derived_kk_v2_kazemotts:profile:kazemotts_gradtts_hifigan:F1:happy,ksc_derived_kk_v2_kazemotts,KSC text CC-BY-4.0; KazEmoTTS model CC-BY-4.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f618690ea6aa; KazEmoTTS dataset and model CC-BY-4.0; upstream source archive used only for local inference; no voice cloning,ksc_derived_kk_v2_kazemotts:synthetic-voice:kazemotts_gradtts_hifigan:F1:happy,ksc_slr102:5f618690ea6aa,988a3043ff2d7d3b73675ec8912c991e01aaa67736b309bffe7845468531f63e,3.285625,gradtts_hifigan_emotional_tts,ISSAI KazEmoTTS Grad-TTS + HiFi-GAN,KazEmoTTS source-revision-0db250b2ebd95c0de7f8fb7ccba9fd65d4815115; checkpoints-2024-03-11,kazemotts_gradtts_hifigan:F1:happy,not_applicable:pretrained-tts-no-local-voice-cloning,local_cuda_kazemotts_gradtts_hifigan,offline_neural_tts,22050,wav,none,tts_seed=1351979351,2026-08-10T00:00:00Z
ksc_derived_kk_v2_kazemotts:59e21507ae34b229,processed/6a/6a8ecbbd7c7562b72e7f35f76e41dd5c35cde038b2dad62db0557eeadd09d814.wav,f940f5280e7bf9f73ffb4d78ad1f80e35ece61fc7ef91792d814d0aaefcdf86b,test,spoof,kk,unknown,ksc_derived_kk_v2_kazemotts:profile:kazemotts_gradtts_hifigan:F1:neutral,ksc_derived_kk_v2_kazemotts,KSC text CC-BY-4.0; KazEmoTTS model CC-BY-4.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f60b42807832; KazEmoTTS dataset and model CC-BY-4.0; upstream source archive used only for local inference; no voice cloning,ksc_derived_kk_v2_kazemotts:synthetic-voice:kazemotts_gradtts_hifigan:F1:neutral,ksc_slr102:5f60b42807832,73f7ee2cd82414fae29d0f784a1812026d235e93c3ccc577f213f7eeeaa434f5,3.61075,gradtts_hifigan_emotional_tts,ISSAI KazEmoTTS Grad-TTS + HiFi-GAN,KazEmoTTS source-revision-0db250b2ebd95c0de7f8fb7ccba9fd65d4815115; checkpoints-2024-03-11,kazemotts_gradtts_hifigan:F1:neutral,not_applicable:pretrained-tts-no-local-voice-cloning,local_cuda_kazemotts_gradtts_hifigan,offline_neural_tts,22050,wav,none,tts_seed=791732138,2026-08-10T00:00:00Z
ksc_derived_kk_v2_kazemotts:099b1ce56281ddaa,processed/af/af742eb011305d7e6785bfcd67bf20cac84a5942dda1661e018197b01049ce5a.wav,9db6565863b4227da26c7999be50ca389952e5e08a45879468aa06c9a3fa6a24,test,spoof,kk,unknown,ksc_derived_kk_v2_kazemotts:profile:kazemotts_gradtts_hifigan:F1:sad,ksc_derived_kk_v2_kazemotts,KSC text CC-BY-4.0; KazEmoTTS model CC-BY-4.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f2b08905750e; KazEmoTTS dataset and model CC-BY-4.0; upstream source archive used only for local inference; no voice cloning,ksc_derived_kk_v2_kazemotts:synthetic-voice:kazemotts_gradtts_hifigan:F1:sad,ksc_slr102:5f2b08905750e,e416a05f4361e9350e99d3263cf016c208eb158931788472d824c0cfac3a88d1,9.694375,gradtts_hifigan_emotional_tts,ISSAI KazEmoTTS Grad-TTS + HiFi-GAN,KazEmoTTS source-revision-0db250b2ebd95c0de7f8fb7ccba9fd65d4815115; checkpoints-2024-03-11,kazemotts_gradtts_hifigan:F1:sad,not_applicable:pretrained-tts-no-local-voice-cloning,local_cuda_kazemotts_gradtts_hifigan,offline_neural_tts,22050,wav,none,tts_seed=1189996347,2026-08-10T00:00:00Z
ksc_derived_kk_v2_kazemotts:5bc2a04e7cad6cb0,processed/c3/c32d386d116c200aaf8031ec43e1100ce70069718492feb55fb8684d6d4e942e.wav,c84f85a27d3cc4b435101a29ab6e0fe3d152a120e3cc59f51f611f0f4e7c994e,test,spoof,kk,unknown,ksc_derived_kk_v2_kazemotts:profile:kazemotts_gradtts_hifigan:M2:angry,ksc_derived_kk_v2_kazemotts,KSC text CC-BY-4.0; KazEmoTTS model CC-BY-4.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f6196057b8f3; KazEmoTTS dataset and model CC-BY-4.0; upstream source archive used only for local inference; no voice cloning,ksc_derived_kk_v2_kazemotts:synthetic-voice:kazemotts_gradtts_hifigan:M2:angry,ksc_slr102:5f6196057b8f3,960106186ac568fae0727bff1e2c5834d576d6a0f8436a2740f0ef9e393f5c56,13.06125,gradtts_hifigan_emotional_tts,ISSAI KazEmoTTS Grad-TTS + HiFi-GAN,KazEmoTTS source-revision-0db250b2ebd95c0de7f8fb7ccba9fd65d4815115; checkpoints-2024-03-11,kazemotts_gradtts_hifigan:M2:angry,not_applicable:pretrained-tts-no-local-voice-cloning,local_cuda_kazemotts_gradtts_hifigan,offline_neural_tts,22050,wav,none,tts_seed=2072313109,2026-08-10T00:00:00Z
ksc_derived_kk_v2_kazemotts:85f48a4db4022cb1,processed/40/4028b16824c6ffe58d16509970b2476391d3db07aa6d3e024239e4a821a2baa1.wav,a56bb1268395e1464eafe9219c9059c98c50c92bf03e5084475741d7c2b3ba44,test,spoof,kk,unknown,ksc_derived_kk_v2_kazemotts:profile:kazemotts_gradtts_hifigan:M2:surprise,ksc_derived_kk_v2_kazemotts,KSC text CC-BY-4.0; KazEmoTTS model CC-BY-4.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f6188d2c9bc0; KazEmoTTS dataset and model CC-BY-4.0; upstream source archive used only for local inference; no voice cloning,ksc_derived_kk_v2_kazemotts:synthetic-voice:kazemotts_gradtts_hifigan:M2:surprise,ksc_slr102:5f6188d2c9bc0,b0e854456958216b8a596fae18d0b8e17f1f68c5bfa7c8752fbddea5fc85ba06,4.156375,gradtts_hifigan_emotional_tts,ISSAI KazEmoTTS Grad-TTS + HiFi-GAN,KazEmoTTS source-revision-0db250b2ebd95c0de7f8fb7ccba9fd65d4815115; checkpoints-2024-03-11,kazemotts_gradtts_hifigan:M2:surprise,not_applicable:pretrained-tts-no-local-voice-cloning,local_cuda_kazemotts_gradtts_hifigan,offline_neural_tts,22050,wav,none,tts_seed=1505498423,2026-08-10T00:00:00Z
ksc_derived_kk_v2_kazemotts:9d97ce55348cba00,processed/a6/a640f483be774b8416ec742bc8cb72cadc45802fa7b887bf5a75c85fcf7020a0.wav,6d5fbdc9342f285cee2976ede9ea89842d31fca0038522685d49360195cfeb52,test,spoof,kk,unknown,ksc_derived_kk_v2_kazemotts:profile:kazemotts_gradtts_hifigan:M2:fear,ksc_derived_kk_v2_kazemotts,KSC text CC-BY-4.0; KazEmoTTS model CC-BY-4.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f579b6945791; KazEmoTTS dataset and model CC-BY-4.0; upstream source archive used only for local inference; no voice cloning,ksc_derived_kk_v2_kazemotts:synthetic-voice:kazemotts_gradtts_hifigan:M2:fear,ksc_slr102:5f579b6945791,dc2e1e55bc280bb8891cae4159cbbce188589324acb9b76d851e7e41d5add3b2,7.8019375,gradtts_hifigan_emotional_tts,ISSAI KazEmoTTS Grad-TTS + HiFi-GAN,KazEmoTTS source-revision-0db250b2ebd95c0de7f8fb7ccba9fd65d4815115; checkpoints-2024-03-11,kazemotts_gradtts_hifigan:M2:fear,not_applicable:pretrained-tts-no-local-voice-cloning,local_cuda_kazemotts_gradtts_hifigan,offline_neural_tts,22050,wav,none,tts_seed=669825279,2026-08-10T00:00:00Z
ksc_derived_kk_v2_kazemotts:44b8eba0b59c53a0,processed/0c/0c36ff930ab4c3438c8afcf8f81f03e364256a5282658447a4b5f1832bd31e92.wav,cedf5bec61afa358c26b519e1a91a03a3a785dc6ae2dde5dee69c57dd515081e,test,spoof,kk,unknown,ksc_derived_kk_v2_kazemotts:profile:kazemotts_gradtts_hifigan:M2:happy,ksc_derived_kk_v2_kazemotts,KSC text CC-BY-4.0; KazEmoTTS model CC-BY-4.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f5e44899f14e; KazEmoTTS dataset and model CC-BY-4.0; upstream source archive used only for local inference; no voice cloning,ksc_derived_kk_v2_kazemotts:synthetic-voice:kazemotts_gradtts_hifigan:M2:happy,ksc_slr102:5f5e44899f14e,d41aee063da9fdfc553c14636cff9de0484d2c54c5b78ae1bae85d2fd68c6a38,6.768625,gradtts_hifigan_emotional_tts,ISSAI KazEmoTTS Grad-TTS + HiFi-GAN,KazEmoTTS source-revision-0db250b2ebd95c0de7f8fb7ccba9fd65d4815115; checkpoints-2024-03-11,kazemotts_gradtts_hifigan:M2:happy,not_applicable:pretrained-tts-no-local-voice-cloning,local_cuda_kazemotts_gradtts_hifigan,offline_neural_tts,22050,wav,none,tts_seed=936821251,2026-08-10T00:00:00Z
ksc_derived_kk_v2_kazemotts:b31f481786d1c802,processed/3e/3e4e949c0b09077d5f855bc1483e2aa29b0aaead44d14a9d2c6fd29b94e7b8e4.wav,3099467920b5686e96439514c1b238e23fc50f4bd52aeff59acf88e34fd6405a,test,spoof,kk,unknown,ksc_derived_kk_v2_kazemotts:profile:kazemotts_gradtts_hifigan:M2:neutral,ksc_derived_kk_v2_kazemotts,KSC text CC-BY-4.0; KazEmoTTS model CC-BY-4.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f56874b47b6b; KazEmoTTS dataset and model CC-BY-4.0; upstream source archive used only for local inference; no voice cloning,ksc_derived_kk_v2_kazemotts:synthetic-voice:kazemotts_gradtts_hifigan:M2:neutral,ksc_slr102:5f56874b47b6b,03456f21b763978b8d4e72a7f7a27fb3754b16b14661e32f64e2b0f8b0a29551,4.93425,gradtts_hifigan_emotional_tts,ISSAI KazEmoTTS Grad-TTS + HiFi-GAN,KazEmoTTS source-revision-0db250b2ebd95c0de7f8fb7ccba9fd65d4815115; checkpoints-2024-03-11,kazemotts_gradtts_hifigan:M2:neutral,not_applicable:pretrained-tts-no-local-voice-cloning,local_cuda_kazemotts_gradtts_hifigan,offline_neural_tts,22050,wav,none,tts_seed=206001293,2026-08-10T00:00:00Z
ksc_derived_kk_v2_kazemotts:515625071e6306a0,processed/06/06c915eeb703b32571755f12432cd50486cbb67882e3c6b4b45602da9f5d879c.wav,18f88d8dcb3b08ef42cb8fe5b8593087f3dc4809f007b86c17eab21695f272d2,test,spoof,kk,unknown,ksc_derived_kk_v2_kazemotts:profile:kazemotts_gradtts_hifigan:M2:sad,ksc_derived_kk_v2_kazemotts,KSC text CC-BY-4.0; KazEmoTTS model CC-BY-4.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f59ee6400c94; KazEmoTTS dataset and model CC-BY-4.0; upstream source archive used only for local inference; no voice cloning,ksc_derived_kk_v2_kazemotts:synthetic-voice:kazemotts_gradtts_hifigan:M2:sad,ksc_slr102:5f59ee6400c94,c22b0d5705463bf83db2ca10ea62ed74c4dfd29e614096c6056b90ebc79589ac,3.9241875,gradtts_hifigan_emotional_tts,ISSAI KazEmoTTS Grad-TTS + HiFi-GAN,KazEmoTTS source-revision-0db250b2ebd95c0de7f8fb7ccba9fd65d4815115; checkpoints-2024-03-11,kazemotts_gradtts_hifigan:M2:sad,not_applicable:pretrained-tts-no-local-voice-cloning,local_cuda_kazemotts_gradtts_hifigan,offline_neural_tts,22050,wav,none,tts_seed=1746950798,2026-08-10T00:00:00Z
ksc_derived_kk_v2_kazemotts:db922a1858bd2e4d,processed/05/05b5549e22479c4d1867c77ce95a6d614703852e74db0633886bfab35b2f7e61.wav,f1625dca82c07bb587d969a3f93156e6fcb441eab69881a9e6cc824a350bf278,test,spoof,kk,unknown,ksc_derived_kk_v2_kazemotts:profile:kazemotts_gradtts_hifigan:M1:angry,ksc_derived_kk_v2_kazemotts,KSC text CC-BY-4.0; KazEmoTTS model CC-BY-4.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f5f83c80fac2; KazEmoTTS dataset and model CC-BY-4.0; upstream source archive used only for local inference; no voice cloning,ksc_derived_kk_v2_kazemotts:synthetic-voice:kazemotts_gradtts_hifigan:M1:angry,ksc_slr102:5f5f83c80fac2,8afe8e5d9e1c1e316d01604bbcc7450aff54a4d5d8614d32ba1d7c3142e6adc9,3.25075,gradtts_hifigan_emotional_tts,ISSAI KazEmoTTS Grad-TTS + HiFi-GAN,KazEmoTTS source-revision-0db250b2ebd95c0de7f8fb7ccba9fd65d4815115; checkpoints-2024-03-11,kazemotts_gradtts_hifigan:M1:angry,not_applicable:pretrained-tts-no-local-voice-cloning,local_cuda_kazemotts_gradtts_hifigan,offline_neural_tts,22050,wav,none,tts_seed=1467389173,2026-08-10T00:00:00Z
ksc_derived_kk_v2_kazemotts:1ffcf50adf211882,processed/65/650c83cd5dd6829b7cc728212ba4b1e748ebf4cdd590319193b66ce1cbe10fcf.wav,463d8ab8e0e09faaf052b4c2c6da1416a4eac80114a2e004a60a4c2134b4930b,test,spoof,kk,unknown,ksc_derived_kk_v2_kazemotts:profile:kazemotts_gradtts_hifigan:M1:surprise,ksc_derived_kk_v2_kazemotts,KSC text CC-BY-4.0; KazEmoTTS model CC-BY-4.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f61872ddacd7; KazEmoTTS dataset and model CC-BY-4.0; upstream source archive used only for local inference; no voice cloning,ksc_derived_kk_v2_kazemotts:synthetic-voice:kazemotts_gradtts_hifigan:M1:surprise,ksc_slr102:5f61872ddacd7,ce40b30a8d4d0b30b1125f3139bb019a4f5bcd8fe9b4ade3409b6f73e6cd16ad,13.0264375,gradtts_hifigan_emotional_tts,ISSAI KazEmoTTS Grad-TTS + HiFi-GAN,KazEmoTTS source-revision-0db250b2ebd95c0de7f8fb7ccba9fd65d4815115; checkpoints-2024-03-11,kazemotts_gradtts_hifigan:M1:surprise,not_applicable:pretrained-tts-no-local-voice-cloning,local_cuda_kazemotts_gradtts_hifigan,offline_neural_tts,22050,wav,none,tts_seed=784183023,2026-08-10T00:00:00Z
ksc_derived_kk_v2_kazemotts:ef43648ede143ed7,processed/cd/cdaf5a2ba02739d975820f5eedf3129fe98e433b117833d1523c81939dd1b934.wav,aa7982e90d874e7b9e27d1764bdc3f4c7545d3cdae8855118ce95f7d54128115,test,spoof,kk,unknown,ksc_derived_kk_v2_kazemotts:profile:kazemotts_gradtts_hifigan:M1:fear,ksc_derived_kk_v2_kazemotts,KSC text CC-BY-4.0; KazEmoTTS model CC-BY-4.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f61dff71f2e1; KazEmoTTS dataset and model CC-BY-4.0; upstream source archive used only for local inference; no voice cloning,ksc_derived_kk_v2_kazemotts:synthetic-voice:kazemotts_gradtts_hifigan:M1:fear,ksc_slr102:5f61dff71f2e1,f628daacf7c76fadecb9426a8361b1564730ea27a4520e55cf9785fab8f1fc57,9.47375,gradtts_hifigan_emotional_tts,ISSAI KazEmoTTS Grad-TTS + HiFi-GAN,KazEmoTTS source-revision-0db250b2ebd95c0de7f8fb7ccba9fd65d4815115; checkpoints-2024-03-11,kazemotts_gradtts_hifigan:M1:fear,not_applicable:pretrained-tts-no-local-voice-cloning,local_cuda_kazemotts_gradtts_hifigan,offline_neural_tts,22050,wav,none,tts_seed=189554505,2026-08-10T00:00:00Z
ksc_derived_kk_v2_kazemotts:7580c7d644c27c6e,processed/f2/f2282081e6fc9419e0e5c716408cd7f7592c30b28610ddcd84d2365c51089bd7.wav,c3deaabab1e4e12f05aea92822b8988192cff31f852c5803cfd9880a55c04182,test,spoof,kk,unknown,ksc_derived_kk_v2_kazemotts:profile:kazemotts_gradtts_hifigan:M1:happy,ksc_derived_kk_v2_kazemotts,KSC text CC-BY-4.0; KazEmoTTS model CC-BY-4.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f60968e2b4f1; KazEmoTTS dataset and model CC-BY-4.0; upstream source archive used only for local inference; no voice cloning,ksc_derived_kk_v2_kazemotts:synthetic-voice:kazemotts_gradtts_hifigan:M1:happy,ksc_slr102:5f60968e2b4f1,e5bc6d7e43a17410d28e6bcd831993645e2c458d77b9bd79ef3eff995db170d8,8.89325,gradtts_hifigan_emotional_tts,ISSAI KazEmoTTS Grad-TTS + HiFi-GAN,KazEmoTTS source-revision-0db250b2ebd95c0de7f8fb7ccba9fd65d4815115; checkpoints-2024-03-11,kazemotts_gradtts_hifigan:M1:happy,not_applicable:pretrained-tts-no-local-voice-cloning,local_cuda_kazemotts_gradtts_hifigan,offline_neural_tts,22050,wav,none,tts_seed=1294152820,2026-08-10T00:00:00Z
ksc_derived_kk_v2_kazemotts:6ba900d5e606fc31,processed/e7/e74ffa6d2a436e4e66ba71ec2e1e63c58a4ff5ede7d670797a5638a1d36bae58.wav,91b65d2d1e26f1d0896f1a890f68ef0a7f1d547f580edf917fbde8e0905ee7ff,test,spoof,kk,unknown,ksc_derived_kk_v2_kazemotts:profile:kazemotts_gradtts_hifigan:M1:neutral,ksc_derived_kk_v2_kazemotts,KSC text CC-BY-4.0; KazEmoTTS model CC-BY-4.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f6056ad47f87; KazEmoTTS dataset and model CC-BY-4.0; upstream source archive used only for local inference; no voice cloning,ksc_derived_kk_v2_kazemotts:synthetic-voice:kazemotts_gradtts_hifigan:M1:neutral,ksc_slr102:5f6056ad47f87,192c22d6b7ea1856d88f9918fd933cb1f672a35fd5b7251a2e9b95f6697882b1,4.3073125,gradtts_hifigan_emotional_tts,ISSAI KazEmoTTS Grad-TTS + HiFi-GAN,KazEmoTTS source-revision-0db250b2ebd95c0de7f8fb7ccba9fd65d4815115; checkpoints-2024-03-11,kazemotts_gradtts_hifigan:M1:neutral,not_applicable:pretrained-tts-no-local-voice-cloning,local_cuda_kazemotts_gradtts_hifigan,offline_neural_tts,22050,wav,none,tts_seed=381726188,2026-08-10T00:00:00Z
ksc_derived_kk_v2_kazemotts:fc4fc3f72c5583f9,processed/fe/fea8cb7c323134027a6af97894c3dff2a50135805805e2a8fed8dd81c724078c.wav,cbd3d16f276399541895968beffa7f96b80a9820d52018e8610717d44acdf12b,test,spoof,kk,unknown,ksc_derived_kk_v2_kazemotts:profile:kazemotts_gradtts_hifigan:M1:sad,ksc_derived_kk_v2_kazemotts,KSC text CC-BY-4.0; KazEmoTTS model CC-BY-4.0,Offline derivative for personal research from KSC transcript ksc_slr102:5fa4cc61116f5; KazEmoTTS dataset and model CC-BY-4.0; upstream source archive used only for local inference; no voice cloning,ksc_derived_kk_v2_kazemotts:synthetic-voice:kazemotts_gradtts_hifigan:M1:sad,ksc_slr102:5fa4cc61116f5,ee31f723956175ce311cc7159ab8504342d43dccbdc1fdbd2522597cf4556478,3.7616875,gradtts_hifigan_emotional_tts,ISSAI KazEmoTTS Grad-TTS + HiFi-GAN,KazEmoTTS source-revision-0db250b2ebd95c0de7f8fb7ccba9fd65d4815115; checkpoints-2024-03-11,kazemotts_gradtts_hifigan:M1:sad,not_applicable:pretrained-tts-no-local-voice-cloning,local_cuda_kazemotts_gradtts_hifigan,offline_neural_tts,22050,wav,none,tts_seed=1557497658,2026-08-10T00:00:00Z
ksc_derived_kk_v2_kazemotts:004b1a63768755fd,processed/16/16c7dbabcb328435202fc997f9819aaef406f678eb0751d2af7d9a1d42718874.wav,86fd6e0b8a3633ca1b57d5fc99d9f19be7ccf23f1f244975a1e4c99ce0a413f7,test,spoof,kk,unknown,ksc_derived_kk_v2_kazemotts:profile:kazemotts_gradtts_hifigan:F1:angry,ksc_derived_kk_v2_kazemotts,KSC text CC-BY-4.0; KazEmoTTS model CC-BY-4.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f9fb8a330361; KazEmoTTS dataset and model CC-BY-4.0; upstream source archive used only for local inference; no voice cloning,ksc_derived_kk_v2_kazemotts:synthetic-voice:kazemotts_gradtts_hifigan:F1:angry,ksc_slr102:5f9fb8a330361,00e9b220174f70e7ba005c7ea79d2e5a2b76de8b694072bb7b918a2698d4e8a5,5.24775,gradtts_hifigan_emotional_tts,ISSAI KazEmoTTS Grad-TTS + HiFi-GAN,KazEmoTTS source-revision-0db250b2ebd95c0de7f8fb7ccba9fd65d4815115; checkpoints-2024-03-11,kazemotts_gradtts_hifigan:F1:angry,not_applicable:pretrained-tts-no-local-voice-cloning,local_cuda_kazemotts_gradtts_hifigan,offline_neural_tts,22050,wav,none,tts_seed=619565672,2026-08-10T00:00:00Z
ksc_derived_kk_v2_kazemotts:48847323fce4dc1f,processed/c7/c71de341548edd1965c2977e2fcb90fa10db7faab37e587d4053d43c1abb0c61.wav,07975e18e7c1dc64c3718af3b9dc084125bd0f2f0fd18c19b93c980c8ed6ead9,test,spoof,kk,unknown,ksc_derived_kk_v2_kazemotts:profile:kazemotts_gradtts_hifigan:F1:surprise,ksc_derived_kk_v2_kazemotts,KSC text CC-BY-4.0; KazEmoTTS model CC-BY-4.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f6309be4188c; KazEmoTTS dataset and model CC-BY-4.0; upstream source archive used only for local inference; no voice cloning,ksc_derived_kk_v2_kazemotts:synthetic-voice:kazemotts_gradtts_hifigan:F1:surprise,ksc_slr102:5f6309be4188c,7e035ad41a8816e3cac9c74b35f996cb0391c1cc73f926ac2d81438e489075a1,5.0155625,gradtts_hifigan_emotional_tts,ISSAI KazEmoTTS Grad-TTS + HiFi-GAN,KazEmoTTS source-revision-0db250b2ebd95c0de7f8fb7ccba9fd65d4815115; checkpoints-2024-03-11,kazemotts_gradtts_hifigan:F1:surprise,not_applicable:pretrained-tts-no-local-voice-cloning,local_cuda_kazemotts_gradtts_hifigan,offline_neural_tts,22050,wav,none,tts_seed=1356848592,2026-08-10T00:00:00Z
ksc_derived_kk_v2_kazemotts:174a5a35d4b3114a,processed/d6/d614ac87e55bc5bd9b5aca284f4303c50331a7359f203db20b4c86754baffaa1.wav,ab5e77eaa65cbf3df60d7a2357c99e77020537e7c863598777aabbc5eb4e5afb,test,spoof,kk,unknown,ksc_derived_kk_v2_kazemotts:profile:kazemotts_gradtts_hifigan:F1:fear,ksc_derived_kk_v2_kazemotts,KSC text CC-BY-4.0; KazEmoTTS model CC-BY-4.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f579382bb1f6; KazEmoTTS dataset and model CC-BY-4.0; upstream source archive used only for local inference; no voice cloning,ksc_derived_kk_v2_kazemotts:synthetic-voice:kazemotts_gradtts_hifigan:F1:fear,ksc_slr102:5f579382bb1f6,e2a9a24512eac088905a90fd19196fa4efd4b3ea6981d4036ea87f6c89981bf5,5.8746875,gradtts_hifigan_emotional_tts,ISSAI KazEmoTTS Grad-TTS + HiFi-GAN,KazEmoTTS source-revision-0db250b2ebd95c0de7f8fb7ccba9fd65d4815115; checkpoints-2024-03-11,kazemotts_gradtts_hifigan:F1:fear,not_applicable:pretrained-tts-no-local-voice-cloning,local_cuda_kazemotts_gradtts_hifigan,offline_neural_tts,22050,wav,none,tts_seed=1821508103,2026-08-10T00:00:00Z
ksc_derived_kk_v2_kazemotts:b7ed9198e46dc3d5,processed/c4/c4d450ea3de3277410c7406e453e5c2b25c8adb4bddc61063dfb9365f92c171c.wav,2a4dab65cca390dc490ae2ca02eb612dfd657ff46a802ee883f406a60f58afff,test,spoof,kk,unknown,ksc_derived_kk_v2_kazemotts:profile:kazemotts_gradtts_hifigan:F1:happy,ksc_derived_kk_v2_kazemotts,KSC text CC-BY-4.0; KazEmoTTS model CC-BY-4.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f58e0417667b; KazEmoTTS dataset and model CC-BY-4.0; upstream source archive used only for local inference; no voice cloning,ksc_derived_kk_v2_kazemotts:synthetic-voice:kazemotts_gradtts_hifigan:F1:happy,ksc_slr102:5f58e0417667b,61c017524e792294b8b047eb0f848e5ff54837e376f656596c7147b52733f800,13.2005,gradtts_hifigan_emotional_tts,ISSAI KazEmoTTS Grad-TTS + HiFi-GAN,KazEmoTTS source-revision-0db250b2ebd95c0de7f8fb7ccba9fd65d4815115; checkpoints-2024-03-11,kazemotts_gradtts_hifigan:F1:happy,not_applicable:pretrained-tts-no-local-voice-cloning,local_cuda_kazemotts_gradtts_hifigan,offline_neural_tts,22050,wav,none,tts_seed=1452662476,2026-08-10T00:00:00Z
ksc_derived_kk_v2_kazemotts:1295d47362df7ede,processed/fa/fa6b4364659c903b1ed636b7e5878a0abad6f8c2ee9af960cf54f499b9099c0c.wav,e17900432c6f16c16fb2bdbc0d3cb5f432c3697faef4e3bc5fa02f9ebf1f104e,test,spoof,kk,unknown,ksc_derived_kk_v2_kazemotts:profile:kazemotts_gradtts_hifigan:F1:neutral,ksc_derived_kk_v2_kazemotts,KSC text CC-BY-4.0; KazEmoTTS model CC-BY-4.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f60b144ec45b; KazEmoTTS dataset and model CC-BY-4.0; upstream source archive used only for local inference; no voice cloning,ksc_derived_kk_v2_kazemotts:synthetic-voice:kazemotts_gradtts_hifigan:F1:neutral,ksc_slr102:5f60b144ec45b,755285f7942b8fac727b360a5bc5a929361dd83a207d654d3af75f1efcf9d75b,5.8630625,gradtts_hifigan_emotional_tts,ISSAI KazEmoTTS Grad-TTS + HiFi-GAN,KazEmoTTS source-revision-0db250b2ebd95c0de7f8fb7ccba9fd65d4815115; checkpoints-2024-03-11,kazemotts_gradtts_hifigan:F1:neutral,not_applicable:pretrained-tts-no-local-voice-cloning,local_cuda_kazemotts_gradtts_hifigan,offline_neural_tts,22050,wav,none,tts_seed=1224637465,2026-08-10T00:00:00Z
ksc_derived_kk_v2_kazemotts:d9330c0ab8350cfc,processed/ed/edb2fc90d74fc9740be45e4c85221c8a69bfc2a2a964b477e2b3016de2ca0688.wav,fe88128e5e5deec50e9c5d5b1e6d7ab41cb65feef2a3270774901a2c673e1774,test,spoof,kk,unknown,ksc_derived_kk_v2_kazemotts:profile:kazemotts_gradtts_hifigan:F1:sad,ksc_derived_kk_v2_kazemotts,KSC text CC-BY-4.0; KazEmoTTS model CC-BY-4.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f59ea9fb5881; KazEmoTTS dataset and model CC-BY-4.0; upstream source archive used only for local inference; no voice cloning,ksc_derived_kk_v2_kazemotts:synthetic-voice:kazemotts_gradtts_hifigan:F1:sad,ksc_slr102:5f59ea9fb5881,4286727e5e6d42945f6adf19caf23e67f2e2d5c9fa04516d78f549236e2dc6fb,10.6811875,gradtts_hifigan_emotional_tts,ISSAI KazEmoTTS Grad-TTS + HiFi-GAN,KazEmoTTS source-revision-0db250b2ebd95c0de7f8fb7ccba9fd65d4815115; checkpoints-2024-03-11,kazemotts_gradtts_hifigan:F1:sad,not_applicable:pretrained-tts-no-local-voice-cloning,local_cuda_kazemotts_gradtts_hifigan,offline_neural_tts,22050,wav,none,tts_seed=1862246993,2026-08-10T00:00:00Z
