sample_id,relative_path,sha256,split,label,language,code_switch,parent_group_id,source_name,source_license,rights_basis,speaker_pseudo_id,text_id,text_hash,duration_s,generator_family,generator_name,generator_version,voice_id,clone_consent_id,device,capture_route,original_sr,codec,augmentation_chain,augmentation_seed,created_at
ksc_derived_kk_v1:853c66194e241df0,processed/6e/6ef32a1be7f8f378c54d6f63f8106330c913a4858932e8525c6570a75093986c.wav,2626689d996cf514fc1eee586f104b4d883b3b33c9e38e159fdba9cace5fc7e9,test,spoof,kk,unknown,ksc_derived_kk_v1:profile:piper_kk_issai_high:ISSAI_KazakhTTS_F1_Raya,ksc_derived_kk_v1,KSC text CC-BY-4.0; Piper voice CC-BY-4.0; MMS-TTS model CC-BY-NC-4.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f56898ddb184; Piper voice model CC-BY-4.0; runtime piper-tts GPL-3.0-or-later; no voice cloning,ksc_derived_kk_v1:synthetic-voice:piper_kk_issai_high:ISSAI_KazakhTTS_F1_Raya,ksc_slr102:5f56898ddb184,cf79dafc61ac4cc5a085dec257abfcbe460b7ff203a1b00d2c19c82db6b0bca7,4.388625,piper_neural_tts,Piper kk_KZ-issai-high,piper-tts-1.6.0; voices-revision-ea046e8458f6acd997706d6e6066a022b42f6fb1,piper_kk_issai_high:ISSAI_KazakhTTS_F1_Raya,not_applicable:pretrained-tts-no-local-voice-cloning,local_cpu_piper,offline_neural_tts,22050,wav,none,,2026-08-10T00:00:00Z
ksc_derived_kk_v1:484613178191991f,processed/bf/bfa72c8312d24d4f926c6dc68805dece17e6024006796b467cfe0b1d96255741.wav,24a4b96de8f77811079e48be36f1d60634e501ef6646e266436092a869484ea8,test,spoof,kk,unknown,ksc_derived_kk_v1:profile:mms_tts_kaz:mms_tts_kaz_default,ksc_derived_kk_v1,KSC text CC-BY-4.0; Piper voice CC-BY-4.0; MMS-TTS model CC-BY-NC-4.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f58c8c89f35a; MMS-TTS model CC-BY-NC-4.0; no voice cloning,ksc_derived_kk_v1:synthetic-voice:mms_tts_kaz:mms_tts_kaz_default,ksc_slr102:5f58c8c89f35a,f40f865d2470b1b285d1c03c7e0d8be28516688a836a9a338342d1bd519f7576,5.872,mms_vits_tts,Meta MMS-TTS Kazakh,transformers-5.14.1; mms-revision-5c8a1d86e6a952f78f9c5b0f5d3090c19d00ad63,mms_tts_kaz:mms_tts_kaz_default,not_applicable:pretrained-tts-no-local-voice-cloning,local_cuda_mms,offline_neural_tts,16000,wav,none,tts_seed=412772806,2026-08-10T00:00:00Z
ksc_derived_kk_v1:1d1733d4279dcd74,processed/32/32a8ba9ddba1aedb272724a632f99ecb8335e1da1c74ce7b302aebd16fc9aa4e.wav,9606c3d429aec17045512cb7ae2136a8b129935324f5062beb48ab37ae09539f,test,spoof,kk,unknown,ksc_derived_kk_v1:profile:piper_kk_issai_high:ISSAI_KazakhTTS2_F1,ksc_derived_kk_v1,KSC text CC-BY-4.0; Piper voice CC-BY-4.0; MMS-TTS model CC-BY-NC-4.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f60ffb36196c; Piper voice model CC-BY-4.0; runtime piper-tts GPL-3.0-or-later; no voice cloning,ksc_derived_kk_v1:synthetic-voice:piper_kk_issai_high:ISSAI_KazakhTTS2_F1,ksc_slr102:5f60ffb36196c,c3df6ea55a22ea270eb32623732f15bee822ba63b89df698d4964243ab66d2c2,7.0240625,piper_neural_tts,Piper kk_KZ-issai-high,piper-tts-1.6.0; voices-revision-ea046e8458f6acd997706d6e6066a022b42f6fb1,piper_kk_issai_high:ISSAI_KazakhTTS2_F1,not_applicable:pretrained-tts-no-local-voice-cloning,local_cpu_piper,offline_neural_tts,22050,wav,none,,2026-08-10T00:00:00Z
ksc_derived_kk_v1:8c62285e0a78c189,processed/20/208e489b4d544160da80e2da47a78480477ad9a3d5ad48919e214067e951ce07.wav,bac8d2f3fc70893cc84e7829280f5382d903267ac84cc3c75d5f94dca268c03e,test,spoof,kk,unknown,ksc_derived_kk_v1:profile:mms_tts_kaz:mms_tts_kaz_default,ksc_derived_kk_v1,KSC text CC-BY-4.0; Piper voice CC-BY-4.0; MMS-TTS model CC-BY-NC-4.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f434b3dcc685; MMS-TTS model CC-BY-NC-4.0; no voice cloning,ksc_derived_kk_v1:synthetic-voice:mms_tts_kaz:mms_tts_kaz_default,ksc_slr102:5f434b3dcc685,70bcc42e5313d4b970799fc47c98c49ab5073dcb8f924b8b7caf2f640aeb8245,4.608,mms_vits_tts,Meta MMS-TTS Kazakh,transformers-5.14.1; mms-revision-5c8a1d86e6a952f78f9c5b0f5d3090c19d00ad63,mms_tts_kaz:mms_tts_kaz_default,not_applicable:pretrained-tts-no-local-voice-cloning,local_cuda_mms,offline_neural_tts,16000,wav,none,tts_seed=1107095308,2026-08-10T00:00:00Z
ksc_derived_kk_v1:d2dead058cb8617e,processed/5d/5de27a0a29227fdb769a60141a723a58aa1ad07f03e651b6debe1545433ae7d0.wav,ead8f87e37baf9f4e6e589a0429d20c9d5480d93b1cdc5e2a24b909b2b72bed8,test,spoof,kk,unknown,ksc_derived_kk_v1:profile:piper_kk_issai_high:ISSAI_KazakhTTS2_F2,ksc_derived_kk_v1,KSC text CC-BY-4.0; Piper voice CC-BY-4.0; MMS-TTS model CC-BY-NC-4.0,Offline derivative for personal research from KSC transcript ksc_slr102:5fa116041c5de; Piper voice model CC-BY-4.0; runtime piper-tts GPL-3.0-or-later; no voice cloning,ksc_derived_kk_v1:synthetic-voice:piper_kk_issai_high:ISSAI_KazakhTTS2_F2,ksc_slr102:5fa116041c5de,291abd7bb425a724c3c4e541b3f31057ff79288f3d7a0989632781f4e88233ac,3.1695625,piper_neural_tts,Piper kk_KZ-issai-high,piper-tts-1.6.0; voices-revision-ea046e8458f6acd997706d6e6066a022b42f6fb1,piper_kk_issai_high:ISSAI_KazakhTTS2_F2,not_applicable:pretrained-tts-no-local-voice-cloning,local_cpu_piper,offline_neural_tts,22050,wav,none,,2026-08-10T00:00:00Z
ksc_derived_kk_v1:bacc5324d0e1ff75,processed/bd/bd31521489bca99ec8a314d7ab2af281cf9041dceaa07568a8c9c6d2732baa40.wav,6101c83f34239b682de3fee2fd491c659dbe643803eae5134cfa64103a54e958,test,spoof,kk,unknown,ksc_derived_kk_v1:profile:mms_tts_kaz:mms_tts_kaz_default,ksc_derived_kk_v1,KSC text CC-BY-4.0; Piper voice CC-BY-4.0; MMS-TTS model CC-BY-NC-4.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f60e42088609; MMS-TTS model CC-BY-NC-4.0; no voice cloning,ksc_derived_kk_v1:synthetic-voice:mms_tts_kaz:mms_tts_kaz_default,ksc_slr102:5f60e42088609,fb7990986bc78dc7a9653cf2498ed010b0a9669f69cba359499e7c84026ff331,11.2,mms_vits_tts,Meta MMS-TTS Kazakh,transformers-5.14.1; mms-revision-5c8a1d86e6a952f78f9c5b0f5d3090c19d00ad63,mms_tts_kaz:mms_tts_kaz_default,not_applicable:pretrained-tts-no-local-voice-cloning,local_cuda_mms,offline_neural_tts,16000,wav,none,tts_seed=1523784197,2026-08-10T00:00:00Z
ksc_derived_kk_v1:c5257d326e5c398b,processed/f7/f7b26b4a7e9a4503f1cfbacddba2529f8636f113ec6f6e297c1bd083421619e5.wav,8820a47e5072f91a5c12068e81b21e4d7112955b950f0b0869cf522c23b07c9b,test,spoof,kk,unknown,ksc_derived_kk_v1:profile:piper_kk_issai_high:ISSAI_KazakhTTS2_M2,ksc_derived_kk_v1,KSC text CC-BY-4.0; Piper voice CC-BY-4.0; MMS-TTS model CC-BY-NC-4.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f60ffe6edf86; Piper voice model CC-BY-4.0; runtime piper-tts GPL-3.0-or-later; no voice cloning,ksc_derived_kk_v1:synthetic-voice:piper_kk_issai_high:ISSAI_KazakhTTS2_M2,ksc_slr102:5f60ffe6edf86,ea1099d7d88af1ff66d339cad831924b99db0ce6acdde80fbe3ae3955aee28e2,6.211375,piper_neural_tts,Piper kk_KZ-issai-high,piper-tts-1.6.0; voices-revision-ea046e8458f6acd997706d6e6066a022b42f6fb1,piper_kk_issai_high:ISSAI_KazakhTTS2_M2,not_applicable:pretrained-tts-no-local-voice-cloning,local_cpu_piper,offline_neural_tts,22050,wav,none,,2026-08-10T00:00:00Z
ksc_derived_kk_v1:8bc44dd87c00062b,processed/6b/6b1b31064f4c637114b4ea32b2ef97f2a106fb6bdf738ef8b736b2a9531e0389.wav,daac95f9607f8876fdfb8cb88a55d68eff13633364a7f7d91e5658e04e142247,test,spoof,kk,unknown,ksc_derived_kk_v1:profile:mms_tts_kaz:mms_tts_kaz_default,ksc_derived_kk_v1,KSC text CC-BY-4.0; Piper voice CC-BY-4.0; MMS-TTS model CC-BY-NC-4.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f5682ea83a46; MMS-TTS model CC-BY-NC-4.0; no voice cloning,ksc_derived_kk_v1:synthetic-voice:mms_tts_kaz:mms_tts_kaz_default,ksc_slr102:5f5682ea83a46,813bd92f423e2ba52ab2d1b9b04e340600cfa93177d0bf904c6a3fb65bc8733c,9.104,mms_vits_tts,Meta MMS-TTS Kazakh,transformers-5.14.1; mms-revision-5c8a1d86e6a952f78f9c5b0f5d3090c19d00ad63,mms_tts_kaz:mms_tts_kaz_default,not_applicable:pretrained-tts-no-local-voice-cloning,local_cuda_mms,offline_neural_tts,16000,wav,none,tts_seed=700683658,2026-08-10T00:00:00Z
ksc_derived_kk_v1:959bb5031691497f,processed/5f/5f5790f2e36cfc936b72f8c4ded6351f36dba5cccd5d9fc3e13a4c1157cfc6df.wav,11e68adfd7c1516fe85cb7b86b42f7b8c21bf8f8e795b2157d6c984bc9b6cf95,test,spoof,kk,unknown,ksc_derived_kk_v1:profile:piper_kk_issai_high:ISSAI_KazakhTTS_M1_Iseke,ksc_derived_kk_v1,KSC text CC-BY-4.0; Piper voice CC-BY-4.0; MMS-TTS model CC-BY-NC-4.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f5883df2c3b9; Piper voice model CC-BY-4.0; runtime piper-tts GPL-3.0-or-later; no voice cloning,ksc_derived_kk_v1:synthetic-voice:piper_kk_issai_high:ISSAI_KazakhTTS_M1_Iseke,ksc_slr102:5f5883df2c3b9,ae4541c50f6d5fb99e1e6f4e197f9d33584dc14f059e363c224682e4478e39a8,2.995375,piper_neural_tts,Piper kk_KZ-issai-high,piper-tts-1.6.0; voices-revision-ea046e8458f6acd997706d6e6066a022b42f6fb1,piper_kk_issai_high:ISSAI_KazakhTTS_M1_Iseke,not_applicable:pretrained-tts-no-local-voice-cloning,local_cpu_piper,offline_neural_tts,22050,wav,none,,2026-08-10T00:00:00Z
ksc_derived_kk_v1:b8f58c4e6ee5008e,processed/08/08d792462059885c74f6d2c772a74836d21ddd14d7655f18bea42f591791d647.wav,599c86392961db8360a3a0f47049534faccba5d733254914c156417d677bdc90,test,spoof,kk,unknown,ksc_derived_kk_v1:profile:mms_tts_kaz:mms_tts_kaz_default,ksc_derived_kk_v1,KSC text CC-BY-4.0; Piper voice CC-BY-4.0; MMS-TTS model CC-BY-NC-4.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f59b89c4c5d0; MMS-TTS model CC-BY-NC-4.0; no voice cloning,ksc_derived_kk_v1:synthetic-voice:mms_tts_kaz:mms_tts_kaz_default,ksc_slr102:5f59b89c4c5d0,3daa7b35f30ef1d6d0ffcc79c0d3ce6d56dbb0dd410c2e068c4c51f1b5aa8934,6.672,mms_vits_tts,Meta MMS-TTS Kazakh,transformers-5.14.1; mms-revision-5c8a1d86e6a952f78f9c5b0f5d3090c19d00ad63,mms_tts_kaz:mms_tts_kaz_default,not_applicable:pretrained-tts-no-local-voice-cloning,local_cuda_mms,offline_neural_tts,16000,wav,none,tts_seed=1551184790,2026-08-10T00:00:00Z
ksc_derived_kk_v1:1cb9193f2462a8e6,processed/62/62b7600a1e24cc2df336ee4016d15420aa4b2666a3978030882d455c155b2205.wav,e1146a3dfc879c83b4a34d724836cb05fdd915dc82eade364979dac5440c31cb,test,spoof,kk,unknown,ksc_derived_kk_v1:profile:piper_kk_issai_high:ISSAI_KazakhTTS2_F3,ksc_derived_kk_v1,KSC text CC-BY-4.0; Piper voice CC-BY-4.0; MMS-TTS model CC-BY-NC-4.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f58856d54db4; Piper voice model CC-BY-4.0; runtime piper-tts GPL-3.0-or-later; no voice cloning,ksc_derived_kk_v1:synthetic-voice:piper_kk_issai_high:ISSAI_KazakhTTS2_F3,ksc_slr102:5f58856d54db4,745de1e05838e89f824ee0a8517386a9d8988a8a1b7d8e4cb5451fe67830cdfa,6.3855,piper_neural_tts,Piper kk_KZ-issai-high,piper-tts-1.6.0; voices-revision-ea046e8458f6acd997706d6e6066a022b42f6fb1,piper_kk_issai_high:ISSAI_KazakhTTS2_F3,not_applicable:pretrained-tts-no-local-voice-cloning,local_cpu_piper,offline_neural_tts,22050,wav,none,,2026-08-10T00:00:00Z
ksc_derived_kk_v1:d6bfbe51aa3226b5,processed/e0/e0421abf39c007a102b110024c4651f616d545dadf000546a56df2a951df662a.wav,7c90e66b8d38a601731f088aa0ff15b099ca92311e382469b5c88feef6652f91,test,spoof,kk,unknown,ksc_derived_kk_v1:profile:mms_tts_kaz:mms_tts_kaz_default,ksc_derived_kk_v1,KSC text CC-BY-4.0; Piper voice CC-BY-4.0; MMS-TTS model CC-BY-NC-4.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f60fc9531264; MMS-TTS model CC-BY-NC-4.0; no voice cloning,ksc_derived_kk_v1:synthetic-voice:mms_tts_kaz:mms_tts_kaz_default,ksc_slr102:5f60fc9531264,a5bbc0d640082e425eefe5554695d64f94b6775a7e02816fb9e158e90067d1c6,4.32,mms_vits_tts,Meta MMS-TTS Kazakh,transformers-5.14.1; mms-revision-5c8a1d86e6a952f78f9c5b0f5d3090c19d00ad63,mms_tts_kaz:mms_tts_kaz_default,not_applicable:pretrained-tts-no-local-voice-cloning,local_cuda_mms,offline_neural_tts,16000,wav,none,tts_seed=147842941,2026-08-10T00:00:00Z
ksc_derived_kk_v1:7331d562f4cf6e0f,processed/96/96f0310dc4e4998706fee0df8ea717ef28dc2fa727d6e3247bd82eb9f0dbc429.wav,e43e7694559d3593390bc079a3dd05dc992ca3cc7006da6d08c81a89428fcd16,test,spoof,kk,unknown,ksc_derived_kk_v1:profile:piper_kk_issai_high:ISSAI_KazakhTTS_F1_Raya,ksc_derived_kk_v1,KSC text CC-BY-4.0; Piper voice CC-BY-4.0; MMS-TTS model CC-BY-NC-4.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f5684cb89bbc; Piper voice model CC-BY-4.0; runtime piper-tts GPL-3.0-or-later; no voice cloning,ksc_derived_kk_v1:synthetic-voice:piper_kk_issai_high:ISSAI_KazakhTTS_F1_Raya,ksc_slr102:5f5684cb89bbc,ef67fdfbb38f51a88b095f059d6f921f002f3bebf20832a29a6f2b2e4669cc58,3.425,piper_neural_tts,Piper kk_KZ-issai-high,piper-tts-1.6.0; voices-revision-ea046e8458f6acd997706d6e6066a022b42f6fb1,piper_kk_issai_high:ISSAI_KazakhTTS_F1_Raya,not_applicable:pretrained-tts-no-local-voice-cloning,local_cpu_piper,offline_neural_tts,22050,wav,none,,2026-08-10T00:00:00Z
ksc_derived_kk_v1:953ebcc2192c7785,processed/1f/1fc59cd40b807c1b50e54e81ac0392746252a83442847620b5015fc3db079495.wav,7242ca1955164a768789e8f56171c5642c1429564cf3702a2868c4adf6d03751,test,spoof,kk,unknown,ksc_derived_kk_v1:profile:mms_tts_kaz:mms_tts_kaz_default,ksc_derived_kk_v1,KSC text CC-BY-4.0; Piper voice CC-BY-4.0; MMS-TTS model CC-BY-NC-4.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f5e41f205d2e; MMS-TTS model CC-BY-NC-4.0; no voice cloning,ksc_derived_kk_v1:synthetic-voice:mms_tts_kaz:mms_tts_kaz_default,ksc_slr102:5f5e41f205d2e,f602a86c556b78c22c8002412ac3b698984d74542b91d7177f82f92063466de0,11.024,mms_vits_tts,Meta MMS-TTS Kazakh,transformers-5.14.1; mms-revision-5c8a1d86e6a952f78f9c5b0f5d3090c19d00ad63,mms_tts_kaz:mms_tts_kaz_default,not_applicable:pretrained-tts-no-local-voice-cloning,local_cuda_mms,offline_neural_tts,16000,wav,none,tts_seed=46938309,2026-08-10T00:00:00Z
ksc_derived_kk_v1:abc67c47805e9dcf,processed/a3/a397447bf52fc5960c287b98831ffcfa4f4715a35110d596032393157b842836.wav,7012451aa5b251f806822ba8c0f0e3417e6659424808d5915bc29db1673664d8,test,spoof,kk,unknown,ksc_derived_kk_v1:profile:piper_kk_issai_high:ISSAI_KazakhTTS2_F1,ksc_derived_kk_v1,KSC text CC-BY-4.0; Piper voice CC-BY-4.0; MMS-TTS model CC-BY-NC-4.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f5fc0968f8c0; Piper voice model CC-BY-4.0; runtime piper-tts GPL-3.0-or-later; no voice cloning,ksc_derived_kk_v1:synthetic-voice:piper_kk_issai_high:ISSAI_KazakhTTS2_F1,ksc_slr102:5f5fc0968f8c0,dce681a08f9480906c84617421b45dbb6ef761ff0bbe98d570364d0e1ffaff7d,3.25075,piper_neural_tts,Piper kk_KZ-issai-high,piper-tts-1.6.0; voices-revision-ea046e8458f6acd997706d6e6066a022b42f6fb1,piper_kk_issai_high:ISSAI_KazakhTTS2_F1,not_applicable:pretrained-tts-no-local-voice-cloning,local_cpu_piper,offline_neural_tts,22050,wav,none,,2026-08-10T00:00:00Z
ksc_derived_kk_v1:a2d06002e6bdb082,processed/06/06777b8e9dbd04b72777d64e1877648fc2a4940c46b929ea663fec86269e49d9.wav,6cf4a44b1a95717f2d54cf55097cb5052a88d3d5fc66d9368b1d7a99bf3f427a,test,spoof,kk,unknown,ksc_derived_kk_v1:profile:mms_tts_kaz:mms_tts_kaz_default,ksc_derived_kk_v1,KSC text CC-BY-4.0; Piper voice CC-BY-4.0; MMS-TTS model CC-BY-NC-4.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f5c3bf887e5b; MMS-TTS model CC-BY-NC-4.0; no voice cloning,ksc_derived_kk_v1:synthetic-voice:mms_tts_kaz:mms_tts_kaz_default,ksc_slr102:5f5c3bf887e5b,c7459b1fff139d9d728f3062e0a0a12e592e18b454798bac2d7a5e9556dd8b4b,5.696,mms_vits_tts,Meta MMS-TTS Kazakh,transformers-5.14.1; mms-revision-5c8a1d86e6a952f78f9c5b0f5d3090c19d00ad63,mms_tts_kaz:mms_tts_kaz_default,not_applicable:pretrained-tts-no-local-voice-cloning,local_cuda_mms,offline_neural_tts,16000,wav,none,tts_seed=43864720,2026-08-10T00:00:00Z
ksc_derived_kk_v1:056722fd79fa5a4b,processed/ba/ba158500c0e3e0222fe9bd59724ec453e8d60c53947cbd3ccd0cb85cbb5b63ac.wav,14d3bbcd2c88f146b70d8052b5879509fbed930f3d4004d7e1717788215a9902,test,spoof,kk,unknown,ksc_derived_kk_v1:profile:piper_kk_issai_high:ISSAI_KazakhTTS2_F2,ksc_derived_kk_v1,KSC text CC-BY-4.0; Piper voice CC-BY-4.0; MMS-TTS model CC-BY-NC-4.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f609bf42305d; Piper voice model CC-BY-4.0; runtime piper-tts GPL-3.0-or-later; no voice cloning,ksc_derived_kk_v1:synthetic-voice:piper_kk_issai_high:ISSAI_KazakhTTS2_F2,ksc_slr102:5f609bf42305d,08d5ea7d45b818e40889c216542b83834ae1c07823b8eca6140758ca1befdfd2,4.1215625,piper_neural_tts,Piper kk_KZ-issai-high,piper-tts-1.6.0; voices-revision-ea046e8458f6acd997706d6e6066a022b42f6fb1,piper_kk_issai_high:ISSAI_KazakhTTS2_F2,not_applicable:pretrained-tts-no-local-voice-cloning,local_cpu_piper,offline_neural_tts,22050,wav,none,,2026-08-10T00:00:00Z
ksc_derived_kk_v1:5d02aa7db5193b23,processed/a3/a3cafcd4e36d5bd0be5e6842874aafd8f96f4ceea14411b93c2d66012c105a07.wav,536d0e5c278bc9e11cf6e60868dbff60ef29590ebbc8d723faf8e5247aa095b4,test,spoof,kk,unknown,ksc_derived_kk_v1:profile:mms_tts_kaz:mms_tts_kaz_default,ksc_derived_kk_v1,KSC text CC-BY-4.0; Piper voice CC-BY-4.0; MMS-TTS model CC-BY-NC-4.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f6100f38caa6; MMS-TTS model CC-BY-NC-4.0; no voice cloning,ksc_derived_kk_v1:synthetic-voice:mms_tts_kaz:mms_tts_kaz_default,ksc_slr102:5f6100f38caa6,df4672474e659eef2adfd83139ceb84d0d8492cc9a5d0939fec608d46f2ddde9,3.648,mms_vits_tts,Meta MMS-TTS Kazakh,transformers-5.14.1; mms-revision-5c8a1d86e6a952f78f9c5b0f5d3090c19d00ad63,mms_tts_kaz:mms_tts_kaz_default,not_applicable:pretrained-tts-no-local-voice-cloning,local_cuda_mms,offline_neural_tts,16000,wav,none,tts_seed=190546315,2026-08-10T00:00:00Z
ksc_derived_kk_v1:59a5cf7050f7dad7,processed/c8/c8e03480789e7b92f3263765e6bd76f96806c6d43e62185ac2ef3a568bbfc770.wav,87be8ad9ba599455a0718dc419d35ed6a2713f5ad874bf567f3df611123aa60b,test,spoof,kk,unknown,ksc_derived_kk_v1:profile:piper_kk_issai_high:ISSAI_KazakhTTS2_M2,ksc_derived_kk_v1,KSC text CC-BY-4.0; Piper voice CC-BY-4.0; MMS-TTS model CC-BY-NC-4.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f60bd0c66d8b; Piper voice model CC-BY-4.0; runtime piper-tts GPL-3.0-or-later; no voice cloning,ksc_derived_kk_v1:synthetic-voice:piper_kk_issai_high:ISSAI_KazakhTTS2_M2,ksc_slr102:5f60bd0c66d8b,e2857bb93aa199b5f9fafdc1a438948b804511c6e94986db695e3065a6a09664,7.7786875,piper_neural_tts,Piper kk_KZ-issai-high,piper-tts-1.6.0; voices-revision-ea046e8458f6acd997706d6e6066a022b42f6fb1,piper_kk_issai_high:ISSAI_KazakhTTS2_M2,not_applicable:pretrained-tts-no-local-voice-cloning,local_cpu_piper,offline_neural_tts,22050,wav,none,,2026-08-10T00:00:00Z
ksc_derived_kk_v1:1e099019ac0cb524,processed/25/25578c73052f1239e299fa4fa702a8caca140783348a0c3112e7d63c570ac9d7.wav,d8924a0ab4998ab27f78803efd8cc40775171d6e16fd8a459258116393aa8b43,test,spoof,kk,unknown,ksc_derived_kk_v1:profile:mms_tts_kaz:mms_tts_kaz_default,ksc_derived_kk_v1,KSC text CC-BY-4.0; Piper voice CC-BY-4.0; MMS-TTS model CC-BY-NC-4.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f9f8df65e08c; MMS-TTS model CC-BY-NC-4.0; no voice cloning,ksc_derived_kk_v1:synthetic-voice:mms_tts_kaz:mms_tts_kaz_default,ksc_slr102:5f9f8df65e08c,4b98c68651849ada6a44b64ecdf6d20e6c65f44f48668429360c549ed44d3251,4.816,mms_vits_tts,Meta MMS-TTS Kazakh,transformers-5.14.1; mms-revision-5c8a1d86e6a952f78f9c5b0f5d3090c19d00ad63,mms_tts_kaz:mms_tts_kaz_default,not_applicable:pretrained-tts-no-local-voice-cloning,local_cuda_mms,offline_neural_tts,16000,wav,none,tts_seed=366880897,2026-08-10T00:00:00Z
ksc_derived_kk_v1:82f1055c998fe322,processed/9a/9a5df64ed44108cd4e733ff3737e304641efda2cfd908cc0df315ad74309b592.wav,7da2a95e5fd74048739eefd32e56070f159cb7e02ed1add6df25f929fbb23fd0,test,spoof,kk,unknown,ksc_derived_kk_v1:profile:piper_kk_issai_high:ISSAI_KazakhTTS_M1_Iseke,ksc_derived_kk_v1,KSC text CC-BY-4.0; Piper voice CC-BY-4.0; MMS-TTS model CC-BY-NC-4.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f6067e1660c6; Piper voice model CC-BY-4.0; runtime piper-tts GPL-3.0-or-later; no voice cloning,ksc_derived_kk_v1:synthetic-voice:piper_kk_issai_high:ISSAI_KazakhTTS_M1_Iseke,ksc_slr102:5f6067e1660c6,6ea5272225141b4342928b193958146ee028f8b76a5dbcd7c11fc9e4545c4255,6.9079375,piper_neural_tts,Piper kk_KZ-issai-high,piper-tts-1.6.0; voices-revision-ea046e8458f6acd997706d6e6066a022b42f6fb1,piper_kk_issai_high:ISSAI_KazakhTTS_M1_Iseke,not_applicable:pretrained-tts-no-local-voice-cloning,local_cpu_piper,offline_neural_tts,22050,wav,none,,2026-08-10T00:00:00Z
ksc_derived_kk_v1:d718a5aee0b18d05,processed/8b/8b85b8e24745cd2ae4d36cd62db6ccc72aea63c69ae75d6e89d76fe9a5066953.wav,196de3904012a7eddecde4dc78e498930224edc8425eb413eca52240c042ec29,test,spoof,kk,unknown,ksc_derived_kk_v1:profile:mms_tts_kaz:mms_tts_kaz_default,ksc_derived_kk_v1,KSC text CC-BY-4.0; Piper voice CC-BY-4.0; MMS-TTS model CC-BY-NC-4.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f5ef201b9c61; MMS-TTS model CC-BY-NC-4.0; no voice cloning,ksc_derived_kk_v1:synthetic-voice:mms_tts_kaz:mms_tts_kaz_default,ksc_slr102:5f5ef201b9c61,1d283c7fa66738ed8c6cbb2ede5daa2dbce4263b70a875a68db9200d0910ff4a,11.488,mms_vits_tts,Meta MMS-TTS Kazakh,transformers-5.14.1; mms-revision-5c8a1d86e6a952f78f9c5b0f5d3090c19d00ad63,mms_tts_kaz:mms_tts_kaz_default,not_applicable:pretrained-tts-no-local-voice-cloning,local_cuda_mms,offline_neural_tts,16000,wav,none,tts_seed=908156181,2026-08-10T00:00:00Z
ksc_derived_kk_v1:42cd09c066bd17ef,processed/b3/b3ab4771fc4cc4d8e1fb267f48edc8dcc43923f8466aaefe58d46f9ec82dfb73.wav,07c3213cd6f1e10dd0e46209f9b630341087d0c3153a59d7373d5da19fcd8c62,test,spoof,kk,unknown,ksc_derived_kk_v1:profile:piper_kk_issai_high:ISSAI_KazakhTTS2_F3,ksc_derived_kk_v1,KSC text CC-BY-4.0; Piper voice CC-BY-4.0; MMS-TTS model CC-BY-NC-4.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f60b06fc12fe; Piper voice model CC-BY-4.0; runtime piper-tts GPL-3.0-or-later; no voice cloning,ksc_derived_kk_v1:synthetic-voice:piper_kk_issai_high:ISSAI_KazakhTTS2_F3,ksc_slr102:5f60b06fc12fe,9b57bdbebad996e3469a1b98787ea3382ce7ba7c615ff4c6bbb5130c4e9eb7be,5.61925,piper_neural_tts,Piper kk_KZ-issai-high,piper-tts-1.6.0; voices-revision-ea046e8458f6acd997706d6e6066a022b42f6fb1,piper_kk_issai_high:ISSAI_KazakhTTS2_F3,not_applicable:pretrained-tts-no-local-voice-cloning,local_cpu_piper,offline_neural_tts,22050,wav,none,,2026-08-10T00:00:00Z
