sample_id,relative_path,sha256,split,label,language,code_switch,parent_group_id,source_name,source_license,rights_basis,speaker_pseudo_id,text_id,text_hash,duration_s,generator_family,generator_name,generator_version,voice_id,clone_consent_id,device,capture_route,original_sr,codec,augmentation_chain,augmentation_seed,created_at
voxcpm2_official_text_only_v1:6cc8849d9cfe3c8c07b5,raw/denis_1_0_mdc_voxcpm2_official_pre_qa_v1/4937139d7f0909ae27ed-59c36a58e609.wav,e718f2ff347226d0b04039fe4d911f44231a97c9aa6571f1a44d2d1559410e3a,ood,spoof,ru,false,voxcpm2_official_text_only_v1:fixed-profile:voxcpm2:default_voice_identity_unknown,voxcpm2_official_text_only_v1,Apache-2.0 published model/code; training-source overlap remains unverified; personal-research external holdout only,"Offline collapse-whitespace text-only derivative of CC0 Denis text denis_1_0_mdc:text:59c36a58e60945b039e477a884bc3b2394ddb92f803b1a924b30db18cf5cb626; Apache-2.0 published model/code; training-source overlap remains unverified; personal-research external holdout only; personal-research external generator-family holdout only; no reference/prompt audio, voice cloning, LoRA, denoiser, semantic normalizer, retry, replacement or network access; language provenance is intended input until independent acoustic review",voxcpm2_official_text_only_v1:synthetic-profile:voxcpm2:default_voice_identity_unknown,denis_1_0_mdc:text:59c36a58e60945b039e477a884bc3b2394ddb92f803b1a924b30db18cf5cb626,59c36a58e60945b039e477a884bc3b2394ddb92f803b1a924b30db18cf5cb626,4.16,openbmb_voxcpm2_official_text_only,Official OpenBMB VoxCPM2 text-only default voice,model-bffb3df5a29440629464e5e839f4d214c8714c3d; source-ee8161e9e1b7b082cb5721a3a9980da4204401e6; wrapper-3dcc290594a6af2670203b1dfd9ff500b96dbaf425b5ebe21011abfe57f12cbd,voxcpm2:default_voice_identity_unknown,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda:0,offline_local_voxcpm2_official_text_only_default_voice,48000,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=59c36a58e60945b039e477a884bc3b2394ddb92f803b1a924b30db18cf5cb626;collapse_whitespace_text_sha256=59c36a58e60945b039e477a884bc3b2394ddb92f803b1a924b30db18cf5cb626;rng_seed=20260814;reference_audio=forbidden;prompt_audio=forbidden;prompt_text=forbidden;lora=forbidden;normalize=false;denoise=false;retry=false,20260814,2026-08-14T11:50:00+05:00
voxcpm2_official_text_only_v1:63b4d55bfd3060c94809,raw/denis_1_0_mdc_voxcpm2_official_pre_qa_v1/0162c96f4689b2ce2dcc-ade7233839b0.wav,ddf1408b61a6e1462ee163a52e39d8e65a5e2643fd9379a2806fad094849933b,ood,spoof,ru,false,voxcpm2_official_text_only_v1:fixed-profile:voxcpm2:default_voice_identity_unknown,voxcpm2_official_text_only_v1,Apache-2.0 published model/code; training-source overlap remains unverified; personal-research external holdout only,"Offline collapse-whitespace text-only derivative of CC0 Denis text denis_1_0_mdc:text:ade7233839b00237a5638d1dcf74dd0327a306329275a4807092bf6060e531a3; Apache-2.0 published model/code; training-source overlap remains unverified; personal-research external holdout only; personal-research external generator-family holdout only; no reference/prompt audio, voice cloning, LoRA, denoiser, semantic normalizer, retry, replacement or network access; language provenance is intended input until independent acoustic review",voxcpm2_official_text_only_v1:synthetic-profile:voxcpm2:default_voice_identity_unknown,denis_1_0_mdc:text:ade7233839b00237a5638d1dcf74dd0327a306329275a4807092bf6060e531a3,ade7233839b00237a5638d1dcf74dd0327a306329275a4807092bf6060e531a3,3.68,openbmb_voxcpm2_official_text_only,Official OpenBMB VoxCPM2 text-only default voice,model-bffb3df5a29440629464e5e839f4d214c8714c3d; source-ee8161e9e1b7b082cb5721a3a9980da4204401e6; wrapper-3dcc290594a6af2670203b1dfd9ff500b96dbaf425b5ebe21011abfe57f12cbd,voxcpm2:default_voice_identity_unknown,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda:0,offline_local_voxcpm2_official_text_only_default_voice,48000,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=ade7233839b00237a5638d1dcf74dd0327a306329275a4807092bf6060e531a3;collapse_whitespace_text_sha256=ade7233839b00237a5638d1dcf74dd0327a306329275a4807092bf6060e531a3;rng_seed=20260814;reference_audio=forbidden;prompt_audio=forbidden;prompt_text=forbidden;lora=forbidden;normalize=false;denoise=false;retry=false,20260814,2026-08-14T11:50:00+05:00
voxcpm2_official_text_only_v1:4593a1734bf8e456c305,raw/denis_1_0_mdc_voxcpm2_official_pre_qa_v1/3003e5cb18a909b29f9d-e718f72c2fdc.wav,f3d354c761e94e3920646c937748e0c9badc6d9f567a33a7252f153207a0e294,ood,spoof,ru,false,voxcpm2_official_text_only_v1:fixed-profile:voxcpm2:default_voice_identity_unknown,voxcpm2_official_text_only_v1,Apache-2.0 published model/code; training-source overlap remains unverified; personal-research external holdout only,"Offline collapse-whitespace text-only derivative of CC0 Denis text denis_1_0_mdc:text:e718f72c2fdc22e4344a9a89999b79a6d6d00ff28d7b0a3d7800b3383be60bc5; Apache-2.0 published model/code; training-source overlap remains unverified; personal-research external holdout only; personal-research external generator-family holdout only; no reference/prompt audio, voice cloning, LoRA, denoiser, semantic normalizer, retry, replacement or network access; language provenance is intended input until independent acoustic review",voxcpm2_official_text_only_v1:synthetic-profile:voxcpm2:default_voice_identity_unknown,denis_1_0_mdc:text:e718f72c2fdc22e4344a9a89999b79a6d6d00ff28d7b0a3d7800b3383be60bc5,e718f72c2fdc22e4344a9a89999b79a6d6d00ff28d7b0a3d7800b3383be60bc5,4.64,openbmb_voxcpm2_official_text_only,Official OpenBMB VoxCPM2 text-only default voice,model-bffb3df5a29440629464e5e839f4d214c8714c3d; source-ee8161e9e1b7b082cb5721a3a9980da4204401e6; wrapper-3dcc290594a6af2670203b1dfd9ff500b96dbaf425b5ebe21011abfe57f12cbd,voxcpm2:default_voice_identity_unknown,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda:0,offline_local_voxcpm2_official_text_only_default_voice,48000,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=e718f72c2fdc22e4344a9a89999b79a6d6d00ff28d7b0a3d7800b3383be60bc5;collapse_whitespace_text_sha256=e718f72c2fdc22e4344a9a89999b79a6d6d00ff28d7b0a3d7800b3383be60bc5;rng_seed=20260814;reference_audio=forbidden;prompt_audio=forbidden;prompt_text=forbidden;lora=forbidden;normalize=false;denoise=false;retry=false,20260814,2026-08-14T11:50:00+05:00
voxcpm2_official_text_only_v1:dc9bd4d9c73f10450727,raw/denis_1_0_mdc_voxcpm2_official_pre_qa_v1/f3b54fdaf7ee72a2d888-ae0fe01ca6e6.wav,d4d51896526db27c77ac036ba03bcc29b8f182816a9fa53d60a938a224888623,ood,spoof,ru,false,voxcpm2_official_text_only_v1:fixed-profile:voxcpm2:default_voice_identity_unknown,voxcpm2_official_text_only_v1,Apache-2.0 published model/code; training-source overlap remains unverified; personal-research external holdout only,"Offline collapse-whitespace text-only derivative of CC0 Denis text denis_1_0_mdc:text:ae0fe01ca6e6394d0ec69a76f2ac4a5108fa81259d8e98a1d597c5bd087df3a9; Apache-2.0 published model/code; training-source overlap remains unverified; personal-research external holdout only; personal-research external generator-family holdout only; no reference/prompt audio, voice cloning, LoRA, denoiser, semantic normalizer, retry, replacement or network access; language provenance is intended input until independent acoustic review",voxcpm2_official_text_only_v1:synthetic-profile:voxcpm2:default_voice_identity_unknown,denis_1_0_mdc:text:ae0fe01ca6e6394d0ec69a76f2ac4a5108fa81259d8e98a1d597c5bd087df3a9,ae0fe01ca6e6394d0ec69a76f2ac4a5108fa81259d8e98a1d597c5bd087df3a9,3.04,openbmb_voxcpm2_official_text_only,Official OpenBMB VoxCPM2 text-only default voice,model-bffb3df5a29440629464e5e839f4d214c8714c3d; source-ee8161e9e1b7b082cb5721a3a9980da4204401e6; wrapper-3dcc290594a6af2670203b1dfd9ff500b96dbaf425b5ebe21011abfe57f12cbd,voxcpm2:default_voice_identity_unknown,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda:0,offline_local_voxcpm2_official_text_only_default_voice,48000,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=ae0fe01ca6e6394d0ec69a76f2ac4a5108fa81259d8e98a1d597c5bd087df3a9;collapse_whitespace_text_sha256=ae0fe01ca6e6394d0ec69a76f2ac4a5108fa81259d8e98a1d597c5bd087df3a9;rng_seed=20260814;reference_audio=forbidden;prompt_audio=forbidden;prompt_text=forbidden;lora=forbidden;normalize=false;denoise=false;retry=false,20260814,2026-08-14T11:50:00+05:00
voxcpm2_official_text_only_v1:ab75c17fc22cf861abbb,raw/denis_1_0_mdc_voxcpm2_official_pre_qa_v1/7228190f278db7d28d34-079195333e81.wav,892fcc2f2adf466df462a437213cf5607c044dd52df4a35cf8e8fe44b33a87bb,ood,spoof,ru,false,voxcpm2_official_text_only_v1:fixed-profile:voxcpm2:default_voice_identity_unknown,voxcpm2_official_text_only_v1,Apache-2.0 published model/code; training-source overlap remains unverified; personal-research external holdout only,"Offline collapse-whitespace text-only derivative of CC0 Denis text denis_1_0_mdc:text:079195333e8193ac623e18a2da35be85bd78ffb3297e583e7045cd65031fbd0a; Apache-2.0 published model/code; training-source overlap remains unverified; personal-research external holdout only; personal-research external generator-family holdout only; no reference/prompt audio, voice cloning, LoRA, denoiser, semantic normalizer, retry, replacement or network access; language provenance is intended input until independent acoustic review",voxcpm2_official_text_only_v1:synthetic-profile:voxcpm2:default_voice_identity_unknown,denis_1_0_mdc:text:079195333e8193ac623e18a2da35be85bd78ffb3297e583e7045cd65031fbd0a,079195333e8193ac623e18a2da35be85bd78ffb3297e583e7045cd65031fbd0a,6.4,openbmb_voxcpm2_official_text_only,Official OpenBMB VoxCPM2 text-only default voice,model-bffb3df5a29440629464e5e839f4d214c8714c3d; source-ee8161e9e1b7b082cb5721a3a9980da4204401e6; wrapper-3dcc290594a6af2670203b1dfd9ff500b96dbaf425b5ebe21011abfe57f12cbd,voxcpm2:default_voice_identity_unknown,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda:0,offline_local_voxcpm2_official_text_only_default_voice,48000,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=079195333e8193ac623e18a2da35be85bd78ffb3297e583e7045cd65031fbd0a;collapse_whitespace_text_sha256=079195333e8193ac623e18a2da35be85bd78ffb3297e583e7045cd65031fbd0a;rng_seed=20260814;reference_audio=forbidden;prompt_audio=forbidden;prompt_text=forbidden;lora=forbidden;normalize=false;denoise=false;retry=false,20260814,2026-08-14T11:50:00+05:00
voxcpm2_official_text_only_v1:719f1d4d752e3760653d,raw/denis_1_0_mdc_voxcpm2_official_pre_qa_v1/4d8b4eeec582d0510c06-f5f1188070c5.wav,7094dabd46a5cce58e0cb90b3f94398d6e2d2c41fdda1dc2bda56def0508a651,ood,spoof,ru,false,voxcpm2_official_text_only_v1:fixed-profile:voxcpm2:default_voice_identity_unknown,voxcpm2_official_text_only_v1,Apache-2.0 published model/code; training-source overlap remains unverified; personal-research external holdout only,"Offline collapse-whitespace text-only derivative of CC0 Denis text denis_1_0_mdc:text:f5f1188070c5656d5131c4b73e82a18daaebf29c1c7722c89d6029152fc3940c; Apache-2.0 published model/code; training-source overlap remains unverified; personal-research external holdout only; personal-research external generator-family holdout only; no reference/prompt audio, voice cloning, LoRA, denoiser, semantic normalizer, retry, replacement or network access; language provenance is intended input until independent acoustic review",voxcpm2_official_text_only_v1:synthetic-profile:voxcpm2:default_voice_identity_unknown,denis_1_0_mdc:text:f5f1188070c5656d5131c4b73e82a18daaebf29c1c7722c89d6029152fc3940c,f5f1188070c5656d5131c4b73e82a18daaebf29c1c7722c89d6029152fc3940c,2.24,openbmb_voxcpm2_official_text_only,Official OpenBMB VoxCPM2 text-only default voice,model-bffb3df5a29440629464e5e839f4d214c8714c3d; source-ee8161e9e1b7b082cb5721a3a9980da4204401e6; wrapper-3dcc290594a6af2670203b1dfd9ff500b96dbaf425b5ebe21011abfe57f12cbd,voxcpm2:default_voice_identity_unknown,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda:0,offline_local_voxcpm2_official_text_only_default_voice,48000,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=f5f1188070c5656d5131c4b73e82a18daaebf29c1c7722c89d6029152fc3940c;collapse_whitespace_text_sha256=f5f1188070c5656d5131c4b73e82a18daaebf29c1c7722c89d6029152fc3940c;rng_seed=20260814;reference_audio=forbidden;prompt_audio=forbidden;prompt_text=forbidden;lora=forbidden;normalize=false;denoise=false;retry=false,20260814,2026-08-14T11:50:00+05:00
voxcpm2_official_text_only_v1:75aac31a7b77903bef40,raw/denis_1_0_mdc_voxcpm2_official_pre_qa_v1/02cad5171290ae3c1bc6-265eadf0d92b.wav,79f37f4026a1fb21e8c78a5191f18925147bbdb91aab941b08c1809e3a026588,ood,spoof,ru,false,voxcpm2_official_text_only_v1:fixed-profile:voxcpm2:default_voice_identity_unknown,voxcpm2_official_text_only_v1,Apache-2.0 published model/code; training-source overlap remains unverified; personal-research external holdout only,"Offline collapse-whitespace text-only derivative of CC0 Denis text denis_1_0_mdc:text:265eadf0d92b37881c7c1b509f0a30feaeca576ed9b0af1f0bda2555b42a1da4; Apache-2.0 published model/code; training-source overlap remains unverified; personal-research external holdout only; personal-research external generator-family holdout only; no reference/prompt audio, voice cloning, LoRA, denoiser, semantic normalizer, retry, replacement or network access; language provenance is intended input until independent acoustic review",voxcpm2_official_text_only_v1:synthetic-profile:voxcpm2:default_voice_identity_unknown,denis_1_0_mdc:text:265eadf0d92b37881c7c1b509f0a30feaeca576ed9b0af1f0bda2555b42a1da4,265eadf0d92b37881c7c1b509f0a30feaeca576ed9b0af1f0bda2555b42a1da4,2.24,openbmb_voxcpm2_official_text_only,Official OpenBMB VoxCPM2 text-only default voice,model-bffb3df5a29440629464e5e839f4d214c8714c3d; source-ee8161e9e1b7b082cb5721a3a9980da4204401e6; wrapper-3dcc290594a6af2670203b1dfd9ff500b96dbaf425b5ebe21011abfe57f12cbd,voxcpm2:default_voice_identity_unknown,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda:0,offline_local_voxcpm2_official_text_only_default_voice,48000,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=265eadf0d92b37881c7c1b509f0a30feaeca576ed9b0af1f0bda2555b42a1da4;collapse_whitespace_text_sha256=265eadf0d92b37881c7c1b509f0a30feaeca576ed9b0af1f0bda2555b42a1da4;rng_seed=20260814;reference_audio=forbidden;prompt_audio=forbidden;prompt_text=forbidden;lora=forbidden;normalize=false;denoise=false;retry=false,20260814,2026-08-14T11:50:00+05:00
voxcpm2_official_text_only_v1:07b12272b85807c66fff,raw/denis_1_0_mdc_voxcpm2_official_pre_qa_v1/8cf2cacf3ca2d0e20003-61d1873a57b1.wav,dab00ce5c720b1a549620b59f9ae1702d288b96b3a295fa3a42870b85bc069ec,ood,spoof,ru,false,voxcpm2_official_text_only_v1:fixed-profile:voxcpm2:default_voice_identity_unknown,voxcpm2_official_text_only_v1,Apache-2.0 published model/code; training-source overlap remains unverified; personal-research external holdout only,"Offline collapse-whitespace text-only derivative of CC0 Denis text denis_1_0_mdc:text:61d1873a57b1391bd2a825d352d0036ab020b79f0864c30b72905166abeae49b; Apache-2.0 published model/code; training-source overlap remains unverified; personal-research external holdout only; personal-research external generator-family holdout only; no reference/prompt audio, voice cloning, LoRA, denoiser, semantic normalizer, retry, replacement or network access; language provenance is intended input until independent acoustic review",voxcpm2_official_text_only_v1:synthetic-profile:voxcpm2:default_voice_identity_unknown,denis_1_0_mdc:text:61d1873a57b1391bd2a825d352d0036ab020b79f0864c30b72905166abeae49b,61d1873a57b1391bd2a825d352d0036ab020b79f0864c30b72905166abeae49b,5.6,openbmb_voxcpm2_official_text_only,Official OpenBMB VoxCPM2 text-only default voice,model-bffb3df5a29440629464e5e839f4d214c8714c3d; source-ee8161e9e1b7b082cb5721a3a9980da4204401e6; wrapper-3dcc290594a6af2670203b1dfd9ff500b96dbaf425b5ebe21011abfe57f12cbd,voxcpm2:default_voice_identity_unknown,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda:0,offline_local_voxcpm2_official_text_only_default_voice,48000,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=61d1873a57b1391bd2a825d352d0036ab020b79f0864c30b72905166abeae49b;collapse_whitespace_text_sha256=61d1873a57b1391bd2a825d352d0036ab020b79f0864c30b72905166abeae49b;rng_seed=20260814;reference_audio=forbidden;prompt_audio=forbidden;prompt_text=forbidden;lora=forbidden;normalize=false;denoise=false;retry=false,20260814,2026-08-14T11:50:00+05:00
voxcpm2_official_text_only_v1:5b93440a22c68059fb2f,raw/denis_1_0_mdc_voxcpm2_official_pre_qa_v1/d01d1889fa7e333f4564-ad1226e63f24.wav,10e1f6e77da94a1497f17b731d9cf3ee9bfbd53a1ae3c9182faea69e42210335,ood,spoof,ru,false,voxcpm2_official_text_only_v1:fixed-profile:voxcpm2:default_voice_identity_unknown,voxcpm2_official_text_only_v1,Apache-2.0 published model/code; training-source overlap remains unverified; personal-research external holdout only,"Offline collapse-whitespace text-only derivative of CC0 Denis text denis_1_0_mdc:text:ad1226e63f24eab3fdcfcf97c3c0f37583297cdcb665741c40e8f72642d92a3c; Apache-2.0 published model/code; training-source overlap remains unverified; personal-research external holdout only; personal-research external generator-family holdout only; no reference/prompt audio, voice cloning, LoRA, denoiser, semantic normalizer, retry, replacement or network access; language provenance is intended input until independent acoustic review",voxcpm2_official_text_only_v1:synthetic-profile:voxcpm2:default_voice_identity_unknown,denis_1_0_mdc:text:ad1226e63f24eab3fdcfcf97c3c0f37583297cdcb665741c40e8f72642d92a3c,ad1226e63f24eab3fdcfcf97c3c0f37583297cdcb665741c40e8f72642d92a3c,4.64,openbmb_voxcpm2_official_text_only,Official OpenBMB VoxCPM2 text-only default voice,model-bffb3df5a29440629464e5e839f4d214c8714c3d; source-ee8161e9e1b7b082cb5721a3a9980da4204401e6; wrapper-3dcc290594a6af2670203b1dfd9ff500b96dbaf425b5ebe21011abfe57f12cbd,voxcpm2:default_voice_identity_unknown,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda:0,offline_local_voxcpm2_official_text_only_default_voice,48000,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=ad1226e63f24eab3fdcfcf97c3c0f37583297cdcb665741c40e8f72642d92a3c;collapse_whitespace_text_sha256=ad1226e63f24eab3fdcfcf97c3c0f37583297cdcb665741c40e8f72642d92a3c;rng_seed=20260814;reference_audio=forbidden;prompt_audio=forbidden;prompt_text=forbidden;lora=forbidden;normalize=false;denoise=false;retry=false,20260814,2026-08-14T11:50:00+05:00
voxcpm2_official_text_only_v1:9d4846d40723dfb777c7,raw/denis_1_0_mdc_voxcpm2_official_pre_qa_v1/760c9c50e9167a680395-43a4f6d3eb50.wav,ae2dc32758118bb0e402f269877597583d8f7dfca6b31095e25230148724ba8d,ood,spoof,ru,false,voxcpm2_official_text_only_v1:fixed-profile:voxcpm2:default_voice_identity_unknown,voxcpm2_official_text_only_v1,Apache-2.0 published model/code; training-source overlap remains unverified; personal-research external holdout only,"Offline collapse-whitespace text-only derivative of CC0 Denis text denis_1_0_mdc:text:43a4f6d3eb50b279109d4df0ba156d42d37faa997b76007c4913b59a1a96b4ab; Apache-2.0 published model/code; training-source overlap remains unverified; personal-research external holdout only; personal-research external generator-family holdout only; no reference/prompt audio, voice cloning, LoRA, denoiser, semantic normalizer, retry, replacement or network access; language provenance is intended input until independent acoustic review",voxcpm2_official_text_only_v1:synthetic-profile:voxcpm2:default_voice_identity_unknown,denis_1_0_mdc:text:43a4f6d3eb50b279109d4df0ba156d42d37faa997b76007c4913b59a1a96b4ab,43a4f6d3eb50b279109d4df0ba156d42d37faa997b76007c4913b59a1a96b4ab,3.84,openbmb_voxcpm2_official_text_only,Official OpenBMB VoxCPM2 text-only default voice,model-bffb3df5a29440629464e5e839f4d214c8714c3d; source-ee8161e9e1b7b082cb5721a3a9980da4204401e6; wrapper-3dcc290594a6af2670203b1dfd9ff500b96dbaf425b5ebe21011abfe57f12cbd,voxcpm2:default_voice_identity_unknown,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda:0,offline_local_voxcpm2_official_text_only_default_voice,48000,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=43a4f6d3eb50b279109d4df0ba156d42d37faa997b76007c4913b59a1a96b4ab;collapse_whitespace_text_sha256=43a4f6d3eb50b279109d4df0ba156d42d37faa997b76007c4913b59a1a96b4ab;rng_seed=20260814;reference_audio=forbidden;prompt_audio=forbidden;prompt_text=forbidden;lora=forbidden;normalize=false;denoise=false;retry=false,20260814,2026-08-14T11:50:00+05:00
voxcpm2_official_text_only_v1:7bd5a3a4f25d0371f5a6,raw/denis_1_0_mdc_voxcpm2_official_pre_qa_v1/65ae430c47b23e412be8-493c5c818316.wav,44b140a57b091236bc87ae24f2419c8bc5c9c675efe2d47f79fc45dc7fcf06e6,ood,spoof,ru,false,voxcpm2_official_text_only_v1:fixed-profile:voxcpm2:default_voice_identity_unknown,voxcpm2_official_text_only_v1,Apache-2.0 published model/code; training-source overlap remains unverified; personal-research external holdout only,"Offline collapse-whitespace text-only derivative of CC0 Denis text denis_1_0_mdc:text:493c5c8183167df41231051f761c5d1ee20aa60efc274c8162602f582940a884; Apache-2.0 published model/code; training-source overlap remains unverified; personal-research external holdout only; personal-research external generator-family holdout only; no reference/prompt audio, voice cloning, LoRA, denoiser, semantic normalizer, retry, replacement or network access; language provenance is intended input until independent acoustic review",voxcpm2_official_text_only_v1:synthetic-profile:voxcpm2:default_voice_identity_unknown,denis_1_0_mdc:text:493c5c8183167df41231051f761c5d1ee20aa60efc274c8162602f582940a884,493c5c8183167df41231051f761c5d1ee20aa60efc274c8162602f582940a884,3.52,openbmb_voxcpm2_official_text_only,Official OpenBMB VoxCPM2 text-only default voice,model-bffb3df5a29440629464e5e839f4d214c8714c3d; source-ee8161e9e1b7b082cb5721a3a9980da4204401e6; wrapper-3dcc290594a6af2670203b1dfd9ff500b96dbaf425b5ebe21011abfe57f12cbd,voxcpm2:default_voice_identity_unknown,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda:0,offline_local_voxcpm2_official_text_only_default_voice,48000,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=493c5c8183167df41231051f761c5d1ee20aa60efc274c8162602f582940a884;collapse_whitespace_text_sha256=493c5c8183167df41231051f761c5d1ee20aa60efc274c8162602f582940a884;rng_seed=20260814;reference_audio=forbidden;prompt_audio=forbidden;prompt_text=forbidden;lora=forbidden;normalize=false;denoise=false;retry=false,20260814,2026-08-14T11:50:00+05:00
voxcpm2_official_text_only_v1:c37786a2467ba217a12f,raw/denis_1_0_mdc_voxcpm2_official_pre_qa_v1/4cee57ff5311857a4e61-bc415ffa326e.wav,1410ddfaff1ff22cb10bcf70d55767ce3be5df524a54b5dc4cd1ff7dc92f4c14,ood,spoof,ru,false,voxcpm2_official_text_only_v1:fixed-profile:voxcpm2:default_voice_identity_unknown,voxcpm2_official_text_only_v1,Apache-2.0 published model/code; training-source overlap remains unverified; personal-research external holdout only,"Offline collapse-whitespace text-only derivative of CC0 Denis text denis_1_0_mdc:text:bc415ffa326e1a1ef1bcaec5ab832a0f6e10a582c630bee10d262d154af0caee; Apache-2.0 published model/code; training-source overlap remains unverified; personal-research external holdout only; personal-research external generator-family holdout only; no reference/prompt audio, voice cloning, LoRA, denoiser, semantic normalizer, retry, replacement or network access; language provenance is intended input until independent acoustic review",voxcpm2_official_text_only_v1:synthetic-profile:voxcpm2:default_voice_identity_unknown,denis_1_0_mdc:text:bc415ffa326e1a1ef1bcaec5ab832a0f6e10a582c630bee10d262d154af0caee,bc415ffa326e1a1ef1bcaec5ab832a0f6e10a582c630bee10d262d154af0caee,1.76,openbmb_voxcpm2_official_text_only,Official OpenBMB VoxCPM2 text-only default voice,model-bffb3df5a29440629464e5e839f4d214c8714c3d; source-ee8161e9e1b7b082cb5721a3a9980da4204401e6; wrapper-3dcc290594a6af2670203b1dfd9ff500b96dbaf425b5ebe21011abfe57f12cbd,voxcpm2:default_voice_identity_unknown,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda:0,offline_local_voxcpm2_official_text_only_default_voice,48000,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=bc415ffa326e1a1ef1bcaec5ab832a0f6e10a582c630bee10d262d154af0caee;collapse_whitespace_text_sha256=bc415ffa326e1a1ef1bcaec5ab832a0f6e10a582c630bee10d262d154af0caee;rng_seed=20260814;reference_audio=forbidden;prompt_audio=forbidden;prompt_text=forbidden;lora=forbidden;normalize=false;denoise=false;retry=false,20260814,2026-08-14T11:50:00+05:00
voxcpm2_official_text_only_v1:48ee6c95172b8ab08500,raw/denis_1_0_mdc_voxcpm2_official_pre_qa_v1/1615e3627e13e74d15fe-b79129978c77.wav,d60a1d56311a82f5274e115bfc1e477dcf9dd696a1b505db02391cb567cddd09,ood,spoof,ru,false,voxcpm2_official_text_only_v1:fixed-profile:voxcpm2:default_voice_identity_unknown,voxcpm2_official_text_only_v1,Apache-2.0 published model/code; training-source overlap remains unverified; personal-research external holdout only,"Offline collapse-whitespace text-only derivative of CC0 Denis text denis_1_0_mdc:text:b79129978c77a1f767d823c808c97d26a6ab59740eed66bd06b2c4db5a9ed473; Apache-2.0 published model/code; training-source overlap remains unverified; personal-research external holdout only; personal-research external generator-family holdout only; no reference/prompt audio, voice cloning, LoRA, denoiser, semantic normalizer, retry, replacement or network access; language provenance is intended input until independent acoustic review",voxcpm2_official_text_only_v1:synthetic-profile:voxcpm2:default_voice_identity_unknown,denis_1_0_mdc:text:b79129978c77a1f767d823c808c97d26a6ab59740eed66bd06b2c4db5a9ed473,b79129978c77a1f767d823c808c97d26a6ab59740eed66bd06b2c4db5a9ed473,4.16,openbmb_voxcpm2_official_text_only,Official OpenBMB VoxCPM2 text-only default voice,model-bffb3df5a29440629464e5e839f4d214c8714c3d; source-ee8161e9e1b7b082cb5721a3a9980da4204401e6; wrapper-3dcc290594a6af2670203b1dfd9ff500b96dbaf425b5ebe21011abfe57f12cbd,voxcpm2:default_voice_identity_unknown,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda:0,offline_local_voxcpm2_official_text_only_default_voice,48000,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=b79129978c77a1f767d823c808c97d26a6ab59740eed66bd06b2c4db5a9ed473;collapse_whitespace_text_sha256=b79129978c77a1f767d823c808c97d26a6ab59740eed66bd06b2c4db5a9ed473;rng_seed=20260814;reference_audio=forbidden;prompt_audio=forbidden;prompt_text=forbidden;lora=forbidden;normalize=false;denoise=false;retry=false,20260814,2026-08-14T11:50:00+05:00
