protocol_id,text_hash,sample_id,relative_path,audio_sha256,input_transcript
tone-speak-ru-acoustic-language-preservation-v1,7d3a71956bc197a378198749eed20c23003a9deb76814e771a8e13e4225591c5,tone_speak_ru_v1:04489_nova,processed/68/687297a744a73c57feca03343b6acec46bbf25fcf48c12523a7302c47c52fc81.wav,1f982aa45642ec1a00d6ee6789a0d4e751c7e12799dd4e59a2374379dce279c8,"Весенним утром, когда первые лучи солнца нежно касаются земли, пробуждается природа, наполняя воздух свежестью и ароматом цветущих садов, а птицы начинают свой утренний концерт."
tone-speak-ru-acoustic-language-preservation-v1,7b2ef165a1c6f689af36ae9446808c45603e1bd0cea0ac0332dfe5ff459f03ee,tone_speak_ru_v1:04650_ash,processed/b8/b88a0572fe9a3e2733b890b258affb87d65e9a04926dc05d86d437ef4566475b.wav,19a2dd40c0f24adf8a8fedcd0c313b70e9254d8a73d2b9320042062d7746094e,"Вечерняя прогулка по лесу наполняет душу спокойствием и умиротворением, ведь только природа способна подарить настоящую гармонию и вдохновение каждому, кто готов слушать её тихие звуки."
tone-speak-ru-acoustic-language-preservation-v1,1a33ff9a6dc78ac574f58b1792043ae045ba2f5351f52629e6baa3fea8e59e93,tone_speak_ru_v1:04651_ballad,processed/c4/c4ec5b03af2c0dd3158e4966ed92bf9934fe112f5ed3e9b750a1051147b85bf8.wav,708bd665b3e35a06960a03401a13542ea43f889d030f4003e7b2e120717b7a64,"Вечером тихий лес наполняется звуками природы, где каждое дерево словно рассказывает свою древнюю и таинственную историю, окутанную легкой дымкой рассвета."
tone-speak-ru-acoustic-language-preservation-v1,d2b3e4f465bfab30dc1d3c90cc8f752720ac1c81e099038190993f41950ca2bb,tone_speak_ru_v1:04701_echo,processed/6d/6d175b9130c97a7e9c607d6795ff1aa0ca56fc9bbfefda701b86253006acfda6.wav,2f0ffaeda7b7685bd694fdac9fb074006a03cc0720b61033bf8f809e6cb05886,"Сегодня вечером на улице тихо и спокойно, а лёгкий ветерок едва заметно колышет ветви деревьев, создавая приятную атмосферу уюта и спокойствия в этом уголке природы."
tone-speak-ru-acoustic-language-preservation-v1,d36f754e52b43a767ad6741736fdf6ab2285b052280942b3b3dcd0fdcf74cf19,tone_speak_ru_v1:04788_shimmer,processed/a1/a1938148934f446db249f41b5a88bfb7924bdeb01537522fdd92dd1ad2f1b1b4.wav,b1ab1a4487ece6db8de782a0f5b229514050436361ab2112d7074f8e97679c0f,"Весна медленно вступает в свои права, наполняя воздух свежестью, а деревья украшаются нежной зеленью, которая обещает тёплое и радостное лето впереди."
tone-speak-ru-acoustic-language-preservation-v1,aad86b640454e46c9448d56e5dbb35315f1db27fd0bd253c0513c6bab08e7094,tone_speak_ru_v1:04792_ash,processed/df/dfe50751b57db77ca17c309710aa0a7b5a3d236725905d1e8c18802675ecd3b7.wav,e9cf5d0c6b8461910b75bb010db300682947fc4a48b269f4522a16c7a032af95,"Сегодня утром на берегу реки собрались жители города, чтобы вместе отметить начало весеннего сезона и обсудить планы по благоустройству окружающей природы в ближайшие месяцы."
tone-speak-ru-acoustic-language-preservation-v1,2b7e0487a5a08eba0056c4161b5abeec5732a62e150c3c0ec2360cf7d3822f96,tone_speak_ru_v1:04884_ballad,processed/b7/b7c0a0bd59f103e9acfe61d40c702e6032fc7754e6e69eef677f2a3d528d5fa0.wav,08295c61ae84654d0356391c774193f4b77e0fce1823d059f3847a137c573306,"Вечерняя тишина окутала лес, а птицы медленно затихали, уступая место звёздам, которые начали мерцать яркими огоньками на безоблачном небе."
tone-speak-ru-acoustic-language-preservation-v1,5893df6c1efea3d9c892392b212d0fe6d89de43f2709ceff3feb10d86de55095,tone_speak_ru_v1:04918_echo,processed/70/705bf419d3b3b570dafa93bd1c6366bb50ffced664360d52adcfdbdecd55316e.wav,3de3520ed43ec81b7f026a0faff5ef6610935a25934a2efd574fa9671f063000,"Сегодняшний вечер обещает быть особенно приятным, ведь атмосфера наполнена теплом, радостью и ожиданием новых впечатлений, которые обязательно останутся в памяти надолго."
tone-speak-ru-acoustic-language-preservation-v1,cc5b57ef1c36c0613c1efcc6a6ac7a3f510eb83cec88fe32444f882aaec18060,tone_speak_ru_v1:04938_coral,processed/26/26d68e0d88b6a4434e71d1375521c204348efc67b54181c8e149e3b43cce5232.wav,818f65dec4e4eb025b339db3051f137d34451c93438bda790e8a764027061d11,"Весенним утром в парке, когда цветут первые подснежники, птицы особенно звучно поют, создавая ощущение полного обновления и радости жизни для каждого прохожего."
tone-speak-ru-acoustic-language-preservation-v1,c21540d22c8edc5977b68ffeadbc332947c577c7cdd445bd3386dc725e27a959,tone_speak_ru_v1:04965_fable,processed/90/902383b4c2338febec4a23556a1cecc999babeb8790086b3ab07e8fad561e952.wav,ab2a14d73a4f42e74cdd159170d5a9cbd74a71ab4edc575c98014f22f069916f,"В густом лесу, где каждое дерево хранит древние тайны, птицы поют о наступлении нового дня, наполняя воздух светом и свежестью утра."
tone-speak-ru-acoustic-language-preservation-v1,7d8b77fee759f4a14899e80725ac7aad8146a952cc24333ca09eed991de78be5,tone_speak_ru_v1:04974_echo,processed/5e/5ecdbcadd67b1b73f95001466742fe66a24e8f8820f17bae7264aabeb9834e11.wav,e8f114e1a5c21fbcf7c7fb8fe5ffee8ebf04d625a0f8338bc6d270533efd4b1b,"Сегодня вечером на улице светит яркое лунообразное сияние, которое мягко освещает все вокруг, создавая спокойную и умиротворённую атмосферу для прогулок и раздумий."
tone-speak-ru-acoustic-language-preservation-v1,b33c0aeafb5098867f83c6ebd5437799c2ddf73787b5cf6a7a2849d441e5223a,tone_speak_ru_v1:05044_echo,processed/fa/fa1125175036cb8461ecce6db49c67d9a6de672c45144e8e115db73372ce3f75.wav,31c44e115e56b0666c7df4fa4aa39659d1637df70c3c8790a23231ea5b6e6194,"Сегодня утром в парке было тихо и спокойно, птицы пели свои песни, а нежный ветерок играл с листьями на деревьях."
tone-speak-ru-acoustic-language-preservation-v1,5f13d7cb9819a3b3fc8e537232afd5cd6e33d7615aa311c9af00844749248e02,tone_speak_ru_v1:05057_alloy,processed/5d/5d3566cad740f04ebe60e34c895afbe9996a362602704304176394c9b4a80f9e.wav,59767f26f892b3bf3cb2329488638bbda532d7a164603bc4c27d6c75efe83d47,"Сегодняшний вечер отличается особенной атмосферой, когда город окутан мягким светом фонарей, и прохожие неспешно идут по улицам, наслаждаясь прохладой летнего бриза и уютом наступающей ночи."
tone-speak-ru-acoustic-language-preservation-v1,4427af35012e04ba6c2d4d6e66015fe2dade5f96afdd285c17bc9a86da0230a3,tone_speak_ru_v1:05073_fable,processed/a9/a969272b657a0045aa918834c394be91c63a95e98b179f7464f089876adbe9fa.wav,6e79d1d1432bc666b7e6a61842a959640634256960ab0f0b40107897ab43c102,"Сегодня на улице было довольно прохладно и ветер нежно шуршал в листьях, создавая атмосферу уюта и спокойствия, которая идеально подходила для долгой прогулки по парку вдали от городской суеты."
tone-speak-ru-acoustic-language-preservation-v1,5759ebf75d8409a52ea00c49b8241dba68a831ceaa130ac386ea9489b48fc736,tone_speak_ru_v1:05213_alloy,processed/38/381a5495e5905873cb94fff41e955bd8f4b4ac9de852dcc24e25da64d81c86fa.wav,ea8071c414736e1c6c40743e99414108e1f9fa552052d5d03b75b7bfe898e605,"Сегодняшний вечер особенно красив: лёгкий ветерок колышет листья деревьев, а закат окрашивает небо в тёплые розовые и оранжевые оттенки, создавая атмосферу полного спокойствия и умиротворения."
tone-speak-ru-acoustic-language-preservation-v1,796f2023fc83ab2d04330e573fe2557cd31d8caa85667e90a3f6fc3378d71463,tone_speak_ru_v1:05240_onyx,processed/7e/7e8b37fd091d8738e8fe8f6e73eeee383046928de892afaed1dbcdb98253c55a.wav,46f40aa41c795a0cac2d5677cbcee025d73c7c415931f48c1bb5ed053d3a0c03,"Вечером, когда город наполняется мягким светом фонарей и дыхание прохлады проникает в каждую улицу, возникает особое настроение, которое вдохновляет на новые размышления и тихие прогулки по набережной."
tone-speak-ru-acoustic-language-preservation-v1,ba79549a62450cb51cd8ae1b4007dd8af38e8dc93cf2a87d4d45c12717928694,tone_speak_ru_v1:05248_ash,processed/cf/cf7496f88204c70102c9eac6d50336087d339bea9c8e1c1efbd74e023bcb76e9.wav,4674408a138768855f3554c9d71329c74cc87e3a1dd7029d63c5c5baf848815a,"Сегодня погода удивительно приятная, солнечные лучи ласково согревают землю, а лёгкий ветерок словно шепчет о предстоящем теплом лете."
tone-speak-ru-acoustic-language-preservation-v1,9efb60af903f8a1a8066735e336965d80f0fb41d746d691ac48edeae1a2fd630,tone_speak_ru_v1:05327_sage,processed/c4/c49e9694d7436580d920b9c3614e29ba49ad6e262b014cac19631d2a5789297d.wav,ffd61a3d19f5bea399bf0510884a6f2ef2bb1aa776564ade1fe03117d81846f1,"В тихом лесу, где каждое утро наполняется пением птиц, царит особая гармония, которая успокаивает душу и дарит вдохновение для новых свершений."
tone-speak-ru-acoustic-language-preservation-v1,8f41b6f25cbfc1d948c0e0ec8b04e7176323512013cdb8c9f1176a0710965ff0,tone_speak_ru_v1:05371_fable,processed/f2/f28d95c1a22c019b42ccc1e0fa6facbb74d9f8872b534c5658b92ad0ef7b1399.wav,3ca99ec2a32de1641313c815a4f4cfc1f736b32e64027d66affeb100174488f3,"Весной природа просыпается от зимнего сна, наполняя воздух свежестью и ароматами цветущих садов, что дарит каждому новые силы и вдохновение для будущих свершений."
tone-speak-ru-acoustic-language-preservation-v1,b188088cc4ff757dfa1a49118d4d61c356fa63c0508dfb2f3ace52a529f4f60d,tone_speak_ru_v1:05399_coral,processed/5c/5c84202dbeec9587432f40b74c4034f72c0466437b1a6946a09ee6f0a555a303.wav,265a4a6983ceded12f0b338327e8827bff8d63fbce692933e95dacd8310f7aa5,"В тёплый весенний вечер лес наполняется звуками природы, и каждый листок словно шепчет свою особенную историю, которую хочется слушать бесконечно долго."
tone-speak-ru-acoustic-language-preservation-v1,d0487137e43443864a1f2c6f9dd337224b3ae14c927cb9ea59db6544da911e5c,tone_speak_ru_v1:05423_fable,processed/56/56c6fd7013db7c053d44cb369e41dc564427969b1e4b778e28ce2463c43c5415.wav,af87d995ccb8540543a9522162a48ee4366d6015f0b21fe77b1c5a32593d5bb4,"Весенним утром, когда солнечные лучи постепенно пробиваются сквозь лёгкую дымку, можно услышать пение птиц и почувствовать свежесть первого тёплого ветра, наполняющего воздух ароматами цветов и пробуждающего в душе спокойствие и умиротворение."
tone-speak-ru-acoustic-language-preservation-v1,7f9a6e5658f656bd6feb40e382a1965dfc2924df66d197cddeaac87c0d97ab2d,tone_speak_ru_v1:05433_nova,processed/b2/b2dffd4e04c3cf359bf157ad1cab448b5d7473a244141f1339ff6f92a40686c1.wav,2f4e06ed3d761c8f8fe71fda749838496d004308a3fcdd14c7183d97a4772266,"Погода сегодня радует своим мягким весенним теплом, а в парках оживают первые цветы, наполняя воздух нежным ароматом и пробуждая в людях желание гулять под открытым небом."
tone-speak-ru-acoustic-language-preservation-v1,6cbc23e7dade59ccb7855c2b6d36366d04eac6bfcc2f22c4476a4f738bfd8fc1,tone_speak_ru_v1:05456_coral,processed/3e/3e17c939cd2c63b6a750dd2847d0ec997f9c1fa9e54181e9aa1009564e778132.wav,0c17dae8152dd16c7b0852d69da471dd209bd37e86c2c9ca9deb49e8e4946985,"Весной по утрам особенно приятно выходить на прогулку, когда свежий воздух наполняет лёгкие, а первые лучи солнца нежно освещают пробуждающуюся природу."
tone-speak-ru-acoustic-language-preservation-v1,5eb64c55a96492dde47d48f39b66ca8dbbb6b69ffb2e4d80b42992287e3faddb,tone_speak_ru_v1:05481_nova,processed/42/42ef0c38a3f100a5e83fd5e5b2e5ccef4e4661802fd90383e712a1d6aa2c01e9.wav,1d1b323bbdae1ce88ba27cd542fc529994518d32a2b9649d405a120bd25bdb48,"Весенний вечер был необычайно тихим и спокойным, а легкий ветерок нежно колыхал ветви деревьев, создавая атмосферу умиротворения и радости, которая наполняла сердце теплом и надеждой."
tone-speak-ru-acoustic-language-preservation-v1,d3146d42a5c84d0effd45126d34b3ccb0dcfdc41561b67e01f711f0ffb4873c9,tone_speak_ru_v1:05504_ballad,processed/e9/e97edaa9e97f976e93e546bf3ff6ec8bc004a738a1f59ef67ab8e47938b98415.wav,8deda6d3567855f63c191be32b339bdbdbd61205f03fe6f30eea54f29f7838d7,"Сегодня вечером, когда солнце уже зашло за горизонт и небо окрасилось в глубокие оттенки синего, хочется насладиться тишиной и задуматься о самых важных моментах жизни."
tone-speak-ru-acoustic-language-preservation-v1,61b470044c7dd1fa329fcab8e29d6f68266b7799b5fa4f3be737b676b52abe70,tone_speak_ru_v1:05585_nova,processed/e1/e1b14a3b8e97ca6f851b8238891f30b1211d8af6cf848986eb3c0985fb8ed5a8.wav,32d12e2a6b0440ab02bdbb4324ab7458406c5e253cf44261777c4efed4a3a92d,"Весеннее утро пробуждается нежными лучами солнца, освещая зелёные поля и наполняя воздух свежестью, которая вдохновляет на новые свершения и творческие идеи."
tone-speak-ru-acoustic-language-preservation-v1,b5940b87952a8294d374bae1cc19d3652a24671588d1b53e3221d7208df27c6d,tone_speak_ru_v1:05658_sage,processed/32/32e5e313ed7916eb37b498fe7ed0cefc7f3e753c7320a155fd830dccf46fa6b8.wav,5b0d3dd974acca944e898c3d84233b7e00ee223df84a506ec5b881f36907bf1e,"Сегодня утром я наслаждалась тихой прогулкой по парку, слушая пение птиц и чувствуя свежесть весеннего воздуха на лице."
tone-speak-ru-acoustic-language-preservation-v1,9dfdef0ad54c560cf0bece7c0dbe0506ba4b740c9c187a9a6710361b91a6e10e,tone_speak_ru_v1:05737_onyx,processed/af/aff41844f674193a2c38c150f9d3c148a08de9ef0d80c643289040183868c810.wav,a5b984d331a148e1fd413a838d3e9905b710fd8f6773fa1353560fe896dce513,"В это прекрасное утро, когда солнце только начинает освещать улицы города, воздух наполнен свежестью и надеждой на новые свершения, что обязательно принесут удачу в ближайшем дне."
tone-speak-ru-acoustic-language-preservation-v1,4a9aa2a69739e543d4cce5d03a8f79a5337219594348be8158b74fef5859d3b8,tone_speak_ru_v1:05765_onyx,processed/a4/a4fe094026ae1a062173ff2fbe47b16719c82b32d0f258a07a8e15975de29c2b.wav,92bf9afa20a04259e010985abd6e1da61bad2ec05b49ca801ef6627f1869c639,"Сегодня на улице стояла прекрасная погода, солнце светило ярко, а лёгкий ветерок создавал ощущение свежести и комфорта, что особенно приятно после долгой унылой зимы."
tone-speak-ru-acoustic-language-preservation-v1,efcef7326ae81d31963259319159fa24a2fed40939621c591d826dc2c504a459,tone_speak_ru_v1:05859_sage,processed/ee/ee12bd429139014d9ca8a4b9d4c716a37260e60e84fa3bddcac7cafc9c6ed209.wav,c74fe427c67bcbfbedb250e8c16b165e97b9e406ab8a2c2d815642795f8ea79a,"Сегодня по утру солнечные лучи мягко проникали через окна, создавая в доме уютную и тёплую атмосферу, которая приглашала к спокойному отдыху и приятным размышлениям о грядущем дне."
tone-speak-ru-acoustic-language-preservation-v1,7410287f66ec9201de87d673a52f4669e059010b71a0eecb8f9a772bf682b3f6,tone_speak_ru_v1:05897_alloy,processed/3b/3bb2c15649d14031718f64f35561e0ada0d2269a2d3ee6bcaf84c4c4ba9d0dc8.wav,eb9cf2083f2c76c28096bd883ea523dca8385ace35f1c5846d9207b0091a022f,"Сегодня утром, прогуливаясь по парку, я заметила, как первые лучи солнца мягко освещают зелёные кроны деревьев и создают атмосферу умиротворения и свежести."
tone-speak-ru-acoustic-language-preservation-v1,03bd71f8c168618ff1e4096c55cb8dee3b40e2a070b8c277f277effa94a1828d,tone_speak_ru_v1:05960_alloy,processed/46/461257a248374939f02ee723507f81772064bddd16f8c51eb6579cb73c225986.wav,39272686ccb5a3755fab56e7b4a92c985d27feba37cf4b1528e6c3c7f27f5850,"Сегодня на улице светит яркое солнце, а лёгкий ветерок приносит свежесть и наслаждение каждому, кто выходит на прогулку по парку поздним утром."
tone-speak-ru-acoustic-language-preservation-v1,2759c2e82df056c717937cf9b67f53349dacbeb5e1b44ec26111b31539bc6491,tone_speak_ru_v1:05968_sage,processed/9a/9a86887464a79af6ada972b588adfc0642a403e1374256f55b96e462960d6ce0.wav,a4dfd71f020fe7bad4a7a8d9b5426b83f032b5c70ba06d463eb2a1fbb536dd01,"Сегодня утром, когда первые лучи солнца мягко коснулись горизонта, город проснулся от тихого сна и наполнился звуками пробуждающейся жизни, обещая новый день, полный надежд и возможностей."
tone-speak-ru-acoustic-language-preservation-v1,c909ccd091ea7b3d1de22d71048db15f5dea55c65c99b2e924629fb02d6c897e,tone_speak_ru_v1:06023_nova,processed/cf/cff1b446b7bc0cdc36989a4262f246072991fcec774695c12527cb184438db11.wav,cd427f7289233c4e30828f8c92e191efe1f260d12f4397adb494ccf3dda06972,"Весеннее утро дарит особое настроение, когда теплый ветер нежно колышет листья, а в воздухе слышится тихое пение птиц, создавая гармонию и умиротворение для каждого, кто готов остановиться и насладиться мгновением."
tone-speak-ru-acoustic-language-preservation-v1,c8db78d8b580907667b570097d6867e626d3aa21b5571661b2748515f5e6dc04,tone_speak_ru_v1:06271_onyx,processed/d8/d8b34439b00a1d18b0fd16bb8a27dfec90c5c34f29a584c3f0e6012299ae7628.wav,38f84a6e5e5f1f155ee48d10a4d831ef95266467cf99c8cfc328995285c9ed60,"Сегодняшний вечер был особенно тихим и спокойным, словно весь город затаился в ожидании чего-то важного и необычного, что вот-вот должно произойти."
tone-speak-ru-acoustic-language-preservation-v1,a49a6a6170abf301d1b6cc843db7510e0208771fe3d78bb7b5aa7ecedf7cf607,tone_speak_ru_v1:06304_ballad,processed/be/be498f632d0b5d9ea2d56aee03a3f253c1a9cb165895d043462ee7ac17e7fcf0.wav,353af3ef6712bb3554fe4eb4498f0da368840f05b1571127e2221c530c4d8757,"Вечерний ветер нежно шепчет среди ветвей, наполняя душу спокойствием и легкой грустью, словно старинная мелодия, уносящая мысли далеко за горизонт."
tone-speak-ru-acoustic-language-preservation-v1,b1cc5a4feeccd8a43c3fa0aebbd06b3e782e122369acc402b6a06fc22776a134,tone_speak_ru_v1:06326_shimmer,processed/e3/e3d7fefdd64dec93d1a7ee0e93cefde7687383ab45f0057e5f25f6cc9d7f9d08.wav,6fcc9c7c0270fce0b7657892e0dfa60cb4ac53dd48e9fa3c19738d3dec5544d0,"В прохладном осеннем лесу листья медленно опадают с крепких ветвей, создавая мягкий ковёр, по которому приятно пройтись, наслаждаясь тишиной и свежестью природы."
tone-speak-ru-acoustic-language-preservation-v1,8f8c069244c835324a09b4e4961b01b77e780f2d28cd509821157274b8907557,tone_speak_ru_v1:06351_ash,processed/b9/b9a967db6e6b70523469105762b84c0b5b4d943ad310afd242686f2e4a0a28c5.wav,3736b66848643cff46f5a8e5b85810ea818393f358e040ae86fbaad597843e76,"В нежном свете заходящего солнца лес окутывается теплым золотистым сиянием, наполненным тихой магией и ароматами свежей хвои, создавая атмосферу уюта и спокойствия."
tone-speak-ru-acoustic-language-preservation-v1,4d49bb42fd319731b1aab1236ce0affd164ae4d16379b93f9928ed0b171d27aa,tone_speak_ru_v1:06394_alloy,processed/6e/6e03bb5d3603918270b77c1314b42dc8300e01db912489666084e58976153c59.wav,407824e870b968eedf6a05b53a786ab1a9dbd529fe6f3496858e95e22bb654e4,"Сегодня утром солнечный свет мягко проникал сквозь окно, наполняя комнату тёплым и уютным сиянием, которое создаёт особенное настроение для начала нового дня."
tone-speak-ru-acoustic-language-preservation-v1,b2c35f43c47d8a23584241e94fe2c36035b44de26ef440ad981a310a99000b97,tone_speak_ru_v1:06428_ballad,processed/2d/2d2f269561390cbebb9b50d719da43a49aaa6d204e905081b3cf9ed08d4c6571.wav,6e98dcff8db339a795639fc3ee0dcb6ef78ad414ebaad30b361491f04ffe8a79,"Сегодня вечером небо было особенно ясным, и звёзды ярко мерцали, наполняя душу спокойствием и тихой радостью."
tone-speak-ru-acoustic-language-preservation-v1,8a027b5e791e60118fdab3a8c9d0d4fbdc2a66df9e7f2c8cc033a4bcc4ee4b1d,tone_speak_ru_v1:06583_coral,processed/e3/e3800c54f65e6e3fd3b558bba2b9475d473f7d1dca539685c0e76d38089862bc.wav,e553d0772b43bb9ffdff6766f44b4d4a2f800f6dfb3ca070f82462b240d80810,"В тишине зимнего вечера мерцающий свет за окном создаёт атмосферу уюта и спокойствия, напоминая о том, что даже в самые холодные дни года можно найти тепло и радость в простых моментах жизни."
tone-speak-ru-acoustic-language-preservation-v1,515fdacdfaf581359c845f6c8fb171ffeec47e268b6adb95134bd5448b914952,tone_speak_ru_v1:06607_alloy,processed/75/752bf042ffdacf51d13ee0c13cdee300ecdf8f8c5f90c1ca060b681fab2630a1.wav,6712981548ab12acbc3738d8c6ece27c26914f253976ed45c653c6b5b731e094,"Сегодня утром, когда первые лучи солнца коснулись крыш домов, теплый весенний ветер мягко шептал в кронах деревьев, обещая долгие и светлые дни впереди."
tone-speak-ru-acoustic-language-preservation-v1,0ce00327f82f4f35d6ecd0f045aeef66ef7fcb078e8efef8266d0a71d3a814bf,tone_speak_ru_v1:06699_fable,processed/11/11367b3d8a07a3da9f45c1be51b00ab3276e81fa1017fc1c50e51158bd8829cd.wav,9a3961081ae32262feb7fe9257a18239d608a3d0c9b939bf2636065134bc332e,"Сегодня утром погода была удивительно приятной: нежный ветерок играл с листьями деревьев, а теплое солнце мягко освещало улицы старого города, создавая атмосферу уюта и спокойствия для всех прохожих."
tone-speak-ru-acoustic-language-preservation-v1,90413ee0970f8c442d340def38cbc88ca9522f9a5c2b1c746514013ee70761bd,tone_speak_ru_v1:06902_shimmer,processed/cf/cf31926b684f3478a3efcf8836ddff12ed9fb8fe0e40618e7ee8ce9c0c3e67da.wav,fdc9a220a99ac5aa9857fba6380b5d18436c0596f43f9e7fddab556b431fad54,"Сегодня вечером, когда солнце постепенно садилось за горизонт, в воздухе почувствовался лёгкий аромат весенних цветов, напоминая о том, как прекрасно природа обновляется каждый год и дарит нам новые впечатления."
tone-speak-ru-acoustic-language-preservation-v1,4252ef35e47be1f2dd1e80ac86cae46aef338039da62d17b5b7e5524f5856f69,tone_speak_ru_v1:06953_shimmer,processed/a0/a02c7af67ae778f69af8ccf844626a605fae572a1190381007b5a38c661a1b40.wav,b7cc0d85f269b13593a5a81dd27bce5008d5eadc389c4e2aac0fc60f8c61bda8,"Сегодня вечером на берегу озера будет особенно тихо и спокойно, а лёгкий ветерок нежно шепчет среди высоких сосен, создавая атмосферу полной умиротворённости и унося все заботы прочь."
