sample_id,relative_path,sha256,split,label,language,code_switch,parent_group_id,source_name,source_license,rights_basis,speaker_pseudo_id,text_id,text_hash,duration_s,generator_family,generator_name,generator_version,voice_id,clone_consent_id,device,capture_route,original_sr,codec,augmentation_chain,augmentation_seed,created_at
common_voice_ru_v24:common_voice_ru_24992018,processed/f5/f546d9a963f573c1a5c8d2684ef1dfc5f25f7be81bdb96fae148e4898bad079a.wav,c3bf29d7689f866e55bf63a7bc0d8917e47d6271ea586771debd645add44b3ec,train,bonafide,ru,unknown,common_voice_ru_v24:client:d52494df6febe7d58380dbb3ca98e227289942560c6ddab6323ca9e5939bdcd76b527f37a32af049e34a2330823e3be4b1355664cd577a9f10c422cb4f0f9024,common_voice_ru_v24,CC0-1.0,"Common Voice RU v24, CC0-1.0; owner-authorized personal research; no speaker identification or re-hosting",common_voice_ru_v24:client:d52494df6febe7d58380dbb3ca98e227289942560c6ddab6323ca9e5939bdcd76b527f37a32af049e34a2330823e3be4b1355664cd577a9f10c422cb4f0f9024,0f7328b99fc56c8dc622779c4995105658989d68dd751323ee25a1fc4e4899b0,9336bbe2ee1ccf83265ad2e74ef49129171b784f1d39f4dbdb73784df1a43111,3.816,,,,,,unknown,crowdsourced_web_recording,32000,wav,,,2026-08-09T00:00:00Z
common_voice_ru_v24:common_voice_ru_23896507,processed/8f/8fa431136c97826ebb9efbafef9bd73482f7287c2a26140fa5fdd3bb9edf0f44.wav,46f6326e3fbd802642335503f4ec41cf0f0980e47785668569a243ecff2857a5,train,bonafide,ru,unknown,common_voice_ru_v24:client:547127146fa78f6fb92d28b8b83b301d6f33b8f7c850b53d69de43b98ded2d703847a45ebccc86d614cf124add1f7de3f3fe922c2acdbd637b8680be8b0563ea,common_voice_ru_v24,CC0-1.0,"Common Voice RU v24, CC0-1.0; owner-authorized personal research; no speaker identification or re-hosting",common_voice_ru_v24:client:547127146fa78f6fb92d28b8b83b301d6f33b8f7c850b53d69de43b98ded2d703847a45ebccc86d614cf124add1f7de3f3fe922c2acdbd637b8680be8b0563ea,16de81354a200570bf35b7c676d0684fca3efb117f07e18415474feff66751b0,535ae85aa2b2e0078bf6ae59d8030b6edb1cfa619ef886394e4853ca16d4c97d,5.016,,,,,,unknown,crowdsourced_web_recording,48000,wav,,,2026-08-09T00:00:00Z
common_voice_ru_v24:common_voice_ru_22493855,processed/9a/9a65632c678848915d84e2982d29559b3b1bf55243a744d95f15beb167b6bb65.wav,fbba1e1d73b69c61242ce6fbe27fc6ab87f00b0ce89b6d666cc11da067532412,dev,bonafide,ru,unknown,common_voice_ru_v24:client:587322fe4fbac0d25f03646be888b1f90be289810a391b4bcd92f131e1c112984f966064b4d273830e73301c427c224d756d65ca386269f8d360772ba26e15a0,common_voice_ru_v24,CC0-1.0,"Common Voice RU v24, CC0-1.0; owner-authorized personal research; no speaker identification or re-hosting",common_voice_ru_v24:client:587322fe4fbac0d25f03646be888b1f90be289810a391b4bcd92f131e1c112984f966064b4d273830e73301c427c224d756d65ca386269f8d360772ba26e15a0,f3a9b90377e6d8625f05ee1acd15fcbc53c1e00218ad2c34a7d31af1e46e2cdf,5b5ad81e758ed963e2c8f29c9a46786ecba89ee0fcf7d2b5eff54f72b7af65ed,8.2546875,,,,,,unknown,crowdsourced_web_recording,44100,wav,,,2026-08-09T00:00:00Z
common_voice_ru_v24:common_voice_ru_27437479,processed/5d/5d55cc0f0f69d718329544799a31cc43ba3c73a7be61b1dcf669ffe4cdfbc71c.wav,dc71b0b0894a2f4067858464d56a8974101b3881ace485718821ec56eaf7877d,train,bonafide,ru,unknown,common_voice_ru_v24:client:2a5add9922e6478a95d9f954849125325932c01558a9fca2090491afe659d985a07fd13e4332467f1bf7e551c6df8a3667003ceaf64fd6ceabb7483a2e255b55,common_voice_ru_v24,CC0-1.0,"Common Voice RU v24, CC0-1.0; owner-authorized personal research; no speaker identification or re-hosting",common_voice_ru_v24:client:2a5add9922e6478a95d9f954849125325932c01558a9fca2090491afe659d985a07fd13e4332467f1bf7e551c6df8a3667003ceaf64fd6ceabb7483a2e255b55,c46870ab8864b01766a8a4a14979950cde1a96119a314869d6764a8afd017376,ec0146cdf321b12156ead2620bdc4ca7d481afa44613bf94ba4214a2c7ef9660,6.372,,,,,,unknown,crowdsourced_web_recording,32000,wav,,,2026-08-09T00:00:00Z
common_voice_ru_v24:common_voice_ru_19096807,processed/4f/4f8aee6537761fe45b9262c3e4bd72902e3b6e219809906a5def82a3f50cba73.wav,bf4490821402b209d8e63012992d5caa5cfb62902cbd78d3361340f5a1f6f0ad,train,bonafide,ru,unknown,common_voice_ru_v24:client:f1e4cb53aa70a472e3a3077cd42e84d1a3b99a09a50570d80adffb458e81e73a19d805737fac035c918173cefedf24b0a72b35813deafd3b8d536119bbe98919,common_voice_ru_v24,CC0-1.0,"Common Voice RU v24, CC0-1.0; owner-authorized personal research; no speaker identification or re-hosting",common_voice_ru_v24:client:f1e4cb53aa70a472e3a3077cd42e84d1a3b99a09a50570d80adffb458e81e73a19d805737fac035c918173cefedf24b0a72b35813deafd3b8d536119bbe98919,643cc5a21f977cacbe07aa37715e45c6787f92a10df09eda31a3a1a238b2af3d,57e35545568625ad5f64bde0d4ce73c522267522596305bde566e888c76900be,7.512,,,,,,unknown,crowdsourced_web_recording,48000,wav,,,2026-08-09T00:00:00Z
common_voice_ru_v24:common_voice_ru_20417443,processed/31/312d10b2ebfa41d50ce42cba922144d8b097b89a0057767d1aaa66384e23720c.wav,51b0ae6af440eead9accba5744a175990e0f64025b0a923bff416acafc276880,train,bonafide,ru,unknown,common_voice_ru_v24:client:d72ab370f30c77c8875da1fd2f89c7f8eb3230cf73bd9a89a23b8a747438cc0fb95beb0d26a7c14860d5a87f5c4a8db37b7a2c94cf703dd64f21d7dd7c521a32,common_voice_ru_v24,CC0-1.0,"Common Voice RU v24, CC0-1.0; owner-authorized personal research; no speaker identification or re-hosting",common_voice_ru_v24:client:d72ab370f30c77c8875da1fd2f89c7f8eb3230cf73bd9a89a23b8a747438cc0fb95beb0d26a7c14860d5a87f5c4a8db37b7a2c94cf703dd64f21d7dd7c521a32,58cedd4ae3e14e27f89538c6a2455570376e51476f47d43597ca540f73bae416,feaaa00d0b06845e121f448207fcafd54b2499d31a42dbd320d5e36c0e3539d8,6.144,,,,,,unknown,crowdsourced_web_recording,48000,wav,,,2026-08-09T00:00:00Z
common_voice_ru_v24:common_voice_ru_25178827,processed/5e/5e6cbe07f89e880a4266a920920ce1414cd63e2da99b55632cf93c17b4901739.wav,9eebfc968e8fa97e17458bb7c532966b96a8162b15c7c2da4320944ba855952f,dev,bonafide,ru,unknown,common_voice_ru_v24:client:5625b0d8ec7d8ec30edcbb088ab7d0fd86f59b44f05c30e0a6849c3c6cb5ccded2f064248b3a3d5b0852b112134172a01eaf4fd8b438b284524813f07e3394d3,common_voice_ru_v24,CC0-1.0,"Common Voice RU v24, CC0-1.0; owner-authorized personal research; no speaker identification or re-hosting",common_voice_ru_v24:client:5625b0d8ec7d8ec30edcbb088ab7d0fd86f59b44f05c30e0a6849c3c6cb5ccded2f064248b3a3d5b0852b112134172a01eaf4fd8b438b284524813f07e3394d3,12543727b0a089349fefb564e7a582749564d8c8065778d9133f0dcbf187b705,cf8b344ebf1d969bda19c622485d0fe3da425718aeaaf55666dac953813a5a03,8.856,,,,,,unknown,crowdsourced_web_recording,32000,wav,,,2026-08-09T00:00:00Z
common_voice_ru_v24:common_voice_ru_19730378,processed/16/16247d54cebe263f441d41b25cabcc09dfc7b8de037794ba13f1e4d03a7873db.wav,73b51c0e05875234e30f6b5f6e4bc6e59d1b04ab6be7d6302e009bf8349177b1,train,bonafide,ru,unknown,common_voice_ru_v24:client:9321ea3ade02a2ff5535859741d4e17ce35b867d09990173475e60ba9f1d7f3021e1594807899d39a9b89e55ac2a12ad3209d9b6da391d40feafbfc4251ad364,common_voice_ru_v24,CC0-1.0,"Common Voice RU v24, CC0-1.0; owner-authorized personal research; no speaker identification or re-hosting",common_voice_ru_v24:client:9321ea3ade02a2ff5535859741d4e17ce35b867d09990173475e60ba9f1d7f3021e1594807899d39a9b89e55ac2a12ad3209d9b6da391d40feafbfc4251ad364,9c76b93f0ebbf4981b05e68b558813d334218a627a9de5edf0e29d06df30cb0e,67290b841254dbae51a164babdbf4cb2d50950873dd3c7d8fc75cf7c7de26634,6.888,,,,,,unknown,crowdsourced_web_recording,48000,wav,,,2026-08-09T00:00:00Z
common_voice_ru_v24:common_voice_ru_27355873,processed/c9/c97df0e194cf9bc2086101460a341cff90d7979fd1a300cd7fa790afd28036d9.wav,2b16550161a1cd29e2a681a3fc9634ab4ca50123e12bd20742a12626a11634ab,train,bonafide,ru,unknown,common_voice_ru_v24:client:4b9602ed21681720a0fe233b90f7e983a926ce1a53fcdd587a9b626f7de497756a1610182c8ccc9a670ce852aa6f5ec58d5152f7ac8e8db5e3dfc73b8a587ebe,common_voice_ru_v24,CC0-1.0,"Common Voice RU v24, CC0-1.0; owner-authorized personal research; no speaker identification or re-hosting",common_voice_ru_v24:client:4b9602ed21681720a0fe233b90f7e983a926ce1a53fcdd587a9b626f7de497756a1610182c8ccc9a670ce852aa6f5ec58d5152f7ac8e8db5e3dfc73b8a587ebe,c0bd933b2d07b45fc76b1f2833baa7f6327f03543b6aa771f78d7197c6eed373,2698bb353ac4e257aa61f04d0170005fd9360074315a446ed16d2f75f3a053cd,4.86,,,,,,unknown,crowdsourced_web_recording,32000,wav,,,2026-08-09T00:00:00Z
common_voice_ru_v24:common_voice_ru_22497457,processed/be/be507d8fb4e7ef9e193e09eec291c6bcfe33a6f9442ba593da0281c1ac8be6eb.wav,01bcaecddebfe7a387008dc813843cb7b74cd2ff22f46d40dd3a4c8ba9b1da47,train,bonafide,ru,unknown,common_voice_ru_v24:client:114f73b003606fac49be579394febe318ce7906b265fbbe34467648da696845babf0671cfd045f811529189f30b6075d5f30a724b59d53e03a2379cbba93acf9,common_voice_ru_v24,CC0-1.0,"Common Voice RU v24, CC0-1.0; owner-authorized personal research; no speaker identification or re-hosting",common_voice_ru_v24:client:114f73b003606fac49be579394febe318ce7906b265fbbe34467648da696845babf0671cfd045f811529189f30b6075d5f30a724b59d53e03a2379cbba93acf9,f364f064b710a21c811921a466116eaf2e140c747903f932ab82b2f3bbf5bde0,54c0857044feac9df70599955200c908cbbb32ff967580f844329772e8a1b848,7.584,,,,,,unknown,crowdsourced_web_recording,48000,wav,,,2026-08-09T00:00:00Z
common_voice_ru_v24:common_voice_ru_27483757,processed/c9/c95ecebf8e179bf1da857e0ca86f9f06f823f42a524208b5f3bee86e602430eb.wav,c7d5056c63606852bae5b29991cc6e5cf7be94342618124f23e180121dc2ce44,train,bonafide,ru,unknown,common_voice_ru_v24:client:1b30272aebcbd84d58df6f6b0f3ac5f3b0e93f89ffc596eebdbce55e9f808fa01e0f8ee9919fbcf8d442cc9ccc845443a2a878447f844bd3d21cfb0473761e4d,common_voice_ru_v24,CC0-1.0,"Common Voice RU v24, CC0-1.0; owner-authorized personal research; no speaker identification or re-hosting",common_voice_ru_v24:client:1b30272aebcbd84d58df6f6b0f3ac5f3b0e93f89ffc596eebdbce55e9f808fa01e0f8ee9919fbcf8d442cc9ccc845443a2a878447f844bd3d21cfb0473761e4d,d33debbfa9f5b4b17b6207df2f8f2319684d1f1ac6b2b497d03c6db61dcfa973,4fe0f97733c8186f6d77d619927930b98d7cc258c05ebe7b0e0dd917077a8193,5.4,,,,,,unknown,crowdsourced_web_recording,32000,wav,,,2026-08-09T00:00:00Z
common_voice_ru_v24:common_voice_ru_19057048,processed/8b/8ba81ea3725c6a48d9fec57de451aeadf0e5585a0b3e68e2f6534b749c0f520c.wav,39ff461241755dd7229f2de94af0d3e4b99d6f7e7ede0edfda130ac7f07bfdc2,dev,bonafide,ru,unknown,common_voice_ru_v24:client:febde09af3e02af6f37f0aca729a88842933b118fbf25c5a81dc91a1bc0c1f9123aca01fe0a4ecf2a22e2e55dd0da3012263ed330e2fbec5247525e18cf19cfc,common_voice_ru_v24,CC0-1.0,"Common Voice RU v24, CC0-1.0; owner-authorized personal research; no speaker identification or re-hosting",common_voice_ru_v24:client:febde09af3e02af6f37f0aca729a88842933b118fbf25c5a81dc91a1bc0c1f9123aca01fe0a4ecf2a22e2e55dd0da3012263ed330e2fbec5247525e18cf19cfc,75a168b6ebb4bd66bbeaafa88b5bca9abdd44c92f1b93b6fcd35d7e29a0e08e8,b1419fa473ceab07e35d908059f936a5edc89f23df9232683ad693b8872ac992,4.224,,,,,,unknown,crowdsourced_web_recording,48000,wav,,,2026-08-09T00:00:00Z
common_voice_ru_v24:common_voice_ru_21956069,processed/e2/e2908919ab5838c7aa1030889a0f272cb33e013a4fdae812d30c40a244785de3.wav,19b081717d1de63f4d3d5eaf43fd20b2ef629e7b5577b4192022180d0435d54b,train,bonafide,ru,unknown,common_voice_ru_v24:client:12fb56df85319ad00df66311b803e78ff402263f84ef8d8525e8f3aebd76f2916412e00f0302851ad8f11c8b5b74688bbad53ae70fa0031ee37a701f9d4ae2da,common_voice_ru_v24,CC0-1.0,"Common Voice RU v24, CC0-1.0; owner-authorized personal research; no speaker identification or re-hosting",common_voice_ru_v24:client:12fb56df85319ad00df66311b803e78ff402263f84ef8d8525e8f3aebd76f2916412e00f0302851ad8f11c8b5b74688bbad53ae70fa0031ee37a701f9d4ae2da,c5255215e9126a81f9594f091a92234950c908db1631337a77f15e27e2780f4a,7279155e953f7329f92472e4dfea84738d2a2501e09c134e9935bf0fd24c4c0e,4.584,,,,,,unknown,crowdsourced_web_recording,48000,wav,,,2026-08-09T00:00:00Z
common_voice_ru_v24:common_voice_ru_19484182,processed/ca/ca6d8581028a25305943980be743ceea4a199d7c90817e05d1c7cb43816e3cac.wav,f4a7074265c18afb0c0a808740a732f1c673dffc25fc0b52ef3a3d5ca85de7cd,train,bonafide,ru,unknown,common_voice_ru_v24:client:7a0dfede35e25a3bae580c1afd75064a32c853992854eafcfa5474eba8510429fda866bfd5ba34422e531d0530f86bcb70bd12b9d1720be2e6d93172dc8ecd92,common_voice_ru_v24,CC0-1.0,"Common Voice RU v24, CC0-1.0; owner-authorized personal research; no speaker identification or re-hosting",common_voice_ru_v24:client:7a0dfede35e25a3bae580c1afd75064a32c853992854eafcfa5474eba8510429fda866bfd5ba34422e531d0530f86bcb70bd12b9d1720be2e6d93172dc8ecd92,55889e24d9ff0e74c30082fd4a1959d55c3c4120b649f3841b83f2410af42201,7e9c779f968e2210e7eaf0f8a187d46f4d460b9d555a0f73cada5c6d88358e2d,9.096,,,,,,unknown,crowdsourced_web_recording,48000,wav,,,2026-08-09T00:00:00Z
common_voice_ru_v24:common_voice_ru_24926322,processed/76/768e7e12ee2119199036e97223afc87ac6fcdd57e642b43b106d42b26b3a5d55.wav,66cac869e231f68badaf108e28f72ee94614dcf9cc036bda9646c4edc5457e3a,train,bonafide,ru,unknown,common_voice_ru_v24:client:e082590c65991da526a9b5ebfd1bfa4eb980efe7953e722ff53a5bb07dd46e2d673bc558638a79c4a1a6e121f215da856c16f440b2519b8aeabea1f0ef8b5fef,common_voice_ru_v24,CC0-1.0,"Common Voice RU v24, CC0-1.0; owner-authorized personal research; no speaker identification or re-hosting",common_voice_ru_v24:client:e082590c65991da526a9b5ebfd1bfa4eb980efe7953e722ff53a5bb07dd46e2d673bc558638a79c4a1a6e121f215da856c16f440b2519b8aeabea1f0ef8b5fef,08d53608d4ca4a9ecd804523daab07c892045f09e83610c098d8bcb54d8ccb84,339f95c8c17b031cc256126f4b52ed7739d3d653e3e63a0a7c393b61f6187ff2,8.496,,,,,,unknown,crowdsourced_web_recording,32000,wav,,,2026-08-09T00:00:00Z
common_voice_ru_v24:common_voice_ru_22715014,processed/41/41ce213ae4d796ebec4c59360bdeab06f69e978a3e173b0688cdef8fa8cf5e20.wav,85f4fa3f338b55a82569371f6f746d1e5760901769b93477859a0d0590dcb2a6,train,bonafide,ru,unknown,common_voice_ru_v24:client:07cf6bcb427d5c4fc59874d66193ddb6aff75426a5d10252b73ba5686c8b6f256bcda9e8b9364576f4e9478449f6321ea912ae76ab692d40add648c01e15af98,common_voice_ru_v24,CC0-1.0,"Common Voice RU v24, CC0-1.0; owner-authorized personal research; no speaker identification or re-hosting",common_voice_ru_v24:client:07cf6bcb427d5c4fc59874d66193ddb6aff75426a5d10252b73ba5686c8b6f256bcda9e8b9364576f4e9478449f6321ea912ae76ab692d40add648c01e15af98,f081a26980b072593b76dcf6ff6f8f4f6ad73b9e82bdad58d5fa562b625a9882,d4b73ce665373c774f23ea58b4a97c777cc1aea6caa8cc1e96ebee9299d28137,6.216,,,,,,unknown,crowdsourced_web_recording,48000,wav,,,2026-08-09T00:00:00Z
common_voice_ru_v24:common_voice_ru_24949831,processed/6d/6dadedc3ad5dd49d4e9c08ff1e95944ecf4cffb49910cc93897b394d44ca3586.wav,38b4c7976505735a8ecab8bef1917561dc75bb449b5c89a1e9569f111c039be0,test,bonafide,ru,unknown,common_voice_ru_v24:client:39e04988fb71c0da130afe643d6fc51347566f001de75df2f334658b71a526e0d6b28f67810ea91fbed82f308e56c3362707b42497fb3e73ec57ed96d73b84b3,common_voice_ru_v24,CC0-1.0,"Common Voice RU v24, CC0-1.0; owner-authorized personal research; no speaker identification or re-hosting",common_voice_ru_v24:client:39e04988fb71c0da130afe643d6fc51347566f001de75df2f334658b71a526e0d6b28f67810ea91fbed82f308e56c3362707b42497fb3e73ec57ed96d73b84b3,0acdfbbaa479730c315be332c6162f6ec9029e75d98909ed5a6a88540d0bdb1b,8f105c2bb1baeb769e5f96e70f9076f2b947c60df401cedc0175c0631fd1db49,5.76,,,,,,unknown,crowdsourced_web_recording,32000,wav,,,2026-08-09T00:00:00Z
common_voice_ru_v24:common_voice_ru_29910448,processed/1d/1dde3fba1c1a38fc9985147d001e9f6a8b21ac59f3ce3ad4ab4f8d778e381329.wav,14b071c6d0eb4e733dd277e2b502129e56817412ba97ac98dad2f7ece24a4214,train,bonafide,ru,unknown,common_voice_ru_v24:client:ce6ab9caf5a497160a3a68a7414bf1d23eb99d2fa0bf08690871092b3c8b92a59730592faf2ee5ffe4b88f4977bc3580c71e23f20efa49cb5164065ab536998f,common_voice_ru_v24,CC0-1.0,"Common Voice RU v24, CC0-1.0; owner-authorized personal research; no speaker identification or re-hosting",common_voice_ru_v24:client:ce6ab9caf5a497160a3a68a7414bf1d23eb99d2fa0bf08690871092b3c8b92a59730592faf2ee5ffe4b88f4977bc3580c71e23f20efa49cb5164065ab536998f,358ad32130438c87e4d4e12257389cfe30e555acfbdeff0c0812788e4be3b3d6,10899682c48d88a32eadb3206ed4b5910fef6911c71242afb1c10cba439eb4cf,3.564,,,,,,unknown,crowdsourced_web_recording,32000,wav,,,2026-08-09T00:00:00Z
common_voice_ru_v24:common_voice_ru_19060448,processed/88/88c0f20dfc23d7162012849e694d8da09614cbfa271e01861ad54b1338b4b335.wav,9b3380b3f96708b063aa4d6e76d96641cb0d03eee0de322be81dbb429e9a0765,test,bonafide,ru,unknown,common_voice_ru_v24:client:4777fe412f62daf604d9685846f78525a17b7e7c6ec24866e8dd2f13622e29d63e2fe639bb6212adb292f08427c0aa0228ca9d7198d7e22ba8537a7ef8752e3a,common_voice_ru_v24,CC0-1.0,"Common Voice RU v24, CC0-1.0; owner-authorized personal research; no speaker identification or re-hosting",common_voice_ru_v24:client:4777fe412f62daf604d9685846f78525a17b7e7c6ec24866e8dd2f13622e29d63e2fe639bb6212adb292f08427c0aa0228ca9d7198d7e22ba8537a7ef8752e3a,72ef5f52739f5982641a85f9bbf43230903dd45e698a6061b53a4bca0982b187,5a8f8c4b564bf10242ce9e074ce01b367e8e791ebe20f49a3932688c13f16791,8.928,,,,,,unknown,crowdsourced_web_recording,48000,wav,,,2026-08-09T00:00:00Z
common_voice_ru_v24:common_voice_ru_27582293,processed/0b/0bb1fd447e8c60628e524e45f405a8e67fdb98d926f896dd97b028197cbc4de4.wav,e099a289c792eea9800208c10bc248b3be23c2dae4519da0df3621bc4924053c,train,bonafide,ru,unknown,common_voice_ru_v24:client:7843fe22a654aac8525f18bb35b738d4ba14b11a5b517f6ddd1a25d884b092161ca69fc6d03d922addf991e50171a8f2a72926a8fbe1a22175662d191666ab4f,common_voice_ru_v24,CC0-1.0,"Common Voice RU v24, CC0-1.0; owner-authorized personal research; no speaker identification or re-hosting",common_voice_ru_v24:client:7843fe22a654aac8525f18bb35b738d4ba14b11a5b517f6ddd1a25d884b092161ca69fc6d03d922addf991e50171a8f2a72926a8fbe1a22175662d191666ab4f,d08cc9a3ddc543d5ef58cdabaeec2641d563145edf7fe744e836dc43c1deeb7a,e0ac7787103cfced8e642033c6c30c07ff307ae7fa956a6dbbbc82a1425afc88,6.156,,,,,,unknown,crowdsourced_web_recording,32000,wav,,,2026-08-09T00:00:00Z
common_voice_ru_v24:common_voice_ru_20387030,processed/9c/9c86209fd7e5681c53883f800001ba2be393686106af0322aeab3cbef1ab023c.wav,dce2b5fcf7024f9e0df6c377c9852b1c52d2c2f4fab6b041b535f6fd00e94436,train,bonafide,ru,unknown,common_voice_ru_v24:client:5c58b602ad40edecaeccfea66d60407cf70a9af1fce57abed5c14e3c516c6aa7198a53b955ede5fcef117c21f77dda4f617eb5b63b2ab081f9d87386ebdf7f5e,common_voice_ru_v24,CC0-1.0,"Common Voice RU v24, CC0-1.0; owner-authorized personal research; no speaker identification or re-hosting",common_voice_ru_v24:client:5c58b602ad40edecaeccfea66d60407cf70a9af1fce57abed5c14e3c516c6aa7198a53b955ede5fcef117c21f77dda4f617eb5b63b2ab081f9d87386ebdf7f5e,245f9918696015f9e5497119b01090237c5adbbfd2a81af34edbf2761f2b3dc7,5a640b09a8154e9c432f50e98b46d1a04d5e761b45b161ba0b4cbe54f9129706,5.256,,,,,,unknown,crowdsourced_web_recording,48000,wav,,,2026-08-09T00:00:00Z
common_voice_ru_v24:common_voice_ru_26647289,processed/45/4570e1de27fb83c195e9f11d2f05095201bc9091b15cb1b3761754d9c8509614.wav,af5b842b1c6fb43d78dac8c18983683e9ab3b7b845848924d2981e2eed23ccf0,train,bonafide,ru,unknown,common_voice_ru_v24:client:106901773650fdc20bef015b2bf3736d34f06ebd4b3035281d394f53226354bea63c1b5034d2c23b0782d29f931a84e792fe38797ffc344ef71fd4ac92158b74,common_voice_ru_v24,CC0-1.0,"Common Voice RU v24, CC0-1.0; owner-authorized personal research; no speaker identification or re-hosting",common_voice_ru_v24:client:106901773650fdc20bef015b2bf3736d34f06ebd4b3035281d394f53226354bea63c1b5034d2c23b0782d29f931a84e792fe38797ffc344ef71fd4ac92158b74,890d904917eaefefa45731de153e931fb3eb25cc6381e798a9dc8db46d61433a,bf5a44c4b817c58d7d844b28c21c9a2978eabc8c513f14c5514b117aebd4c37f,6.156,,,,,,unknown,crowdsourced_web_recording,32000,wav,,,2026-08-09T00:00:00Z
common_voice_ru_v24:common_voice_ru_35452418,processed/09/0993205c44a0d9bba78aa770142b44d0334ef7b59edbf028d7771c9c010feccc.wav,9615589b46dc50098ee7c9e687683563013773ad280be1e635f5750214412b40,train,bonafide,ru,unknown,common_voice_ru_v24:client:19b932531df29a8cf28770924740ecc73c2f707ce90e466b0505dad655229ce57cb5eb0b5ae3f103a4cae2ae36435b05862d84796020f18a56e7b7a29b6684db,common_voice_ru_v24,CC0-1.0,"Common Voice RU v24, CC0-1.0; owner-authorized personal research; no speaker identification or re-hosting",common_voice_ru_v24:client:19b932531df29a8cf28770924740ecc73c2f707ce90e466b0505dad655229ce57cb5eb0b5ae3f103a4cae2ae36435b05862d84796020f18a56e7b7a29b6684db,291d74571afe1046338c13784e4cd4a31af18c3cf51fcc238bd4cedc43bd23c4,b66c6e4270c292c14c1a665f5b73eab1389126054a811b76fdc1201e383e971c,6.768,,,,,,unknown,crowdsourced_web_recording,32000,wav,,,2026-08-09T00:00:00Z
common_voice_ru_v24:common_voice_ru_27165257,processed/58/580a71e2210044f71693e03f460ad38983854c13985097fad4960d2157449b4a.wav,a0ce0163936aa26f2883acdb42ffddc6523fe71bd4d9409035e90ebd789ff2b0,train,bonafide,ru,unknown,common_voice_ru_v24:client:5301eb789a08089756f6124f267548ee679942f99b59ee5f43f24ff3ac5288cdf5eba03a9d7d7ae9548943530765e085e0b13da24183c427f5c33dbd3a767ad5,common_voice_ru_v24,CC0-1.0,"Common Voice RU v24, CC0-1.0; owner-authorized personal research; no speaker identification or re-hosting",common_voice_ru_v24:client:5301eb789a08089756f6124f267548ee679942f99b59ee5f43f24ff3ac5288cdf5eba03a9d7d7ae9548943530765e085e0b13da24183c427f5c33dbd3a767ad5,009da82700e378ed40dbfe83614659e2a7d4f700426ff07c085408a9735f8004,9980d3d6dfa02ed673b65eafb22a2bdb72ef62987e57a06a09d31c2930e23d68,6.192,,,,,,unknown,crowdsourced_web_recording,32000,wav,,,2026-08-09T00:00:00Z
common_voice_ru_v24:common_voice_ru_20519479,processed/c6/c639837e57cc2886c8fc1b49639b32127a19c4a97fd2f3ed061926e241346ee6.wav,a4646b3ff61dbe83c793451ad8a62cbd4f68483f62c3d6ab80f3f685e60986bb,train,bonafide,ru,unknown,common_voice_ru_v24:client:75d4af05d6b064eee11e60cd477bbe30ed3642cc31b10559f675c54bfb476384f9bb7a9cb2f3eccf54133608b8b282d76693d2cac98a32206a8ca1852ff67b02,common_voice_ru_v24,CC0-1.0,"Common Voice RU v24, CC0-1.0; owner-authorized personal research; no speaker identification or re-hosting",common_voice_ru_v24:client:75d4af05d6b064eee11e60cd477bbe30ed3642cc31b10559f675c54bfb476384f9bb7a9cb2f3eccf54133608b8b282d76693d2cac98a32206a8ca1852ff67b02,bce14b2efd3af8a49f066b9325e7361b4c5adcfa7e9ff6cc492a7390d14f810b,fcdeac88babe7f2ad9b84ed9774feebc7da017c094d1f5f413d358589430702d,6.144,,,,,,unknown,crowdsourced_web_recording,48000,wav,,,2026-08-09T00:00:00Z
common_voice_ru_v24:common_voice_ru_19864617,processed/10/10156922fea83873ff6ccb2f95bc75eb062c90b6ee026acba6eeb2fa46c6f32e.wav,26e151e9f2b6e2d1eee5d3782897105a48dcabd7a009f652e912444079465dd7,train,bonafide,ru,unknown,common_voice_ru_v24:client:eaa8ea967be7fe20a57fd9c165802767374783423fc490b675ca9064e0de7fe7a0181c933ba809e984da4f147b0990771ba811b9c029387ed438bdb1a4a86297,common_voice_ru_v24,CC0-1.0,"Common Voice RU v24, CC0-1.0; owner-authorized personal research; no speaker identification or re-hosting",common_voice_ru_v24:client:eaa8ea967be7fe20a57fd9c165802767374783423fc490b675ca9064e0de7fe7a0181c933ba809e984da4f147b0990771ba811b9c029387ed438bdb1a4a86297,cb0269313d62eca511ee99c10234e3f6f6b7fb38386839555a1f8134645002fe,9bdea7fa4e8f28b3c24dd593111fc6b3d924ae317a9faffac6ba0a635e769e8a,7.608,,,,,,unknown,crowdsourced_web_recording,48000,wav,,,2026-08-09T00:00:00Z
