sample_id,relative_path,sha256,split,label,language,code_switch,parent_group_id,source_name,source_license,rights_basis,speaker_pseudo_id,text_id,text_hash,duration_s,generator_family,generator_name,generator_version,voice_id,clone_consent_id,device,capture_route,original_sr,codec,augmentation_chain,augmentation_seed,created_at
voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:2f2a23436adc2e70653f,processed/af/affe4265074b2579aafb6613272e4e65a94eab0b673608916972f8a8e16ad837.wav,108cbcd9a472e40ecd65ab6f4a412e85245a047fa0a24d4350022bbe077e32c2,test,spoof,ru,unknown,voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:fixed-profile:qwen3_tts_customvoice:aiden,voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1,VoxForge Russian GPL-3.0-or-later; Qwen CustomVoice/tokenizer Apache-2.0; cstr GGUF conversion Apache-2.0; CrispASR MIT,"Offline literal-text-only derivative of voxforge_ru_mdc_2026_05 text ru_0024; Apache-2.0: Qwen CustomVoice and tokenizer model cards, cstr GGUF conversion cards, and CrispASR runtime release; permitted only for this project's personal-research scope with no training, calibration, product, re-hosting, verified-speaker or speaker-independence claim; fixed documented English Aiden token; no reference audio, voice cloning, VoiceDesign or auto-download; language provenance is intended input text until acoustic/language review",voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:synthetic-profile:qwen3_tts_customvoice:aiden,ru_0024,832fa9cf05a6e5ceee1bc8c94f285a07ee7974406efbcf225ca27965a84e7b93,5.36,qwen3_tts_customvoice_gguf,Qwen3-TTS 0.6B CustomVoice Q8_0 GGUF,talker-cstr-29094dcb46f19b0898616aa9aeb876aa9aa6e086-5227dcbc4df7c5533341d111cc469fa491a48e722b23dd10f553181b52dff2d9; codec-cstr-344e279551177654762e5c7d39e217834325f222-70dc95dbfdd9aa5d9d406236ff771d061bf17b0cda02a72513953355606e719b; crispasr-v0.8.28-99e990ae-c2413af7d5e70a166b74fe96f5afb6d7463f1414a5ac2dea7cd982da9f83f827; fixed-aiden; wrapper-f02d93fd7ee064539771a868c5033bc163bec1c94c838eb1152c52eb7eb677b7,qwen3_tts_customvoice:aiden,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda:0,offline_local_gguf_qwen3_tts_customvoice_fixed_aiden,24000,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=832fa9cf05a6e5ceee1bc8c94f285a07ee7974406efbcf225ca27965a84e7b93;rng_seed=2200938959;reference_audio=forbidden;voice_design=forbidden,2200938959,2026-08-13T18:35:11Z
voxforge_ru_mdc_2026_05:submission:8b9c6b34a23da9643d2a6297964c974b18d3b455290723bb8a33e480790c9b39:prompt:ru_0088,processed/60/60d6147506227a626e969c6cc7330721154eb243e52bad6b32b11db12adf95ea.wav,11d16a8e497671ba333b7023ebbf67980bc319b72bb7ce46a4da146415ba2837,test,bonafide,ru,unknown,voxforge_ru_mdc_2026_05:contributor:7cd56bffe39ed5250854fa7fc1fffa144e2382826a16a0b72d796204bd68e74b,voxforge_ru_mdc_2026_05,GPL-3.0-or-later,Pinned VoxForge Russian GPL-3.0-or-later archive; personal research only,voxforge_ru_mdc_2026_05:contributor:7cd56bffe39ed5250854fa7fc1fffa144e2382826a16a0b72d796204bd68e74b,ru_0088,8a0cf255b24de364f14537864bc5ab8ee094668c74dbb2c9c279b7a574973f97,9.25,,,,,,unknown,voxforge_submission_read_speech,48000,wav,,,2026-08-13T18:13:54Z
voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:8d16737f7060a93af517,processed/7b/7bf0a6111e0c985a110c503de1f6552fe51ba6b79443e98f9dfabc62aaad48f1.wav,16b6420847622967c9453fcc49fd8762f4549ed337b62767ddfa3c9a2afa2d58,test,spoof,ru,unknown,voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:fixed-profile:qwen3_tts_customvoice:aiden,voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1,VoxForge Russian GPL-3.0-or-later; Qwen CustomVoice/tokenizer Apache-2.0; cstr GGUF conversion Apache-2.0; CrispASR MIT,"Offline literal-text-only derivative of voxforge_ru_mdc_2026_05 text ru_0088; Apache-2.0: Qwen CustomVoice and tokenizer model cards, cstr GGUF conversion cards, and CrispASR runtime release; permitted only for this project's personal-research scope with no training, calibration, product, re-hosting, verified-speaker or speaker-independence claim; fixed documented English Aiden token; no reference audio, voice cloning, VoiceDesign or auto-download; language provenance is intended input text until acoustic/language review",voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:synthetic-profile:qwen3_tts_customvoice:aiden,ru_0088,8a0cf255b24de364f14537864bc5ab8ee094668c74dbb2c9c279b7a574973f97,6.96,qwen3_tts_customvoice_gguf,Qwen3-TTS 0.6B CustomVoice Q8_0 GGUF,talker-cstr-29094dcb46f19b0898616aa9aeb876aa9aa6e086-5227dcbc4df7c5533341d111cc469fa491a48e722b23dd10f553181b52dff2d9; codec-cstr-344e279551177654762e5c7d39e217834325f222-70dc95dbfdd9aa5d9d406236ff771d061bf17b0cda02a72513953355606e719b; crispasr-v0.8.28-99e990ae-c2413af7d5e70a166b74fe96f5afb6d7463f1414a5ac2dea7cd982da9f83f827; fixed-aiden; wrapper-f02d93fd7ee064539771a868c5033bc163bec1c94c838eb1152c52eb7eb677b7,qwen3_tts_customvoice:aiden,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda:0,offline_local_gguf_qwen3_tts_customvoice_fixed_aiden,24000,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=8a0cf255b24de364f14537864bc5ab8ee094668c74dbb2c9c279b7a574973f97;rng_seed=2316104277;reference_audio=forbidden;voice_design=forbidden,2316104277,2026-08-13T18:35:11Z
voxforge_ru_mdc_2026_05:submission:af040be85fc59060d3fe2d4868e06ee0d0e372f9b086d8dae31fe9e1c1bfe2da:prompt:ru_0050,processed/2c/2c0ee81bc1d9d01566062897ae1f57bfd1f4cccfde043288916d7695fbef457b.wav,e55f95a2b5f44d360b6c28092ef9c5ee12075b1631b5614ece4177eb340e1b03,test,bonafide,ru,unknown,voxforge_ru_mdc_2026_05:contributor:e0d98dc324387a546d6e41b5d196102a03c713e1b2cb30f477bf00f11bd9153a,voxforge_ru_mdc_2026_05,GPL-3.0-or-later,Pinned VoxForge Russian GPL-3.0-or-later archive; personal research only,voxforge_ru_mdc_2026_05:contributor:e0d98dc324387a546d6e41b5d196102a03c713e1b2cb30f477bf00f11bd9153a,ru_0050,8c94caf31d1fa9382315e39434ba9e2789d70b071e5bb0dc6030d5115cfa2d70,6.425,,,,,,unknown,voxforge_submission_read_speech,48000,wav,,,2026-08-13T18:13:54Z
voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:3eec7731452954ac636b,processed/12/12204c92e5831c98e3d02c3f345154ea640ac57cedaac6ab2f29df9051bbcd22.wav,295e4bed807a8990fdb874d86f78ad88e240183b6bd356b88ca13af3bcf014d2,test,spoof,ru,unknown,voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:fixed-profile:qwen3_tts_customvoice:aiden,voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1,VoxForge Russian GPL-3.0-or-later; Qwen CustomVoice/tokenizer Apache-2.0; cstr GGUF conversion Apache-2.0; CrispASR MIT,"Offline literal-text-only derivative of voxforge_ru_mdc_2026_05 text ru_0050; Apache-2.0: Qwen CustomVoice and tokenizer model cards, cstr GGUF conversion cards, and CrispASR runtime release; permitted only for this project's personal-research scope with no training, calibration, product, re-hosting, verified-speaker or speaker-independence claim; fixed documented English Aiden token; no reference audio, voice cloning, VoiceDesign or auto-download; language provenance is intended input text until acoustic/language review",voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:synthetic-profile:qwen3_tts_customvoice:aiden,ru_0050,8c94caf31d1fa9382315e39434ba9e2789d70b071e5bb0dc6030d5115cfa2d70,5.28,qwen3_tts_customvoice_gguf,Qwen3-TTS 0.6B CustomVoice Q8_0 GGUF,talker-cstr-29094dcb46f19b0898616aa9aeb876aa9aa6e086-5227dcbc4df7c5533341d111cc469fa491a48e722b23dd10f553181b52dff2d9; codec-cstr-344e279551177654762e5c7d39e217834325f222-70dc95dbfdd9aa5d9d406236ff771d061bf17b0cda02a72513953355606e719b; crispasr-v0.8.28-99e990ae-c2413af7d5e70a166b74fe96f5afb6d7463f1414a5ac2dea7cd982da9f83f827; fixed-aiden; wrapper-f02d93fd7ee064539771a868c5033bc163bec1c94c838eb1152c52eb7eb677b7,qwen3_tts_customvoice:aiden,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda:0,offline_local_gguf_qwen3_tts_customvoice_fixed_aiden,24000,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=8c94caf31d1fa9382315e39434ba9e2789d70b071e5bb0dc6030d5115cfa2d70;rng_seed=2358561523;reference_audio=forbidden;voice_design=forbidden,2358561523,2026-08-13T18:35:11Z
voxforge_ru_mdc_2026_05:submission:87c6a1a4d58a8b519771da341f9d87c468160534d7bf1cae6bfb64375b80a9ab:prompt:ru_0086,processed/eb/ebf534064e9f17ede762fd38fbf0bae2435224bf60e49818aeee3af91ad3d377.wav,a2a824039fa07b593dae248dc6b2f23f6ceb7da59ee7b1008aed6ca082c1e632,test,bonafide,ru,unknown,voxforge_ru_mdc_2026_05:contributor:22aac877f66ea3c4755f4b428a7f817c43392b83d381a7b9ff21c2cecdb265c1,voxforge_ru_mdc_2026_05,GPL-3.0-or-later,Pinned VoxForge Russian GPL-3.0-or-later archive; personal research only,voxforge_ru_mdc_2026_05:contributor:22aac877f66ea3c4755f4b428a7f817c43392b83d381a7b9ff21c2cecdb265c1,ru_0086,8f4e0f69ac1adab6327cfe9e59bf3e75a5b69a37dc84149fefa1d20aacabbbde,8.5,,,,,,unknown,voxforge_submission_read_speech,48000,wav,,,2026-08-13T18:13:54Z
voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:3b063d83f11fce5586b4,processed/62/62114e4b53520ac5542c34b92b198c65625aedd35ee68254be28a3da579dae5e.wav,8aded3887ea11d0627c5376259eee4bfc211f0bf0ea79a33674e3fcbdc624d3d,test,spoof,ru,unknown,voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:fixed-profile:qwen3_tts_customvoice:aiden,voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1,VoxForge Russian GPL-3.0-or-later; Qwen CustomVoice/tokenizer Apache-2.0; cstr GGUF conversion Apache-2.0; CrispASR MIT,"Offline literal-text-only derivative of voxforge_ru_mdc_2026_05 text ru_0086; Apache-2.0: Qwen CustomVoice and tokenizer model cards, cstr GGUF conversion cards, and CrispASR runtime release; permitted only for this project's personal-research scope with no training, calibration, product, re-hosting, verified-speaker or speaker-independence claim; fixed documented English Aiden token; no reference audio, voice cloning, VoiceDesign or auto-download; language provenance is intended input text until acoustic/language review",voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:synthetic-profile:qwen3_tts_customvoice:aiden,ru_0086,8f4e0f69ac1adab6327cfe9e59bf3e75a5b69a37dc84149fefa1d20aacabbbde,7.84,qwen3_tts_customvoice_gguf,Qwen3-TTS 0.6B CustomVoice Q8_0 GGUF,talker-cstr-29094dcb46f19b0898616aa9aeb876aa9aa6e086-5227dcbc4df7c5533341d111cc469fa491a48e722b23dd10f553181b52dff2d9; codec-cstr-344e279551177654762e5c7d39e217834325f222-70dc95dbfdd9aa5d9d406236ff771d061bf17b0cda02a72513953355606e719b; crispasr-v0.8.28-99e990ae-c2413af7d5e70a166b74fe96f5afb6d7463f1414a5ac2dea7cd982da9f83f827; fixed-aiden; wrapper-f02d93fd7ee064539771a868c5033bc163bec1c94c838eb1152c52eb7eb677b7,qwen3_tts_customvoice:aiden,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda:0,offline_local_gguf_qwen3_tts_customvoice_fixed_aiden,24000,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=8f4e0f69ac1adab6327cfe9e59bf3e75a5b69a37dc84149fefa1d20aacabbbde;rng_seed=2404257641;reference_audio=forbidden;voice_design=forbidden,2404257641,2026-08-13T18:35:11Z
voxforge_ru_mdc_2026_05:submission:e756f0d6235b5a7feddadff77bd910599c2c5409902d1a75ba6e784525b3c0b9:prompt:ru_0067,processed/1f/1f4d337d1a9bc0b5c7a55aa55a4ddd0f7d4d9e95ede62eb53e4733d58a02dde8.wav,dfa66dde456bd5f909156fd020bff1644ab82900029562ba49ced26a7338a129,test,bonafide,ru,unknown,voxforge_ru_mdc_2026_05:contributor:f012bfcd109fa91bb9381565eacc40ec2eb3880244bbb5a85b559dd370c3535a,voxforge_ru_mdc_2026_05,GPL-3.0-or-later,Pinned VoxForge Russian GPL-3.0-or-later archive; personal research only,voxforge_ru_mdc_2026_05:contributor:f012bfcd109fa91bb9381565eacc40ec2eb3880244bbb5a85b559dd370c3535a,ru_0067,8f7df5c51ee628af08533c2cca6111c2e4ce6774c999af4c4614920a3e8891d6,10.0,,,,,,unknown,voxforge_submission_read_speech,48000,wav,,,2026-08-13T18:13:54Z
voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:9587e0efacd3c6ad6a7c,processed/8d/8d52bffea60563dca20f32759924521b160dab9affbf2922e5cf13ce11a4a67d.wav,44e7970e97ac9bc2903fce1b40c60e602a56d7e273ef486e787f9ec61a086885,test,spoof,ru,unknown,voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:fixed-profile:qwen3_tts_customvoice:aiden,voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1,VoxForge Russian GPL-3.0-or-later; Qwen CustomVoice/tokenizer Apache-2.0; cstr GGUF conversion Apache-2.0; CrispASR MIT,"Offline literal-text-only derivative of voxforge_ru_mdc_2026_05 text ru_0067; Apache-2.0: Qwen CustomVoice and tokenizer model cards, cstr GGUF conversion cards, and CrispASR runtime release; permitted only for this project's personal-research scope with no training, calibration, product, re-hosting, verified-speaker or speaker-independence claim; fixed documented English Aiden token; no reference audio, voice cloning, VoiceDesign or auto-download; language provenance is intended input text until acoustic/language review",voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:synthetic-profile:qwen3_tts_customvoice:aiden,ru_0067,8f7df5c51ee628af08533c2cca6111c2e4ce6774c999af4c4614920a3e8891d6,7.6,qwen3_tts_customvoice_gguf,Qwen3-TTS 0.6B CustomVoice Q8_0 GGUF,talker-cstr-29094dcb46f19b0898616aa9aeb876aa9aa6e086-5227dcbc4df7c5533341d111cc469fa491a48e722b23dd10f553181b52dff2d9; codec-cstr-344e279551177654762e5c7d39e217834325f222-70dc95dbfdd9aa5d9d406236ff771d061bf17b0cda02a72513953355606e719b; crispasr-v0.8.28-99e990ae-c2413af7d5e70a166b74fe96f5afb6d7463f1414a5ac2dea7cd982da9f83f827; fixed-aiden; wrapper-f02d93fd7ee064539771a868c5033bc163bec1c94c838eb1152c52eb7eb677b7,qwen3_tts_customvoice:aiden,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda:0,offline_local_gguf_qwen3_tts_customvoice_fixed_aiden,24000,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=8f7df5c51ee628af08533c2cca6111c2e4ce6774c999af4c4614920a3e8891d6;rng_seed=2407396805;reference_audio=forbidden;voice_design=forbidden,2407396805,2026-08-13T18:35:11Z
voxforge_ru_mdc_2026_05:submission:bf07902b4a740f3de110e8ecd4b1241085065e70fd489ac37fb26b7719eb908a:prompt:ru_0100,processed/f9/f92681a9c9c5ba375416da5330d9fcfdcdc7fb4afca6a36a7dfe0829637c870a.wav,712cf3df24dc6ecf94675e6e54e3a534d86a98c0a809b9784b588dbf6da2cbd2,test,bonafide,ru,unknown,voxforge_ru_mdc_2026_05:contributor:cb503e6ee42fcbbeae9588bf56f827ffbfbf4b066e21670779154b9259a65103,voxforge_ru_mdc_2026_05,GPL-3.0-or-later,Pinned VoxForge Russian GPL-3.0-or-later archive; personal research only,voxforge_ru_mdc_2026_05:contributor:cb503e6ee42fcbbeae9588bf56f827ffbfbf4b066e21670779154b9259a65103,ru_0100,9224f19e638722550a950fa63b66a5fcb20c11d6c6d50897bdac3f493ef421a9,5.125,,,,,,unknown,voxforge_submission_read_speech,48000,wav,,,2026-08-13T18:13:54Z
voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:eecc7d873ee549fdf6ad,processed/56/56422da18f4a921ab5747f4ecab4d91b21cbb67339afbfcdb6aa04ba9a02d9c9.wav,976ea99f7f16a56a2f7b0c97efcff4fa80154b461f1faf9beb4d249acb71e1b9,test,spoof,ru,unknown,voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:fixed-profile:qwen3_tts_customvoice:aiden,voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1,VoxForge Russian GPL-3.0-or-later; Qwen CustomVoice/tokenizer Apache-2.0; cstr GGUF conversion Apache-2.0; CrispASR MIT,"Offline literal-text-only derivative of voxforge_ru_mdc_2026_05 text ru_0100; Apache-2.0: Qwen CustomVoice and tokenizer model cards, cstr GGUF conversion cards, and CrispASR runtime release; permitted only for this project's personal-research scope with no training, calibration, product, re-hosting, verified-speaker or speaker-independence claim; fixed documented English Aiden token; no reference audio, voice cloning, VoiceDesign or auto-download; language provenance is intended input text until acoustic/language review",voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:synthetic-profile:qwen3_tts_customvoice:aiden,ru_0100,9224f19e638722550a950fa63b66a5fcb20c11d6c6d50897bdac3f493ef421a9,5.68,qwen3_tts_customvoice_gguf,Qwen3-TTS 0.6B CustomVoice Q8_0 GGUF,talker-cstr-29094dcb46f19b0898616aa9aeb876aa9aa6e086-5227dcbc4df7c5533341d111cc469fa491a48e722b23dd10f553181b52dff2d9; codec-cstr-344e279551177654762e5c7d39e217834325f222-70dc95dbfdd9aa5d9d406236ff771d061bf17b0cda02a72513953355606e719b; crispasr-v0.8.28-99e990ae-c2413af7d5e70a166b74fe96f5afb6d7463f1414a5ac2dea7cd982da9f83f827; fixed-aiden; wrapper-f02d93fd7ee064539771a868c5033bc163bec1c94c838eb1152c52eb7eb677b7,qwen3_tts_customvoice:aiden,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda:0,offline_local_gguf_qwen3_tts_customvoice_fixed_aiden,24000,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=9224f19e638722550a950fa63b66a5fcb20c11d6c6d50897bdac3f493ef421a9;rng_seed=2451894686;reference_audio=forbidden;voice_design=forbidden,2451894686,2026-08-13T18:35:11Z
voxforge_ru_mdc_2026_05:submission:08513dfaa497128a0181f3acac57b9650ade135b8c1c339e2dc419b0bdda3e59:prompt:ru_0041,processed/8c/8cbfe40c0b3f1c18edf2fd4beeef376e8f0d8289852b799b7ced25f35b4f1b54.wav,a4c2e004f82fa77fce6fa73565b196bc9d306b6fd77044f815f0b067699af350,test,bonafide,ru,unknown,voxforge_ru_mdc_2026_05:contributor:0c08d7b9b45c0753aed44e5395aedb56cd4856c02b7ffc409d4a24d3c729db3c,voxforge_ru_mdc_2026_05,GPL-3.0-or-later,Pinned VoxForge Russian GPL-3.0-or-later archive; personal research only,voxforge_ru_mdc_2026_05:contributor:0c08d7b9b45c0753aed44e5395aedb56cd4856c02b7ffc409d4a24d3c729db3c,ru_0041,933f70782c8c99fef2dfaa6959e59efd33ea928393e13121cc1936c78d0e3692,7.375,,,,,,unknown,voxforge_submission_read_speech,48000,wav,,,2026-08-13T18:13:54Z
voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:f0cfd79e6304fb83b699,processed/4d/4d09aa5d9a4be5b5e62e9f3f6cd1f9ed371638349f418fa374c84fa90ae33679.wav,f2ef396382e232875f8d41f8f2ad710cc25e1a987ff052a8124e78bbdf2506c4,test,spoof,ru,unknown,voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:fixed-profile:qwen3_tts_customvoice:aiden,voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1,VoxForge Russian GPL-3.0-or-later; Qwen CustomVoice/tokenizer Apache-2.0; cstr GGUF conversion Apache-2.0; CrispASR MIT,"Offline literal-text-only derivative of voxforge_ru_mdc_2026_05 text ru_0041; Apache-2.0: Qwen CustomVoice and tokenizer model cards, cstr GGUF conversion cards, and CrispASR runtime release; permitted only for this project's personal-research scope with no training, calibration, product, re-hosting, verified-speaker or speaker-independence claim; fixed documented English Aiden token; no reference audio, voice cloning, VoiceDesign or auto-download; language provenance is intended input text until acoustic/language review",voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:synthetic-profile:qwen3_tts_customvoice:aiden,ru_0041,933f70782c8c99fef2dfaa6959e59efd33ea928393e13121cc1936c78d0e3692,4.72,qwen3_tts_customvoice_gguf,Qwen3-TTS 0.6B CustomVoice Q8_0 GGUF,talker-cstr-29094dcb46f19b0898616aa9aeb876aa9aa6e086-5227dcbc4df7c5533341d111cc469fa491a48e722b23dd10f553181b52dff2d9; codec-cstr-344e279551177654762e5c7d39e217834325f222-70dc95dbfdd9aa5d9d406236ff771d061bf17b0cda02a72513953355606e719b; crispasr-v0.8.28-99e990ae-c2413af7d5e70a166b74fe96f5afb6d7463f1414a5ac2dea7cd982da9f83f827; fixed-aiden; wrapper-f02d93fd7ee064539771a868c5033bc163bec1c94c838eb1152c52eb7eb677b7,qwen3_tts_customvoice:aiden,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda:0,offline_local_gguf_qwen3_tts_customvoice_fixed_aiden,24000,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=933f70782c8c99fef2dfaa6959e59efd33ea928393e13121cc1936c78d0e3692;rng_seed=2470408312;reference_audio=forbidden;voice_design=forbidden,2470408312,2026-08-13T18:35:11Z
voxforge_ru_mdc_2026_05:submission:050c9752c7f60cee2d0db2ee779ecdcfb93faa48bc7bdf902f873b34270ee291:prompt:ru_0062,processed/39/398130285ece60ac2ddca18a3bc905696a844b59d61d148f1c78394408099762.wav,a7d70480b96bb14a2e4d31d035919097ad3dcc4988ac2c119e64c2df55b45faa,test,bonafide,ru,unknown,voxforge_ru_mdc_2026_05:contributor:651bfad0aa5b42c5a5b8dad76f49c4a122fe1d1658fc55cfdd1ea9923fe3fd9e,voxforge_ru_mdc_2026_05,GPL-3.0-or-later,Pinned VoxForge Russian GPL-3.0-or-later archive; personal research only,voxforge_ru_mdc_2026_05:contributor:651bfad0aa5b42c5a5b8dad76f49c4a122fe1d1658fc55cfdd1ea9923fe3fd9e,ru_0062,9884e454e22a06ce7ce0ccf6e9a316d0987d5fa6b3d03e00089cf8f3fa931d98,11.875,,,,,,unknown,voxforge_submission_read_speech,48000,wav,,,2026-08-13T18:13:54Z
voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:e10c5ca3e65f1489df76,processed/15/15bf8781d5cb2f5bea718f213c876283432a6232842a3f3023d97f4a787389a1.wav,5ec3a4e64137562dc00129f3cfdece61b4e98532038eca07835560cb60a05106,test,spoof,ru,unknown,voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:fixed-profile:qwen3_tts_customvoice:aiden,voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1,VoxForge Russian GPL-3.0-or-later; Qwen CustomVoice/tokenizer Apache-2.0; cstr GGUF conversion Apache-2.0; CrispASR MIT,"Offline literal-text-only derivative of voxforge_ru_mdc_2026_05 text ru_0062; Apache-2.0: Qwen CustomVoice and tokenizer model cards, cstr GGUF conversion cards, and CrispASR runtime release; permitted only for this project's personal-research scope with no training, calibration, product, re-hosting, verified-speaker or speaker-independence claim; fixed documented English Aiden token; no reference audio, voice cloning, VoiceDesign or auto-download; language provenance is intended input text until acoustic/language review",voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:synthetic-profile:qwen3_tts_customvoice:aiden,ru_0062,9884e454e22a06ce7ce0ccf6e9a316d0987d5fa6b3d03e00089cf8f3fa931d98,5.04,qwen3_tts_customvoice_gguf,Qwen3-TTS 0.6B CustomVoice Q8_0 GGUF,talker-cstr-29094dcb46f19b0898616aa9aeb876aa9aa6e086-5227dcbc4df7c5533341d111cc469fa491a48e722b23dd10f553181b52dff2d9; codec-cstr-344e279551177654762e5c7d39e217834325f222-70dc95dbfdd9aa5d9d406236ff771d061bf17b0cda02a72513953355606e719b; crispasr-v0.8.28-99e990ae-c2413af7d5e70a166b74fe96f5afb6d7463f1414a5ac2dea7cd982da9f83f827; fixed-aiden; wrapper-f02d93fd7ee064539771a868c5033bc163bec1c94c838eb1152c52eb7eb677b7,qwen3_tts_customvoice:aiden,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda:0,offline_local_gguf_qwen3_tts_customvoice_fixed_aiden,24000,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=9884e454e22a06ce7ce0ccf6e9a316d0987d5fa6b3d03e00089cf8f3fa931d98;rng_seed=2558846036;reference_audio=forbidden;voice_design=forbidden,2558846036,2026-08-13T18:35:11Z
voxforge_ru_mdc_2026_05:submission:e6266c1e3462c5001eec35edf613553fdfea43a5db1429f069065596af765d45:prompt:ru_0075,processed/7a/7ad8132fa23171ae514ee53b8ed722c375dd95aa194762b9c153f3fb7a0bdc2d.wav,246f1cef356fe256cd9fc40da36d9db999e3afec895bc58e5e4f004d0b704e35,test,bonafide,ru,unknown,voxforge_ru_mdc_2026_05:contributor:026ad9b14a7453b7488daa0c6acbc258b1506f52c441c7c465474c1a564394ff,voxforge_ru_mdc_2026_05,GPL-3.0-or-later,Pinned VoxForge Russian GPL-3.0-or-later archive; personal research only,voxforge_ru_mdc_2026_05:contributor:026ad9b14a7453b7488daa0c6acbc258b1506f52c441c7c465474c1a564394ff,ru_0075,98a460c44832da8b47da1b280091a98abfd6051cff470b77e4d9003aa579c0ac,9.625,,,,,,unknown,voxforge_submission_read_speech,48000,wav,,,2026-08-13T18:13:54Z
