sample_id,relative_path,sha256,split,label,language,code_switch,parent_group_id,source_name,source_license,rights_basis,speaker_pseudo_id,text_id,text_hash,duration_s,generator_family,generator_name,generator_version,voice_id,clone_consent_id,device,capture_route,original_sr,codec,augmentation_chain,augmentation_seed,created_at
ksc_derived_kk_v3_sparktts:b73512ab81f36a81,raw/ksc_derived_kk_v3_sparktts/slices/sparktts-387/sparktts_kazakh_controlled/5fa25cff3d27c.wav,41e7c7926f9b2001e5201066e652eb4a310315c0616938e52716dbccde3e55f7,test,spoof,kk,unknown,ksc_derived_kk_v3_sparktts:profile:sparktts_kazakh_controlled:female:low:low,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Offline derivative for personal research from KSC transcript ksc_slr102:5fa25cff3d27c; Spark-TTS-Kazakh CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0; no voice cloning,ksc_derived_kk_v3_sparktts:synthetic-voice:sparktts_kazakh_controlled:female:low:low,ksc_slr102:5fa25cff3d27c,1ca73cbaaeb1fa3d00d2cb530a3c204afe6e68507f3b2cbcebeb723142ac1dd5,9.24,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,sparktts_kazakh_controlled:female:low:low,not_applicable:pretrained-tts-no-local-voice-cloning,local_cuda_sparktts_controlled_bicodec,offline_neural_tts,16000,wav,none,tts_seed=949655462,2026-08-10T00:00:00Z
ksc_derived_kk_v3_sparktts:8e56cc5b6257587a,raw/ksc_derived_kk_v3_sparktts/slices/sparktts-387/sparktts_kazakh_controlled/5f60bb0b58ad1.wav,414fe0eba26d225a73334b496f732c836cd20283179c45de8be54ba6490da46c,test,spoof,kk,unknown,ksc_derived_kk_v3_sparktts:profile:sparktts_kazakh_controlled:male:low:high,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f60bb0b58ad1; Spark-TTS-Kazakh CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0; no voice cloning,ksc_derived_kk_v3_sparktts:synthetic-voice:sparktts_kazakh_controlled:male:low:high,ksc_slr102:5f60bb0b58ad1,503bcaee5a151e38e99b64c8cf62ac0340f21bb77a8d1751b000141d62934f54,3.88,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,sparktts_kazakh_controlled:male:low:high,not_applicable:pretrained-tts-no-local-voice-cloning,local_cuda_sparktts_controlled_bicodec,offline_neural_tts,16000,wav,none,tts_seed=286432457,2026-08-10T00:00:00Z
ksc_derived_kk_v3_sparktts:e686d5c9ea53e6a7,raw/ksc_derived_kk_v3_sparktts/slices/sparktts-387/sparktts_kazakh_controlled/5f5fb74127210.wav,9b00b08e8c4ef52e8045f29b321e38a060c0aa631da89eea03816853646d4b01,test,spoof,kk,unknown,ksc_derived_kk_v3_sparktts:profile:sparktts_kazakh_controlled:male:moderate:low,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f5fb74127210; Spark-TTS-Kazakh CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0; no voice cloning,ksc_derived_kk_v3_sparktts:synthetic-voice:sparktts_kazakh_controlled:male:moderate:low,ksc_slr102:5f5fb74127210,83fc897db888d7153d0b7cb98b92e120431a88665427fb6ce2f9b86681470d4e,7.16,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,sparktts_kazakh_controlled:male:moderate:low,not_applicable:pretrained-tts-no-local-voice-cloning,local_cuda_sparktts_controlled_bicodec,offline_neural_tts,16000,wav,none,tts_seed=1509171152,2026-08-10T00:00:00Z
ksc_derived_kk_v3_sparktts:8c2f6f7d2f25c3d5,raw/ksc_derived_kk_v3_sparktts/slices/sparktts-387/sparktts_kazakh_controlled/5f5f7dc44d04e.wav,1cf508d04027549159ff0b0a68dc0a6d1312cee6cd3696b36b1e55c05e47c2e3,test,spoof,kk,unknown,ksc_derived_kk_v3_sparktts:profile:sparktts_kazakh_controlled:male:moderate:high,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f5f7dc44d04e; Spark-TTS-Kazakh CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0; no voice cloning,ksc_derived_kk_v3_sparktts:synthetic-voice:sparktts_kazakh_controlled:male:moderate:high,ksc_slr102:5f5f7dc44d04e,9066743369ecfb56090fe91b58b38ed87dbf3da405b5b356be7148baddc357b6,8.94,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,sparktts_kazakh_controlled:male:moderate:high,not_applicable:pretrained-tts-no-local-voice-cloning,local_cuda_sparktts_controlled_bicodec,offline_neural_tts,16000,wav,none,tts_seed=560566116,2026-08-10T00:00:00Z
ksc_derived_kk_v3_sparktts:7ad6d0bb74e42ffa,raw/ksc_derived_kk_v3_sparktts/slices/sparktts-387/sparktts_kazakh_controlled/5f5794fc10f61.wav,036b52d58c3d9c8453883d0997918a2fc41f06b14a83f5817c1b064dcb7e7bda,test,spoof,kk,unknown,ksc_derived_kk_v3_sparktts:profile:sparktts_kazakh_controlled:male:high:low,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f5794fc10f61; Spark-TTS-Kazakh CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0; no voice cloning,ksc_derived_kk_v3_sparktts:synthetic-voice:sparktts_kazakh_controlled:male:high:low,ksc_slr102:5f5794fc10f61,a89a8ba1fa238b610d4cab034004a4df375b61a5bf9e6493ba3ac20df08e3d1e,6.68,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,sparktts_kazakh_controlled:male:high:low,not_applicable:pretrained-tts-no-local-voice-cloning,local_cuda_sparktts_controlled_bicodec,offline_neural_tts,16000,wav,none,tts_seed=1561437320,2026-08-10T00:00:00Z
ksc_derived_kk_v3_sparktts:cdcb5442914504f0,raw/ksc_derived_kk_v3_sparktts/slices/sparktts-387/sparktts_kazakh_controlled/5f5f1d04f1d1f.wav,77ec63c8ea14e0d6d3b4f8accc5f94417e79ad96b2ff39f29133e6768cfb99c6,test,spoof,kk,unknown,ksc_derived_kk_v3_sparktts:profile:sparktts_kazakh_controlled:male:high:high,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f5f1d04f1d1f; Spark-TTS-Kazakh CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0; no voice cloning,ksc_derived_kk_v3_sparktts:synthetic-voice:sparktts_kazakh_controlled:male:high:high,ksc_slr102:5f5f1d04f1d1f,ef801875173998827dc39d6ce9279c6172e3eda7a776ae2cc5d8ce82029d0008,4.24,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,sparktts_kazakh_controlled:male:high:high,not_applicable:pretrained-tts-no-local-voice-cloning,local_cuda_sparktts_controlled_bicodec,offline_neural_tts,16000,wav,none,tts_seed=4039666,2026-08-10T00:00:00Z
ksc_derived_kk_v3_sparktts:65bb7f70b82c88f7,raw/ksc_derived_kk_v3_sparktts/slices/sparktts-387/sparktts_kazakh_controlled/5f60bb9c6b585.wav,6d3cf7bee37af3025e2bf7481c3a47de7867ea858bb38370f627608e03b3706a,test,spoof,kk,unknown,ksc_derived_kk_v3_sparktts:profile:sparktts_kazakh_controlled:female:low:low,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f60bb9c6b585; Spark-TTS-Kazakh CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0; no voice cloning,ksc_derived_kk_v3_sparktts:synthetic-voice:sparktts_kazakh_controlled:female:low:low,ksc_slr102:5f60bb9c6b585,d380ca0121ee6e5a994c1a5a267c4141ea1f31266b9b54b32ffc2ae488799128,4.5,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,sparktts_kazakh_controlled:female:low:low,not_applicable:pretrained-tts-no-local-voice-cloning,local_cuda_sparktts_controlled_bicodec,offline_neural_tts,16000,wav,none,tts_seed=931305567,2026-08-10T00:00:00Z
ksc_derived_kk_v3_sparktts:06d8ab6eab8d22a3,raw/ksc_derived_kk_v3_sparktts/slices/sparktts-387/sparktts_kazakh_controlled/5f5684b4a05f4.wav,de4a63b5f2a889feaafabc4c02562de528f576095355df92c5f4e0db2e4c1c39,test,spoof,kk,unknown,ksc_derived_kk_v3_sparktts:profile:sparktts_kazakh_controlled:female:low:high,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f5684b4a05f4; Spark-TTS-Kazakh CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0; no voice cloning,ksc_derived_kk_v3_sparktts:synthetic-voice:sparktts_kazakh_controlled:female:low:high,ksc_slr102:5f5684b4a05f4,9398709f779e292b65e487108ad1135fee23703376cca8ddb4fa131180d48f54,6.56,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,sparktts_kazakh_controlled:female:low:high,not_applicable:pretrained-tts-no-local-voice-cloning,local_cuda_sparktts_controlled_bicodec,offline_neural_tts,16000,wav,none,tts_seed=745406412,2026-08-10T00:00:00Z
ksc_derived_kk_v3_sparktts:0a99a64a5ad0e16a,raw/ksc_derived_kk_v3_sparktts/slices/sparktts-387/sparktts_kazakh_controlled/5f5881ffb5ab7.wav,0a196ef7f02747420123c2c2dc473d116fdc5afef26518dcf74e58167bbdf987,test,spoof,kk,unknown,ksc_derived_kk_v3_sparktts:profile:sparktts_kazakh_controlled:female:moderate:low,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f5881ffb5ab7; Spark-TTS-Kazakh CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0; no voice cloning,ksc_derived_kk_v3_sparktts:synthetic-voice:sparktts_kazakh_controlled:female:moderate:low,ksc_slr102:5f5881ffb5ab7,ec30dbb1adcd26ec9c4e91009550bbd0a8bff5787fd0f9a41a12c1675b18ef33,12.78,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,sparktts_kazakh_controlled:female:moderate:low,not_applicable:pretrained-tts-no-local-voice-cloning,local_cuda_sparktts_controlled_bicodec,offline_neural_tts,16000,wav,none,tts_seed=1580740819,2026-08-10T00:00:00Z
ksc_derived_kk_v3_sparktts:b3718cb6a44dfbab,raw/ksc_derived_kk_v3_sparktts/slices/sparktts-387/sparktts_kazakh_controlled/5f5a39233d0f3.wav,42a5c57922fcffd56b0f0c4e6bc0907f273006cb48d1a997f3533591f54f8c32,test,spoof,kk,unknown,ksc_derived_kk_v3_sparktts:profile:sparktts_kazakh_controlled:female:moderate:high,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f5a39233d0f3; Spark-TTS-Kazakh CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0; no voice cloning,ksc_derived_kk_v3_sparktts:synthetic-voice:sparktts_kazakh_controlled:female:moderate:high,ksc_slr102:5f5a39233d0f3,3fb8959c3ae36ac0bc27be62293255424fde7a2b531d9f0c6db163485c5d2f62,5.18,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,sparktts_kazakh_controlled:female:moderate:high,not_applicable:pretrained-tts-no-local-voice-cloning,local_cuda_sparktts_controlled_bicodec,offline_neural_tts,16000,wav,none,tts_seed=671795268,2026-08-10T00:00:00Z
ksc_derived_kk_v3_sparktts:10ef435d862fddd9,raw/ksc_derived_kk_v3_sparktts/slices/sparktts-387/sparktts_kazakh_controlled/5f6057cb559b2.wav,cadd39fb0c6e8d0d3edd96987a7d6de5d80225f6865091e7a8c88e664b227004,test,spoof,kk,unknown,ksc_derived_kk_v3_sparktts:profile:sparktts_kazakh_controlled:female:high:low,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f6057cb559b2; Spark-TTS-Kazakh CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0; no voice cloning,ksc_derived_kk_v3_sparktts:synthetic-voice:sparktts_kazakh_controlled:female:high:low,ksc_slr102:5f6057cb559b2,19bb43244323cb9f76bf16550a8be6e79e814545a4a9b9eeec68dd3eef2828b0,5.36,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,sparktts_kazakh_controlled:female:high:low,not_applicable:pretrained-tts-no-local-voice-cloning,local_cuda_sparktts_controlled_bicodec,offline_neural_tts,16000,wav,none,tts_seed=470772219,2026-08-10T00:00:00Z
ksc_derived_kk_v3_sparktts:2d285f4d6ae33c8d,raw/ksc_derived_kk_v3_sparktts/slices/sparktts-387/sparktts_kazakh_controlled/5f59b79519df4.wav,c499c43f9a8f5e23fa186de48a0bbf8990ed0a44f8c0d150f4dab7859ddcb6a5,test,spoof,kk,unknown,ksc_derived_kk_v3_sparktts:profile:sparktts_kazakh_controlled:female:high:high,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f59b79519df4; Spark-TTS-Kazakh CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0; no voice cloning,ksc_derived_kk_v3_sparktts:synthetic-voice:sparktts_kazakh_controlled:female:high:high,ksc_slr102:5f59b79519df4,2ca299d4a6c10b0206034c308cf815f6d89532900ebd9e9864b1f7e47a7901fc,8.22,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,sparktts_kazakh_controlled:female:high:high,not_applicable:pretrained-tts-no-local-voice-cloning,local_cuda_sparktts_controlled_bicodec,offline_neural_tts,16000,wav,none,tts_seed=1069455244,2026-08-10T00:00:00Z
ksc_derived_kk_v3_sparktts:6b0add56e4de63ac,raw/ksc_derived_kk_v3_sparktts/slices/sparktts-387/sparktts_kazakh_controlled/5f618f266b42b.wav,82687c5b7c61b47bbc68bb41fe59da726b388af871b209f409c31f516126c2e8,test,spoof,kk,unknown,ksc_derived_kk_v3_sparktts:profile:sparktts_kazakh_controlled:male:low:low,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f618f266b42b; Spark-TTS-Kazakh CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0; no voice cloning,ksc_derived_kk_v3_sparktts:synthetic-voice:sparktts_kazakh_controlled:male:low:low,ksc_slr102:5f618f266b42b,4c25019f75d19ed8a133c42fd9bcd124af4f6a4c37aaf1c557db49cd6f20505a,15.46,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,sparktts_kazakh_controlled:male:low:low,not_applicable:pretrained-tts-no-local-voice-cloning,local_cuda_sparktts_controlled_bicodec,offline_neural_tts,16000,wav,none,tts_seed=702285933,2026-08-10T00:00:00Z
ksc_derived_kk_v3_sparktts:e8e895c994dd4f56,raw/ksc_derived_kk_v3_sparktts/slices/sparktts-387/sparktts_kazakh_controlled/5f6300e9ca578.wav,0ef73816abd434d6f0a1989eb3dcea19075791aafcafd373bb563cbb041cb18c,test,spoof,kk,unknown,ksc_derived_kk_v3_sparktts:profile:sparktts_kazakh_controlled:male:low:high,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f6300e9ca578; Spark-TTS-Kazakh CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0; no voice cloning,ksc_derived_kk_v3_sparktts:synthetic-voice:sparktts_kazakh_controlled:male:low:high,ksc_slr102:5f6300e9ca578,a12dcaa3e706af6857a69b1bb024aba5d6b428a5fbe670276f71332d91b97698,6.66,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,sparktts_kazakh_controlled:male:low:high,not_applicable:pretrained-tts-no-local-voice-cloning,local_cuda_sparktts_controlled_bicodec,offline_neural_tts,16000,wav,none,tts_seed=1132373838,2026-08-10T00:00:00Z
ksc_derived_kk_v3_sparktts:248acdd7c950ef35,raw/ksc_derived_kk_v3_sparktts/slices/sparktts-387/sparktts_kazakh_controlled/5f60c700e4f82.wav,1cd2ef79ce7f936a5195e906aabe2b7e1a9bb699a6efeb275751684401b384c6,test,spoof,kk,unknown,ksc_derived_kk_v3_sparktts:profile:sparktts_kazakh_controlled:male:moderate:low,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f60c700e4f82; Spark-TTS-Kazakh CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0; no voice cloning,ksc_derived_kk_v3_sparktts:synthetic-voice:sparktts_kazakh_controlled:male:moderate:low,ksc_slr102:5f60c700e4f82,291075daf605d697b97b2a43d8a97ee55f1f5f3a5c398fb9975538bc6dd08a67,4.64,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,sparktts_kazakh_controlled:male:moderate:low,not_applicable:pretrained-tts-no-local-voice-cloning,local_cuda_sparktts_controlled_bicodec,offline_neural_tts,16000,wav,none,tts_seed=1501045764,2026-08-10T00:00:00Z
ksc_derived_kk_v3_sparktts:94a108faef10a12c,raw/ksc_derived_kk_v3_sparktts/slices/sparktts-387/sparktts_kazakh_controlled/5f60fd607fb53.wav,bec605070b5b4b7c4ce89e2f50eed8dffb8bebcf09c23b900c5fae5b7878c6f9,test,spoof,kk,unknown,ksc_derived_kk_v3_sparktts:profile:sparktts_kazakh_controlled:male:moderate:high,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f60fd607fb53; Spark-TTS-Kazakh CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0; no voice cloning,ksc_derived_kk_v3_sparktts:synthetic-voice:sparktts_kazakh_controlled:male:moderate:high,ksc_slr102:5f60fd607fb53,dcd250d470fa704b564ec034e1e7f3a72438500e2ee7a1ba3b70e7a4a7c224e1,3.02,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,sparktts_kazakh_controlled:male:moderate:high,not_applicable:pretrained-tts-no-local-voice-cloning,local_cuda_sparktts_controlled_bicodec,offline_neural_tts,16000,wav,none,tts_seed=1886199999,2026-08-10T00:00:00Z
ksc_derived_kk_v3_sparktts:05e9bef5043ad9ae,raw/ksc_derived_kk_v3_sparktts/slices/sparktts-387/sparktts_kazakh_controlled/5f6334aecf661.wav,0505e1d2371592d29d90fce9532474472d9215e27c7e189712b78736bfedfddb,test,spoof,kk,unknown,ksc_derived_kk_v3_sparktts:profile:sparktts_kazakh_controlled:male:high:low,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f6334aecf661; Spark-TTS-Kazakh CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0; no voice cloning,ksc_derived_kk_v3_sparktts:synthetic-voice:sparktts_kazakh_controlled:male:high:low,ksc_slr102:5f6334aecf661,5b130df53d9230ff6ccdcad9c9e293679e261ab571512caea2995ab9f899dda2,6.88,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,sparktts_kazakh_controlled:male:high:low,not_applicable:pretrained-tts-no-local-voice-cloning,local_cuda_sparktts_controlled_bicodec,offline_neural_tts,16000,wav,none,tts_seed=1200175092,2026-08-10T00:00:00Z
ksc_derived_kk_v3_sparktts:1c1e6187fb896bd2,raw/ksc_derived_kk_v3_sparktts/slices/sparktts-387/sparktts_kazakh_controlled/5f634442928e3.wav,fe0fadee6835716e5ad6af8df889314ed19001c4b9c165db2e1852c8ef425427,test,spoof,kk,unknown,ksc_derived_kk_v3_sparktts:profile:sparktts_kazakh_controlled:male:high:high,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f634442928e3; Spark-TTS-Kazakh CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0; no voice cloning,ksc_derived_kk_v3_sparktts:synthetic-voice:sparktts_kazakh_controlled:male:high:high,ksc_slr102:5f634442928e3,de823bc6853bbe12f348774310a9254b018a9a5248461cdf3a11ff7d933277e8,10.3,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,sparktts_kazakh_controlled:male:high:high,not_applicable:pretrained-tts-no-local-voice-cloning,local_cuda_sparktts_controlled_bicodec,offline_neural_tts,16000,wav,none,tts_seed=326977610,2026-08-10T00:00:00Z
ksc_derived_kk_v3_sparktts:4d416ec2dcb291af,raw/ksc_derived_kk_v3_sparktts/slices/sparktts-387/sparktts_kazakh_controlled/5f6065de17554.wav,b1c9250c617c53d967b247725bcdf5152d49df0da8bfecc46c3c5975e30d5f6c,test,spoof,kk,unknown,ksc_derived_kk_v3_sparktts:profile:sparktts_kazakh_controlled:female:low:low,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f6065de17554; Spark-TTS-Kazakh CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0; no voice cloning,ksc_derived_kk_v3_sparktts:synthetic-voice:sparktts_kazakh_controlled:female:low:low,ksc_slr102:5f6065de17554,a30879a062719874e3001a92e9c13f61c63dcf2f8b56ed45bf0a9de3e6d0b40f,5.88,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,sparktts_kazakh_controlled:female:low:low,not_applicable:pretrained-tts-no-local-voice-cloning,local_cuda_sparktts_controlled_bicodec,offline_neural_tts,16000,wav,none,tts_seed=2055307026,2026-08-10T00:00:00Z
ksc_derived_kk_v3_sparktts:637674e68ea66e5d,raw/ksc_derived_kk_v3_sparktts/slices/sparktts-387/sparktts_kazakh_controlled/5f5faca16cd76.wav,58dd546da4a7f7801c030c8f7b2fce3b0a134bff6b23796d597878cc25251e37,test,spoof,kk,unknown,ksc_derived_kk_v3_sparktts:profile:sparktts_kazakh_controlled:female:low:high,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f5faca16cd76; Spark-TTS-Kazakh CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0; no voice cloning,ksc_derived_kk_v3_sparktts:synthetic-voice:sparktts_kazakh_controlled:female:low:high,ksc_slr102:5f5faca16cd76,36f5973ebb8299baa7cdafd2cb9921f6de383198b44673b999549f69880e548c,5.2,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,sparktts_kazakh_controlled:female:low:high,not_applicable:pretrained-tts-no-local-voice-cloning,local_cuda_sparktts_controlled_bicodec,offline_neural_tts,16000,wav,none,tts_seed=1634765250,2026-08-10T00:00:00Z
