sample_id,relative_path,sha256,split,label,language,code_switch,parent_group_id,source_name,source_license,rights_basis,speaker_pseudo_id,text_id,text_hash,duration_s,generator_family,generator_name,generator_version,voice_id,clone_consent_id,device,capture_route,original_sr,codec,augmentation_chain,augmentation_seed,created_at
stage_d_ru_dialogs_vits2_masha_neutral_v1:703db468a0b9ce58c6a0,processed/17/17b15e90f56a06d481ce93b510b1cd5ec03db1a196d937a95988c8a063acbc8e.wav,0a4bcf1fea6893155184b06f0784fa88a4f8685e336f0974638e2e60edbaaaa2,test,spoof,ru,false,stage_d_ru_dialogs_vits2_masha_neutral_v1:fixed-profile:dialogs_ru_vits2:Masha:neutral,stage_d_ru_dialogs_vits2_masha_neutral_v1,Common Voice RU CC0-1.0; Dialogs-RU model card OpenRAIL declaration; Dialogs dataset OpenRAIL license,Offline literal-text-only derivative of common_voice_ru_v24 text 65559b9ef080efd77041c8a93835713271ed11b7182dfedba449310db9b38f37; Dialogs-RU model card OpenRAIL declaration; Dialogs dataset OpenRAIL license revision e25ba617b2b56bd1dbf255d3905c51bd8da3d31f explicitly covers models trained on the dataset and their outputs; permitted for the project's personal-research scope subject to its use restrictions; fixed Masha/neutral profile; no reference audio or voice cloning; upstream basic cleaner only; language provenance is intended input text until acoustic review; tokenizer_dropped_characters=none,stage_d_ru_dialogs_vits2_masha_neutral_v1:synthetic-profile:dialogs_ru_vits2:Masha:neutral,65559b9ef080efd77041c8a93835713271ed11b7182dfedba449310db9b38f37,38e7225e38685642740eb29c3e261feb1360ebded648670774e9e295ada73a61,4.678875,vits2_emotion_conditioned_tts,Dialogs-RU Expressive Russian TTS,hf-af7eabc15d087fce701de7261190ccb747c3bc7a; checkpoint-b565b7b5311bd29102f15d2700c69ea71569605bc756fb5bb49d98afdc5e1e43; weights-only-wrapper-188ed0e0d2a8db916160b75f51462cf59fe24bce60a919e88fedd7fa76846c71,dialogs_ru_vits2_masha_neutral:dialogs_ru_vits2:Masha:neutral,not_applicable:fixed_pretrained_tts_no_reference_audio,cpu,offline_text_only_vits2_weights_only_fixed_profile,22050,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=38e7225e38685642740eb29c3e261feb1360ebded648670774e9e295ada73a61;upstream_tokenizer_dropped_characters=none;rng_seed=sha256_literal_source_text,38e7225e38685642,2026-08-13T13:30:00+05:00
stage_d_ru_dialogs_vits2_masha_neutral_v1:7abadb7f58fe5eefe407,processed/09/09f11e7a2557162507f08b190fc197b966623d167463856e39bdfc6f62a36494.wav,bd349f4797e6c6b480bcc5ed31658d27f917dd7d6bc32a1a60ced36b76f1bfe6,test,spoof,ru,false,stage_d_ru_dialogs_vits2_masha_neutral_v1:fixed-profile:dialogs_ru_vits2:Masha:neutral,stage_d_ru_dialogs_vits2_masha_neutral_v1,Common Voice RU CC0-1.0; Dialogs-RU model card OpenRAIL declaration; Dialogs dataset OpenRAIL license,Offline literal-text-only derivative of common_voice_ru_v24 text fe1243ce234619b12897f07a6e7a92b265b5c674d823f377af3b094418f5dfc9; Dialogs-RU model card OpenRAIL declaration; Dialogs dataset OpenRAIL license revision e25ba617b2b56bd1dbf255d3905c51bd8da3d31f explicitly covers models trained on the dataset and their outputs; permitted for the project's personal-research scope subject to its use restrictions; fixed Masha/neutral profile; no reference audio or voice cloning; upstream basic cleaner only; language provenance is intended input text until acoustic review; tokenizer_dropped_characters=–,stage_d_ru_dialogs_vits2_masha_neutral_v1:synthetic-profile:dialogs_ru_vits2:Masha:neutral,fe1243ce234619b12897f07a6e7a92b265b5c674d823f377af3b094418f5dfc9,e1a2272d2bd048e153923b87e1c21ac37415e1e457a5e7091b7984757ba450b3,3.3785625,vits2_emotion_conditioned_tts,Dialogs-RU Expressive Russian TTS,hf-af7eabc15d087fce701de7261190ccb747c3bc7a; checkpoint-b565b7b5311bd29102f15d2700c69ea71569605bc756fb5bb49d98afdc5e1e43; weights-only-wrapper-188ed0e0d2a8db916160b75f51462cf59fe24bce60a919e88fedd7fa76846c71,dialogs_ru_vits2_masha_neutral:dialogs_ru_vits2:Masha:neutral,not_applicable:fixed_pretrained_tts_no_reference_audio,cpu,offline_text_only_vits2_weights_only_fixed_profile,22050,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=e1a2272d2bd048e153923b87e1c21ac37415e1e457a5e7091b7984757ba450b3;upstream_tokenizer_dropped_characters=–;rng_seed=sha256_literal_source_text,e1a2272d2bd048e1,2026-08-13T13:30:00+05:00
stage_d_ru_dialogs_vits2_masha_neutral_v1:8321f5984716b35b7edb,processed/a3/a32be89505ce6c232a0bd3b94d643cc6569dd54cf7292f54866d77ab3999c61f.wav,147e8ba1c4a908e428d6e6fbc540f0636e10acfa92e6096674609c04fc556bda,test,spoof,ru,false,stage_d_ru_dialogs_vits2_masha_neutral_v1:fixed-profile:dialogs_ru_vits2:Masha:neutral,stage_d_ru_dialogs_vits2_masha_neutral_v1,Common Voice RU CC0-1.0; Dialogs-RU model card OpenRAIL declaration; Dialogs dataset OpenRAIL license,Offline literal-text-only derivative of common_voice_ru_v24 text 47c6ac002570993d7ee50e81ab9a98d33fd8cdd54828b9c64af25256a82789e2; Dialogs-RU model card OpenRAIL declaration; Dialogs dataset OpenRAIL license revision e25ba617b2b56bd1dbf255d3905c51bd8da3d31f explicitly covers models trained on the dataset and their outputs; permitted for the project's personal-research scope subject to its use restrictions; fixed Masha/neutral profile; no reference audio or voice cloning; upstream basic cleaner only; language provenance is intended input text until acoustic review; tokenizer_dropped_characters=—,stage_d_ru_dialogs_vits2_masha_neutral_v1:synthetic-profile:dialogs_ru_vits2:Masha:neutral,47c6ac002570993d7ee50e81ab9a98d33fd8cdd54828b9c64af25256a82789e2,feb149d1ef05a7b91d01daf233b671f0a3f863169cb85155113e7e3d05fdad66,3.018625,vits2_emotion_conditioned_tts,Dialogs-RU Expressive Russian TTS,hf-af7eabc15d087fce701de7261190ccb747c3bc7a; checkpoint-b565b7b5311bd29102f15d2700c69ea71569605bc756fb5bb49d98afdc5e1e43; weights-only-wrapper-188ed0e0d2a8db916160b75f51462cf59fe24bce60a919e88fedd7fa76846c71,dialogs_ru_vits2_masha_neutral:dialogs_ru_vits2:Masha:neutral,not_applicable:fixed_pretrained_tts_no_reference_audio,cpu,offline_text_only_vits2_weights_only_fixed_profile,22050,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=feb149d1ef05a7b91d01daf233b671f0a3f863169cb85155113e7e3d05fdad66;upstream_tokenizer_dropped_characters=—;rng_seed=sha256_literal_source_text,feb149d1ef05a7b9,2026-08-13T13:30:00+05:00
stage_d_ru_dialogs_vits2_masha_neutral_v1:832793260648ece5f20c,processed/22/22b39fffea9bd959d5233bc14244cd53d9eba32c74fdc373b154e40590cfcc1d.wav,7f4377d1acec81a894cd9b8b2a06641051db788f1a37a80a2b4f2655eadccf33,test,spoof,ru,false,stage_d_ru_dialogs_vits2_masha_neutral_v1:fixed-profile:dialogs_ru_vits2:Masha:neutral,stage_d_ru_dialogs_vits2_masha_neutral_v1,Common Voice RU CC0-1.0; Dialogs-RU model card OpenRAIL declaration; Dialogs dataset OpenRAIL license,Offline literal-text-only derivative of common_voice_ru_v24 text aa58fabce3d52a464f2c94393ddd662f1ff18e86457e120b51ae3509441d21b3; Dialogs-RU model card OpenRAIL declaration; Dialogs dataset OpenRAIL license revision e25ba617b2b56bd1dbf255d3905c51bd8da3d31f explicitly covers models trained on the dataset and their outputs; permitted for the project's personal-research scope subject to its use restrictions; fixed Masha/neutral profile; no reference audio or voice cloning; upstream basic cleaner only; language provenance is intended input text until acoustic review; tokenizer_dropped_characters=none,stage_d_ru_dialogs_vits2_masha_neutral_v1:synthetic-profile:dialogs_ru_vits2:Masha:neutral,aa58fabce3d52a464f2c94393ddd662f1ff18e86457e120b51ae3509441d21b3,d4c33de6a852ef6abd570af7d06699a3ef8c8cc1945544e433715d115483b848,5.538,vits2_emotion_conditioned_tts,Dialogs-RU Expressive Russian TTS,hf-af7eabc15d087fce701de7261190ccb747c3bc7a; checkpoint-b565b7b5311bd29102f15d2700c69ea71569605bc756fb5bb49d98afdc5e1e43; weights-only-wrapper-188ed0e0d2a8db916160b75f51462cf59fe24bce60a919e88fedd7fa76846c71,dialogs_ru_vits2_masha_neutral:dialogs_ru_vits2:Masha:neutral,not_applicable:fixed_pretrained_tts_no_reference_audio,cpu,offline_text_only_vits2_weights_only_fixed_profile,22050,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=d4c33de6a852ef6abd570af7d06699a3ef8c8cc1945544e433715d115483b848;upstream_tokenizer_dropped_characters=none;rng_seed=sha256_literal_source_text,d4c33de6a852ef6a,2026-08-13T13:30:00+05:00
stage_d_ru_dialogs_vits2_masha_neutral_v1:8a1d4f35e702bf0cacb5,processed/10/109e7f4a324978c64a0051b30229292b96ce65711bd4a1f7e1ec6c264664c605.wav,86c65203e6567516b5708d9379630a1193dfc9b27bd1c3fb95ea7951124fcdc9,test,spoof,ru,false,stage_d_ru_dialogs_vits2_masha_neutral_v1:fixed-profile:dialogs_ru_vits2:Masha:neutral,stage_d_ru_dialogs_vits2_masha_neutral_v1,Common Voice RU CC0-1.0; Dialogs-RU model card OpenRAIL declaration; Dialogs dataset OpenRAIL license,Offline literal-text-only derivative of common_voice_ru_v24 text 88ab7ad4614da2938ebc964e0e7ebf336b38d2304220d0f2b8a7e5a96f09edc8; Dialogs-RU model card OpenRAIL declaration; Dialogs dataset OpenRAIL license revision e25ba617b2b56bd1dbf255d3905c51bd8da3d31f explicitly covers models trained on the dataset and their outputs; permitted for the project's personal-research scope subject to its use restrictions; fixed Masha/neutral profile; no reference audio or voice cloning; upstream basic cleaner only; language provenance is intended input text until acoustic review; tokenizer_dropped_characters=–,stage_d_ru_dialogs_vits2_masha_neutral_v1:synthetic-profile:dialogs_ru_vits2:Masha:neutral,88ab7ad4614da2938ebc964e0e7ebf336b38d2304220d0f2b8a7e5a96f09edc8,5578a0792763725649d85d908e18878a4abe573fc3c21ca96d63d82dd63b6227,3.332125,vits2_emotion_conditioned_tts,Dialogs-RU Expressive Russian TTS,hf-af7eabc15d087fce701de7261190ccb747c3bc7a; checkpoint-b565b7b5311bd29102f15d2700c69ea71569605bc756fb5bb49d98afdc5e1e43; weights-only-wrapper-188ed0e0d2a8db916160b75f51462cf59fe24bce60a919e88fedd7fa76846c71,dialogs_ru_vits2_masha_neutral:dialogs_ru_vits2:Masha:neutral,not_applicable:fixed_pretrained_tts_no_reference_audio,cpu,offline_text_only_vits2_weights_only_fixed_profile,22050,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=5578a0792763725649d85d908e18878a4abe573fc3c21ca96d63d82dd63b6227;upstream_tokenizer_dropped_characters=–;rng_seed=sha256_literal_source_text,5578a07927637256,2026-08-13T13:30:00+05:00
stage_d_ru_dialogs_vits2_masha_neutral_v1:8ee365548efa5b36ba81,processed/58/58a3861b959990296a3daa4a42b2dfb313f67d179143e33851b35c2b5f90abe4.wav,59314fb797a32aa79b9147340f2093b51959bb654df540ffbaf498f7e67e4d1b,test,spoof,ru,false,stage_d_ru_dialogs_vits2_masha_neutral_v1:fixed-profile:dialogs_ru_vits2:Masha:neutral,stage_d_ru_dialogs_vits2_masha_neutral_v1,Common Voice RU CC0-1.0; Dialogs-RU model card OpenRAIL declaration; Dialogs dataset OpenRAIL license,Offline literal-text-only derivative of common_voice_ru_v24 text f4bbb144e27286f1df2cd28d40e4ee03d82bc6374baed3d5a76e650bbfe0f7e7; Dialogs-RU model card OpenRAIL declaration; Dialogs dataset OpenRAIL license revision e25ba617b2b56bd1dbf255d3905c51bd8da3d31f explicitly covers models trained on the dataset and their outputs; permitted for the project's personal-research scope subject to its use restrictions; fixed Masha/neutral profile; no reference audio or voice cloning; upstream basic cleaner only; language provenance is intended input text until acoustic review; tokenizer_dropped_characters=none,stage_d_ru_dialogs_vits2_masha_neutral_v1:synthetic-profile:dialogs_ru_vits2:Masha:neutral,f4bbb144e27286f1df2cd28d40e4ee03d82bc6374baed3d5a76e650bbfe0f7e7,52da69be8d30c28958b1351830c7c9caa95c3749275adaf9b1d16c68f926a648,3.13475,vits2_emotion_conditioned_tts,Dialogs-RU Expressive Russian TTS,hf-af7eabc15d087fce701de7261190ccb747c3bc7a; checkpoint-b565b7b5311bd29102f15d2700c69ea71569605bc756fb5bb49d98afdc5e1e43; weights-only-wrapper-188ed0e0d2a8db916160b75f51462cf59fe24bce60a919e88fedd7fa76846c71,dialogs_ru_vits2_masha_neutral:dialogs_ru_vits2:Masha:neutral,not_applicable:fixed_pretrained_tts_no_reference_audio,cpu,offline_text_only_vits2_weights_only_fixed_profile,22050,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=52da69be8d30c28958b1351830c7c9caa95c3749275adaf9b1d16c68f926a648;upstream_tokenizer_dropped_characters=none;rng_seed=sha256_literal_source_text,52da69be8d30c289,2026-08-13T13:30:00+05:00
stage_d_ru_dialogs_vits2_masha_neutral_v1:93279cbd0fb6470a9ca9,processed/2f/2f984b4bf274f7a284178b442716057bd78c10070c6b903809f8abf1e99feaae.wav,7c0ef4e0bfb9d027f0bcfc1f8c1383d42106711ddcc19da6ec2e74016fdb65cb,test,spoof,ru,false,stage_d_ru_dialogs_vits2_masha_neutral_v1:fixed-profile:dialogs_ru_vits2:Masha:neutral,stage_d_ru_dialogs_vits2_masha_neutral_v1,Common Voice RU CC0-1.0; Dialogs-RU model card OpenRAIL declaration; Dialogs dataset OpenRAIL license,Offline literal-text-only derivative of common_voice_ru_v24 text 17a51e56c360bf4b1dfcdbdbe4a8c1da39e74409f5fa695fe2c20188bcc9dc5c; Dialogs-RU model card OpenRAIL declaration; Dialogs dataset OpenRAIL license revision e25ba617b2b56bd1dbf255d3905c51bd8da3d31f explicitly covers models trained on the dataset and their outputs; permitted for the project's personal-research scope subject to its use restrictions; fixed Masha/neutral profile; no reference audio or voice cloning; upstream basic cleaner only; language provenance is intended input text until acoustic review; tokenizer_dropped_characters=none,stage_d_ru_dialogs_vits2_masha_neutral_v1:synthetic-profile:dialogs_ru_vits2:Masha:neutral,17a51e56c360bf4b1dfcdbdbe4a8c1da39e74409f5fa695fe2c20188bcc9dc5c,d77495a13307fbfbf8c0bbe53ddb35c23ac395d90fa7a3b2133469767f7a561f,3.007,vits2_emotion_conditioned_tts,Dialogs-RU Expressive Russian TTS,hf-af7eabc15d087fce701de7261190ccb747c3bc7a; checkpoint-b565b7b5311bd29102f15d2700c69ea71569605bc756fb5bb49d98afdc5e1e43; weights-only-wrapper-188ed0e0d2a8db916160b75f51462cf59fe24bce60a919e88fedd7fa76846c71,dialogs_ru_vits2_masha_neutral:dialogs_ru_vits2:Masha:neutral,not_applicable:fixed_pretrained_tts_no_reference_audio,cpu,offline_text_only_vits2_weights_only_fixed_profile,22050,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=d77495a13307fbfbf8c0bbe53ddb35c23ac395d90fa7a3b2133469767f7a561f;upstream_tokenizer_dropped_characters=none;rng_seed=sha256_literal_source_text,d77495a13307fbfb,2026-08-13T13:30:00+05:00
stage_d_ru_dialogs_vits2_masha_neutral_v1:9b3e8c3e844bdee511e4,processed/8b/8bfd31a6f0214eb9f52421e81ea8eadf032ce4f77c25b4fd8761f42c510d32c8.wav,cbcc8b83dae065b82d2c99c96026caad8cfac65718f5bc551451b7006d87db6d,test,spoof,ru,false,stage_d_ru_dialogs_vits2_masha_neutral_v1:fixed-profile:dialogs_ru_vits2:Masha:neutral,stage_d_ru_dialogs_vits2_masha_neutral_v1,Common Voice RU CC0-1.0; Dialogs-RU model card OpenRAIL declaration; Dialogs dataset OpenRAIL license,Offline literal-text-only derivative of common_voice_ru_v24 text 5aa197aa9ae92b4aca8ac2e907f995f6ebdee45c450169a717ea23c5b78d7713; Dialogs-RU model card OpenRAIL declaration; Dialogs dataset OpenRAIL license revision e25ba617b2b56bd1dbf255d3905c51bd8da3d31f explicitly covers models trained on the dataset and their outputs; permitted for the project's personal-research scope subject to its use restrictions; fixed Masha/neutral profile; no reference audio or voice cloning; upstream basic cleaner only; language provenance is intended input text until acoustic review; tokenizer_dropped_characters=none,stage_d_ru_dialogs_vits2_masha_neutral_v1:synthetic-profile:dialogs_ru_vits2:Masha:neutral,5aa197aa9ae92b4aca8ac2e907f995f6ebdee45c450169a717ea23c5b78d7713,86ea6e26aa9e0696851eab164257a37a3f1b44ceebf1a6fa84c18beb1c32e2ad,3.6339375,vits2_emotion_conditioned_tts,Dialogs-RU Expressive Russian TTS,hf-af7eabc15d087fce701de7261190ccb747c3bc7a; checkpoint-b565b7b5311bd29102f15d2700c69ea71569605bc756fb5bb49d98afdc5e1e43; weights-only-wrapper-188ed0e0d2a8db916160b75f51462cf59fe24bce60a919e88fedd7fa76846c71,dialogs_ru_vits2_masha_neutral:dialogs_ru_vits2:Masha:neutral,not_applicable:fixed_pretrained_tts_no_reference_audio,cpu,offline_text_only_vits2_weights_only_fixed_profile,22050,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=86ea6e26aa9e0696851eab164257a37a3f1b44ceebf1a6fa84c18beb1c32e2ad;upstream_tokenizer_dropped_characters=none;rng_seed=sha256_literal_source_text,86ea6e26aa9e0696,2026-08-13T13:30:00+05:00
stage_d_ru_dialogs_vits2_masha_neutral_v1:9cd021cfe2ede198fe2c,processed/9e/9e1c54980160c87e2e8573ccd022bea392a54dfa9da7088a7bb68262adb531d7.wav,37f85cac784016d626f3533526bcc36bd2343eb3d0096410c68531210bbb1130,test,spoof,ru,false,stage_d_ru_dialogs_vits2_masha_neutral_v1:fixed-profile:dialogs_ru_vits2:Masha:neutral,stage_d_ru_dialogs_vits2_masha_neutral_v1,Common Voice RU CC0-1.0; Dialogs-RU model card OpenRAIL declaration; Dialogs dataset OpenRAIL license,Offline literal-text-only derivative of common_voice_ru_v24 text 0e607920b2760ac3b868cdea5913acd3d2d36a48710f12da5cd3fdb456ea2ffd; Dialogs-RU model card OpenRAIL declaration; Dialogs dataset OpenRAIL license revision e25ba617b2b56bd1dbf255d3905c51bd8da3d31f explicitly covers models trained on the dataset and their outputs; permitted for the project's personal-research scope subject to its use restrictions; fixed Masha/neutral profile; no reference audio or voice cloning; upstream basic cleaner only; language provenance is intended input text until acoustic review; tokenizer_dropped_characters=none,stage_d_ru_dialogs_vits2_masha_neutral_v1:synthetic-profile:dialogs_ru_vits2:Masha:neutral,0e607920b2760ac3b868cdea5913acd3d2d36a48710f12da5cd3fdb456ea2ffd,e32c38747fe47208175cee519f13d78d56281d74e8ecd14732b09b40e39cffee,5.747,vits2_emotion_conditioned_tts,Dialogs-RU Expressive Russian TTS,hf-af7eabc15d087fce701de7261190ccb747c3bc7a; checkpoint-b565b7b5311bd29102f15d2700c69ea71569605bc756fb5bb49d98afdc5e1e43; weights-only-wrapper-188ed0e0d2a8db916160b75f51462cf59fe24bce60a919e88fedd7fa76846c71,dialogs_ru_vits2_masha_neutral:dialogs_ru_vits2:Masha:neutral,not_applicable:fixed_pretrained_tts_no_reference_audio,cpu,offline_text_only_vits2_weights_only_fixed_profile,22050,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=e32c38747fe47208175cee519f13d78d56281d74e8ecd14732b09b40e39cffee;upstream_tokenizer_dropped_characters=none;rng_seed=sha256_literal_source_text,e32c38747fe47208,2026-08-13T13:30:00+05:00
stage_d_ru_dialogs_vits2_masha_neutral_v1:9da6cb06a8e3c196c035,processed/50/50bf9b73e9b0f318948a495f986f31ef3065cf59253df943428fca9ac031a90e.wav,3e0fa6c0b922e1cbce4d078f80218da2b520b263648c1f300854cf72e66a37d5,test,spoof,ru,false,stage_d_ru_dialogs_vits2_masha_neutral_v1:fixed-profile:dialogs_ru_vits2:Masha:neutral,stage_d_ru_dialogs_vits2_masha_neutral_v1,Common Voice RU CC0-1.0; Dialogs-RU model card OpenRAIL declaration; Dialogs dataset OpenRAIL license,Offline literal-text-only derivative of common_voice_ru_v24 text 70d8cc8d3409b6676699fc000a53097de7ffa0b66b6d4918e5cc73ccf796de97; Dialogs-RU model card OpenRAIL declaration; Dialogs dataset OpenRAIL license revision e25ba617b2b56bd1dbf255d3905c51bd8da3d31f explicitly covers models trained on the dataset and their outputs; permitted for the project's personal-research scope subject to its use restrictions; fixed Masha/neutral profile; no reference audio or voice cloning; upstream basic cleaner only; language provenance is intended input text until acoustic review; tokenizer_dropped_characters=none,stage_d_ru_dialogs_vits2_masha_neutral_v1:synthetic-profile:dialogs_ru_vits2:Masha:neutral,70d8cc8d3409b6676699fc000a53097de7ffa0b66b6d4918e5cc73ccf796de97,9b5dfa1bce9ab1a4ba611b75e13a4c5ff56135d36b8161f90fefa94b8246c805,4.760125,vits2_emotion_conditioned_tts,Dialogs-RU Expressive Russian TTS,hf-af7eabc15d087fce701de7261190ccb747c3bc7a; checkpoint-b565b7b5311bd29102f15d2700c69ea71569605bc756fb5bb49d98afdc5e1e43; weights-only-wrapper-188ed0e0d2a8db916160b75f51462cf59fe24bce60a919e88fedd7fa76846c71,dialogs_ru_vits2_masha_neutral:dialogs_ru_vits2:Masha:neutral,not_applicable:fixed_pretrained_tts_no_reference_audio,cpu,offline_text_only_vits2_weights_only_fixed_profile,22050,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=9b5dfa1bce9ab1a4ba611b75e13a4c5ff56135d36b8161f90fefa94b8246c805;upstream_tokenizer_dropped_characters=none;rng_seed=sha256_literal_source_text,9b5dfa1bce9ab1a4,2026-08-13T13:30:00+05:00
stage_d_ru_dialogs_vits2_masha_neutral_v1:9e72700b8b9e583ec8b8,processed/8a/8ad2ffe2e2898655e3c9d4aa413a621618bd7c72a37a912f366139d2eacf1f35.wav,41d114e321b7df2759f158ad33a18593b1a8ee370b45f32ef23fe4af8e934d7c,test,spoof,ru,false,stage_d_ru_dialogs_vits2_masha_neutral_v1:fixed-profile:dialogs_ru_vits2:Masha:neutral,stage_d_ru_dialogs_vits2_masha_neutral_v1,Common Voice RU CC0-1.0; Dialogs-RU model card OpenRAIL declaration; Dialogs dataset OpenRAIL license,Offline literal-text-only derivative of common_voice_ru_v24 text e211f0cd53241093e9fa6bb55c582e0071c9bb5ad2c9c3adf25f661f5083c52b; Dialogs-RU model card OpenRAIL declaration; Dialogs dataset OpenRAIL license revision e25ba617b2b56bd1dbf255d3905c51bd8da3d31f explicitly covers models trained on the dataset and their outputs; permitted for the project's personal-research scope subject to its use restrictions; fixed Masha/neutral profile; no reference audio or voice cloning; upstream basic cleaner only; language provenance is intended input text until acoustic review; tokenizer_dropped_characters=none,stage_d_ru_dialogs_vits2_masha_neutral_v1:synthetic-profile:dialogs_ru_vits2:Masha:neutral,e211f0cd53241093e9fa6bb55c582e0071c9bb5ad2c9c3adf25f661f5083c52b,66cc280a72caac040fd3e82129cfd4fc9411e8bab4bf39478752b76794198d6a,2.92575,vits2_emotion_conditioned_tts,Dialogs-RU Expressive Russian TTS,hf-af7eabc15d087fce701de7261190ccb747c3bc7a; checkpoint-b565b7b5311bd29102f15d2700c69ea71569605bc756fb5bb49d98afdc5e1e43; weights-only-wrapper-188ed0e0d2a8db916160b75f51462cf59fe24bce60a919e88fedd7fa76846c71,dialogs_ru_vits2_masha_neutral:dialogs_ru_vits2:Masha:neutral,not_applicable:fixed_pretrained_tts_no_reference_audio,cpu,offline_text_only_vits2_weights_only_fixed_profile,22050,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=66cc280a72caac040fd3e82129cfd4fc9411e8bab4bf39478752b76794198d6a;upstream_tokenizer_dropped_characters=none;rng_seed=sha256_literal_source_text,66cc280a72caac04,2026-08-13T13:30:00+05:00
stage_d_ru_dialogs_vits2_masha_neutral_v1:a05f113e14a2ecb14059,processed/98/986c618ffba8db150145ea48478511d3eaf91ae8734478e511f88f0a3802bd0d.wav,53ba5e3fa2dc9eaeb153e5fadbeee25c2f969a62818ee3a3573cc36ce36c1007,test,spoof,ru,false,stage_d_ru_dialogs_vits2_masha_neutral_v1:fixed-profile:dialogs_ru_vits2:Masha:neutral,stage_d_ru_dialogs_vits2_masha_neutral_v1,Common Voice RU CC0-1.0; Dialogs-RU model card OpenRAIL declaration; Dialogs dataset OpenRAIL license,Offline literal-text-only derivative of common_voice_ru_v24 text fc4781a660039fd6d5307a69b91d8b0458fe60ad35abc8b6376423dc55f85d52; Dialogs-RU model card OpenRAIL declaration; Dialogs dataset OpenRAIL license revision e25ba617b2b56bd1dbf255d3905c51bd8da3d31f explicitly covers models trained on the dataset and their outputs; permitted for the project's personal-research scope subject to its use restrictions; fixed Masha/neutral profile; no reference audio or voice cloning; upstream basic cleaner only; language provenance is intended input text until acoustic review; tokenizer_dropped_characters=none,stage_d_ru_dialogs_vits2_masha_neutral_v1:synthetic-profile:dialogs_ru_vits2:Masha:neutral,fc4781a660039fd6d5307a69b91d8b0458fe60ad35abc8b6376423dc55f85d52,6ea937f020638e097f646e2d643e7aec01a294ae9eb9a9bbef87509a16738dfb,6.6641875,vits2_emotion_conditioned_tts,Dialogs-RU Expressive Russian TTS,hf-af7eabc15d087fce701de7261190ccb747c3bc7a; checkpoint-b565b7b5311bd29102f15d2700c69ea71569605bc756fb5bb49d98afdc5e1e43; weights-only-wrapper-188ed0e0d2a8db916160b75f51462cf59fe24bce60a919e88fedd7fa76846c71,dialogs_ru_vits2_masha_neutral:dialogs_ru_vits2:Masha:neutral,not_applicable:fixed_pretrained_tts_no_reference_audio,cpu,offline_text_only_vits2_weights_only_fixed_profile,22050,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=6ea937f020638e097f646e2d643e7aec01a294ae9eb9a9bbef87509a16738dfb;upstream_tokenizer_dropped_characters=none;rng_seed=sha256_literal_source_text,6ea937f020638e09,2026-08-13T13:30:00+05:00
