protocol_id,packet_sha256,sample_id,language,audio_sha256,reviewer_pseudo_id,review_status,speech_intelligible,lexical_content_preserved,language_preserved,severe_artifacts,notes
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:5ff7372b6166355fba8e,mixed,89c5e85a5c920ba0dbf2dbf72f4cfe0d4272b0bd3b525a4b5d17fa7168d0b386,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:4e39396293747437d8f0,mixed,0f40b6237c99078acd6e3cbd2c553ea69763e18fb8bbde29f3a90604fb96b05f,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:cff7fd930b514d683399,mixed,ad6e7342d91d5198b2d0ffc30a10bcddfb9ce29a715d8b8d3c5419c413fcf66e,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:540a5d77106010439f98,mixed,03a9f73a0701cd5a094cc4d6bd01f1a29b52fddc503b46b1e963523762cd3aa2,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:44a046b57022ebcaa459,mixed,a3018b18d72f64abfb7663ecd86935c8bf049382a1d5c392bfc7b433260e17cc,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:cf92db539187bdcefeeb,mixed,3962d24e4acbc8395571335bdb47bb32b963efa103b0f74f9bb2318d2620cf2a,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:3e3464ea58866bf333d2,mixed,94d1a3250efd9821acdadd4e95ca9d32639705f6ac8650bbb9dec983ef69bd6a,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:61800f64dbb98412f1d0,mixed,83c2c415ef740e68d599fce0f94f98bac5f8a0ec5aae1653dc07fc80c641fa25,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:27dc2cc8fbbc7583ff4f,mixed,2246b835187e96d71f5938e04d38cc8c31d633d903d954e3dcefa78053a2906b,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:b1871dcc1d365298cf0b,mixed,79a48b0add74f22a27333abd7e0ea0ddb8f489db5b4ec20edfa9f6dec79b032c,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:aaa80b480a20ffaf36e9,mixed,bf8bb6c2b788bccb8350118bbcfb84dc37b8c76b9120b3fab0706bcd3d70eed5,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:f8de7d10863b29668a65,mixed,523d7bf0c81aa09ab612d78ce05629f48c32e44dafa1ebf2f741eb212041f38e,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:cf9cdcfba2c2577b8bcd,mixed,c352630b65d1f1da0479adf68c099d6373c3c124a2f7df92ec024ee98b7c903d,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:c7cd57b8c51566f86955,mixed,c5a7c6a1c0b74c2c3c289c4029eef4336a163d96e2dea44bd170e2a248bc2fb2,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:80eebc8b80fbe38e5070,mixed,be1ee6e06c6af708b85b39bff07a25cafc6b29752aaabdb4cf765a079a584f56,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:731fa29a4194982fbd69,mixed,b3d2c817cf77919ffdfdad81f9d8bd10e0ba233d978038af67577162576a8063,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:bac7a372af61b6fee31c,mixed,c381e15cbe0a64eb5c9326b447055197273c0946e903e9b7960c3672149a1d31,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:207ff9613d2af6aa3f0d,mixed,f60794175f2d1a9e75f541b0937d082232c6993287655069bdda2f7ff1f5d16c,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:3f81125ec8170f5c7dcf,mixed,944f9186aba4fe86a1379aacbc4fccea3fa9ac2ee3bc51774e907117cf96c973,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:9c7d70c3bbe3474d7c48,mixed,dd395f5f22554e74d3729994c1ecb142336558825a96363cdfa44388ebf85183,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:8798b4e16ef16690be56,mixed,00157b3ce08439f7d1acb7e6c6d5841f8af69286fabafedf6d53e2a79e928696,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:9298a16e3c77fa90dedc,mixed,7786bbadf1ea1256a11e6bbd285e72e958ce1fcd4b07675ab84c0435f89612f2,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:a9f0bbe39d71a67cbe3f,mixed,89a44c61ea64949c567b6877a67062234f10ee01ec8133ee9ead32ea0c47c50c,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:4769bd5e71a16ed8aee5,mixed,3577d560e23926441653cd0f2bfd4424aa161ec8ac440370567d3b7436850e31,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:4f094ba04266fc393dc4,mixed,7c0089979e50f79778d69fa59b3d03b25219a49d39881cdb3750f00a074ff99e,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:e50175fdfb87d2c958de,mixed,2a63940563d1db90192fa11187a6fca390d33fff4b5e74028760f9a3f93f1a8c,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:3b1b1bafddce9b50f827,mixed,69d4572fff14130fe0bcdf23a98c1aa5859fccb57f6f49528d167739cf199ce0,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:151f7563801e94e7fd31,mixed,ad6fc4db9ee418ca491100109166613d6eb2c79136de2a116764e267ccb32281,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:0fcff36cb125ce966c2b,mixed,ce06587df5ffb131b8293583506cf9fa1952ec7543ea0c4b503ec48ad7df91e0,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:4d7a402bbbd13832a2b0,mixed,98b80f71c35521a5456af5fe8453fa29a11c20e59285183731af3c685d2a5533,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:0e73272e341cd9b5d5dd,mixed,65e37ba7d1c1926b09a7998f54300f56ad2715439f4d094a0033191f3f135c14,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:1c4a121f39b22357cf65,mixed,3da4907566ff41891535c19aec0722c07363cb3ec62602b936f8e44ea1144865,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:18626faae957ffe503d0,mixed,a1b68b8a759f7be193a3c6ee97d90d46fd9947d254bab9bbb40c9112f52affaa,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:971bd62f729332381438,mixed,c1f123fbd7dcd07fc61068779480e49713a34dc87367f6e100a75d90c3629bd7,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:12007838e055bd369611,mixed,a9a75428506c7807918c3d6e00796d25ac3ee017ba187b9a66b420c797c8d219,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:0f3b078fe5039fdd4a37,mixed,ca5acea51e3bf3a618012a68c610791643f2174d18ec8a28d5e811b1fb64069d,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:fe24fd18ea149d47d2f7,mixed,588672d770505c09fffd73970d929a60a5b6a21e5ba023e9c43405178a741b35,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:4b29a453092f26188d9e,mixed,0a79184e90e7b66794d864caddd8a95d868539c67cc50c0912af28486f97d8d3,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:f142decdb5423f42b38c,mixed,8eedb99ad2be73ab6aa0f9e7c0c3195c6471c9e31149a4860a54bdff12ef3d1a,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:5eea9b14794336357773,mixed,2ae520110d6faf89224ad8ba5ab2ac6a829ab767bb4e8a950302527759e0d62f,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:9430feb9eeefc60d3524,mixed,618fb0e319282bb5fea79eaae469ddc34ca260a5ee4478277f17cf860e62be82,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:22b1caab56d7cfe7c15f,mixed,7c60040ceb4529df3049d43cc577efb902830c19c291c933a8f20f8984ff52e0,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:f47310ab1bf82d41e9dc,mixed,968307a470ec21b37458ce01c38ce3d0cd7c940cb8018a4fe10248770b148478,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:3f88b00cb7121ee398ae,mixed,243b92137b5c8667f5a1de79385a1573ae0b40880ed2b578e3671cf2667837d6,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:7b6c5638f0903f89941c,ru,e617c09e4833b4c2efbe513608376f56196f6242878feb4c8cc07f7f38df1aed,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:0005d51cb145104b8b14,ru,73803ee8fa84488dab716826f7a870974aa10d004d9c8f8dc7cb057de852fbaa,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:d9bf1a41f61bb56a7072,ru,7b72f953592a479438c9283cfe2861cdc6712af1de8eac3abd6d3bd58e5ad868,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:120fa36fa7c36aa313d2,ru,bf9857f636aeaed419159052a10fed7f000fd6060da770da942dd1452285cfaa,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:1b145729dc86cf91ba68,ru,bec8052d086d83fd24686af80ae095babd5bebba3c9f0b4de75102d56ba6f2cc,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:b34bfe8937e3ce01b4e5,ru,70258b01aabd9f6d0b02ae9f651b508eff1a24df87854ce883e4224aab770d8f,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:48c21332809b280ffd4b,ru,1111187ffaa4ff8893f66fe3ccf20ef44d25797d3fc43e342f2824ce68deea61,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:19fef44b4ee297a0c1ea,ru,aa7b8aafb7a99195a7fccf4ee624b946eadba41a44e5275b7d16067f1c431988,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:9e724631991e99f425d2,ru,4f6e7c38dd88a3274130820c9cc02d7d3674f10ebbce65f056a2936584af23ba,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:c85c06cd5816c9d8c7fd,ru,cbcafab7164b9e367f576217b71113bdaf7538609b2447b0f2fda9e0092e56eb,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:8f05f20fad6c132f82c4,ru,2ad4978d0c4e27316edfd2872ba6359ec7be7eaa4a7f54512fadc3f8ff96626f,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:deb6ec5346b383ced0fe,ru,8e9030b828d58d175fca5149b9a280ecbc4a461abd45666a354432a8c26b2e21,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:41c1afa8ac521a84f9ff,ru,5ec51beb5204d4f831cdf982311853bb11cf78cf376276dcd3fc6a6f6a7bc170,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:00881bcf13e18e860bc1,ru,2b850c78f2c4ce613810c1f0292f868803da1f31fced878626056f8b8354867a,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:28fc446c8a6b89061311,ru,ff44e2b8f336477862f84fa7fedd0a856333ee7405da44735e0bc2539fa95b43,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:f72c63ec41d1f00087d3,ru,e12d3b9f41e53801c56cde3e2a8180139edc766aedca93017caec4e770c370da,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:5eb868a50f2524498c3d,ru,4333e5ec0a3aa141a3e735b170c9abe60ba744a73f84d546dc86eb6cf271e2d6,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:1678e7e1cc048103ad2a,ru,a5aa8aa839afc83417d13f9a7222ffa69bf59e655824f0cda579d8b983143603,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:eef0ce3d7b7a7f6277bc,ru,ef43701ca1d133d53685b6ca36f753cd9c70d5d7d4b7aa8e39a70a914670df27,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:b66975925a12ed1c455a,ru,b6600ebbdc9a86816fc4401e75e52cc73495f0302a4eb3a47c2cdac7d5d768ad,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:19a53e9d083d5aefdab3,ru,308e18a2989b43cbb8ea8110ec33b84142796e60bd09cf7594f549b2960099cf,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:8d049b48a2b024cabb0d,ru,3e769059319896ce47fe06277d93248262fce076e0494f452a2e024b1fc06efa,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:1dee9ba2ef9978beb56a,ru,cf15cabc1296ba80a55ea70f01f85bb2f65c3c95551e4a2942f6d5231b966541,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:13c998b80343f2a471ed,ru,afe91e1431cad81f57221c884dfa68043b45eb2db94ddcfef0202972e318556f,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:78837853a2e809b83218,ru,486c8c59af994c68c20cd7f67713dff599b930b0dd3617886ad313781d410558,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:468d6e081c4832e3b01f,ru,24401dd6104a9108ee3baa0bdc3b8f719020a5b191302885baf3990eb3d8a490,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:91d67d2ac7ba5d79e53e,ru,049819269d54726e3da7ae7a948bf8991aef5a1d16d93457c18f85d0428563d6,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:33d65f0b662643c08b98,ru,272e414fcff3543b319f7cd66d08b7063ff71201d3835c81f63531e5d3721088,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:b740bfd1412cf7f018dd,ru,1a546a51b415c7a73e435056f39ade87fea69fe36dac35ad79876fd19e7ce91d,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:4fccd72708f807066772,ru,71957cfed0e0e0d1c8af420b8a27261e6300999a280de551d4214a35ddbbdcf4,reviewer_1,pass,yes,yes,yes,no,
