protocol_id,packet_sha256,text_hash,label,sample_id,audio_sha256,reviewer_pseudo_id,review_status,russian_audible,lexical_content_preserved,notes
fleurs-ru-acoustic-language-preservation-v1,7aecbebbd91444fe75bf261c15715862a7bb194bb501e8862d01b3f02059ff40,71bf6fd4ce5447f7d14409adf5abd7ce27e88682d0183d0eeb7bf1eb70a5553c,spoof,fleurs_ru_v1_espeakng:667d5ca023e7fec4,43659991e342fba6f1e686a7e451aa0e80c3dd44280602de79d17b9add4b0e2d,reviewer_2,pass,yes,yes,
fleurs-ru-acoustic-language-preservation-v1,7aecbebbd91444fe75bf261c15715862a7bb194bb501e8862d01b3f02059ff40,72ada731a5cae6488a40375e344b6fc9eb8fbbe8b62c4563e3c54a035044d7df,bonafide,google_fleurs_ru_v1:5180978310776149118,466b85bbc5af8b9c00b266d427812288505fe2ad4f0ff3a8ee924bd0cb9e2b9d,reviewer_2,pass,yes,yes,
fleurs-ru-acoustic-language-preservation-v1,7aecbebbd91444fe75bf261c15715862a7bb194bb501e8862d01b3f02059ff40,72ada731a5cae6488a40375e344b6fc9eb8fbbe8b62c4563e3c54a035044d7df,spoof,fleurs_ru_v1_espeakng:f4002dfada3a61a9,4c92d7e66a00bf8c8c3519cfc83a20b477b7736d26a7d92fc9ab1d39aa7c4c34,reviewer_2,pass,yes,yes,
fleurs-ru-acoustic-language-preservation-v1,7aecbebbd91444fe75bf261c15715862a7bb194bb501e8862d01b3f02059ff40,76bbdef3d62d645464318b996213890afe3e2d4c711f2263730062f019823126,bonafide,google_fleurs_ru_v1:11285305154211545636,049bcafee096c9db7d359855a0332b7c031798645ef3f0c22a7dd3da6f0a44fc,reviewer_2,pass,yes,yes,
fleurs-ru-acoustic-language-preservation-v1,7aecbebbd91444fe75bf261c15715862a7bb194bb501e8862d01b3f02059ff40,76bbdef3d62d645464318b996213890afe3e2d4c711f2263730062f019823126,spoof,fleurs_ru_v1_espeakng:241cd9052ae4b5ea,20f100bef4aac9dc5c76c6ac7eb90a5ce9146cb06f2367e35d3f8f4efbc8b861,reviewer_2,pass,yes,yes,
fleurs-ru-acoustic-language-preservation-v1,7aecbebbd91444fe75bf261c15715862a7bb194bb501e8862d01b3f02059ff40,77dd95c58818bdd9593df11c4188f7f079124fe40fcd93a25ee5dde28d96720f,bonafide,google_fleurs_ru_v1:2392567580417618424,a6070736652728f1e9d9ac1176793f6fe111dc062e7aefc8bf0d9af7631374f4,reviewer_2,pass,yes,yes,
fleurs-ru-acoustic-language-preservation-v1,7aecbebbd91444fe75bf261c15715862a7bb194bb501e8862d01b3f02059ff40,77dd95c58818bdd9593df11c4188f7f079124fe40fcd93a25ee5dde28d96720f,spoof,fleurs_ru_v1_espeakng:96a0c638b0cd9e3d,3bd74cbdcd37aef3eb584098615715bccfcf1936beedb7d31b29a046ed4f6291,reviewer_2,pass,yes,yes,
fleurs-ru-acoustic-language-preservation-v1,7aecbebbd91444fe75bf261c15715862a7bb194bb501e8862d01b3f02059ff40,7a1384045930b539cba669b87210a2593058025ccfc6b950f64194db9128c2e3,bonafide,google_fleurs_ru_v1:12704950043380299985,11e7dd314c5eff9d868e53b1294a5cb069448bb4fd67295f3fa69de7c1ed23bb,reviewer_2,pass,yes,yes,
fleurs-ru-acoustic-language-preservation-v1,7aecbebbd91444fe75bf261c15715862a7bb194bb501e8862d01b3f02059ff40,7a1384045930b539cba669b87210a2593058025ccfc6b950f64194db9128c2e3,spoof,fleurs_ru_v1_espeakng:defd91d771c3ce3b,985c5a52c1bb69c9ce80dbd7fcc49800e5f060ae220e37a5639f07d6e673d890,reviewer_2,pass,yes,yes,
fleurs-ru-acoustic-language-preservation-v1,7aecbebbd91444fe75bf261c15715862a7bb194bb501e8862d01b3f02059ff40,925b7392dc249b2fc52ddcdf0839978f7970be68a5d67252e65b29d92775f8f0,bonafide,google_fleurs_ru_v1:16465696498303751510,98aa4c0e2e70edb46c16d1327aa85ba4c9eb296cdfc6214c13837d8c7e4e610e,reviewer_2,pass,yes,yes,
fleurs-ru-acoustic-language-preservation-v1,7aecbebbd91444fe75bf261c15715862a7bb194bb501e8862d01b3f02059ff40,925b7392dc249b2fc52ddcdf0839978f7970be68a5d67252e65b29d92775f8f0,spoof,fleurs_ru_v1_espeakng:9ddf134ae25e12c3,6e4995c5d9df32aa051c21ab5b15ea8cbffc51fc79227a1336abe6367cdff216,reviewer_2,pass,yes,yes,
fleurs-ru-acoustic-language-preservation-v1,7aecbebbd91444fe75bf261c15715862a7bb194bb501e8862d01b3f02059ff40,94f4e5884b704f4c409d05684ed83b711bdc6655da0c84412350ef44e3ea8933,bonafide,google_fleurs_ru_v1:16752154771542602401,a1bbad452d0bf01e5986223620eb2f11b021bc45170ed6ac0277d2291ee00ee5,reviewer_2,pass,yes,yes,
fleurs-ru-acoustic-language-preservation-v1,7aecbebbd91444fe75bf261c15715862a7bb194bb501e8862d01b3f02059ff40,94f4e5884b704f4c409d05684ed83b711bdc6655da0c84412350ef44e3ea8933,spoof,fleurs_ru_v1_espeakng:1d71dc35ff180d8a,043916ad5b133f87c53dcadbfcef234f3c0410cbbdfb2ee994c19a01a3ca4674,reviewer_2,pass,yes,yes,
fleurs-ru-acoustic-language-preservation-v1,7aecbebbd91444fe75bf261c15715862a7bb194bb501e8862d01b3f02059ff40,966ebfb2b8fe66b06babde75dac393d96577e268e2a077d376d2a2ced9e673b5,bonafide,google_fleurs_ru_v1:3400477337551164256,9222145168f4728c2a7dccd9c6ac04142354b99b3c8710faa8825f7bc03f39ef,reviewer_2,pass,yes,yes,
fleurs-ru-acoustic-language-preservation-v1,7aecbebbd91444fe75bf261c15715862a7bb194bb501e8862d01b3f02059ff40,966ebfb2b8fe66b06babde75dac393d96577e268e2a077d376d2a2ced9e673b5,spoof,fleurs_ru_v1_espeakng:248f09f23433f1c2,42881fc2a45fa21ea737fc5b0a68118233d794b759b3a8bcc79632fa3c488b03,reviewer_2,pass,yes,yes,
fleurs-ru-acoustic-language-preservation-v1,7aecbebbd91444fe75bf261c15715862a7bb194bb501e8862d01b3f02059ff40,9e79ae75e179fa62fc5b18816062cfc003cf841ef69b768ee841d635dca82edd,bonafide,google_fleurs_ru_v1:4270151332928408597,179991de5aa57c6685c84a56238e71083635eb403f6c4940996f71289a2d0e3f,reviewer_2,pass,yes,yes,
fleurs-ru-acoustic-language-preservation-v1,7aecbebbd91444fe75bf261c15715862a7bb194bb501e8862d01b3f02059ff40,9e79ae75e179fa62fc5b18816062cfc003cf841ef69b768ee841d635dca82edd,spoof,fleurs_ru_v1_espeakng:f30905b1012ce6df,cd4fd8c89b93d37dd5cc3c7922e1a113f942ababfc9d4d4419c9be6565825521,reviewer_2,pass,yes,yes,
fleurs-ru-acoustic-language-preservation-v1,7aecbebbd91444fe75bf261c15715862a7bb194bb501e8862d01b3f02059ff40,a2ab0fe0890ec1e5c2bb869636c476b49b0da482b0fa52d3b557d4cac037ad74,bonafide,google_fleurs_ru_v1:7336278217695149606,474e8816252e15d16494863f3524ce957a10fc3d48ae6e0fd81ec792d5cc7935,reviewer_2,pass,yes,yes,
fleurs-ru-acoustic-language-preservation-v1,7aecbebbd91444fe75bf261c15715862a7bb194bb501e8862d01b3f02059ff40,a2ab0fe0890ec1e5c2bb869636c476b49b0da482b0fa52d3b557d4cac037ad74,spoof,fleurs_ru_v1_espeakng:8c44b03a9e12b80b,47df86e51e2caa7ddd338003ed40266d39b982a3065c146187e8c26f017e87fa,reviewer_2,pass,yes,yes,
fleurs-ru-acoustic-language-preservation-v1,7aecbebbd91444fe75bf261c15715862a7bb194bb501e8862d01b3f02059ff40,a3da40a8ac72f9197fdd35c515b710dc08249e97cfc88b3d9ff3529f56e40572,bonafide,google_fleurs_ru_v1:10388523902227354213,88262b9be4612508e44adab6476070c83aed4e3c6b242b23ea1c94ddf4138c0b,reviewer_2,pass,yes,yes,
fleurs-ru-acoustic-language-preservation-v1,7aecbebbd91444fe75bf261c15715862a7bb194bb501e8862d01b3f02059ff40,a3da40a8ac72f9197fdd35c515b710dc08249e97cfc88b3d9ff3529f56e40572,spoof,fleurs_ru_v1_espeakng:dd41070d08b2fb06,39ee42d309b9d3947dc5220b1ece0f3e209ba7a2f45194b75faf4cdbecfd39c4,reviewer_2,pass,yes,yes,
fleurs-ru-acoustic-language-preservation-v1,7aecbebbd91444fe75bf261c15715862a7bb194bb501e8862d01b3f02059ff40,a5efe0b2f6c775629b7345f5e2925206fe8812d4032ff35cf8ab8a432fcc17a3,bonafide,google_fleurs_ru_v1:8625699262798306371,e18da357d92db8d9fc7889f29217e15b2b9d93e624b52bf0227eed15284a62a5,reviewer_2,pass,yes,yes,
fleurs-ru-acoustic-language-preservation-v1,7aecbebbd91444fe75bf261c15715862a7bb194bb501e8862d01b3f02059ff40,a5efe0b2f6c775629b7345f5e2925206fe8812d4032ff35cf8ab8a432fcc17a3,spoof,fleurs_ru_v1_espeakng:d88557bade1d5da5,e7d9963ed5a2f71000d26f72b713695f97c1a8d87068d4762c8868d81b455a2c,reviewer_2,pass,yes,yes,
fleurs-ru-acoustic-language-preservation-v1,7aecbebbd91444fe75bf261c15715862a7bb194bb501e8862d01b3f02059ff40,a91278c2f971dc3d94c610aec802336a299458a99b5eb825772fdd567f748b27,bonafide,google_fleurs_ru_v1:12020562603455400739,071dc5e1ce49cfdeb441ddc998302f132e3d163e8e50a5793a5f068d2ff58e7f,reviewer_2,pass,yes,yes,
fleurs-ru-acoustic-language-preservation-v1,7aecbebbd91444fe75bf261c15715862a7bb194bb501e8862d01b3f02059ff40,a91278c2f971dc3d94c610aec802336a299458a99b5eb825772fdd567f748b27,spoof,fleurs_ru_v1_espeakng:10ef429675fa4725,ba2082893f182f45d372b4731cd2c2a80c8053968a908f27fd0ebee56953fca7,reviewer_2,pass,yes,yes,
fleurs-ru-acoustic-language-preservation-v1,7aecbebbd91444fe75bf261c15715862a7bb194bb501e8862d01b3f02059ff40,b3af8afebf35d5aebbbde7fe992d384ce838606b8a9c72ae4427765fb5f74691,bonafide,google_fleurs_ru_v1:14190545118405417593,30266083d23a2ca603e575b966bda47d8bd47f2cc13f53022164dccf5e79b056,reviewer_2,pass,yes,yes,
fleurs-ru-acoustic-language-preservation-v1,7aecbebbd91444fe75bf261c15715862a7bb194bb501e8862d01b3f02059ff40,b3af8afebf35d5aebbbde7fe992d384ce838606b8a9c72ae4427765fb5f74691,spoof,fleurs_ru_v1_espeakng:bc66b5436e52778d,903eb72cc1cd4a456f52f41ac0996cb50c1d88a9e7c12e0c7d6933eb8244cf26,reviewer_2,pass,yes,yes,
fleurs-ru-acoustic-language-preservation-v1,7aecbebbd91444fe75bf261c15715862a7bb194bb501e8862d01b3f02059ff40,b525dd9c5d75c19c7eccc40c2c7659917ef0a19b21fa3fda7200218bff958051,bonafide,google_fleurs_ru_v1:13890447198440910702,92da76f734fe5b8e5d46aeece082df4892bc4725065ee6243d5121ff8c0dbb14,reviewer_2,pass,yes,yes,
fleurs-ru-acoustic-language-preservation-v1,7aecbebbd91444fe75bf261c15715862a7bb194bb501e8862d01b3f02059ff40,b525dd9c5d75c19c7eccc40c2c7659917ef0a19b21fa3fda7200218bff958051,spoof,fleurs_ru_v1_espeakng:7bfead4290392566,c9c24897a41a145ab47231039fe8fb7170f8c1e17c5fdaa87761504a1347e488,reviewer_2,pass,yes,yes,
fleurs-ru-acoustic-language-preservation-v1,7aecbebbd91444fe75bf261c15715862a7bb194bb501e8862d01b3f02059ff40,b59b79639a2300b120e529a7e2553f39ed38a5722f869239158f10dee7efce7b,bonafide,google_fleurs_ru_v1:9349152271350423361,f4e559f70db9eca83a5b4829169d9e66b807a7910af63c17e2c7d1893deaaeb2,reviewer_2,pass,yes,yes,
fleurs-ru-acoustic-language-preservation-v1,7aecbebbd91444fe75bf261c15715862a7bb194bb501e8862d01b3f02059ff40,b59b79639a2300b120e529a7e2553f39ed38a5722f869239158f10dee7efce7b,spoof,fleurs_ru_v1_espeakng:e0e465eff993f07b,63c8d2fd7a0ddf4b75f430c379b9676308240604da8c9df00f2c116b4e84b860,reviewer_2,pass,yes,yes,
fleurs-ru-acoustic-language-preservation-v1,7aecbebbd91444fe75bf261c15715862a7bb194bb501e8862d01b3f02059ff40,b638843bf85ce4b0abcae0c98c98f75b7e0ea44cdd700565e727e88756bc718d,bonafide,google_fleurs_ru_v1:18044096353716070778,8891b60bc3e8ed238fdef0a9560d1c77c314166281938b251c7b8aa1884bb8e8,reviewer_2,pass,yes,yes,
fleurs-ru-acoustic-language-preservation-v1,7aecbebbd91444fe75bf261c15715862a7bb194bb501e8862d01b3f02059ff40,b638843bf85ce4b0abcae0c98c98f75b7e0ea44cdd700565e727e88756bc718d,spoof,fleurs_ru_v1_espeakng:cd9c0d0592a58a6b,b9461cc4761073354272ff5de226a2d1cc8f8a6fd6db3cd12c898f18057e01e9,reviewer_2,pass,yes,yes,
fleurs-ru-acoustic-language-preservation-v1,7aecbebbd91444fe75bf261c15715862a7bb194bb501e8862d01b3f02059ff40,b69bfa6ca4f33abcf2474e12895900db164ea50dadcbdd0f9dce631452dd24ef,bonafide,google_fleurs_ru_v1:11039380901595741421,4bdea25235fec620151920e7a89be8a1ee1d9ba2998957d5ae4e2a2a6eca5aa8,reviewer_2,pass,yes,yes,
fleurs-ru-acoustic-language-preservation-v1,7aecbebbd91444fe75bf261c15715862a7bb194bb501e8862d01b3f02059ff40,b69bfa6ca4f33abcf2474e12895900db164ea50dadcbdd0f9dce631452dd24ef,spoof,fleurs_ru_v1_espeakng:08d68315636b5219,1cb5db6d899d1f8afe6067b038ab1e1843c873054b7aa621948ae43471029029,reviewer_2,pass,yes,yes,
fleurs-ru-acoustic-language-preservation-v1,7aecbebbd91444fe75bf261c15715862a7bb194bb501e8862d01b3f02059ff40,b72604ec56a939edc3b858af248a8d2bd6ebd0d6a339bb51d235c12e111bb27c,bonafide,google_fleurs_ru_v1:13510782096718331397,be2e70d60a0e199736bb9bc424fd9f1ba391143f4a18c12a1ecb9d1a423da151,reviewer_2,pass,yes,yes,
fleurs-ru-acoustic-language-preservation-v1,7aecbebbd91444fe75bf261c15715862a7bb194bb501e8862d01b3f02059ff40,b72604ec56a939edc3b858af248a8d2bd6ebd0d6a339bb51d235c12e111bb27c,spoof,fleurs_ru_v1_espeakng:01897b642065e949,35b0181379a9617c24bff6b8ddf338629e4e4fc58f3d4f3300fdede117b278fc,reviewer_2,pass,yes,yes,
fleurs-ru-acoustic-language-preservation-v1,7aecbebbd91444fe75bf261c15715862a7bb194bb501e8862d01b3f02059ff40,be0e0561fb68365479490bbf5fc0bcaecc0e6ac47b0a57710c8e8290cfd5481b,bonafide,google_fleurs_ru_v1:10021068571959461962,5b4a6dc8d9de2f0a464ddc11181f9be9234446b05c8def19e07696061af248c9,reviewer_2,pass,yes,yes,
fleurs-ru-acoustic-language-preservation-v1,7aecbebbd91444fe75bf261c15715862a7bb194bb501e8862d01b3f02059ff40,be0e0561fb68365479490bbf5fc0bcaecc0e6ac47b0a57710c8e8290cfd5481b,spoof,fleurs_ru_v1_espeakng:4760034628d2e9f7,80fd5b48e419c03b1f3387f8668cf579bb8817a69b51ed78a979ae219677e3c1,reviewer_2,pass,yes,yes,
fleurs-ru-acoustic-language-preservation-v1,7aecbebbd91444fe75bf261c15715862a7bb194bb501e8862d01b3f02059ff40,bec4625fc7f611ffc35cad839cd0f686786384a5b2ec9aef642e6ab868fd6042,bonafide,google_fleurs_ru_v1:1642196827911660403,e6cc76224930ee94834e167b5ac2fd79d62956dfceeab5f88adb3e057a2f095c,reviewer_2,pass,yes,yes,
fleurs-ru-acoustic-language-preservation-v1,7aecbebbd91444fe75bf261c15715862a7bb194bb501e8862d01b3f02059ff40,bec4625fc7f611ffc35cad839cd0f686786384a5b2ec9aef642e6ab868fd6042,spoof,fleurs_ru_v1_espeakng:51a2a75e9cd3f647,05978550b5c7b977c0d2f077d9e69bb2e126c0e97994a174f6d5eb3ed331de65,reviewer_2,pass,yes,yes,
fleurs-ru-acoustic-language-preservation-v1,7aecbebbd91444fe75bf261c15715862a7bb194bb501e8862d01b3f02059ff40,beeb5a443be3bc7747124dab56d42c6e0d3d010232ab5021665db9d5e3ffcbe7,bonafide,google_fleurs_ru_v1:7410522089028782813,46169db355c41054f3b4389f31c20377728e8b9ec664d095af73c8fcaff6e671,reviewer_2,pass,yes,yes,
fleurs-ru-acoustic-language-preservation-v1,7aecbebbd91444fe75bf261c15715862a7bb194bb501e8862d01b3f02059ff40,beeb5a443be3bc7747124dab56d42c6e0d3d010232ab5021665db9d5e3ffcbe7,spoof,fleurs_ru_v1_espeakng:9eab918b11c51b60,e723cd25fb598bac3bd8dc00e8b33733283a6ca975334abefe8617f54ac4d4e8,reviewer_2,pass,yes,yes,
fleurs-ru-acoustic-language-preservation-v1,7aecbebbd91444fe75bf261c15715862a7bb194bb501e8862d01b3f02059ff40,c4cdecc16d04794b2980796a0a3ccb9af5fdb29caaaf3005f77095ce2a998e71,bonafide,google_fleurs_ru_v1:14514479534654139276,d5759dba6e8b0ca63a65df703dad0a9db047223acda20bc6671e2236d1445c7e,reviewer_2,pass,yes,yes,
fleurs-ru-acoustic-language-preservation-v1,7aecbebbd91444fe75bf261c15715862a7bb194bb501e8862d01b3f02059ff40,c4cdecc16d04794b2980796a0a3ccb9af5fdb29caaaf3005f77095ce2a998e71,spoof,fleurs_ru_v1_espeakng:be4aa24fca21bc28,2f0ecb3f8895329ebf169d8efe035387e44b0746b20eb72ce2f5268ca158d2cc,reviewer_2,pass,yes,yes,
fleurs-ru-acoustic-language-preservation-v1,7aecbebbd91444fe75bf261c15715862a7bb194bb501e8862d01b3f02059ff40,cac3c1cc85aaa531f9f928a63439326e083a910958feef9417970a5165f13f2e,bonafide,google_fleurs_ru_v1:14538972329666110700,36a01f67348de78571f246c10df91d65b5fb8749cc3ff970a55d5a4e970bd764,reviewer_2,pass,yes,yes,
fleurs-ru-acoustic-language-preservation-v1,7aecbebbd91444fe75bf261c15715862a7bb194bb501e8862d01b3f02059ff40,cac3c1cc85aaa531f9f928a63439326e083a910958feef9417970a5165f13f2e,spoof,fleurs_ru_v1_espeakng:ad9293dfad4753ee,db24f8a3cbc42d7c5da91dca01fa1b682e04e6606f91452fba191ed7f1381101,reviewer_2,pass,yes,yes,
fleurs-ru-acoustic-language-preservation-v1,7aecbebbd91444fe75bf261c15715862a7bb194bb501e8862d01b3f02059ff40,cb355ecb2b9ba6075c3a3f2d89d3e397ff001e7e57895b8f993701a4921982d2,bonafide,google_fleurs_ru_v1:13241214791147122658,515b34c4fdb672e104eefa046b5586b2cb5642219c8768d4f87a90cc47edcb93,reviewer_2,pass,yes,yes,
fleurs-ru-acoustic-language-preservation-v1,7aecbebbd91444fe75bf261c15715862a7bb194bb501e8862d01b3f02059ff40,cb355ecb2b9ba6075c3a3f2d89d3e397ff001e7e57895b8f993701a4921982d2,spoof,fleurs_ru_v1_espeakng:e1073a0d4bf48422,f3e5684c09221b1e902d0f0d94a7a024476b70c69a999696a95053b7626a0cfc,reviewer_2,pass,yes,yes,
fleurs-ru-acoustic-language-preservation-v1,7aecbebbd91444fe75bf261c15715862a7bb194bb501e8862d01b3f02059ff40,cd420dc537ae5c360b6badf8eb9724c167b96e0a586006770f00d02e6c17901e,bonafide,google_fleurs_ru_v1:9989135501306587017,9dbe533af0b8e3612639800e1b81c333713b6192e6f32578e3213856bd530152,reviewer_2,pass,yes,yes,
fleurs-ru-acoustic-language-preservation-v1,7aecbebbd91444fe75bf261c15715862a7bb194bb501e8862d01b3f02059ff40,cd420dc537ae5c360b6badf8eb9724c167b96e0a586006770f00d02e6c17901e,spoof,fleurs_ru_v1_espeakng:968b4f649a9fb76c,364a985633bf2cbb108b8f3b0bdace35b0228c8663d9bbaa76f360e5782a2276,reviewer_2,pass,yes,yes,
fleurs-ru-acoustic-language-preservation-v1,7aecbebbd91444fe75bf261c15715862a7bb194bb501e8862d01b3f02059ff40,ce38319a17340b5825eb4a0ecaa3a9d1efef518d9e1588f37c54c9db9f9c1aef,bonafide,google_fleurs_ru_v1:12763646417200298634,25d8defde6e0ee3ef744e1ec9a1c713c844aa678594b56072d6acc9d188804df,reviewer_2,pass,yes,yes,
fleurs-ru-acoustic-language-preservation-v1,7aecbebbd91444fe75bf261c15715862a7bb194bb501e8862d01b3f02059ff40,ce38319a17340b5825eb4a0ecaa3a9d1efef518d9e1588f37c54c9db9f9c1aef,spoof,fleurs_ru_v1_espeakng:dee0106b48373d1f,b08dbbaf3cb5527966c082897e4b3d6d9585442e9dcc8b5c5f472359b530a16c,reviewer_2,pass,yes,yes,
fleurs-ru-acoustic-language-preservation-v1,7aecbebbd91444fe75bf261c15715862a7bb194bb501e8862d01b3f02059ff40,cf9418338e0e03b6e0b10def5a342054188291fe4dd2cab7596f0cd9f7d74c5e,bonafide,google_fleurs_ru_v1:5764335204645607794,2f1a6e63563b6c7582eadc9be3736d5a112cc77ea2a6f6d7bd2ee7a931be63b2,reviewer_2,pass,yes,yes,
fleurs-ru-acoustic-language-preservation-v1,7aecbebbd91444fe75bf261c15715862a7bb194bb501e8862d01b3f02059ff40,cf9418338e0e03b6e0b10def5a342054188291fe4dd2cab7596f0cd9f7d74c5e,spoof,fleurs_ru_v1_espeakng:80354a715567c0fa,c3734a150fb2f9d614987e4c9c4c4917ed63ba9e0abbd26817f4d18265c98e45,reviewer_2,pass,yes,yes,
fleurs-ru-acoustic-language-preservation-v1,7aecbebbd91444fe75bf261c15715862a7bb194bb501e8862d01b3f02059ff40,d3213b0374976735d16d0caf3392be2dc5f3ebef0f8aff8a164ae7b7acc80c9e,bonafide,google_fleurs_ru_v1:10128565049419377161,adaef0958f8abbf335bb41b559e44c0981819a4e7a6a7467052d7570b60806c4,reviewer_2,pass,yes,yes,
fleurs-ru-acoustic-language-preservation-v1,7aecbebbd91444fe75bf261c15715862a7bb194bb501e8862d01b3f02059ff40,d3213b0374976735d16d0caf3392be2dc5f3ebef0f8aff8a164ae7b7acc80c9e,spoof,fleurs_ru_v1_espeakng:963975f7cf0d52c9,226aa2b2a467068f01115919a75723dd8aa553597a48bf9287364d6197176585,reviewer_2,pass,yes,yes,
fleurs-ru-acoustic-language-preservation-v1,7aecbebbd91444fe75bf261c15715862a7bb194bb501e8862d01b3f02059ff40,d7369650071aa382e81ea2aa1187cf7c39b7afbcb835f840ff304090ee085686,bonafide,google_fleurs_ru_v1:6413105619760926035,81b36c6e5f5780bd6305f385942ec4f9fa6c5e2170fed608e8ad04ea04bf36a5,reviewer_2,pass,yes,yes,
fleurs-ru-acoustic-language-preservation-v1,7aecbebbd91444fe75bf261c15715862a7bb194bb501e8862d01b3f02059ff40,d7369650071aa382e81ea2aa1187cf7c39b7afbcb835f840ff304090ee085686,spoof,fleurs_ru_v1_espeakng:b6ba0b29d5318136,5126d2764ca24d153e8374d1649c0a99e792865c08ced77a4e077ecd49471fdd,reviewer_2,pass,yes,yes,
fleurs-ru-acoustic-language-preservation-v1,7aecbebbd91444fe75bf261c15715862a7bb194bb501e8862d01b3f02059ff40,d95da4b7557886e3311708aecc47fac6cca22fdf9f43552b60094295ed489c05,bonafide,google_fleurs_ru_v1:1118149719419376837,d1dc95743549393a4a853951d8b1c88394543ca4b0858c16fc3b0f0ac415db41,reviewer_2,pass,yes,yes,
fleurs-ru-acoustic-language-preservation-v1,7aecbebbd91444fe75bf261c15715862a7bb194bb501e8862d01b3f02059ff40,d95da4b7557886e3311708aecc47fac6cca22fdf9f43552b60094295ed489c05,spoof,fleurs_ru_v1_espeakng:7bba936e3c5d1239,3ce47bfecfd9b1f8892a7c25995945a81ccb3a7900fd1170971d178110fa1c3c,reviewer_2,pass,yes,yes,
fleurs-ru-acoustic-language-preservation-v1,7aecbebbd91444fe75bf261c15715862a7bb194bb501e8862d01b3f02059ff40,d97576d3230965afcc9a15049c04411c3e01d093d4ad50dcffb0fd15568c358d,bonafide,google_fleurs_ru_v1:17805233619777785458,eb40d08951ecbf1eb6ea333d29953fa5c72864bb14251487c9639cb3f5676b3d,reviewer_2,pass,yes,yes,
fleurs-ru-acoustic-language-preservation-v1,7aecbebbd91444fe75bf261c15715862a7bb194bb501e8862d01b3f02059ff40,d97576d3230965afcc9a15049c04411c3e01d093d4ad50dcffb0fd15568c358d,spoof,fleurs_ru_v1_espeakng:9ae04b573c340605,d676dfbd1e481bf63c885244d2030344ad9464fdac2ebcf2f0ce4b5e6c266ba6,reviewer_2,pass,yes,yes,
fleurs-ru-acoustic-language-preservation-v1,7aecbebbd91444fe75bf261c15715862a7bb194bb501e8862d01b3f02059ff40,e432f2e80541212360c428b9e845906d437f44fdd7d5f39aee8e5f0089902efe,bonafide,google_fleurs_ru_v1:9854231884219888978,b3feca33fdebde84d4173c82fa81bf5c437d3eee247b8b63ed566df76ccbe729,reviewer_2,pass,yes,yes,
fleurs-ru-acoustic-language-preservation-v1,7aecbebbd91444fe75bf261c15715862a7bb194bb501e8862d01b3f02059ff40,e432f2e80541212360c428b9e845906d437f44fdd7d5f39aee8e5f0089902efe,spoof,fleurs_ru_v1_espeakng:2919d704981cc91f,19b03272ab67ac5283044e78d949c35696d62b3592c6a80c306830768b530a14,reviewer_2,pass,yes,yes,
fleurs-ru-acoustic-language-preservation-v1,7aecbebbd91444fe75bf261c15715862a7bb194bb501e8862d01b3f02059ff40,e4bc4ad83182761a93dabf83720411e925efbcd07e290ac4bd02819a03f1fec7,bonafide,google_fleurs_ru_v1:1952637449068485960,e791e9ada4564d695230c7e0894fe7e200dcb0513082ca8eadfff6866db58158,reviewer_2,pass,yes,yes,
fleurs-ru-acoustic-language-preservation-v1,7aecbebbd91444fe75bf261c15715862a7bb194bb501e8862d01b3f02059ff40,e4bc4ad83182761a93dabf83720411e925efbcd07e290ac4bd02819a03f1fec7,spoof,fleurs_ru_v1_espeakng:2d2e9c1c8ac989e4,c424a595dc317c04c37d7e19f9a7c16592bfbba13fd7ae043114699065993df8,reviewer_2,pass,yes,yes,
fleurs-ru-acoustic-language-preservation-v1,7aecbebbd91444fe75bf261c15715862a7bb194bb501e8862d01b3f02059ff40,e5ffcccc846a61a0ed681bdd177fc08dd38bc64ee8b07d9b501e2d037def3300,bonafide,google_fleurs_ru_v1:17041281135141463699,7625b770571590f56fe7290bab9a439d77f153e15203336a2ff8dbf323eecc20,reviewer_2,pass,yes,yes,
fleurs-ru-acoustic-language-preservation-v1,7aecbebbd91444fe75bf261c15715862a7bb194bb501e8862d01b3f02059ff40,e5ffcccc846a61a0ed681bdd177fc08dd38bc64ee8b07d9b501e2d037def3300,spoof,fleurs_ru_v1_espeakng:3d72f02d8e3b5b0b,58d0d36f8ce1510c2c6a9da058fbd106a293a561e62fc66e3efe235f45786514,reviewer_2,pass,yes,yes,
fleurs-ru-acoustic-language-preservation-v1,7aecbebbd91444fe75bf261c15715862a7bb194bb501e8862d01b3f02059ff40,ec186f494b221fdc6c5983417a6aaa17dacc83ef407f8184578dfcca065e4fbe,bonafide,google_fleurs_ru_v1:334603731114585250,c974b096d7bd0934cdf0905cc554906e097549c20b418596960f4fbf951e1469,reviewer_2,pass,yes,yes,
fleurs-ru-acoustic-language-preservation-v1,7aecbebbd91444fe75bf261c15715862a7bb194bb501e8862d01b3f02059ff40,ec186f494b221fdc6c5983417a6aaa17dacc83ef407f8184578dfcca065e4fbe,spoof,fleurs_ru_v1_espeakng:9bc4e1f79ae2a013,7d6c8f335172ad9e14ddd634ccb53894032beb369a58c17ff8944104c83417bd,reviewer_2,pass,yes,yes,
