archive_name,expected_size_bytes,sha256,pinned_revision,source_url
"ruasd-000096.tar","999761920","185b39a5cb006095dff5cedb174a9a64e86c702d06836933a7a37240edb567f2","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000097.tar","999075840","638a551a6a5a99261e7ee90d9ce534c0efbb540264db77987fe886b8f4fc62d7","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000098.tar","999669760","e91e847f6efbf8c9d43dde5ca1a13597bbdfa3738c8f3c78aeaccbf3e295b432","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000099.tar","999659520","322efb9a2c463fa69fd69e6f03a73e0345d30968727dae60a52bc85bf22d564a","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000100.tar","999751680","dcc87cd5d31bbb5bf5d517d64a2f6bcefb066a767be46196050bafc3b373fb2d","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000101.tar","1000591360","318c880c346477eea6f2cf53d8216c8d0a09347632dbcd4c2f3d5b6228601879","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000102.tar","1000171520","6898feae5e9ba5b39343156330615f7aeb9ef11ec80b1a80f6d1c8ce0ffc6754","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000103.tar","1001154560","64867a231b27a8be7648604bfb175b54ff8f88eefbaf59d21e531aa82ea43f18","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000104.tar","1001246720","94f15242ba5760ea1a6a3173c0a1b9d4e344362dbde3cbb5fa27f0422d4398a0","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000105.tar","1003089920","6275757abc16d5067507afc44fe67d7a7e44d58865ba1853ef35cdfe01f53747","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000106.tar","1005608960","1940f395b2128cb519eb7b4ef0aaac3d9469b9b4f363b799801ba2c5a571f442","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000107.tar","1003919360","4f7bca77d62a7142144738ec9e0cf5ea66b0e6770f9e507d50ce096e7617bdb7","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000108.tar","1001953280","6dd8feaecd80427e408b9c2929bb72ef853adf5b1e04d9186a0386e9abd515a5","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000109.tar","1001594880","88dd9261cde13e3caf4eb2557c2cedd3d1314be3e34e2316d343442734483227","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000110.tar","1001625600","247e5be3dfab727773047d9bd5c66a0e1ae8fc98456fc3ed53ee62e5f84d00b4","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000111.tar","1002117120","d1598b669ca83fdcc4c3abe18fa9bce38ce3cb7eec59b8b294c36af9f0450121","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000112.tar","1001932800","0ef9f7a8f28df71b8ca7f103b825d84ed17cdb1b7cfc20d6c247dd5f348cf172","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000113.tar","1002117120","e9889e70fb6d5cc2a3195466e9b8ee2b5f9ffb731f0bd7b973bea62f78686aed","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000114.tar","1002629120","acd0df0b9ba8eb63dbaab97e5742b70d9f4fbd60ef4bb1eb16ee9bf0699ce9f6","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000115.tar","1005352960","e828976a83138074c8ebb6a107ae4d72b897708d277c2ef96fb823a10aadd2ec","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000116.tar","1005148160","23c9c28f2df06ff6d21ca60b6544c8fca34c08c7924d59b697414a2261c8799b","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000117.tar","1006346240","adf9db5b7349301dda009e09fe8ff8c99f2c8b668699396e1dd53ed594dccd2e","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000118.tar","1005670400","851382038bd284e611fe6daac735da067f2ad3cf45627861ad244e54f0228a36","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000119.tar","1003079680","8ac64d4842e0c48f049e3b51ed0673814f24467bc7c59fd22631ecbb8f4e0c6c","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000120.tar","1002516480","ca18ddc2827169034bf50c2bf2bb1f12c2071c8ca57d81819174f3907b1ca0e7","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000121.tar","1002608640","1e01d5e96f0a878c301cca5aaa093df1d01f399af002dbc397ad0f0f3346dd54","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000122.tar","1006018560","9bb2c4516dd6d086e296cc0a06126cae5d3c1900c47cbf350ee65f08238f73dc","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000123.tar","1005639680","abd0bcbde10883f8a15f75dbd4a89479672d6cd42f1b116d55279284c822fae4","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000124.tar","1003622400","1176a3b5bc9cdd9d27bbe6ee50dcab9b048e328ff6f2fb03343bf273afd71d83","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000125.tar","1003427840","bbf635d3a380f8931e60995568b92b2b752f0fbf1b1d725fd37b0c7d412ff7a0","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000126.tar","1002885120","84fc186444bc4efeb2b59021a145b611646a36fb1bbc675f8b25943710ca920b","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000127.tar","1001953280","aabb00ad40cf19e9670383154134df63e2b42f0fb694955f470265b06fc8f4ef","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000128.tar","1002117120","f9c10d0e501d4101dd97c7203d02182d3e6cbb96abef602171d8332fd606ca1c","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000129.tar","1002997760","035fa9283d6db14fb325f9c11f5193be7968a3270006c8ff013778fda39bd42d","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000130.tar","1001318400","1e50dc7c954d6df3bff8d8a12e448e64ae23c9b577e6667835547ebb7fdd71a5","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000131.tar","1001461760","f836bee02b2f259d3531ec991e553375cce8ecba6fc489e5c6e024cbef8203c3","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000132.tar","1001482240","3967b39e1d67b788157cd8debf0889121c8df46d9d4a8bebe2427151d5ee2014","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000133.tar","1002434560","2193aac5f2ba108e90008820e03137257454e90b773c579d9148f711cb86fbc6","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000134.tar","1001359360","e0071d5d0cfc7d4aefc62f272c73b14daef1d0ab89f6d1648e6386369e803d15","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000135.tar","1001574400","76aeb50b545b419bbc8a7c335d8b629d3045bbdffd989348e01a7dbb4423c7d6","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000136.tar","1000120320","50b24cddebec14fa7beebc4c5b2df05cece223c81e1da2d69a825fd6f39760da","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000137.tar","1000499200","f98800b5e7bd92f1cff0db3cad52a467baca5d2d7b51318bb7d4afd741d1d1e9","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000138.tar","1000960000","73c58c81b7439aacf4aa36a873a3146f5921f17976a13f813a777024d7b5a2a5","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000139.tar","1000079360","17780b6ce1e8a0c76f1e0626a2c54a77f30803a205c1c2def6fcd09be8b7420b","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000140.tar","1001635840","441d9ade3fdbaa520b7f718743be3c96f1f782b0abd282d35c132c87d74b7ef3","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000141.tar","1002229760","35ca2304ae9c391e8cc49ce84883185319ec29c3625a4016510d65ece93c9ffc","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000142.tar","1002086400","16fb1e29a515ef8586297dfef0d228ee088906748f733f46d587663b2a79c590","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000143.tar","1002362880","ad3a588e1835a3693671ec2a502bf1ac40729c92f5c9aea8971d21474330029d","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000144.tar","1002885120","269e4ec42f896e271767b088bd728e0f9d9552d6a5881b080e393ffcafc6bfc9","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000145.tar","1003438080","72e0cb0de903fe860594baf21b4656b359a3c2234fd586041d6819d543359d84","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000146.tar","1005731840","ce79c087c3598a7746af5c1d687c7176b635a5e9cfb49e81be9ea44ad0ba3219","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000147.tar","1006243840","693108be423c7f1b46fdae5be2d23366871103dbe59080387265ed9fb329928f","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000148.tar","1007226880","470ae7a444a5d9f5f3f4a10e07f2bc32e68c48a35a97cfee64089f53fc6d1454","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000149.tar","1009285120","6a75da52d25138d04f864cb3f3bcd9fd130d296f687a0d5a0384969723743c9d","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000150.tar","1007226880","b43d7af29400fbf8500b85807c90fd034af00a35605e0a02a06166290dc90d1e","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000151.tar","1006684160","9dec2ce92b18e17e804913463b3223aff5956e26ede77516a34f78b2e93394fb","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000152.tar","1006254080","1fa751f74093e1a9fd66459abd2ed28415ff8ac914fdfd7698b7534fb2ff3923","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000153.tar","1008117760","2ae0f95fd55df1432d3acf805aaa18522471bc1b2eb324f06ee4cfe9e3b29169","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000154.tar","1002229760","191d0ad37e8337e14bd55aa447faf4007fb72e64ee7ce2977e5a1a662a1df2ac","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000155.tar","1002178560","ff871d95ddc64710e664b06544e6cd7fce2835a7c2af481549632627b0079315","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000156.tar","1001902080","4b71d116f4fc3c13cce22432b8415987cc561a6bfbed030ab5b0275447610fdd","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000157.tar","1002004480","ba813c5c88c259b37ed1ee03929b59f8c2bed2dc006ca1a7979cb4ee9bdd843c","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000158.tar","1002455040","5850392dcce4fe71ad15cfd764e87e087ac68d91fd0765c8542c3d19fd6f575c","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000159.tar","1002209280","abdfdf43c3038cee279ee143086a479a68c57290a045ddae4789b69a27e841c6","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000160.tar","1002711040","36c38ba38e6ad19c42eaf6fd8cdfbb70e35930fd24dd1efadc9216f79e7f778b","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000161.tar","1003438080","bbc0fb67164bd90e0e29cc6eca3cbe6a81ac33c057deaf4812c1f31dc89d9ac0","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000162.tar","1003243520","56ac007e070305a8d9c26c388da8b73a4e29674d097c90a9a7a96f0af9442543","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000163.tar","1002608640","41717dbcbe8eba3f85ca23c5ec3959da1b3cfadb0ff0a58b7a49923577a07cd4","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000164.tar","1002024960","d49c285d7314743ab64a8f1a05b35db731aff1a4d7e30301690ce822181d8daa","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000165.tar","1002270720","93e16e1266d2f6470aa6d0700dbc0bc5e8c69c70f976ffa88c12dbdcef61d7f4","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000166.tar","1002444800","58e8e0c87c4cfbfd8f266f6a848fe17747a7a4139a2599ff7005ae4d7445bf85","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000167.tar","1002127360","f81d3c409984d75d0d644953f6f470656f4e438caaaa96b11840d32f5597aef9","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000168.tar","1002383360","bc407e8f2d7d548b491ff78cb1507909713a73d8e42c5a994378ab44f2a73440","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000169.tar","1002403840","93e13612fc68f205f29ae941daf2948851048b401d54bf2a6521bd10d4a6849c","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000170.tar","1002147840","7cc1f08574b6e6528f2368f81ca173a272ad5419319474039658a6cd77a4f738","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000171.tar","1002752000","9104b2d747da4881682ddc3da9b6d97b81a639de889225a5385a0787d6d1c0b7","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000172.tar","1002229760","0d22dd9a5c0fb2f9735e735d94cc20da0792e2249f2cff446e3862f501d9fb62","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000173.tar","1002659840","5ad26cd68c2b9dc7a1870e6633b06942b682c87e58717ac6448f92d8e5eb2b2c","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000174.tar","1002403840","5d71325fc6ac5d946e534b5bb2356f126c1664b66dfb2de443ac8beb81048362","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000175.tar","1002731520","a4497fa88216c60b3c307c29710c01bad028ea337a0b87928b553b8ce75d14ab","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000176.tar","1002383360","8cec5fd358f7e05553ada5ee61a30dceb3650aaf98bd22cb0cef25c1ec3ce58a","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000177.tar","1002977280","f39b7a0defa7ea42b385def7bf7f2bfa3695fc72ee6556aa887bc7009f30c089","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000178.tar","1002096640","30d7cbe2ddc1e75c5716e2f9c39b90cbcd0907d30ea9a89d47754e92cb0ae02c","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000179.tar","1009684480","0310a154e7280e011988eb14913188e6cfe4a4b05101e13141d23ce5c1267281","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000180.tar","1017139200","cfe51dd9863a74f168ca9d36a2055dacc5edacdd6e1981502f2e230cebeacc0a","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000181.tar","1018337280","925272298cde1330d0b2fac7a50091913d192cfb59e6d8d819a166bbb8149bc6","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000182.tar","1018460160","3dfcde6a55c6f3fabdbfcc6888a631cbffdc0ceb09f3405ebd33bc7bd8275f1c","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000183.tar","1018552320","deecd4406936042b0ea0fe7e695ba699b87060921f60f4c362d64258f9722adb","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000184.tar","1018675200","5d24610cf553a154092d0465d9c04c4f9f285d981ab188799ceaf219d56a394e","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000185.tar","1018562560","39b5e3a5975a0d96cd1e387e0a900a84539ca7e26e460f9fe36f1aebeb4d42c3","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000186.tar","1015777280","e5a816a1ebc5b25a15826704b69fe7d243b3f7a71a88eed7a6d97ffd6ca71e33","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000187.tar","1003857920","164ab1db6a22824c7196662712e0bc13538052c371405e6f4236af6cabfff50f","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000188.tar","1013002240","cde825df8d901c8c73ca90f22fac7d64db049997e42edc927ea08414913efbc0","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000189.tar","1018234880","0a9e00719232adf3f966f07d677781bc1eae306e905dd90934a4cc8b20820966","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000190.tar","1024716800","8e5777f27446c1d4ff816b2d562ff7a5c70480ad0402cce8c255a1a92c1ad486","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000191.tar","1020661760","58eb4d0c4190271aa6c3b903e9efe6cd9c9def3ce249ed98dbb15f6c4461e98b","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
