sample_id,relative_path,sha256,split,label,language,code_switch,parent_group_id,source_name,source_license,rights_basis,speaker_pseudo_id,text_id,text_hash,duration_s,generator_family,generator_name,generator_version,voice_id,clone_consent_id,device,capture_route,original_sr,codec,augmentation_chain,augmentation_seed,created_at
xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_32_567,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-kazemotts-v1/76/76d1ba226c0a8361554954a197330a91406bd79f71d54d74906ab88ed5678180.wav,e52e1f547a3fa1e801cf4beb0844ba72c7bd21e00c220970ac366c5dbf304003,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-kazemotts-v1,ksc_derived_kk_v2_kazemotts,KSC text CC-BY-4.0; KazEmoTTS model CC-BY-4.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-kazemotts-v1:voice:M1:angry,xlsr-sls-model-v4:text:76d1ba226c0a8361554954a197330a91406bd79f71d54d74906ab88ed5678180,76d1ba226c0a8361554954a197330a91406bd79f71d54d74906ab88ed5678180,4.144761904761904,gradtts_hifigan_emotional_tts,ISSAI KazEmoTTS Grad-TTS + HiFi-GAN,KazEmoTTS source-revision-0db250b2ebd95c0de7f8fb7ccba9fd65d4815115; checkpoints-2024-03-11,M1:angry,,local_cuda_kazemotts_gradtts_hifigan,v4_offline_text_only_tts:kk-kazemotts-v1,22050,wav,,811424873,2026-08-14T19:02:25Z
xlsr_sls_model_v4_kk_spoof:Train/tv_news/5fa2e8ca2286c,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-kazemotts-v1/c4/c4b940862c09e6f6c695fd1900772ae0a0a5d05f49ab18710cbcdb56084f01fb.wav,4d2b413a047a1ef60d645d5fc206a274bf47d9f60d496b232a3b064e2467b15b,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-kazemotts-v1,ksc_derived_kk_v2_kazemotts,KSC text CC-BY-4.0; KazEmoTTS model CC-BY-4.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-kazemotts-v1:voice:M2:neutral,xlsr-sls-model-v4:text:c4b940862c09e6f6c695fd1900772ae0a0a5d05f49ab18710cbcdb56084f01fb,c4b940862c09e6f6c695fd1900772ae0a0a5d05f49ab18710cbcdb56084f01fb,4.388571428571429,gradtts_hifigan_emotional_tts,ISSAI KazEmoTTS Grad-TTS + HiFi-GAN,KazEmoTTS source-revision-0db250b2ebd95c0de7f8fb7ccba9fd65d4815115; checkpoints-2024-03-11,M2:neutral,,local_cuda_kazemotts_gradtts_hifigan,v4_offline_text_only_tts:kk-kazemotts-v1,22050,wav,,1528561058,2026-08-14T19:04:27Z
xlsr_sls_model_v4_kk_spoof:Train/parliament/mazhilis_27_401,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-kazemotts-v1/e9/e99c5e0d44cf94d6e49377297473ea1f805d9020df1e9b42c55aacde1c5a278c.wav,7f5e58cd40dc78e0a6c3f1d0f24d24c777cf8f006ddcd9393f2f5b9e2ff78828,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-kazemotts-v1,ksc_derived_kk_v2_kazemotts,KSC text CC-BY-4.0; KazEmoTTS model CC-BY-4.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-kazemotts-v1:voice:M2:sad,xlsr-sls-model-v4:text:e99c5e0d44cf94d6e49377297473ea1f805d9020df1e9b42c55aacde1c5a278c,e99c5e0d44cf94d6e49377297473ea1f805d9020df1e9b42c55aacde1c5a278c,3.8080725623582765,gradtts_hifigan_emotional_tts,ISSAI KazEmoTTS Grad-TTS + HiFi-GAN,KazEmoTTS source-revision-0db250b2ebd95c0de7f8fb7ccba9fd65d4815115; checkpoints-2024-03-11,M2:sad,,local_cuda_kazemotts_gradtts_hifigan,v4_offline_text_only_tts:kk-kazemotts-v1,22050,wav,,60316266,2026-08-14T19:04:27Z
xlsr_sls_model_v4_kk_spoof:Train/radio/01_09_107,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-kazemotts-v1/62/62a1b4b2a09129029e2eecfbdc9558bc6b4f9a90843f589e22129b54f232395f.wav,75268a1ddbfafe1fdb03744ba1867014e6803f5e477dad8b78663b65c8867f50,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-kazemotts-v1,ksc_derived_kk_v2_kazemotts,KSC text CC-BY-4.0; KazEmoTTS model CC-BY-4.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-kazemotts-v1:voice:M1:angry,xlsr-sls-model-v4:text:62a1b4b2a09129029e2eecfbdc9558bc6b4f9a90843f589e22129b54f232395f,62a1b4b2a09129029e2eecfbdc9558bc6b4f9a90843f589e22129b54f232395f,6.280997732426304,gradtts_hifigan_emotional_tts,ISSAI KazEmoTTS Grad-TTS + HiFi-GAN,KazEmoTTS source-revision-0db250b2ebd95c0de7f8fb7ccba9fd65d4815115; checkpoints-2024-03-11,M1:angry,,local_cuda_kazemotts_gradtts_hifigan,v4_offline_text_only_tts:kk-kazemotts-v1,22050,wav,,320260470,2026-08-14T19:04:27Z
xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_22_454,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-kazemotts-v1/a1/a1711c75206f82ee43708dca615bf8939e23358da7ed5b6e4b91a59675f129db.wav,6d06b8611e7d8796cb3863f0485d637d7f51beac3b83facc31476e7946a62ffa,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-kazemotts-v1,ksc_derived_kk_v2_kazemotts,KSC text CC-BY-4.0; KazEmoTTS model CC-BY-4.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-kazemotts-v1:voice:M1:surprise,xlsr-sls-model-v4:text:a1711c75206f82ee43708dca615bf8939e23358da7ed5b6e4b91a59675f129db,a1711c75206f82ee43708dca615bf8939e23358da7ed5b6e4b91a59675f129db,7.116916099773243,gradtts_hifigan_emotional_tts,ISSAI KazEmoTTS Grad-TTS + HiFi-GAN,KazEmoTTS source-revision-0db250b2ebd95c0de7f8fb7ccba9fd65d4815115; checkpoints-2024-03-11,M1:surprise,,local_cuda_kazemotts_gradtts_hifigan,v4_offline_text_only_tts:kk-kazemotts-v1,22050,wav,,1831568371,2026-08-14T19:04:28Z
xlsr_sls_model_v4_kk_spoof:Train/podcasts/01_04_472,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-kazemotts-v1/62/6296c7017d5aced17109c91ead782b403e8110b2d616a7311b599e29de12fad7.wav,94614f0b9d5b1f43ba4eedf795b297b8c7d9f212db3dbe6d803480551e70a3ab,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-kazemotts-v1,ksc_derived_kk_v2_kazemotts,KSC text CC-BY-4.0; KazEmoTTS model CC-BY-4.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-kazemotts-v1:voice:M1:fear,xlsr-sls-model-v4:text:6296c7017d5aced17109c91ead782b403e8110b2d616a7311b599e29de12fad7,6296c7017d5aced17109c91ead782b403e8110b2d616a7311b599e29de12fad7,6.141678004535147,gradtts_hifigan_emotional_tts,ISSAI KazEmoTTS Grad-TTS + HiFi-GAN,KazEmoTTS source-revision-0db250b2ebd95c0de7f8fb7ccba9fd65d4815115; checkpoints-2024-03-11,M1:fear,,local_cuda_kazemotts_gradtts_hifigan,v4_offline_text_only_tts:kk-kazemotts-v1,22050,wav,,1727937954,2026-08-14T19:04:28Z
xlsr_sls_model_v4_kk_spoof:Train/parliament/mazhilis_27_519,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-kazemotts-v1/06/0658e9fa4a36709cbbde4d9432f576217e8f65dc1a4b4db6ca269300be9ce4ad.wav,3b515ceadac2de1e206e93752996b8118d4e7db829a492b51c46fd2af9fddc69,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-kazemotts-v1,ksc_derived_kk_v2_kazemotts,KSC text CC-BY-4.0; KazEmoTTS model CC-BY-4.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-kazemotts-v1:voice:M1:happy,xlsr-sls-model-v4:text:0658e9fa4a36709cbbde4d9432f576217e8f65dc1a4b4db6ca269300be9ce4ad,0658e9fa4a36709cbbde4d9432f576217e8f65dc1a4b4db6ca269300be9ce4ad,5.015510204081632,gradtts_hifigan_emotional_tts,ISSAI KazEmoTTS Grad-TTS + HiFi-GAN,KazEmoTTS source-revision-0db250b2ebd95c0de7f8fb7ccba9fd65d4815115; checkpoints-2024-03-11,M1:happy,,local_cuda_kazemotts_gradtts_hifigan,v4_offline_text_only_tts:kk-kazemotts-v1,22050,wav,,2055814404,2026-08-14T19:04:28Z
xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_36_214,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-kazemotts-v1/ac/ac0b0b027117bf7aead6e3a2a2b6a200857d601b182c97035725272ba40f1bfc.wav,7970fd3356df2d4ed31c46cb723e357f0f5fdace8104d722487c6d14026617dd,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-kazemotts-v1,ksc_derived_kk_v2_kazemotts,KSC text CC-BY-4.0; KazEmoTTS model CC-BY-4.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-kazemotts-v1:voice:M1:neutral,xlsr-sls-model-v4:text:ac0b0b027117bf7aead6e3a2a2b6a200857d601b182c97035725272ba40f1bfc,ac0b0b027117bf7aead6e3a2a2b6a200857d601b182c97035725272ba40f1bfc,4.806530612244898,gradtts_hifigan_emotional_tts,ISSAI KazEmoTTS Grad-TTS + HiFi-GAN,KazEmoTTS source-revision-0db250b2ebd95c0de7f8fb7ccba9fd65d4815115; checkpoints-2024-03-11,M1:neutral,,local_cuda_kazemotts_gradtts_hifigan,v4_offline_text_only_tts:kk-kazemotts-v1,22050,wav,,1944276689,2026-08-14T19:04:28Z
xlsr_sls_model_v4_kk_spoof:Train/parliament/senate_10_267,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-kazemotts-v1/20/209c769dd46350a3c4aac6aaefb32ca1df663fc058cd188d6d2732a0411e626e.wav,7de85e62c04bc880e3faa31770f643b3fba762e1a3f62ead6d8c759846c76b7f,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-kazemotts-v1,ksc_derived_kk_v2_kazemotts,KSC text CC-BY-4.0; KazEmoTTS model CC-BY-4.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-kazemotts-v1:voice:M1:sad,xlsr-sls-model-v4:text:209c769dd46350a3c4aac6aaefb32ca1df663fc058cd188d6d2732a0411e626e,209c769dd46350a3c4aac6aaefb32ca1df663fc058cd188d6d2732a0411e626e,2.1710657596371883,gradtts_hifigan_emotional_tts,ISSAI KazEmoTTS Grad-TTS + HiFi-GAN,KazEmoTTS source-revision-0db250b2ebd95c0de7f8fb7ccba9fd65d4815115; checkpoints-2024-03-11,M1:sad,,local_cuda_kazemotts_gradtts_hifigan,v4_offline_text_only_tts:kk-kazemotts-v1,22050,wav,,582749267,2026-08-14T19:04:28Z
xlsr_sls_model_v4_kk_spoof:Train/podcasts/01_00_561,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-kazemotts-v1/bb/bb7b9eac09e415d1db66f281d0cec8d8a0c5e3cf622f59f44f0e235e8689e9e7.wav,764714917a11987fbd0aba009536a4d25f8f8c068190da9cc42266b88e1444ca,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-kazemotts-v1,ksc_derived_kk_v2_kazemotts,KSC text CC-BY-4.0; KazEmoTTS model CC-BY-4.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-kazemotts-v1:voice:F1:angry,xlsr-sls-model-v4:text:bb7b9eac09e415d1db66f281d0cec8d8a0c5e3cf622f59f44f0e235e8689e9e7,bb7b9eac09e415d1db66f281d0cec8d8a0c5e3cf622f59f44f0e235e8689e9e7,2.8792743764172335,gradtts_hifigan_emotional_tts,ISSAI KazEmoTTS Grad-TTS + HiFi-GAN,KazEmoTTS source-revision-0db250b2ebd95c0de7f8fb7ccba9fd65d4815115; checkpoints-2024-03-11,F1:angry,,local_cuda_kazemotts_gradtts_hifigan,v4_offline_text_only_tts:kk-kazemotts-v1,22050,wav,,959133409,2026-08-14T19:04:28Z
xlsr_sls_model_v4_kk_spoof:Train/podcasts/01_00_072,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-kazemotts-v1/44/44d35f06144e2ca297c5cdea8406214495ec685f07739448644425e091f9a73a.wav,561587a1a8b8219915b4d8908177b82b5bb7283282f3d6c71bc9893e8f363801,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-kazemotts-v1,ksc_derived_kk_v2_kazemotts,KSC text CC-BY-4.0; KazEmoTTS model CC-BY-4.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-kazemotts-v1:voice:F1:surprise,xlsr-sls-model-v4:text:44d35f06144e2ca297c5cdea8406214495ec685f07739448644425e091f9a73a,44d35f06144e2ca297c5cdea8406214495ec685f07739448644425e091f9a73a,8.196643990929704,gradtts_hifigan_emotional_tts,ISSAI KazEmoTTS Grad-TTS + HiFi-GAN,KazEmoTTS source-revision-0db250b2ebd95c0de7f8fb7ccba9fd65d4815115; checkpoints-2024-03-11,F1:surprise,,local_cuda_kazemotts_gradtts_hifigan,v4_offline_text_only_tts:kk-kazemotts-v1,22050,wav,,1906185067,2026-08-14T19:04:29Z
xlsr_sls_model_v4_kk_spoof:Train/tv_news/5fd038113b57d,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-kazemotts-v1/5a/5a01b7f2aea4af4b6c6a560d9696aee253ab8392979f00ce71745f1123084e50.wav,39174bd2b10b10c56e9f2f0e2e2ac927996cc15b0a698e6323be335a3593d9e3,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-kazemotts-v1,ksc_derived_kk_v2_kazemotts,KSC text CC-BY-4.0; KazEmoTTS model CC-BY-4.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-kazemotts-v1:voice:F1:fear,xlsr-sls-model-v4:text:5a01b7f2aea4af4b6c6a560d9696aee253ab8392979f00ce71745f1123084e50,5a01b7f2aea4af4b6c6a560d9696aee253ab8392979f00ce71745f1123084e50,3.7732426303854876,gradtts_hifigan_emotional_tts,ISSAI KazEmoTTS Grad-TTS + HiFi-GAN,KazEmoTTS source-revision-0db250b2ebd95c0de7f8fb7ccba9fd65d4815115; checkpoints-2024-03-11,F1:fear,,local_cuda_kazemotts_gradtts_hifigan,v4_offline_text_only_tts:kk-kazemotts-v1,22050,wav,,1371071983,2026-08-14T19:04:29Z
xlsr_sls_model_v4_kk_spoof:Train/radio/01_54_337,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-kazemotts-v1/9a/9a359f9da37545962cbaddf7a8e5e9e90f890fd50a23ee8265df0067cc90c763.wav,67cfc59a6bee4303595ab1d41104a4d60ffa3ffb2bb3b9e788ea7e1be73c719b,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-kazemotts-v1,ksc_derived_kk_v2_kazemotts,KSC text CC-BY-4.0; KazEmoTTS model CC-BY-4.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-kazemotts-v1:voice:F1:happy,xlsr-sls-model-v4:text:9a359f9da37545962cbaddf7a8e5e9e90f890fd50a23ee8265df0067cc90c763,9a359f9da37545962cbaddf7a8e5e9e90f890fd50a23ee8265df0067cc90c763,6.942766439909297,gradtts_hifigan_emotional_tts,ISSAI KazEmoTTS Grad-TTS + HiFi-GAN,KazEmoTTS source-revision-0db250b2ebd95c0de7f8fb7ccba9fd65d4815115; checkpoints-2024-03-11,F1:happy,,local_cuda_kazemotts_gradtts_hifigan,v4_offline_text_only_tts:kk-kazemotts-v1,22050,wav,,1243908375,2026-08-14T19:04:29Z
xlsr_sls_model_v4_kk_spoof:Train/podcasts/06_00_38,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-kazemotts-v1/96/9644fe1898d45612a1c7923cbed585f40eec6ef3783469c4c653604ec6de63fd.wav,9f158bd27d7585c73e0a2aa8b850e4cdf8faffb230d92a63dd8addc51ece0ba7,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-kazemotts-v1,ksc_derived_kk_v2_kazemotts,KSC text CC-BY-4.0; KazEmoTTS model CC-BY-4.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-kazemotts-v1:voice:F1:neutral,xlsr-sls-model-v4:text:9644fe1898d45612a1c7923cbed585f40eec6ef3783469c4c653604ec6de63fd,9644fe1898d45612a1c7923cbed585f40eec6ef3783469c4c653604ec6de63fd,5.352199546485261,gradtts_hifigan_emotional_tts,ISSAI KazEmoTTS Grad-TTS + HiFi-GAN,KazEmoTTS source-revision-0db250b2ebd95c0de7f8fb7ccba9fd65d4815115; checkpoints-2024-03-11,F1:neutral,,local_cuda_kazemotts_gradtts_hifigan,v4_offline_text_only_tts:kk-kazemotts-v1,22050,wav,,1587644459,2026-08-14T19:04:29Z
xlsr_sls_model_v4_kk_spoof:Train/radio/01_29_059,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-kazemotts-v1/cf/cfc15296cbe3e2d34251718ec356bdf2e7249221d0145a372dfa37d92c4657aa.wav,4b307d5d808b3baf8ce8330e2f3dee693c38b5f59dffdccaf865e9038b5c5e73,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-kazemotts-v1,ksc_derived_kk_v2_kazemotts,KSC text CC-BY-4.0; KazEmoTTS model CC-BY-4.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-kazemotts-v1:voice:F1:sad,xlsr-sls-model-v4:text:cfc15296cbe3e2d34251718ec356bdf2e7249221d0145a372dfa37d92c4657aa,cfc15296cbe3e2d34251718ec356bdf2e7249221d0145a372dfa37d92c4657aa,8.092154195011338,gradtts_hifigan_emotional_tts,ISSAI KazEmoTTS Grad-TTS + HiFi-GAN,KazEmoTTS source-revision-0db250b2ebd95c0de7f8fb7ccba9fd65d4815115; checkpoints-2024-03-11,F1:sad,,local_cuda_kazemotts_gradtts_hifigan,v4_offline_text_only_tts:kk-kazemotts-v1,22050,wav,,839781260,2026-08-14T19:04:29Z
xlsr_sls_model_v4_kk_spoof:Train/parliament/mazhilis_15_1_698,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-kazemotts-v1/f3/f305d15c241c2162dd1ec545df4a68727a2253c39a065052a45e85129986d970.wav,4d70b894c4751f0ece1f5992bca84ea6440d60b140c46264aeaa22b859eda92f,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-kazemotts-v1,ksc_derived_kk_v2_kazemotts,KSC text CC-BY-4.0; KazEmoTTS model CC-BY-4.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-kazemotts-v1:voice:M2:angry,xlsr-sls-model-v4:text:f305d15c241c2162dd1ec545df4a68727a2253c39a065052a45e85129986d970,f305d15c241c2162dd1ec545df4a68727a2253c39a065052a45e85129986d970,2.6006349206349206,gradtts_hifigan_emotional_tts,ISSAI KazEmoTTS Grad-TTS + HiFi-GAN,KazEmoTTS source-revision-0db250b2ebd95c0de7f8fb7ccba9fd65d4815115; checkpoints-2024-03-11,M2:angry,,local_cuda_kazemotts_gradtts_hifigan,v4_offline_text_only_tts:kk-kazemotts-v1,22050,wav,,926929072,2026-08-14T19:04:30Z
xlsr_sls_model_v4_kk_spoof:Train/tv_news/5fd03841e7522,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-kazemotts-v1/94/949a6311e083281c097ea233ebc56d0edf83cafb5ddc3e4b002df337809e0555.wav,14ab6af0d8c4e31c3db93c44763500efe4bed51ccf0d2c47ea4568cc84027769,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-kazemotts-v1,ksc_derived_kk_v2_kazemotts,KSC text CC-BY-4.0; KazEmoTTS model CC-BY-4.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-kazemotts-v1:voice:M2:surprise,xlsr-sls-model-v4:text:949a6311e083281c097ea233ebc56d0edf83cafb5ddc3e4b002df337809e0555,949a6311e083281c097ea233ebc56d0edf83cafb5ddc3e4b002df337809e0555,4.667210884353741,gradtts_hifigan_emotional_tts,ISSAI KazEmoTTS Grad-TTS + HiFi-GAN,KazEmoTTS source-revision-0db250b2ebd95c0de7f8fb7ccba9fd65d4815115; checkpoints-2024-03-11,M2:surprise,,local_cuda_kazemotts_gradtts_hifigan,v4_offline_text_only_tts:kk-kazemotts-v1,22050,wav,,609749732,2026-08-14T19:04:30Z
xlsr_sls_model_v4_kk_spoof:Train/tv_news/6006d245e6c8e,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-kazemotts-v1/7a/7ae34ff72817ecccfb30a54f38554f027875209277579e12142b48d2490a0cf5.wav,4bd807f9f4f0b463ed068e40d21c814645e92aeae6dadaf3122e6c752738da33,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-kazemotts-v1,ksc_derived_kk_v2_kazemotts,KSC text CC-BY-4.0; KazEmoTTS model CC-BY-4.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-kazemotts-v1:voice:M2:fear,xlsr-sls-model-v4:text:7ae34ff72817ecccfb30a54f38554f027875209277579e12142b48d2490a0cf5,7ae34ff72817ecccfb30a54f38554f027875209277579e12142b48d2490a0cf5,3.4133333333333336,gradtts_hifigan_emotional_tts,ISSAI KazEmoTTS Grad-TTS + HiFi-GAN,KazEmoTTS source-revision-0db250b2ebd95c0de7f8fb7ccba9fd65d4815115; checkpoints-2024-03-11,M2:fear,,local_cuda_kazemotts_gradtts_hifigan,v4_offline_text_only_tts:kk-kazemotts-v1,22050,wav,,1864041810,2026-08-14T19:04:30Z
xlsr_sls_model_v4_kk_spoof:Train/tv_news/5fa2e74d5396a,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-kazemotts-v1/b4/b4c643ce53920c1a35c7279f084dd1dd16b750753bd6e611646f223391209548.wav,1947284acfd40f013e5d0a57fdca706f24f7d18733aecb261baf7f1576a27aa3,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-kazemotts-v1,ksc_derived_kk_v2_kazemotts,KSC text CC-BY-4.0; KazEmoTTS model CC-BY-4.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-kazemotts-v1:voice:M2:happy,xlsr-sls-model-v4:text:b4c643ce53920c1a35c7279f084dd1dd16b750753bd6e611646f223391209548,b4c643ce53920c1a35c7279f084dd1dd16b750753bd6e611646f223391209548,4.504671201814059,gradtts_hifigan_emotional_tts,ISSAI KazEmoTTS Grad-TTS + HiFi-GAN,KazEmoTTS source-revision-0db250b2ebd95c0de7f8fb7ccba9fd65d4815115; checkpoints-2024-03-11,M2:happy,,local_cuda_kazemotts_gradtts_hifigan,v4_offline_text_only_tts:kk-kazemotts-v1,22050,wav,,1740799743,2026-08-14T19:04:30Z
xlsr_sls_model_v4_kk_spoof:Train/podcasts/01_11_269,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-kazemotts-v1/ab/ab4808009cc2e5b145120e8afa4fd582399c9839b04c7d8d007acc54ba23fb68.wav,6b5d19103faa55bf23ef9e92549685bf8177222bff1247473e8bcb263b558065,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-kazemotts-v1,ksc_derived_kk_v2_kazemotts,KSC text CC-BY-4.0; KazEmoTTS model CC-BY-4.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-kazemotts-v1:voice:M2:neutral,xlsr-sls-model-v4:text:ab4808009cc2e5b145120e8afa4fd582399c9839b04c7d8d007acc54ba23fb68,ab4808009cc2e5b145120e8afa4fd582399c9839b04c7d8d007acc54ba23fb68,12.503945578231292,gradtts_hifigan_emotional_tts,ISSAI KazEmoTTS Grad-TTS + HiFi-GAN,KazEmoTTS source-revision-0db250b2ebd95c0de7f8fb7ccba9fd65d4815115; checkpoints-2024-03-11,M2:neutral,,local_cuda_kazemotts_gradtts_hifigan,v4_offline_text_only_tts:kk-kazemotts-v1,22050,wav,,2061454291,2026-08-14T19:04:31Z
xlsr_sls_model_v4_kk_spoof:Train/tv_news/5f71cfc7c1487,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-kazemotts-v1/7a/7ab850bcbd7a52c1d899ab8275931d26bc8292a7675d1479fe5c0078c8b9366b.wav,a032b1a149c2e4e85d10466780686bbdda2a1e22e1a8b439ba8c2a67c5612e6a,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-kazemotts-v1,ksc_derived_kk_v2_kazemotts,KSC text CC-BY-4.0; KazEmoTTS model CC-BY-4.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-kazemotts-v1:voice:M2:sad,xlsr-sls-model-v4:text:7ab850bcbd7a52c1d899ab8275931d26bc8292a7675d1479fe5c0078c8b9366b,7ab850bcbd7a52c1d899ab8275931d26bc8292a7675d1479fe5c0078c8b9366b,6.989206349206349,gradtts_hifigan_emotional_tts,ISSAI KazEmoTTS Grad-TTS + HiFi-GAN,KazEmoTTS source-revision-0db250b2ebd95c0de7f8fb7ccba9fd65d4815115; checkpoints-2024-03-11,M2:sad,,local_cuda_kazemotts_gradtts_hifigan,v4_offline_text_only_tts:kk-kazemotts-v1,22050,wav,,598205345,2026-08-14T19:04:31Z
