sample_id,relative_path,sha256,split,label,language,code_switch,parent_group_id,source_name,source_license,rights_basis,speaker_pseudo_id,text_id,text_hash,duration_s,generator_family,generator_name,generator_version,voice_id,clone_consent_id,device,capture_route,original_sr,codec,augmentation_chain,augmentation_seed,created_at
qwen3_tts_customvoice_aiden_v4_final_salvage:bd9dfc3345a64c864bfa,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_qwen/ru_qwen_231_486a9c6aae81.wav,73aada5ba1da58e5e8850351a3124af9bedaecb262025c96252f2805d460dff6,test,spoof,ru,false,qwen3_tts_customvoice_aiden_v4_final_salvage:fixed-profile:qwen3_tts_0_6b_customvoice_aiden_q8_0,qwen3_tts_customvoice_aiden_v4_final_salvage,"Apache-2.0: Qwen CustomVoice and tokenizer model cards, cstr GGUF conversion cards, and CrispASR runtime release; permitted only for this project's personal-research scope with no training, calibration, product, re-hosting, verified-speaker or speaker-independence claim","One-shot local text-only derivative of frozen common_voice_ru_v24_v4_final_salvage text ab7896406ff31af688846a3c2025f50c4067a380418180c1fc5b855f9997f661; no reference audio, cloning, resynthesis, replacement or backfill",qwen3_tts_customvoice_aiden_v4_final_salvage:synthetic-profile:qwen3_tts_0_6b_customvoice_aiden_q8_0,ab7896406ff31af688846a3c2025f50c4067a380418180c1fc5b855f9997f661,486a9c6aae81dd4b495ea7f49810df6b686f940131886c680277646c089a472c,6.0,qwen3_tts_customvoice_gguf,Qwen3-TTS 0.6B CustomVoice Q8_0 GGUF,talker-cstr-29094dcb46f19b0898616aa9aeb876aa9aa6e086-5227dcbc4df7c5533341d111cc469fa491a48e722b23dd10f553181b52dff2d9; codec-cstr-344e279551177654762e5c7d39e217834325f222-70dc95dbfdd9aa5d9d406236ff771d061bf17b0cda02a72513953355606e719b; crispasr-v0.8.28-99e990ae-c2413af7d5e70a166b74fe96f5afb6d7463f1414a5ac2dea7cd982da9f83f827; fixed-aiden; wrapper-f02d93fd7ee064539771a868c5033bc163bec1c94c838eb1152c52eb7eb677b7,qwen3_tts_customvoice:aiden,not_applicable:text_only_no_reference_audio,cuda:0,offline_text_only_final_materialization,24000,wav,synthesis_text_sha256=486a9c6aae81dd4b495ea7f49810df6b686f940131886c680277646c089a472c;reference_audio=forbidden;voice_cloning=false,1214946410,2026-08-16T01:00:00+06:00
qwen3_tts_customvoice_aiden_v4_final_salvage:16ad5ab38b7a597a1a71,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_qwen/ru_qwen_232_4a9a71d09b2a.wav,2afd74d4a1e7e98f17e21f3ba0d7a36a7e24f74eeef0e412232415e7dd90264f,test,spoof,ru,false,qwen3_tts_customvoice_aiden_v4_final_salvage:fixed-profile:qwen3_tts_0_6b_customvoice_aiden_q8_0,qwen3_tts_customvoice_aiden_v4_final_salvage,"Apache-2.0: Qwen CustomVoice and tokenizer model cards, cstr GGUF conversion cards, and CrispASR runtime release; permitted only for this project's personal-research scope with no training, calibration, product, re-hosting, verified-speaker or speaker-independence claim","One-shot local text-only derivative of frozen common_voice_ru_v24_v4_final_salvage text 30916d971419e9fb54fa0d5878858201982a5d1cf23bb32ac1791b1757264d8c; no reference audio, cloning, resynthesis, replacement or backfill",qwen3_tts_customvoice_aiden_v4_final_salvage:synthetic-profile:qwen3_tts_0_6b_customvoice_aiden_q8_0,30916d971419e9fb54fa0d5878858201982a5d1cf23bb32ac1791b1757264d8c,4a9a71d09b2a601657ee272945fb813b43aa6420493a848198aa2bbfcaf8eed6,5.76,qwen3_tts_customvoice_gguf,Qwen3-TTS 0.6B CustomVoice Q8_0 GGUF,talker-cstr-29094dcb46f19b0898616aa9aeb876aa9aa6e086-5227dcbc4df7c5533341d111cc469fa491a48e722b23dd10f553181b52dff2d9; codec-cstr-344e279551177654762e5c7d39e217834325f222-70dc95dbfdd9aa5d9d406236ff771d061bf17b0cda02a72513953355606e719b; crispasr-v0.8.28-99e990ae-c2413af7d5e70a166b74fe96f5afb6d7463f1414a5ac2dea7cd982da9f83f827; fixed-aiden; wrapper-f02d93fd7ee064539771a868c5033bc163bec1c94c838eb1152c52eb7eb677b7,qwen3_tts_customvoice:aiden,not_applicable:text_only_no_reference_audio,cuda:0,offline_text_only_final_materialization,24000,wav,synthesis_text_sha256=4a9a71d09b2a601657ee272945fb813b43aa6420493a848198aa2bbfcaf8eed6;reference_audio=forbidden;voice_cloning=false,1251635664,2026-08-16T01:00:00+06:00
qwen3_tts_customvoice_aiden_v4_final_salvage:0e1a368fd69c6d9fc2e0,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_qwen/ru_qwen_233_495034a80cb0.wav,4354c0d3a7a8941cb69b3d3806f9e79c917e019cf48c692ddc83f100733ef5f6,test,spoof,ru,false,qwen3_tts_customvoice_aiden_v4_final_salvage:fixed-profile:qwen3_tts_0_6b_customvoice_aiden_q8_0,qwen3_tts_customvoice_aiden_v4_final_salvage,"Apache-2.0: Qwen CustomVoice and tokenizer model cards, cstr GGUF conversion cards, and CrispASR runtime release; permitted only for this project's personal-research scope with no training, calibration, product, re-hosting, verified-speaker or speaker-independence claim","One-shot local text-only derivative of frozen common_voice_ru_v24_v4_final_salvage text 64ec75705cb6089db0d9e4bdb95b46284d299e9bb479b9e864a8832e79f77256; no reference audio, cloning, resynthesis, replacement or backfill",qwen3_tts_customvoice_aiden_v4_final_salvage:synthetic-profile:qwen3_tts_0_6b_customvoice_aiden_q8_0,64ec75705cb6089db0d9e4bdb95b46284d299e9bb479b9e864a8832e79f77256,495034a80cb05cf5a62b8ec6ed2c5385b0361673e31eb9f37337ca34fedab48a,3.76,qwen3_tts_customvoice_gguf,Qwen3-TTS 0.6B CustomVoice Q8_0 GGUF,talker-cstr-29094dcb46f19b0898616aa9aeb876aa9aa6e086-5227dcbc4df7c5533341d111cc469fa491a48e722b23dd10f553181b52dff2d9; codec-cstr-344e279551177654762e5c7d39e217834325f222-70dc95dbfdd9aa5d9d406236ff771d061bf17b0cda02a72513953355606e719b; crispasr-v0.8.28-99e990ae-c2413af7d5e70a166b74fe96f5afb6d7463f1414a5ac2dea7cd982da9f83f827; fixed-aiden; wrapper-f02d93fd7ee064539771a868c5033bc163bec1c94c838eb1152c52eb7eb677b7,qwen3_tts_customvoice:aiden,not_applicable:text_only_no_reference_audio,cuda:0,offline_text_only_final_materialization,24000,wav,synthesis_text_sha256=495034a80cb05cf5a62b8ec6ed2c5385b0361673e31eb9f37337ca34fedab48a;reference_audio=forbidden;voice_cloning=false,1229993128,2026-08-16T01:00:00+06:00
qwen3_tts_customvoice_aiden_v4_final_salvage:804173c2bc002c5c122b,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_qwen/ru_qwen_234_1fa8e06b09f5.wav,6049fa981ebaf8a7d1e87b2dd18432af4021365166bf0104a903914fd5cc46b8,test,spoof,ru,false,qwen3_tts_customvoice_aiden_v4_final_salvage:fixed-profile:qwen3_tts_0_6b_customvoice_aiden_q8_0,qwen3_tts_customvoice_aiden_v4_final_salvage,"Apache-2.0: Qwen CustomVoice and tokenizer model cards, cstr GGUF conversion cards, and CrispASR runtime release; permitted only for this project's personal-research scope with no training, calibration, product, re-hosting, verified-speaker or speaker-independence claim","One-shot local text-only derivative of frozen common_voice_ru_v24_v4_final_salvage text 83d344d6272a0e374903be2ee5dc4dddcfdd7fb7573092d3acb35b52e172c188; no reference audio, cloning, resynthesis, replacement or backfill",qwen3_tts_customvoice_aiden_v4_final_salvage:synthetic-profile:qwen3_tts_0_6b_customvoice_aiden_q8_0,83d344d6272a0e374903be2ee5dc4dddcfdd7fb7573092d3acb35b52e172c188,1fa8e06b09f50e10a8d4999306605b7f5a8dd9b163e262f15bc9d5ee225d5055,5.12,qwen3_tts_customvoice_gguf,Qwen3-TTS 0.6B CustomVoice Q8_0 GGUF,talker-cstr-29094dcb46f19b0898616aa9aeb876aa9aa6e086-5227dcbc4df7c5533341d111cc469fa491a48e722b23dd10f553181b52dff2d9; codec-cstr-344e279551177654762e5c7d39e217834325f222-70dc95dbfdd9aa5d9d406236ff771d061bf17b0cda02a72513953355606e719b; crispasr-v0.8.28-99e990ae-c2413af7d5e70a166b74fe96f5afb6d7463f1414a5ac2dea7cd982da9f83f827; fixed-aiden; wrapper-f02d93fd7ee064539771a868c5033bc163bec1c94c838eb1152c52eb7eb677b7,qwen3_tts_customvoice:aiden,not_applicable:text_only_no_reference_audio,cuda:0,offline_text_only_final_materialization,24000,wav,synthesis_text_sha256=1fa8e06b09f50e10a8d4999306605b7f5a8dd9b163e262f15bc9d5ee225d5055;reference_audio=forbidden;voice_cloning=false,531161195,2026-08-16T01:00:00+06:00
qwen3_tts_customvoice_aiden_v4_final_salvage:963e981ca3d03d85f969,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_qwen/ru_qwen_235_e7daa025ab9d.wav,fd52d04559c38a4f44b12809c9ed5f22b328401fba9ac71ff186f6b98843cb8e,test,spoof,ru,false,qwen3_tts_customvoice_aiden_v4_final_salvage:fixed-profile:qwen3_tts_0_6b_customvoice_aiden_q8_0,qwen3_tts_customvoice_aiden_v4_final_salvage,"Apache-2.0: Qwen CustomVoice and tokenizer model cards, cstr GGUF conversion cards, and CrispASR runtime release; permitted only for this project's personal-research scope with no training, calibration, product, re-hosting, verified-speaker or speaker-independence claim","One-shot local text-only derivative of frozen common_voice_ru_v24_v4_final_salvage text d390d6d161db5f32d4deb4dfd4f3a1a060033bfa29e275ad3652954763f02431; no reference audio, cloning, resynthesis, replacement or backfill",qwen3_tts_customvoice_aiden_v4_final_salvage:synthetic-profile:qwen3_tts_0_6b_customvoice_aiden_q8_0,d390d6d161db5f32d4deb4dfd4f3a1a060033bfa29e275ad3652954763f02431,e7daa025ab9dc9ca04b7fe4181dde767bcbc687bc3916ce6c49466e371f83d81,3.92,qwen3_tts_customvoice_gguf,Qwen3-TTS 0.6B CustomVoice Q8_0 GGUF,talker-cstr-29094dcb46f19b0898616aa9aeb876aa9aa6e086-5227dcbc4df7c5533341d111cc469fa491a48e722b23dd10f553181b52dff2d9; codec-cstr-344e279551177654762e5c7d39e217834325f222-70dc95dbfdd9aa5d9d406236ff771d061bf17b0cda02a72513953355606e719b; crispasr-v0.8.28-99e990ae-c2413af7d5e70a166b74fe96f5afb6d7463f1414a5ac2dea7cd982da9f83f827; fixed-aiden; wrapper-f02d93fd7ee064539771a868c5033bc163bec1c94c838eb1152c52eb7eb677b7,qwen3_tts_customvoice:aiden,not_applicable:text_only_no_reference_audio,cuda:0,offline_text_only_final_materialization,24000,wav,synthesis_text_sha256=e7daa025ab9dc9ca04b7fe4181dde767bcbc687bc3916ce6c49466e371f83d81;reference_audio=forbidden;voice_cloning=false,3889864741,2026-08-16T01:00:00+06:00
qwen3_tts_customvoice_aiden_v4_final_salvage:7be7a642caab0783d96e,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_qwen/ru_qwen_236_f56fb32c99d9.wav,63893357874b5b222a0d783dd0852178606ec36117526c2127371ff74d922b6f,test,spoof,ru,false,qwen3_tts_customvoice_aiden_v4_final_salvage:fixed-profile:qwen3_tts_0_6b_customvoice_aiden_q8_0,qwen3_tts_customvoice_aiden_v4_final_salvage,"Apache-2.0: Qwen CustomVoice and tokenizer model cards, cstr GGUF conversion cards, and CrispASR runtime release; permitted only for this project's personal-research scope with no training, calibration, product, re-hosting, verified-speaker or speaker-independence claim","One-shot local text-only derivative of frozen common_voice_ru_v24_v4_final_salvage text dbdd459f30f4715d692e87ab64098170b1e9b64e2ebcfed4063031341c8504aa; no reference audio, cloning, resynthesis, replacement or backfill",qwen3_tts_customvoice_aiden_v4_final_salvage:synthetic-profile:qwen3_tts_0_6b_customvoice_aiden_q8_0,dbdd459f30f4715d692e87ab64098170b1e9b64e2ebcfed4063031341c8504aa,f56fb32c99d9e33693ae575f083926ca90ab1c9d1fde4612c9f11aedce59ca71,3.52,qwen3_tts_customvoice_gguf,Qwen3-TTS 0.6B CustomVoice Q8_0 GGUF,talker-cstr-29094dcb46f19b0898616aa9aeb876aa9aa6e086-5227dcbc4df7c5533341d111cc469fa491a48e722b23dd10f553181b52dff2d9; codec-cstr-344e279551177654762e5c7d39e217834325f222-70dc95dbfdd9aa5d9d406236ff771d061bf17b0cda02a72513953355606e719b; crispasr-v0.8.28-99e990ae-c2413af7d5e70a166b74fe96f5afb6d7463f1414a5ac2dea7cd982da9f83f827; fixed-aiden; wrapper-f02d93fd7ee064539771a868c5033bc163bec1c94c838eb1152c52eb7eb677b7,qwen3_tts_customvoice:aiden,not_applicable:text_only_no_reference_audio,cuda:0,offline_text_only_final_materialization,24000,wav,synthesis_text_sha256=f56fb32c99d9e33693ae575f083926ca90ab1c9d1fde4612c9f11aedce59ca71;reference_audio=forbidden;voice_cloning=false,4117738284,2026-08-16T01:00:00+06:00
qwen3_tts_customvoice_aiden_v4_final_salvage:86d8c883efac24e8b5a7,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_qwen/ru_qwen_237_94f09b612e9e.wav,f6168e18d1d6e154be945b69436baf7a29b179e6f28826c7a51aea7d674d2119,test,spoof,ru,false,qwen3_tts_customvoice_aiden_v4_final_salvage:fixed-profile:qwen3_tts_0_6b_customvoice_aiden_q8_0,qwen3_tts_customvoice_aiden_v4_final_salvage,"Apache-2.0: Qwen CustomVoice and tokenizer model cards, cstr GGUF conversion cards, and CrispASR runtime release; permitted only for this project's personal-research scope with no training, calibration, product, re-hosting, verified-speaker or speaker-independence claim","One-shot local text-only derivative of frozen common_voice_ru_v24_v4_final_salvage text 9117a3220b7d18b3688aa852301df88bdee64d4a5302f7cc9d1e8672cad23e57; no reference audio, cloning, resynthesis, replacement or backfill",qwen3_tts_customvoice_aiden_v4_final_salvage:synthetic-profile:qwen3_tts_0_6b_customvoice_aiden_q8_0,9117a3220b7d18b3688aa852301df88bdee64d4a5302f7cc9d1e8672cad23e57,94f09b612e9e14e0c2a17178d4872dbf771787524dfb0f76d21b4b081b5b5ca2,2.88,qwen3_tts_customvoice_gguf,Qwen3-TTS 0.6B CustomVoice Q8_0 GGUF,talker-cstr-29094dcb46f19b0898616aa9aeb876aa9aa6e086-5227dcbc4df7c5533341d111cc469fa491a48e722b23dd10f553181b52dff2d9; codec-cstr-344e279551177654762e5c7d39e217834325f222-70dc95dbfdd9aa5d9d406236ff771d061bf17b0cda02a72513953355606e719b; crispasr-v0.8.28-99e990ae-c2413af7d5e70a166b74fe96f5afb6d7463f1414a5ac2dea7cd982da9f83f827; fixed-aiden; wrapper-f02d93fd7ee064539771a868c5033bc163bec1c94c838eb1152c52eb7eb677b7,qwen3_tts_customvoice:aiden,not_applicable:text_only_no_reference_audio,cuda:0,offline_text_only_final_materialization,24000,wav,synthesis_text_sha256=94f09b612e9e14e0c2a17178d4872dbf771787524dfb0f76d21b4b081b5b5ca2;reference_audio=forbidden;voice_cloning=false,2498796385,2026-08-16T01:00:00+06:00
qwen3_tts_customvoice_aiden_v4_final_salvage:9dadde70787d52d14621,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_qwen/ru_qwen_238_3eec0ad1c1ec.wav,99cc2ec01e9f6b5c13b85a6ed84a7afdf9335a98b2d15cba6198c02a03a3f943,test,spoof,ru,false,qwen3_tts_customvoice_aiden_v4_final_salvage:fixed-profile:qwen3_tts_0_6b_customvoice_aiden_q8_0,qwen3_tts_customvoice_aiden_v4_final_salvage,"Apache-2.0: Qwen CustomVoice and tokenizer model cards, cstr GGUF conversion cards, and CrispASR runtime release; permitted only for this project's personal-research scope with no training, calibration, product, re-hosting, verified-speaker or speaker-independence claim","One-shot local text-only derivative of frozen common_voice_ru_v24_v4_final_salvage text 40059cec39e2450984c1794cbe1d070f0decd92bf85264dd02a59b47bcc1c2ce; no reference audio, cloning, resynthesis, replacement or backfill",qwen3_tts_customvoice_aiden_v4_final_salvage:synthetic-profile:qwen3_tts_0_6b_customvoice_aiden_q8_0,40059cec39e2450984c1794cbe1d070f0decd92bf85264dd02a59b47bcc1c2ce,3eec0ad1c1ecba83286a2004d09f68cfa35d78efef33c9106a797d8f18f2a897,6.32,qwen3_tts_customvoice_gguf,Qwen3-TTS 0.6B CustomVoice Q8_0 GGUF,talker-cstr-29094dcb46f19b0898616aa9aeb876aa9aa6e086-5227dcbc4df7c5533341d111cc469fa491a48e722b23dd10f553181b52dff2d9; codec-cstr-344e279551177654762e5c7d39e217834325f222-70dc95dbfdd9aa5d9d406236ff771d061bf17b0cda02a72513953355606e719b; crispasr-v0.8.28-99e990ae-c2413af7d5e70a166b74fe96f5afb6d7463f1414a5ac2dea7cd982da9f83f827; fixed-aiden; wrapper-f02d93fd7ee064539771a868c5033bc163bec1c94c838eb1152c52eb7eb677b7,qwen3_tts_customvoice:aiden,not_applicable:text_only_no_reference_audio,cuda:0,offline_text_only_final_materialization,24000,wav,synthesis_text_sha256=3eec0ad1c1ecba83286a2004d09f68cfa35d78efef33c9106a797d8f18f2a897;reference_audio=forbidden;voice_cloning=false,1055656657,2026-08-16T01:00:00+06:00
qwen3_tts_customvoice_aiden_v4_final_salvage:d00ff10f2db2d97c43a8,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_qwen/ru_qwen_239_d573132c301f.wav,81438839b7e11a384b2677adbd8c2f7afa1a0589f9982c3a323ff75aa43bc626,test,spoof,ru,false,qwen3_tts_customvoice_aiden_v4_final_salvage:fixed-profile:qwen3_tts_0_6b_customvoice_aiden_q8_0,qwen3_tts_customvoice_aiden_v4_final_salvage,"Apache-2.0: Qwen CustomVoice and tokenizer model cards, cstr GGUF conversion cards, and CrispASR runtime release; permitted only for this project's personal-research scope with no training, calibration, product, re-hosting, verified-speaker or speaker-independence claim","One-shot local text-only derivative of frozen common_voice_ru_v24_v4_final_salvage text e8eb4a1fe52104f3f585e09af5552a258a84c8aebaa7e09ab987713087e54138; no reference audio, cloning, resynthesis, replacement or backfill",qwen3_tts_customvoice_aiden_v4_final_salvage:synthetic-profile:qwen3_tts_0_6b_customvoice_aiden_q8_0,e8eb4a1fe52104f3f585e09af5552a258a84c8aebaa7e09ab987713087e54138,d573132c301f1b9eddacaf540ef7f24d8b72199f688ba464c56a905d682978bf,3.04,qwen3_tts_customvoice_gguf,Qwen3-TTS 0.6B CustomVoice Q8_0 GGUF,talker-cstr-29094dcb46f19b0898616aa9aeb876aa9aa6e086-5227dcbc4df7c5533341d111cc469fa491a48e722b23dd10f553181b52dff2d9; codec-cstr-344e279551177654762e5c7d39e217834325f222-70dc95dbfdd9aa5d9d406236ff771d061bf17b0cda02a72513953355606e719b; crispasr-v0.8.28-99e990ae-c2413af7d5e70a166b74fe96f5afb6d7463f1414a5ac2dea7cd982da9f83f827; fixed-aiden; wrapper-f02d93fd7ee064539771a868c5033bc163bec1c94c838eb1152c52eb7eb677b7,qwen3_tts_customvoice:aiden,not_applicable:text_only_no_reference_audio,cuda:0,offline_text_only_final_materialization,24000,wav,synthesis_text_sha256=d573132c301f1b9eddacaf540ef7f24d8b72199f688ba464c56a905d682978bf;reference_audio=forbidden;voice_cloning=false,3581088556,2026-08-16T01:00:00+06:00
qwen3_tts_customvoice_aiden_v4_final_salvage:482a3e3ee1c7f60b716e,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_qwen/ru_qwen_240_39746cc1195c.wav,70ce7d755b2e22e685343579a381ff0c557724703ae95c3600a2776010fb19de,test,spoof,ru,false,qwen3_tts_customvoice_aiden_v4_final_salvage:fixed-profile:qwen3_tts_0_6b_customvoice_aiden_q8_0,qwen3_tts_customvoice_aiden_v4_final_salvage,"Apache-2.0: Qwen CustomVoice and tokenizer model cards, cstr GGUF conversion cards, and CrispASR runtime release; permitted only for this project's personal-research scope with no training, calibration, product, re-hosting, verified-speaker or speaker-independence claim","One-shot local text-only derivative of frozen common_voice_ru_v24_v4_final_salvage text 02a66153cd21cb7993a48de7eccd74a76e2a1f454ddc9afb6a01e90cf945c27c; no reference audio, cloning, resynthesis, replacement or backfill",qwen3_tts_customvoice_aiden_v4_final_salvage:synthetic-profile:qwen3_tts_0_6b_customvoice_aiden_q8_0,02a66153cd21cb7993a48de7eccd74a76e2a1f454ddc9afb6a01e90cf945c27c,39746cc1195c370440d60a8bc89328b55aad71574932919e15a30e34beb12554,3.84,qwen3_tts_customvoice_gguf,Qwen3-TTS 0.6B CustomVoice Q8_0 GGUF,talker-cstr-29094dcb46f19b0898616aa9aeb876aa9aa6e086-5227dcbc4df7c5533341d111cc469fa491a48e722b23dd10f553181b52dff2d9; codec-cstr-344e279551177654762e5c7d39e217834325f222-70dc95dbfdd9aa5d9d406236ff771d061bf17b0cda02a72513953355606e719b; crispasr-v0.8.28-99e990ae-c2413af7d5e70a166b74fe96f5afb6d7463f1414a5ac2dea7cd982da9f83f827; fixed-aiden; wrapper-f02d93fd7ee064539771a868c5033bc163bec1c94c838eb1152c52eb7eb677b7,qwen3_tts_customvoice:aiden,not_applicable:text_only_no_reference_audio,cuda:0,offline_text_only_final_materialization,24000,wav,synthesis_text_sha256=39746cc1195c370440d60a8bc89328b55aad71574932919e15a30e34beb12554;reference_audio=forbidden;voice_cloning=false,963931329,2026-08-16T01:00:00+06:00
qwen3_tts_customvoice_aiden_v4_final_salvage:3a8573cbe28ead8486ce,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_qwen/ru_qwen_241_7a88bcf87b2b.wav,a14a58401c4338e7a544ddda44ca84ff16036463d4efd5066e49c36f21ca2af2,test,spoof,ru,false,qwen3_tts_customvoice_aiden_v4_final_salvage:fixed-profile:qwen3_tts_0_6b_customvoice_aiden_q8_0,qwen3_tts_customvoice_aiden_v4_final_salvage,"Apache-2.0: Qwen CustomVoice and tokenizer model cards, cstr GGUF conversion cards, and CrispASR runtime release; permitted only for this project's personal-research scope with no training, calibration, product, re-hosting, verified-speaker or speaker-independence claim","One-shot local text-only derivative of frozen common_voice_ru_v24_v4_final_salvage text a344b89717e7fe2eddc2e8252b1fc644ec71d52c522197a2fe4e4391a361ecb1; no reference audio, cloning, resynthesis, replacement or backfill",qwen3_tts_customvoice_aiden_v4_final_salvage:synthetic-profile:qwen3_tts_0_6b_customvoice_aiden_q8_0,a344b89717e7fe2eddc2e8252b1fc644ec71d52c522197a2fe4e4391a361ecb1,7a88bcf87b2b127653f127e7598af899a90706cb33ab79f086d0b2850d3de54d,4.32,qwen3_tts_customvoice_gguf,Qwen3-TTS 0.6B CustomVoice Q8_0 GGUF,talker-cstr-29094dcb46f19b0898616aa9aeb876aa9aa6e086-5227dcbc4df7c5533341d111cc469fa491a48e722b23dd10f553181b52dff2d9; codec-cstr-344e279551177654762e5c7d39e217834325f222-70dc95dbfdd9aa5d9d406236ff771d061bf17b0cda02a72513953355606e719b; crispasr-v0.8.28-99e990ae-c2413af7d5e70a166b74fe96f5afb6d7463f1414a5ac2dea7cd982da9f83f827; fixed-aiden; wrapper-f02d93fd7ee064539771a868c5033bc163bec1c94c838eb1152c52eb7eb677b7,qwen3_tts_customvoice:aiden,not_applicable:text_only_no_reference_audio,cuda:0,offline_text_only_final_materialization,24000,wav,synthesis_text_sha256=7a88bcf87b2b127653f127e7598af899a90706cb33ab79f086d0b2850d3de54d;reference_audio=forbidden;voice_cloning=false,2055781624,2026-08-16T01:00:00+06:00
qwen3_tts_customvoice_aiden_v4_final_salvage:b4db90e245965910caf2,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_qwen/ru_qwen_242_210a5a9224b7.wav,da253b377e83e1eca6c224ab6f8fa688e400edb154daee6242f1015614e3e528,test,spoof,ru,false,qwen3_tts_customvoice_aiden_v4_final_salvage:fixed-profile:qwen3_tts_0_6b_customvoice_aiden_q8_0,qwen3_tts_customvoice_aiden_v4_final_salvage,"Apache-2.0: Qwen CustomVoice and tokenizer model cards, cstr GGUF conversion cards, and CrispASR runtime release; permitted only for this project's personal-research scope with no training, calibration, product, re-hosting, verified-speaker or speaker-independence claim","One-shot local text-only derivative of frozen common_voice_ru_v24_v4_final_salvage text 503e68a36ee262e85ea08989543b234bed3740430b8ac7a7b6120c1fd09b74a2; no reference audio, cloning, resynthesis, replacement or backfill",qwen3_tts_customvoice_aiden_v4_final_salvage:synthetic-profile:qwen3_tts_0_6b_customvoice_aiden_q8_0,503e68a36ee262e85ea08989543b234bed3740430b8ac7a7b6120c1fd09b74a2,210a5a9224b7b2f3a1f1bf3b48e356c09050cbb8135b7e0df97d57462f6fbefe,4.08,qwen3_tts_customvoice_gguf,Qwen3-TTS 0.6B CustomVoice Q8_0 GGUF,talker-cstr-29094dcb46f19b0898616aa9aeb876aa9aa6e086-5227dcbc4df7c5533341d111cc469fa491a48e722b23dd10f553181b52dff2d9; codec-cstr-344e279551177654762e5c7d39e217834325f222-70dc95dbfdd9aa5d9d406236ff771d061bf17b0cda02a72513953355606e719b; crispasr-v0.8.28-99e990ae-c2413af7d5e70a166b74fe96f5afb6d7463f1414a5ac2dea7cd982da9f83f827; fixed-aiden; wrapper-f02d93fd7ee064539771a868c5033bc163bec1c94c838eb1152c52eb7eb677b7,qwen3_tts_customvoice:aiden,not_applicable:text_only_no_reference_audio,cuda:0,offline_text_only_final_materialization,24000,wav,synthesis_text_sha256=210a5a9224b7b2f3a1f1bf3b48e356c09050cbb8135b7e0df97d57462f6fbefe;reference_audio=forbidden;voice_cloning=false,554326674,2026-08-16T01:00:00+06:00
qwen3_tts_customvoice_aiden_v4_final_salvage:5c8cd8b47da3367be3c4,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_qwen/ru_qwen_243_7e8466f94609.wav,4a61261cf0eea6ecf268cd4a651e8e3f8344939c866e3c88c85b453b9e3b7ae6,test,spoof,ru,false,qwen3_tts_customvoice_aiden_v4_final_salvage:fixed-profile:qwen3_tts_0_6b_customvoice_aiden_q8_0,qwen3_tts_customvoice_aiden_v4_final_salvage,"Apache-2.0: Qwen CustomVoice and tokenizer model cards, cstr GGUF conversion cards, and CrispASR runtime release; permitted only for this project's personal-research scope with no training, calibration, product, re-hosting, verified-speaker or speaker-independence claim","One-shot local text-only derivative of frozen common_voice_ru_v24_v4_final_salvage text 92273a8da0496f1816b6ae341a9bb5c0aaca0339875447e2b0a9ee66b1d28a1e; no reference audio, cloning, resynthesis, replacement or backfill",qwen3_tts_customvoice_aiden_v4_final_salvage:synthetic-profile:qwen3_tts_0_6b_customvoice_aiden_q8_0,92273a8da0496f1816b6ae341a9bb5c0aaca0339875447e2b0a9ee66b1d28a1e,7e8466f9460914a408d5b92412d7fba8705bfade581b67eb9d21bc3d17af85ad,6.72,qwen3_tts_customvoice_gguf,Qwen3-TTS 0.6B CustomVoice Q8_0 GGUF,talker-cstr-29094dcb46f19b0898616aa9aeb876aa9aa6e086-5227dcbc4df7c5533341d111cc469fa491a48e722b23dd10f553181b52dff2d9; codec-cstr-344e279551177654762e5c7d39e217834325f222-70dc95dbfdd9aa5d9d406236ff771d061bf17b0cda02a72513953355606e719b; crispasr-v0.8.28-99e990ae-c2413af7d5e70a166b74fe96f5afb6d7463f1414a5ac2dea7cd982da9f83f827; fixed-aiden; wrapper-f02d93fd7ee064539771a868c5033bc163bec1c94c838eb1152c52eb7eb677b7,qwen3_tts_customvoice:aiden,not_applicable:text_only_no_reference_audio,cuda:0,offline_text_only_final_materialization,24000,wav,synthesis_text_sha256=7e8466f9460914a408d5b92412d7fba8705bfade581b67eb9d21bc3d17af85ad;reference_audio=forbidden;voice_cloning=false,2122606329,2026-08-16T01:00:00+06:00
