protocol_id,packet_sha256,sample_id,audio_sha256,reviewer_pseudo_id,review_status,speech_intelligible,lexical_content_preserved,language_preserved,severe_artifacts,notes
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:9645722360040301671,b1f46360fd984c421c281fb08dfd7420bec3d92c7ca0a87a34dab1af865e5310,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:b449d1552b9369f64a21,dcd13daa2f29cfdad7328ce26b27fe5dd8e836ca8f91f04714b7e510e7801c6f,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:17693533912763192491,29cd40779943b81a341b1fc79a54dfa6230b227974880d0c239163d9ca520dda,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:aec89692ae8df4d11043,609b7f81cc8de24e511120ddb2f447cae265b3bb104ff32366b763ceed3d8518,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:8429558624747764581,e81433f8161d3bd8cb863be80c46227cdab52b995a5d6bc98ff2dc4371361d47,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:a42996f20fecc5bd073e,24a9210a92e1348791083abfb5f3474c62c16490576faefe4999ad4bdbc2b54c,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:280325505665682799,b1dd12386cdd65946d28ac1c1ef770a93d9fa84fb55d954e77b060a102462c88,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:22c06865ab78b9a1f55b,c054ddad3d9cfb203b20f407db87958a4a1e7f12efd9f9c242983959aa81c1b8,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:5403372613165406232,5a08b65727d61a189ba05aa3acd5536b0f90ceb9aa5209f95b44e912874a60c2,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:c93cb2415db2bc6bead2,98d66cab136fcc1dd318a1e4a5020dfb80acb99f11b60afe238bbdf24d0ed232,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:11826177008524203374,b829380586e298ddcf1c382f0c2e759fbb18590c6d2bbf10ba4c01485d249691,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:0e339e54722dbe839f90,265df581cfa54b2db344b9cfc2610e2035e4a7257c47fca465572da72aafda95,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:15722963311568588964,dfa678d8408da3407be8bd30d520f8def0daad720d034323694c32b3cf40f86c,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:c4459514621065210776,35f16a47d969178857a278c9225ebc68c23eab9583f31be4a83587d254a58437,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:17492438716607365244,a5bb13af989db086cd782f7bc59a900ec573b207b529e59dd78f974db1b6a0e1,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:e92456c0c387652c2233,a93696d47300a6720e432bde6c2dfb569f244f6b3d3aa23b15fae7cc92f943cd,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:1524376353105268824,11268ab92eb7240a012960ec6157e0f6aac34803fac6d806f1983ef84c34e160,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:c197e096b5dbfeb27819,51c96d3a40c0fb0e37b2305fc1f8818af3b07fee547e2e6ecb8613a15699def9,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:11555198231094917691,7157bb5f5e1b600d209b5acd4981bb30f14d917fb5c7c585d0832b67b9fdd6c0,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:314fa5d122f841c5774c,be39ba7de6debae1cf042a0c60a8a5222957096ba0d8d27016919412a0f2ad35,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:18256682757979431339,b3050702718a4add8edd8a0fc7720195b8c1d5e0f46f5b4062e05fbb89d49b97,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:106d0d2d401672f2bce3,59e9523b05cdfd0681c7b567733e02a9c93a0ad2263a443d14f318d8a688ae48,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:6317720969969997113,42e46c5ad99bc1f0fcf4bab919d48ab62cc8804a1548e417bd86a3752a184f01,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:867233fbeb3ca81ef1bd,e1b25c665d2ae8abd9db32123b12c2b1914e55719a10f46554ea920d51caf58f,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:10760508524077733823,b8d03cac6f7a45b707bbb6bdfc907331084c9f1b238531c4275312e5dfcc4db0,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:46af83b1ed6323d52942,25d65ba653d3fcb06984f86062356bcec247df012a516ddf670107fd255bf7d2,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:73062714543174001,974ed6b9cc03ca8cc380a1f7751dc62fab9348fa76778f3e8d274325e52b2f84,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:1f4b9f6b8e729b275295,5b379f458b5b2ebf36264dcd9b51587c2541704fab76c82adaa78e4d904a9adc,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:998968590799113979,89fae6e59fc2b42e3762d19986968a9e9a78afceeab3c3efd14a031fe97a87b3,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:f39ed0a416840b056adf,3e4b0e19867940414afa641ac383b4054df3fbcfc7891e28d72a2903a42cd5e1,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:17750314024990285256,2b58eeeff0382ef16871ba36b4b8e5c92eb8c68ce4404537bf955cdb4a3b8197,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:44db092651879e42b4bd,5938e4087d7b85a2403e9f5392c7e90a2be5e37fee439186f2612d83fd151f3c,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:11449581840235052137,f9bd421b400911e287dd725dc97c77ac473610b3aa18ea2f93d302f1d028f89c,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:26faff992ad2389b0d7d,36fc540e03eb6d8416ab95bd9eaa39b7b8d758149471f6b235279baafd6272ea,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:17026994593215354365,35b21d071683e06a006b1ceaa533d45d8ea9179ad926a586cd10660a4dc69a82,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:63ba45c6a1d8766c21da,c2353c2783e98eb838a403882184940d5e0c1d2b687ebd432092526df3abeaf7,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:10048022798248238552,0beaf2073468de3d8baa749de50c7ae56eb8467227e9874ba4acd81aa6dc3200,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:e391bb207d7c2885d12f,455899e8f62a3d9c9ac0b38b835d2b18da332e0dbf7d5128ac749bf2ce85222d,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:13291357271985598696,afac5d4bf47ecbe15a3180b9bd0674ccea4593f3be0984a71f041a557ea36dba,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:591b5a86610b02109357,2729c7beb45729dad195e8b573965817c798e6c87c13c097d5ae7c2f3e1e0dbb,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:8263121041268862162,619ff4d2a6be6b7d65ba6b0cdb61d38e5c6360bbb31c0ee62a7ca233f8901c73,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:e6b1b856e2181c791642,73dd9526da20e84f28e67e313f58738d980e76dc9ae235d686fa28a0d2b8900e,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:13252559360621338420,5d04ac6c667eaad94960bed1bce6cecee47ee16c0618f4d04eeaf11d68e1b71d,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:f53e611852ea957f8de7,fd9bf79fa1a57e22b03b647a937ca96a48f476f1c9d4a4f1c5379cd647e4c9d4,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:5238176092205545500,3c90947661023268f8b1e5017f5cc9777785f5951d9ef492c8010279195c5f4f,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:a6f89a5aef0d18def632,f6031ecd4ff1f0794328c80ee8b1a4eaf8e6817c313cfb927e931f91f594c16b,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:7922131891048964095,2deccb625ddc365e2e9d1ee4bb1f35aa7ffc842bd7e6fdcf9814d9fa5bf723bd,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:b3db44876bba0ed72fdc,6c385822b64368ab958ac4076f4832fad689c93584b00b57d86b270be1b1e0a2,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:11574061840505124564,bb181fd36b3f85788da987a0db4bb92df8c797d0d86f2faec3f88862c7c3e2fd,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:6e3d905f13ecc6010fc9,c38709c87f38f41e900be7fd8c67a45fa34c34a4f4bc2140136cd47b8c763358,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:17543251339777466847,3becba146b0fd402209923c96d7372e69268930c01de11db48d4bfbe593cffef,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:391315c8608a15d72894,1887fc8adec3d585a1e554409e7f3902e14c47a47f37e3089a405e3324dab926,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:10886029905446093459,9fc3b093240376c81c61ef8d2afe4b5fd70971140b45cbc1543b1eb808b3dace,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:a49abb64c99f8c4a076e,20fd4b40c83729f3da9c39265523450a5f75865fd216c194c47980264f06e943,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:4983743618634776081,b979d9ffbc3641acdfe4ee50206303990a91b400114b49d8b0197bab0f593a2c,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:bce9522aa2371ad8896b,d458bc734f18a2554f0317845a19b67456724a1bdfe645304e24b05d3ddcf688,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:13711398574673344875,6b127d81a23e89996a32c78e7d84fe56bf2d6783f25693cd4be05bc646e40c25,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:73f680e7f12c36e4c532,e96d0baf24a0f01e728539649d16c2c728531ed8f54fe07b0bd9b8bcef026db4,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:6606675619066787968,bc25801be9cd097dc71e66b578a48069556573b958f06d38a9f21937adf7bc02,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:4856a4747d1210603806,0b2b8541d3fefd2d38bb7902099264402b6fdf983fb6a943c95e527bdfc0f715,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:15347609216227689438,e69fc653a4e20ed09d570e18e0c07a8bd536c629ae6ccb8e574ae7d59f4ee1ac,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:f0babe55cc44d1fd023f,819461b7004d8f16c7b64a2f4eee43a442d6fcb4da216f684ef98c89c212ca85,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:8262667020848426481,95692eb9173387adb1ead6d6c7296eaff25fb1f54183668081823cfc3c31bcc8,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:f3765c2243522b849895,13cb4a2217bf43f7197d16d39080192d6ef4192fa9309f9b578004eec6048402,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:17165282519436717279,c20284e25334eda9a7b989d968bda51bfd5835603d5cac333827c919f585c52e,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:0cc97aaea683cc962ec7,0f95940aa52a3064e509e9c7fc166497a3035f2a4176ca8c07e49d20e6bb7881,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:17229722812812579559,f12e4a79960c0147044a5fa68c53cf29c693d8fadf590aa3a0b97dabce0ea597,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:722c3c46ed07004ce098,807c0a164b6a41f6992ac2435fa98ca87394dca1e35c787c4354535b9772cf0f,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:553839209439644887,7368f37dbb07bd5af8d5b484264582f6b3aa0a41c13f6940dc8ef089b6daa6cc,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:d70736086e508741541e,61b0f0e62e0ac03927511f0bd2579cb568445dfb28059a881f59fbf8c4a6f247,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:8570801364541503829,abfd8195223f58a6e19cf78faee7ed417e40f8f3b1d25a6b108ecb2f3101296a,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:5a7b0696c7e565cdd970,21bdb8d18755b74707800169a4cfc7f3c2c0710890f799dc946811f04f1c1191,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:8403315618054700128,8e4e649ba65e0d4e6d7867c508fbe68be65cb6fe20fba1cfd76664dee6b4989b,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:dd5f6402857400da8717,a3edd763cc03a2dca392a22df3d885be6714695f350636d602b8aa9466f84678,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:8208711992042701636,f822c6a046192f6bdd165131adbd77d6c91492952a212b1490aaeba394396fa6,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:fe1a5abb0eb1c81b1a14,5b6c714df745e86ccd76c4450d1530806dc7f9e8ab9b03a561ed000835b35eec,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:7094184047734295564,f9a9cb9de7cb96438a46b586a917c53e83ee0a0f67a96e95c7e506fc572e5b63,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:4a4e3d3410b141d9c868,fa41923dbd4a954447246d25b0e1a37b7d677359e4e0b55efb9929cdc978c015,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:192831803402311817,074af77265adb31947e19f6703dcceb68b4f99a95431a0d440b8d123e0825061,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:5263dabcc384036fa27f,6852aa95f79fa877b2d0478e64a69ab1001705f6c6771aeed8d9c641eeba9d82,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:3346693103953995112,4cb3ff78f1a27c0bb396be9ba5daf923fdaa4d298ff1de844cada4f2c32c09ff,reviewer_1,pass,yes,yes,yes,no,
