sample_id,relative_path,sha256,split,label,language,code_switch,parent_group_id,source_name,source_license,rights_basis,speaker_pseudo_id,text_id,text_hash,duration_s,generator_family,generator_name,generator_version,voice_id,clone_consent_id,device,capture_route,original_sr,codec,augmentation_chain,augmentation_seed,created_at
xlsr_sls_model_v4_kk_spoof:Train/radio/01_09_026,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/02/02e898bdbf7587fedfc8563e211498b6914cb990c4d1abb73f2cc63370bb90f1.wav,f14606bf6cc5a28e8da504e7efe6f34fbd25dcb701967429761a10122cccf268,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-sparktts-v1,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-sparktts-v1:voice:female:low:low,xlsr-sls-model-v4:text:02e898bdbf7587fedfc8563e211498b6914cb990c4d1abb73f2cc63370bb90f1,02e898bdbf7587fedfc8563e211498b6914cb990c4d1abb73f2cc63370bb90f1,4.36,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,female:low:low,,local_cuda_sparktts_controlled_bicodec,v4_offline_text_only_tts:kk-sparktts-v1,16000,wav,,1806228205,2026-08-14T19:10:03Z
xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_34_342,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/ac/ac2eebd856e80ba4743290f4b2b8e98b6a22dfddcdaad000e06626b2e19174b9.wav,0150a5d6077ad1f8e6ef9f28d35993bbf6cd42ef3ca26f0939f4b1372abe4227,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-sparktts-v1,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-sparktts-v1:voice:female:high:high,xlsr-sls-model-v4:text:ac2eebd856e80ba4743290f4b2b8e98b6a22dfddcdaad000e06626b2e19174b9,ac2eebd856e80ba4743290f4b2b8e98b6a22dfddcdaad000e06626b2e19174b9,1.52,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,female:high:high,,local_cuda_sparktts_controlled_bicodec,v4_offline_text_only_tts:kk-sparktts-v1,16000,wav,,954843527,2026-08-14T20:45:14Z
xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_38_503,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/c3/c3e712232f0c300599b9edb8cfab01a8b83d7ca8c0f5a24497c61ca1bee3862a.wav,2a308310d099dd1ab76ef2850eb40df9acce5e9ab6b35533479f76cc9f11ed94,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-sparktts-v1,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-sparktts-v1:voice:male:low:low,xlsr-sls-model-v4:text:c3e712232f0c300599b9edb8cfab01a8b83d7ca8c0f5a24497c61ca1bee3862a,c3e712232f0c300599b9edb8cfab01a8b83d7ca8c0f5a24497c61ca1bee3862a,8.7,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,male:low:low,,local_cuda_sparktts_controlled_bicodec,v4_offline_text_only_tts:kk-sparktts-v1,16000,wav,,1334425298,2026-08-14T20:45:18Z
xlsr_sls_model_v4_kk_spoof:Train/tv_news/5f71cec6ce136,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/91/91c0a659250f211613efdf19cc0528e54e4e24fb94fdfba013bc592b29bdf636.wav,de3680c794a840c595cf222955e10f58d2f9a0345f386ab79e61c7d56a8af163,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-sparktts-v1,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-sparktts-v1:voice:male:low:high,xlsr-sls-model-v4:text:91c0a659250f211613efdf19cc0528e54e4e24fb94fdfba013bc592b29bdf636,91c0a659250f211613efdf19cc0528e54e4e24fb94fdfba013bc592b29bdf636,7.04,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,male:low:high,,local_cuda_sparktts_controlled_bicodec,v4_offline_text_only_tts:kk-sparktts-v1,16000,wav,,1292464383,2026-08-14T20:45:21Z
xlsr_sls_model_v4_kk_spoof:Train/podcasts/01_08_157,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/d2/d28fe513be55874588034d5377d9dd4df6a6c30b49d3cb18c90c727a8ee4b07c.wav,69cce01ff295e7b5ed8cd94848308a69a271bd5b6c1ad5b81c1090d8d8e8c99d,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-sparktts-v1,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-sparktts-v1:voice:male:moderate:low,xlsr-sls-model-v4:text:d28fe513be55874588034d5377d9dd4df6a6c30b49d3cb18c90c727a8ee4b07c,d28fe513be55874588034d5377d9dd4df6a6c30b49d3cb18c90c727a8ee4b07c,16.14,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,male:moderate:low,,local_cuda_sparktts_controlled_bicodec,v4_offline_text_only_tts:kk-sparktts-v1,16000,wav,,387021561,2026-08-14T20:45:28Z
xlsr_sls_model_v4_kk_spoof:Train/radio/01_73_036,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/f3/f3542ef782a681e63aea47ae88448a43c8c13952cd23b595f146f963949e5f75.wav,efe0e4b6f9927c4726048abb96b9b58ff1c488942fd77ef23f4a90877b66e896,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-sparktts-v1,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-sparktts-v1:voice:male:moderate:high,xlsr-sls-model-v4:text:f3542ef782a681e63aea47ae88448a43c8c13952cd23b595f146f963949e5f75,f3542ef782a681e63aea47ae88448a43c8c13952cd23b595f146f963949e5f75,5.42,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,male:moderate:high,,local_cuda_sparktts_controlled_bicodec,v4_offline_text_only_tts:kk-sparktts-v1,16000,wav,,1546524363,2026-08-14T20:45:31Z
xlsr_sls_model_v4_kk_spoof:Train/tv_news/5fd0381bc76b5,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/7a/7a05d33e5fe8e103c338ee84ed36b93e5b168e2f90e4e865e7f821664e78dafe.wav,c353e7c0186ed02199bd9ca01bd785471a4dd13ffc801e4a65a7416f767a0b24,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-sparktts-v1,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-sparktts-v1:voice:male:high:low,xlsr-sls-model-v4:text:7a05d33e5fe8e103c338ee84ed36b93e5b168e2f90e4e865e7f821664e78dafe,7a05d33e5fe8e103c338ee84ed36b93e5b168e2f90e4e865e7f821664e78dafe,6.6,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,male:high:low,,local_cuda_sparktts_controlled_bicodec,v4_offline_text_only_tts:kk-sparktts-v1,16000,wav,,585720986,2026-08-14T20:45:34Z
xlsr_sls_model_v4_kk_spoof:Train/tv_news/5fd037f5eb715,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/ed/eddef44eba5d9d721065030feedb8d803bb7237fb1ef0cc5f7f5cd06a28e9ca3.wav,8cd14198c9691b86dcbc62e996850f774a146fb8e4290c176dd1e199e8ecc2d1,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-sparktts-v1,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-sparktts-v1:voice:male:high:high,xlsr-sls-model-v4:text:eddef44eba5d9d721065030feedb8d803bb7237fb1ef0cc5f7f5cd06a28e9ca3,eddef44eba5d9d721065030feedb8d803bb7237fb1ef0cc5f7f5cd06a28e9ca3,6.16,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,male:high:high,,local_cuda_sparktts_controlled_bicodec,v4_offline_text_only_tts:kk-sparktts-v1,16000,wav,,1225972604,2026-08-14T20:45:37Z
xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_52_113,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/59/59e90bbd7965ea9452eadf3fddb30d5e71e28215c0d053efe8b8e1f4aa444c70.wav,dd1822a98ae2cfcd43f88c754613b987ad6bf6197fdeaed07a0802cc34188cb7,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-sparktts-v1,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-sparktts-v1:voice:female:low:low,xlsr-sls-model-v4:text:59e90bbd7965ea9452eadf3fddb30d5e71e28215c0d053efe8b8e1f4aa444c70,59e90bbd7965ea9452eadf3fddb30d5e71e28215c0d053efe8b8e1f4aa444c70,6.62,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,female:low:low,,local_cuda_sparktts_controlled_bicodec,v4_offline_text_only_tts:kk-sparktts-v1,16000,wav,,1657933307,2026-08-14T20:45:40Z
xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_50_379,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/4c/4c2187d793730aa1c9775ae13162a93d165efe19f42086d28624dad79640e0c0.wav,52b912caf24e50c6cbce9d956dd1d14ad5a2afe4c64aca06b83c2b8a76117b4a,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-sparktts-v1,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-sparktts-v1:voice:female:low:high,xlsr-sls-model-v4:text:4c2187d793730aa1c9775ae13162a93d165efe19f42086d28624dad79640e0c0,4c2187d793730aa1c9775ae13162a93d165efe19f42086d28624dad79640e0c0,4.78,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,female:low:high,,local_cuda_sparktts_controlled_bicodec,v4_offline_text_only_tts:kk-sparktts-v1,16000,wav,,42475241,2026-08-14T20:45:42Z
xlsr_sls_model_v4_kk_spoof:Train/parliament/mazhilis_15_2_187,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/24/2408c1a745c0204270d88646c3422da744bf7251308458f371daa2445965a002.wav,8de096d2c5afc44d562e877543ad50ef40bb433cb2bf050378d87df805d42705,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-sparktts-v1,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-sparktts-v1:voice:female:moderate:low,xlsr-sls-model-v4:text:2408c1a745c0204270d88646c3422da744bf7251308458f371daa2445965a002,2408c1a745c0204270d88646c3422da744bf7251308458f371daa2445965a002,2.02,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,female:moderate:low,,local_cuda_sparktts_controlled_bicodec,v4_offline_text_only_tts:kk-sparktts-v1,16000,wav,,885810072,2026-08-14T20:45:43Z
xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_54_000,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/40/4045ca6e84b0e0ff0e4279ec07246b80e86249088db1b186bf5b4f23610f4614.wav,92365300aa062793f763cb7433d80ba4ff5dd4d32df423693d35355cfbcae446,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-sparktts-v1,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-sparktts-v1:voice:female:moderate:high,xlsr-sls-model-v4:text:4045ca6e84b0e0ff0e4279ec07246b80e86249088db1b186bf5b4f23610f4614,4045ca6e84b0e0ff0e4279ec07246b80e86249088db1b186bf5b4f23610f4614,7.8,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,female:moderate:high,,local_cuda_sparktts_controlled_bicodec,v4_offline_text_only_tts:kk-sparktts-v1,16000,wav,,257483758,2026-08-14T20:45:47Z
xlsr_sls_model_v4_kk_spoof:Train/tv_news/5fa2e708e15bc,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/ae/aed170e77c30f6fed17525fdd9988c0598297cdd03efbc352c099c0f7249603e.wav,d7404178bccd3ecccd1bf42c207d00bea15eb903910339a92fc6fdd26b3c9b28,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-sparktts-v1,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-sparktts-v1:voice:female:high:low,xlsr-sls-model-v4:text:aed170e77c30f6fed17525fdd9988c0598297cdd03efbc352c099c0f7249603e,aed170e77c30f6fed17525fdd9988c0598297cdd03efbc352c099c0f7249603e,5.0,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,female:high:low,,local_cuda_sparktts_controlled_bicodec,v4_offline_text_only_tts:kk-sparktts-v1,16000,wav,,2143687547,2026-08-14T20:45:49Z
xlsr_sls_model_v4_kk_spoof:Train/tv_news/5fa2e83e2fea9,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/b3/b3b399017966d1b37be0f5813c626542ef298b831b929993d3e73489776bf850.wav,4c8b49ca7fbdf9d72dd3dce189a6ef7c9bc6a790c39a87737618a37b09f11890,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-sparktts-v1,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-sparktts-v1:voice:female:high:high,xlsr-sls-model-v4:text:b3b399017966d1b37be0f5813c626542ef298b831b929993d3e73489776bf850,b3b399017966d1b37be0f5813c626542ef298b831b929993d3e73489776bf850,4.46,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,female:high:high,,local_cuda_sparktts_controlled_bicodec,v4_offline_text_only_tts:kk-sparktts-v1,16000,wav,,350291263,2026-08-14T20:45:52Z
xlsr_sls_model_v4_kk_spoof:Train/parliament/mazhilis_14_189,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/a7/a7a2a8eb9d20adecd6f25f71dce1f713e984768f942437765ef02285ed7f2b02.wav,f9213044f1e433c4d5e9194dd3ab5feeea47cf12058b785058779cf272b664ea,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-sparktts-v1,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-sparktts-v1:voice:male:low:low,xlsr-sls-model-v4:text:a7a2a8eb9d20adecd6f25f71dce1f713e984768f942437765ef02285ed7f2b02,a7a2a8eb9d20adecd6f25f71dce1f713e984768f942437765ef02285ed7f2b02,11.98,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,male:low:low,,local_cuda_sparktts_controlled_bicodec,v4_offline_text_only_tts:kk-sparktts-v1,16000,wav,,268779644,2026-08-14T20:45:57Z
xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_50_408,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/33/33ae4f3b54a3bb91efdaefaef9800939214a12a4a2467abc3985d89bce45c2ce.wav,4c92df1998b4ce0b589500eed7db47765854fb3fcea7f1ab77a4bfbc1b01ab43,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-sparktts-v1,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-sparktts-v1:voice:male:low:high,xlsr-sls-model-v4:text:33ae4f3b54a3bb91efdaefaef9800939214a12a4a2467abc3985d89bce45c2ce,33ae4f3b54a3bb91efdaefaef9800939214a12a4a2467abc3985d89bce45c2ce,2.9,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,male:low:high,,local_cuda_sparktts_controlled_bicodec,v4_offline_text_only_tts:kk-sparktts-v1,16000,wav,,644072326,2026-08-14T20:45:59Z
xlsr_sls_model_v4_kk_spoof:Train/radio/01_70_137,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/97/9735be42fad14594fa02462914158bcea614d1525ad37886906ab0ada13f40c4.wav,4f4de3bb6dee909f1d361c8d87f9cc4bafdff4248b4a34dcde0124895944a424,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-sparktts-v1,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-sparktts-v1:voice:male:moderate:low,xlsr-sls-model-v4:text:9735be42fad14594fa02462914158bcea614d1525ad37886906ab0ada13f40c4,9735be42fad14594fa02462914158bcea614d1525ad37886906ab0ada13f40c4,3.42,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,male:moderate:low,,local_cuda_sparktts_controlled_bicodec,v4_offline_text_only_tts:kk-sparktts-v1,16000,wav,,966322867,2026-08-14T20:46:01Z
xlsr_sls_model_v4_kk_spoof:Train/parliament/mazhilis_15_1_686,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/af/af8a7ab67bb8215e373f49a5028b35dae8a69f48c5a5b6a20f627a448c019481.wav,6bc33458cc96c2a515cb3009c9ebbec8b3000ec5e7036f7c6b09523bf7df8cb4,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-sparktts-v1,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-sparktts-v1:voice:male:moderate:high,xlsr-sls-model-v4:text:af8a7ab67bb8215e373f49a5028b35dae8a69f48c5a5b6a20f627a448c019481,af8a7ab67bb8215e373f49a5028b35dae8a69f48c5a5b6a20f627a448c019481,3.54,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,male:moderate:high,,local_cuda_sparktts_controlled_bicodec,v4_offline_text_only_tts:kk-sparktts-v1,16000,wav,,1856877670,2026-08-14T20:46:03Z
xlsr_sls_model_v4_kk_spoof:Train/parliament/mazhilis_12_154,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/0d/0d7255cac538d9dae52d116e732959f64b2c7d22dd41021c193777328c76cdfc.wav,db70eb3cdcbc8333ae4a48fdce96aee2802ea28d79d2ae6ab5a87cc5b1d1798d,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-sparktts-v1,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-sparktts-v1:voice:male:high:low,xlsr-sls-model-v4:text:0d7255cac538d9dae52d116e732959f64b2c7d22dd41021c193777328c76cdfc,0d7255cac538d9dae52d116e732959f64b2c7d22dd41021c193777328c76cdfc,13.12,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,male:high:low,,local_cuda_sparktts_controlled_bicodec,v4_offline_text_only_tts:kk-sparktts-v1,16000,wav,,184768235,2026-08-14T20:46:09Z
xlsr_sls_model_v4_kk_spoof:Train/radio/01_92_091,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/ed/ed02dcb10311e9d361abf4de68254f3a658687db0f68ad42ccd262fba4ad9b30.wav,4b15914b452146ef529de351553ac37d0df6cbe204d314340d75a1f28c86abcb,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-sparktts-v1,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-sparktts-v1:voice:male:high:high,xlsr-sls-model-v4:text:ed02dcb10311e9d361abf4de68254f3a658687db0f68ad42ccd262fba4ad9b30,ed02dcb10311e9d361abf4de68254f3a658687db0f68ad42ccd262fba4ad9b30,8.18,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,male:high:high,,local_cuda_sparktts_controlled_bicodec,v4_offline_text_only_tts:kk-sparktts-v1,16000,wav,,46991705,2026-08-14T20:46:13Z
