protocol_id,materialization_receipt_sha256,sample_id,pair_key,language,label,text_id,text_hash,audio_path,audio_sha256,source_text,synthesis_text,synthesis_text_sha256
xlsr-sls-model-v4-final-reconciliation-v1,61319e016e6e2c644330d18a03f1687db39de8b7e24bedb0329a1a5fd279cf35,google_fleurs_kk_v1:9321965527384350836,kk:040:9111760653627f0acdbdb1c22f1f0230d3f980cbd9e0a320ddaa756f1f225a31,kk,bonafide,google_fleurs_kk_v1:prompt:265,9111760653627f0acdbdb1c22f1f0230d3f980cbd9e0a320ddaa756f1f225a31,/home/ruslan/KazDeepScan/data/processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/9f/9f4bc580fd971fdce6cb84f7c00e1282534567ae235a1dcf98e82742b9955398.wav,e5e42152b9a07435cee405e4918b0f0e908fe193d0b4a601ad9d8f945b72c376,бұрынырақтағы ғарыш станциясы миссиясында гироскопты жоғалтқанына қарамастан ғарыштық серуеннің соңына дейін станция өзінің позициясын сақтады,,
xlsr-sls-model-v4-final-reconciliation-v1,61319e016e6e2c644330d18a03f1687db39de8b7e24bedb0329a1a5fd279cf35,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:24d57b6875eb91529f49,kk:040:9111760653627f0acdbdb1c22f1f0230d3f980cbd9e0a320ddaa756f1f225a31,kk,spoof,google_fleurs_kk_v1:prompt:265,9111760653627f0acdbdb1c22f1f0230d3f980cbd9e0a320ddaa756f1f225a31,/home/ruslan/KazDeepScan/data/processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_spoof/c3/c33289dc4859ea0ee84b94d153adaf27e78b5b5d7aa1651ee52da9fe360a8cfb.wav,062e395f3120996b9cd2bab6874feed892ad942b11342624e7f9373c90048874,бұрынырақтағы ғарыш станциясы миссиясында гироскопты жоғалтқанына қарамастан ғарыштық серуеннің соңына дейін станция өзінің позициясын сақтады,бұрынырақтағы ғарыш станциясы миссиясында гироскопты жоғалтқанына қарамастан ғарыштық серуеннің соңына дейін станция өзінің позициясын сақтады,9111760653627f0acdbdb1c22f1f0230d3f980cbd9e0a320ddaa756f1f225a31
xlsr-sls-model-v4-final-reconciliation-v1,61319e016e6e2c644330d18a03f1687db39de8b7e24bedb0329a1a5fd279cf35,google_fleurs_kk_v1:13986501747413846739,kk:395:96dab4b0a5a9f293f2e910608828008a08f21d6f3ea3ffcfd7e3e3d3c9787f47,kk,bonafide,google_fleurs_kk_v1:prompt:266,96dab4b0a5a9f293f2e910608828008a08f21d6f3ea3ffcfd7e3e3d3c9787f47,/home/ruslan/KazDeepScan/data/processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/9b/9b159065f4f9c8ca25ec218a48e4f39332527aace45e571eebedef6f00b7b787.wav,59785cae120a1681a16f471468f116e678290caebc3488dd60741c29924c4c26,чао мен шарипов орын реттегіш қозғалтқыштардан қауіпсіз қашықтықта болуды хабарлады,,
xlsr-sls-model-v4-final-reconciliation-v1,61319e016e6e2c644330d18a03f1687db39de8b7e24bedb0329a1a5fd279cf35,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:1272a404dafdc26017b1,kk:395:96dab4b0a5a9f293f2e910608828008a08f21d6f3ea3ffcfd7e3e3d3c9787f47,kk,spoof,google_fleurs_kk_v1:prompt:266,96dab4b0a5a9f293f2e910608828008a08f21d6f3ea3ffcfd7e3e3d3c9787f47,/home/ruslan/KazDeepScan/data/processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_spoof/10/10047329be6f517aa550b313dd8768617c99f4a920d6eeb13614f41e89424a07.wav,52cffa739a7b10b163ebc017eadae64ba909d099e47cf77d0b7097733d5a6f47,чао мен шарипов орын реттегіш қозғалтқыштардан қауіпсіз қашықтықта болуды хабарлады,чао мен шарипов орын реттегіш қозғалтқыштардан қауіпсіз қашықтықта болуды хабарлады,96dab4b0a5a9f293f2e910608828008a08f21d6f3ea3ffcfd7e3e3d3c9787f47
xlsr-sls-model-v4-final-reconciliation-v1,61319e016e6e2c644330d18a03f1687db39de8b7e24bedb0329a1a5fd279cf35,google_fleurs_kk_v1:10779205642763805442,kk:009:011079cd5e24c2ebc28e7d38868d903bac72e903863099d87066eea7c5418141,kk,bonafide,google_fleurs_kk_v1:prompt:273,011079cd5e24c2ebc28e7d38868d903bac72e903863099d87066eea7c5418141,/home/ruslan/KazDeepScan/data/processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/01/017ae9841ef8e30e85d41ee06b152c3a30bd62a919ab3cc7a762917a63c0cba1.wav,19426b4d7b3ce25be728f79c1ec2320fb7bdd97da1af649702a2ee61ba609522,кейбір зерттеулерде жаһандық эпидемияға әкелмес бұрын ауру өлімге азырақ әкелетінге айналуы керек деген болжам бар деп ескертті ол,,
xlsr-sls-model-v4-final-reconciliation-v1,61319e016e6e2c644330d18a03f1687db39de8b7e24bedb0329a1a5fd279cf35,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:bf0d1bb2f88f7be50376,kk:009:011079cd5e24c2ebc28e7d38868d903bac72e903863099d87066eea7c5418141,kk,spoof,google_fleurs_kk_v1:prompt:273,011079cd5e24c2ebc28e7d38868d903bac72e903863099d87066eea7c5418141,/home/ruslan/KazDeepScan/data/processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_spoof/1a/1a7dc4fd2675f9daf93d7ef6244db396e890b73478084939163f1c17c64362ae.wav,0be39ff57c082195b617ccbf896cf0780c904a6dec87e19a2d10c95861a8d60d,кейбір зерттеулерде жаһандық эпидемияға әкелмес бұрын ауру өлімге азырақ әкелетінге айналуы керек деген болжам бар деп ескертті ол,кейбір зерттеулерде жаһандық эпидемияға әкелмес бұрын ауру өлімге азырақ әкелетінге айналуы керек деген болжам бар деп ескертті ол,011079cd5e24c2ebc28e7d38868d903bac72e903863099d87066eea7c5418141
xlsr-sls-model-v4-final-reconciliation-v1,61319e016e6e2c644330d18a03f1687db39de8b7e24bedb0329a1a5fd279cf35,google_fleurs_kk_v1:2949568683087423025,kk:323:7608ae40087cfa2e48c44e683721a9ebc6cd22cac9ab5bf22463de48bd033ba3,kk,bonafide,google_fleurs_kk_v1:prompt:274,7608ae40087cfa2e48c44e683721a9ebc6cd22cac9ab5bf22463de48bd033ba3,/home/ruslan/KazDeepScan/data/processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/d7/d7da386f3ca5ea3b56cab457888c5a022f46a9957b4a579257a13da786457178.wav,ad2e1d58eeea3650bd6223840ecf26d5a57f88cd410a4158789669413724aa64,егер тұмау белгілері жеңіл болып қалса пациенттер күнделікті өмірінде басқа адамдарға жұқтыруды жалғастыруы мүмкін деген алаңдаушылық бар,,
xlsr-sls-model-v4-final-reconciliation-v1,61319e016e6e2c644330d18a03f1687db39de8b7e24bedb0329a1a5fd279cf35,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:9ec0c36c420723291008,kk:323:7608ae40087cfa2e48c44e683721a9ebc6cd22cac9ab5bf22463de48bd033ba3,kk,spoof,google_fleurs_kk_v1:prompt:274,7608ae40087cfa2e48c44e683721a9ebc6cd22cac9ab5bf22463de48bd033ba3,/home/ruslan/KazDeepScan/data/processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_spoof/84/84be6816a229bd77c9ce839844bf07bde1d928f48be13ce222af48c06833f617.wav,c54a759c65f60b836fce4a98d2b0405dd80d48e5aba19aa765aab814d539da4e,егер тұмау белгілері жеңіл болып қалса пациенттер күнделікті өмірінде басқа адамдарға жұқтыруды жалғастыруы мүмкін деген алаңдаушылық бар,егер тұмау белгілері жеңіл болып қалса пациенттер күнделікті өмірінде басқа адамдарға жұқтыруды жалғастыруы мүмкін деген алаңдаушылық бар,7608ae40087cfa2e48c44e683721a9ebc6cd22cac9ab5bf22463de48bd033ba3
xlsr-sls-model-v4-final-reconciliation-v1,61319e016e6e2c644330d18a03f1687db39de8b7e24bedb0329a1a5fd279cf35,google_fleurs_kk_v1:8334769039749904798,kk:143:9de23b61a9942a06728dd2dafbb7869c683c74faad885f43ca6c7c348691b486,kk,bonafide,google_fleurs_kk_v1:prompt:275,9de23b61a9942a06728dd2dafbb7869c683c74faad885f43ca6c7c348691b486,/home/ruslan/KazDeepScan/data/processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/a4/a47def0e66361ed11ea60687f85de58ccc584a46cb30fac903a77e1c5124c7d7.wav,620e76e975485c865af7f299f4fc80c7a14684cb0065490bb466f56c4f709ae8,комен қорының өкілі лесли аунның айтуы бойынша ұйым сот тергеуі жүргізіліп жатқан ұйымдарға гранттар мен қаражат беруге рұқсат етпейтін жаңа ереже қабылдады,,
xlsr-sls-model-v4-final-reconciliation-v1,61319e016e6e2c644330d18a03f1687db39de8b7e24bedb0329a1a5fd279cf35,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:0d232d2a36ae3e609445,kk:143:9de23b61a9942a06728dd2dafbb7869c683c74faad885f43ca6c7c348691b486,kk,spoof,google_fleurs_kk_v1:prompt:275,9de23b61a9942a06728dd2dafbb7869c683c74faad885f43ca6c7c348691b486,/home/ruslan/KazDeepScan/data/processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_spoof/18/184dea4b3e21cedf05c0f86fdb7d5dcb02f8848360256c4dcbca9d118b472abe.wav,23a10f608e8fed0ba41e85ee23ac4805ff37abe8dfe3cab891070cb57f930470,комен қорының өкілі лесли аунның айтуы бойынша ұйым сот тергеуі жүргізіліп жатқан ұйымдарға гранттар мен қаражат беруге рұқсат етпейтін жаңа ереже қабылдады,комен қорының өкілі лесли аунның айтуы бойынша ұйым сот тергеуі жүргізіліп жатқан ұйымдарға гранттар мен қаражат беруге рұқсат етпейтін жаңа ереже қабылдады,9de23b61a9942a06728dd2dafbb7869c683c74faad885f43ca6c7c348691b486
xlsr-sls-model-v4-final-reconciliation-v1,61319e016e6e2c644330d18a03f1687db39de8b7e24bedb0329a1a5fd279cf35,google_fleurs_kk_v1:2555869107695000458,kk:498:51201c6bd5841a7a634caefa6b9ec9c7a43c8c307ab74a09abf5afd35a77c5a0,kk,bonafide,google_fleurs_kk_v1:prompt:278,51201c6bd5841a7a634caefa6b9ec9c7a43c8c307ab74a09abf5afd35a77c5a0,/home/ruslan/KazDeepScan/data/processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/29/29aa5c62939680a4afcd56cbc976f79812422c353818f3c61a3276178a829a6d.wav,f11d0ad46322c081b46340abfc9123748a9dce7455afd0c4235346c7a4ff1801,массачусетс штатының бұрынғы губернаторы митт ромни сейсенбі күні флоридадағы республикашылар партиясының президенттік сайлауында 46 пайыздан астам дауыспен жеңіске жетті,,
xlsr-sls-model-v4-final-reconciliation-v1,61319e016e6e2c644330d18a03f1687db39de8b7e24bedb0329a1a5fd279cf35,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:75de330bfffa10b9a218,kk:498:51201c6bd5841a7a634caefa6b9ec9c7a43c8c307ab74a09abf5afd35a77c5a0,kk,spoof,google_fleurs_kk_v1:prompt:278,51201c6bd5841a7a634caefa6b9ec9c7a43c8c307ab74a09abf5afd35a77c5a0,/home/ruslan/KazDeepScan/data/processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_spoof/e7/e7b3a1178bfd65ed47c17ce9ad1c61973f4236fef36a4c8ca863780697331c80.wav,05ddcf87e0b07416c05dc0fc6388478e179c304825d4a749211ca2824d75337f,массачусетс штатының бұрынғы губернаторы митт ромни сейсенбі күні флоридадағы республикашылар партиясының президенттік сайлауында 46 пайыздан астам дауыспен жеңіске жетті,массачусетс штатының бұрынғы губернаторы митт ромни сейсенбі күні флоридадағы республикашылар партиясының президенттік сайлауында қырық алты пайыздан астам дауыспен жеңіске жетті,95f18bc74ee8a6d5c1c82358b8be3b8142837f199a93a640d96659a7de10394b
xlsr-sls-model-v4-final-reconciliation-v1,61319e016e6e2c644330d18a03f1687db39de8b7e24bedb0329a1a5fd279cf35,google_fleurs_kk_v1:18344473787939952677,kk:217:f632a48038118c10f5aaa8eb8fe250889a2a43730534dea6d42a23620f060b01,kk,bonafide,google_fleurs_kk_v1:prompt:28,f632a48038118c10f5aaa8eb8fe250889a2a43730534dea6d42a23620f060b01,/home/ruslan/KazDeepScan/data/processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/6e/6e161e7f11bdbb12dc3f8dbe24b6786c6bc46d9a5f709f82f68dc7fe384cdf98.wav,032603d032a462b88efb1eb8647e24f995df5474bd0a1b5f68c27c035bfa666b,"шамамен 2,3 миллиард доллар қазына-мүлігі бар баттен 2008 жылғы 400 ең бай американдықтардың тізімінде 190-шы орынды иеленді",,
xlsr-sls-model-v4-final-reconciliation-v1,61319e016e6e2c644330d18a03f1687db39de8b7e24bedb0329a1a5fd279cf35,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:68270b21f78b034cac1b,kk:217:f632a48038118c10f5aaa8eb8fe250889a2a43730534dea6d42a23620f060b01,kk,spoof,google_fleurs_kk_v1:prompt:28,f632a48038118c10f5aaa8eb8fe250889a2a43730534dea6d42a23620f060b01,/home/ruslan/KazDeepScan/data/processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_spoof/08/08ab290ace17b8ebffc0dbfd2372fe100f7c446f671f0e8aa2effea4f0f311be.wav,bccdb90480fbb59744c41bf2a97a99d83f0b745ac5f6ad8897edb9c1b3299735,"шамамен 2,3 миллиард доллар қазына-мүлігі бар баттен 2008 жылғы 400 ең бай американдықтардың тізімінде 190-шы орынды иеленді","шамамен екі,үш миллиард доллар қазына-мүлігі бар баттен екі мың сегіз жылғы төрт жүз ең бай американдықтардың тізімінде жүз тоқсан-шы орынды иеленді",f80cab7f60fb15594be30008246931990ea091d8f987c6a397911b83197ff33e
xlsr-sls-model-v4-final-reconciliation-v1,61319e016e6e2c644330d18a03f1687db39de8b7e24bedb0329a1a5fd279cf35,google_fleurs_kk_v1:15783808722747045120,kk:086:c13e61e1ba34fc32d93b131821af560667ba9f0def46194180b37dbba5dbdf7e,kk,bonafide,google_fleurs_kk_v1:prompt:282,c13e61e1ba34fc32d93b131821af560667ba9f0def46194180b37dbba5dbdf7e,/home/ruslan/KazDeepScan/data/processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/96/96e2ebed1e5026c6cd5459a7c6eedd296ca7608d4ce841bf1c0b90adcc865423.wav,a4d10e43de450d780f8a0040a063860c7b40e30c47210bfab6f5f37a7c2c3054,берлинде полиция шамамен 6500 ереуілші бар деп болжады,,
xlsr-sls-model-v4-final-reconciliation-v1,61319e016e6e2c644330d18a03f1687db39de8b7e24bedb0329a1a5fd279cf35,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:337b1fae6655b2cb72f9,kk:086:c13e61e1ba34fc32d93b131821af560667ba9f0def46194180b37dbba5dbdf7e,kk,spoof,google_fleurs_kk_v1:prompt:282,c13e61e1ba34fc32d93b131821af560667ba9f0def46194180b37dbba5dbdf7e,/home/ruslan/KazDeepScan/data/processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_spoof/f1/f12f9be707880e318a8dbbcd70d9f732c7a7fc0799cd6fc50e1c233d54d1f405.wav,5d1031663c54eef289a72c56323afd39f1eda83f845f414608ea1d49b383b7aa,берлинде полиция шамамен 6500 ереуілші бар деп болжады,берлинде полиция шамамен алты мың бес жүз ереуілші бар деп болжады,2671ed654f58f43e4fa02459df6a3ad4c44de4fa3a97cef0ace1cf4b95a29c95
xlsr-sls-model-v4-final-reconciliation-v1,61319e016e6e2c644330d18a03f1687db39de8b7e24bedb0329a1a5fd279cf35,google_fleurs_kk_v1:11388689803692269160,kk:100:7d190908ef554dbf3de7a87310f79e25af4f16d303987b47b0be5b43958b3c78,kk,bonafide,google_fleurs_kk_v1:prompt:283,7d190908ef554dbf3de7a87310f79e25af4f16d303987b47b0be5b43958b3c78,/home/ruslan/KazDeepScan/data/processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/d5/d5af09672557bbf0e2ac28a3f7169121b2e19c9339742ca0a6c886063eb934f8.wav,302d0c328dc71ee1e106821c2ee580fad6c56cabb0eb7142e03ef7654fe3a835,наразылықтар сондай-ақ парижде болгариядағы софия литвадағы вильнюс мальтадағы валетта эстониядағы таллин және шотландиядағы эдинбург пен глазгода орын алды,,
xlsr-sls-model-v4-final-reconciliation-v1,61319e016e6e2c644330d18a03f1687db39de8b7e24bedb0329a1a5fd279cf35,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:87ebce363f3ffaa56db8,kk:100:7d190908ef554dbf3de7a87310f79e25af4f16d303987b47b0be5b43958b3c78,kk,spoof,google_fleurs_kk_v1:prompt:283,7d190908ef554dbf3de7a87310f79e25af4f16d303987b47b0be5b43958b3c78,/home/ruslan/KazDeepScan/data/processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_spoof/de/de231b4d5fe751ba0fee69c666766ac59b581c2753afdb79cd8c9d2d2f5f3e27.wav,307aea066e51e8c08caa9e658c2ece52e05d348b936cceb70311216d3703be4b,наразылықтар сондай-ақ парижде болгариядағы софия литвадағы вильнюс мальтадағы валетта эстониядағы таллин және шотландиядағы эдинбург пен глазгода орын алды,наразылықтар сондай-ақ парижде болгариядағы софия литвадағы вильнюс мальтадағы валетта эстониядағы таллин және шотландиядағы эдинбург пен глазгода орын алды,7d190908ef554dbf3de7a87310f79e25af4f16d303987b47b0be5b43958b3c78
xlsr-sls-model-v4-final-reconciliation-v1,61319e016e6e2c644330d18a03f1687db39de8b7e24bedb0329a1a5fd279cf35,google_fleurs_kk_v1:682077023193601784,kk:335:0d87e6fcc5f78905d34b7ab629b2d932b29bf6717af4d7a1c68a72ce70a1d678,kk,bonafide,google_fleurs_kk_v1:prompt:284,0d87e6fcc5f78905d34b7ab629b2d932b29bf6717af4d7a1c68a72ce70a1d678,/home/ruslan/KazDeepScan/data/processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/61/6186b29cd237368755d692a4637d32852f8b8331dbb2b0f3b8f93b3f03243daa.wav,a54e903430fda2b7d2942c386f1d39ab997b6c819d716cf4e53ebdbdd43a803e,лондон қаласында 200-ге жуық адам кейбір ірі құқық иелерінің кеңселеріне наразылық білдірді,,
xlsr-sls-model-v4-final-reconciliation-v1,61319e016e6e2c644330d18a03f1687db39de8b7e24bedb0329a1a5fd279cf35,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:030bcb46785fd9e94cc0,kk:335:0d87e6fcc5f78905d34b7ab629b2d932b29bf6717af4d7a1c68a72ce70a1d678,kk,spoof,google_fleurs_kk_v1:prompt:284,0d87e6fcc5f78905d34b7ab629b2d932b29bf6717af4d7a1c68a72ce70a1d678,/home/ruslan/KazDeepScan/data/processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_spoof/2c/2cd2ad7be293155ca19a6debfaf133df7f21cacbda12687298ae3b0f5b3254cc.wav,6300de3f94699ca0172e2afb1cca0f17c2620b0fbc4e16e02a49564849a2453e,лондон қаласында 200-ге жуық адам кейбір ірі құқық иелерінің кеңселеріне наразылық білдірді,лондон қаласында екі жүзге жуық адам кейбір ірі құқық иелерінің кеңселеріне наразылық білдірді,8c3ab28378d42f7499070f9713fcc8a039b9054ccef4083006ce953fc37afc6a
xlsr-sls-model-v4-final-reconciliation-v1,61319e016e6e2c644330d18a03f1687db39de8b7e24bedb0329a1a5fd279cf35,google_fleurs_kk_v1:17579608980947688998,kk:082:8b549473e59e653ef9fe8851a4147ab9b382b6c2733e17197698e169c20048e0,kk,bonafide,google_fleurs_kk_v1:prompt:289,8b549473e59e653ef9fe8851a4147ab9b382b6c2733e17197698e169c20048e0,/home/ruslan/KazDeepScan/data/processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/c0/c0dd37a1c225f47fb1671b7a9b29845465f583f48d0281e83808d553b97d3fcc.wav,a8576616274ef52e769120ba54818cbcdb161e4eea0d9b723a2607396e9da433,бақылау камералары жануарлармен жұмыс істейтін адамдарға амандығы ең жоғары басымдыққа ие екені туралы күшті сигнал жіберетін еді,,
xlsr-sls-model-v4-final-reconciliation-v1,61319e016e6e2c644330d18a03f1687db39de8b7e24bedb0329a1a5fd279cf35,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:98257834c16d319fe6aa,kk:082:8b549473e59e653ef9fe8851a4147ab9b382b6c2733e17197698e169c20048e0,kk,spoof,google_fleurs_kk_v1:prompt:289,8b549473e59e653ef9fe8851a4147ab9b382b6c2733e17197698e169c20048e0,/home/ruslan/KazDeepScan/data/processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_spoof/8f/8f8d507eb9a309c3f07cc51d1d7f0647b703237b7226fce66bfa2bed1bf0e798.wav,d7057b9d78ed8921828fbd541ab98eadcebe41908a97afb94201c76f8c83571b,бақылау камералары жануарлармен жұмыс істейтін адамдарға амандығы ең жоғары басымдыққа ие екені туралы күшті сигнал жіберетін еді,бақылау камералары жануарлармен жұмыс істейтін адамдарға амандығы ең жоғары басымдыққа ие екені туралы күшті сигнал жіберетін еді,8b549473e59e653ef9fe8851a4147ab9b382b6c2733e17197698e169c20048e0
xlsr-sls-model-v4-final-reconciliation-v1,61319e016e6e2c644330d18a03f1687db39de8b7e24bedb0329a1a5fd279cf35,google_fleurs_kk_v1:15999136007754814590,kk:289:8a21d5f29cbb5a6a250b4b60b37ff094828d807fd511ef8f1d49654ebb1d33f4,kk,bonafide,google_fleurs_kk_v1:prompt:29,8a21d5f29cbb5a6a250b4b60b37ff094828d807fd511ef8f1d49654ebb1d33f4,/home/ruslan/KazDeepScan/data/processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/5b/5b161dc902ad5a501d256941ade2430f73056903343ada0e3e663cdeecf159d8.wav,43b289d02514554807fec95417246051296c26844ac8cb2532e9d081733e3f79,ол 1950 жылы вирджиния университетінің өнер және ғылым колледжін бітіріп осы мекеменің маңызды доноры болды,,
xlsr-sls-model-v4-final-reconciliation-v1,61319e016e6e2c644330d18a03f1687db39de8b7e24bedb0329a1a5fd279cf35,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:82df858acc0bd58cfd0c,kk:289:8a21d5f29cbb5a6a250b4b60b37ff094828d807fd511ef8f1d49654ebb1d33f4,kk,spoof,google_fleurs_kk_v1:prompt:29,8a21d5f29cbb5a6a250b4b60b37ff094828d807fd511ef8f1d49654ebb1d33f4,/home/ruslan/KazDeepScan/data/processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_spoof/8d/8dedf5c7656ff61058409742f441f583fa8537ba8b7761bfa68dfdc39bfec019.wav,0ba77ed5dcc7417b5b6cb5029bb84318f569deacb9cfd938b07860badd853350,ол 1950 жылы вирджиния университетінің өнер және ғылым колледжін бітіріп осы мекеменің маңызды доноры болды,ол бір мың тоғыз жүз елу жылы вирджиния университетінің өнер және ғылым колледжін бітіріп осы мекеменің маңызды доноры болды,c8859608e24121b670d6b2a6cd4a75666aa0eada45703cac3052e036aa49afdb
xlsr-sls-model-v4-final-reconciliation-v1,61319e016e6e2c644330d18a03f1687db39de8b7e24bedb0329a1a5fd279cf35,google_fleurs_kk_v1:13548360155710210000,kk:287:59c1b11e901888e61129a26176c867adec85caecfc15d3bfe1a611af11f4bad4,kk,bonafide,google_fleurs_kk_v1:prompt:291,59c1b11e901888e61129a26176c867adec85caecfc15d3bfe1a611af11f4bad4,/home/ruslan/KazDeepScan/data/processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/cc/ccfe387efcede2f96cf97511a61876604e5a3443226b633f2dc184ed593c7be9.wav,1ae78254e4341f8c861bdca6d72d3d914c45025bb5f57bf1d166c8c94a858d0b,исландтық метеорологиялық басқармасы соңғы 48 сағат ішінде гекта аймағында жер сілкінісі белсенділіктерінің жоқ екенін хабарлады,,
xlsr-sls-model-v4-final-reconciliation-v1,61319e016e6e2c644330d18a03f1687db39de8b7e24bedb0329a1a5fd279cf35,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:7d9fdad86234fdcf994c,kk:287:59c1b11e901888e61129a26176c867adec85caecfc15d3bfe1a611af11f4bad4,kk,spoof,google_fleurs_kk_v1:prompt:291,59c1b11e901888e61129a26176c867adec85caecfc15d3bfe1a611af11f4bad4,/home/ruslan/KazDeepScan/data/processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_spoof/5c/5c030b82ca2bb781aeac49c8850846871d52067fb7085e487bd9fe7f8a78ac94.wav,875971188de887debff33591abc9b43497b8449d1796ad8eebca08b8d7406dea,исландтық метеорологиялық басқармасы соңғы 48 сағат ішінде гекта аймағында жер сілкінісі белсенділіктерінің жоқ екенін хабарлады,исландтық метеорологиялық басқармасы соңғы қырық сегіз сағат ішінде гекта аймағында жер сілкінісі белсенділіктерінің жоқ екенін хабарлады,97ac6ccee776a1c9ac4237fab11ed013e278ba73d6f84acb8106da9ac5290b87
xlsr-sls-model-v4-final-reconciliation-v1,61319e016e6e2c644330d18a03f1687db39de8b7e24bedb0329a1a5fd279cf35,google_fleurs_kk_v1:15232700198001838821,kk:352:a7660c4160ce60215230960a19b4eafb2a5f8c6e4f9a34643a304c71737d83e8,kk,bonafide,google_fleurs_kk_v1:prompt:298,a7660c4160ce60215230960a19b4eafb2a5f8c6e4f9a34643a304c71737d83e8,/home/ruslan/KazDeepScan/data/processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/27/2748dee52a2f647a9dbacc0c445622292c27eb0ef93f560d8d5d0e2ece4cc6f5.wav,479d0af2260e4b6248f2e3388658269b568ad015a71cec13e307e311ace3a79b,ұсынылған түзету 2011 жылы екі палатадан да өтіп қойған,,
xlsr-sls-model-v4-final-reconciliation-v1,61319e016e6e2c644330d18a03f1687db39de8b7e24bedb0329a1a5fd279cf35,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:0fea19aafe849c041fb5,kk:352:a7660c4160ce60215230960a19b4eafb2a5f8c6e4f9a34643a304c71737d83e8,kk,spoof,google_fleurs_kk_v1:prompt:298,a7660c4160ce60215230960a19b4eafb2a5f8c6e4f9a34643a304c71737d83e8,/home/ruslan/KazDeepScan/data/processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_spoof/34/34409e528b506a8e74054103d3839da3d84e13aa4c18d8a11a7c62c4346607ef.wav,be7d892e17980f1ba1bdc1254371559f07195a3124417bf2f501054ca7313872,ұсынылған түзету 2011 жылы екі палатадан да өтіп қойған,ұсынылған түзету екі мың он бір жылы екі палатадан да өтіп қойған,d08b413606e1ad96d71a0c12779ad5bcaf717c889658467e017fec075a687cb4
xlsr-sls-model-v4-final-reconciliation-v1,61319e016e6e2c644330d18a03f1687db39de8b7e24bedb0329a1a5fd279cf35,google_fleurs_kk_v1:15007560604784762863,kk:174:465848023c76756d3074194cd20703e5b075e5a268d46ee6c86baccd908cba1d,kk,bonafide,google_fleurs_kk_v1:prompt:30,465848023c76756d3074194cd20703e5b075e5a268d46ee6c86baccd908cba1d,/home/ruslan/KazDeepScan/data/processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/f2/f207d6f13d9789fde4f65e12ef7d61709f648b8bde1d3a0a5deb366d54e3caef.wav,a2ab6e7f7ac9ab69d6947012e5653f7a651ab0a08daad3de294274301b508937,ирактың абу-грейб түрмесі тәртіпсіздіктер уақытында өртелді,,
